,Genename,Counts,Sample
1752,AP3B1,2595.744,Moderate 4
1753,LIPA,2286.583,Moderate 4
1754,SREK1IP1,2593.981,Moderate 4
1755,LMAN1,2750.4097,Moderate 4
1756,NUP37,632.0509,Moderate 4
1757,C7orf50,2912.7705,Moderate 4
1758,SLC35E2B,1509.5923,Moderate 4
1759,ERH,8022.514,Moderate 4
1760,ANKFY1,1113.1354,Moderate 4
1761,ZBTB8OS,3232.765,Moderate 4
1762,SEC16A,895.2805,Moderate 4
1763,BCL2,2667.1565,Moderate 4
1764,ZBTB38,3280.145,Moderate 4
1765,ACLY,1145.961,Moderate 4
1766,PFN1,94223.08,Moderate 4
1767,EIF3B,553.40546,Moderate 4
1768,PSMD8,4976.284,Moderate 4
1769,ZAP70,5786.794,Moderate 4
1770,NFYB,998.4489,Moderate 4
1771,NPRL3,1351.6627,Moderate 4
1772,SCAP,883.6008,Moderate 4
1773,TXNDC17,3965.8796,Moderate 4
1774,TRANK1,2842.309,Moderate 4
1775,PLEKHB2,2375.6,Moderate 4
1776,SYTL1,4528.597,Moderate 4
1777,AAGAB,1200.6852,Moderate 4
1778,S100A12,33960.945,Moderate 4
1779,SSBP2,3172.2356,Moderate 4
1780,HECW2,122.564445,Moderate 4
1781,SP110,6229.3496,Moderate 4
1782,SKA2,1423.3105,Moderate 4
1783,SLC23A3,4.0092506,Moderate 4
1784,PSMD7,4122.8564,Moderate 4
1785,JUN,3255.618,Moderate 4
1786,DAZAP1,1240.5046,Moderate 4
1787,ABCF1,2197.5068,Moderate 4
1788,AL592183.1,0.0,Moderate 4
1789,PSMB3,8729.798,Moderate 4
1790,KANSL3,715.72345,Moderate 4
1791,CLIC1,44356.73,Moderate 4
1792,KMT2D,838.88745,Moderate 4
1793,GOLGA7,4008.1663,Moderate 4
1794,DAPK2,208.5419,Moderate 4
1795,AP001056.1,31.974531,Moderate 4
1796,GZF1,205.00725,Moderate 4
1797,ATP6V1E1,3726.5386,Moderate 4
1798,TMC6,4109.457,Moderate 4
1799,MAGED2,4176.841,Moderate 4
1800,FAM102A,1324.9133,Moderate 4
1801,MYLK,8183.202,Moderate 4
1802,EMB,4268.542,Moderate 4
1803,POMZP3,142.34091,Moderate 4
1804,WDR36,809.9836,Moderate 4
1805,ATXN7,1935.7377,Moderate 4
1806,CBX6,742.46594,Moderate 4
1807,CSNK2A2,363.68332,Moderate 4
1808,NAALADL2,0.0,Moderate 4
1809,VPS13C,4280.158,Moderate 4
1810,IQSEC1,1121.1027,Moderate 4
1811,MTMR2,945.39087,Moderate 4
1812,RPL37,165246.64,Moderate 4
1813,SFXN2,137.8076,Moderate 4
1814,PPP2CB,182.98691,Moderate 4
1815,GSTK1,14165.518,Moderate 4
1816,PRPF40A,4788.347,Moderate 4
1817,RGS19,7182.7876,Moderate 4
1818,DENND3,1238.8241,Moderate 4
1819,TUBGCP3,780.06824,Moderate 4
1820,AP3S1,3313.9602,Moderate 4
1821,RAB8B,2691.8838,Moderate 4
1822,RPL12,137833.08,Moderate 4
1823,RHOH,6382.7705,Moderate 4
1824,SPIRE2,8.968717,Moderate 4
1825,DMXL1,1488.2021,Moderate 4
1826,TPP2,2590.9978,Moderate 4
1827,DUSP3,783.4137,Moderate 4
1828,ASH1L,2844.3638,Moderate 4
1829,NEK3,86.90181,Moderate 4
1830,GLS,868.90173,Moderate 4
1831,CLN3,847.74176,Moderate 4
1832,UBE2F,2698.8928,Moderate 4
1833,NENF,1427.0112,Moderate 4
1834,ANKRD13A,1138.2422,Moderate 4
1835,FCGR3A,14139.25,Moderate 4
1836,IRAK3,769.28357,Moderate 4
1837,NET1,447.12338,Moderate 4
1838,BPTF,3966.0454,Moderate 4
1839,PAPOLA,7216.868,Moderate 4
1840,MAGEF1,1345.474,Moderate 4
1841,MRGBP,154.99695,Moderate 4
1842,IRF3,3612.2185,Moderate 4
1843,DDX52,1458.4694,Moderate 4
1844,ANKRD49,2128.1438,Moderate 4
1845,MIOX,2.945508,Moderate 4
1846,RPUSD4,587.791,Moderate 4
1847,NDUFA2,5424.211,Moderate 4
1848,HBD,303.99884,Moderate 4
1849,BFAR,2301.7012,Moderate 4
1850,ARL6IP1,2445.5847,Moderate 4
1851,TMEM219,10714.927,Moderate 4
1852,RING1,1651.2075,Moderate 4
1853,KIF11,42.61161,Moderate 4
1854,GSN,2415.373,Moderate 4
1855,ANKZF1,1355.6838,Moderate 4
1856,JKAMP,2480.1182,Moderate 4
1857,NXT2,396.80984,Moderate 4
1858,IFRD2,1283.8131,Moderate 4
1859,NDC80,245.69774,Moderate 4
1860,FAM156B,0.0,Moderate 4
1861,XIST,2754.5662,Moderate 4
1862,KMT2B,630.2444,Moderate 4
1863,ANAPC5,4042.1077,Moderate 4
1864,EDEM3,1638.6204,Moderate 4
1865,KCNJ6,0.0,Moderate 4
1866,NKAP,2372.6257,Moderate 4
1867,CSF1R,311.37384,Moderate 4
1868,PDE2A,298.9747,Moderate 4
1869,CAMK1D,1418.276,Moderate 4
1870,AHCYL1,698.7573,Moderate 4
1871,NHLH1,21.014862,Moderate 4
1872,MAEA,1650.9849,Moderate 4
1873,MORN5,0.0,Moderate 4
1874,ZMYM3,416.51474,Moderate 4
1875,ITM2B,111956.945,Moderate 4
1876,RAB27B,6625.3384,Moderate 4
1877,PLEK,15944.288,Moderate 4
1878,CHPF2,806.9385,Moderate 4
1879,FAM135A,240.11313,Moderate 4
1880,MPRIP,1227.291,Moderate 4
1881,KLHDC4,907.9646,Moderate 4
1882,PARD6G,18.399572,Moderate 4
1883,PCSK2,0.0,Moderate 4
1884,RC3H1,3379.6304,Moderate 4
1885,GPD2,508.2572,Moderate 4
1886,HNRNPM,6521.4478,Moderate 4
1887,SPARC,49353.09,Moderate 4
1888,NSUN2,1375.3762,Moderate 4
1889,PRRC2B,2897.947,Moderate 4
1890,EBF1,438.51562,Moderate 4
1891,GALM,1790.7427,Moderate 4
1892,RPL24,73108.74,Moderate 4
1893,FKBP4,3123.3723,Moderate 4
1894,LRRN4,0.0,Moderate 4
1895,TMEM59,13672.162,Moderate 4
1896,FAM49A,855.6063,Moderate 4
1897,ZNF43,643.4968,Moderate 4
1898,MOCOS,4.8786497,Moderate 4
1899,STPG1,192.27562,Moderate 4
1900,OR2A1-AS1,106.18325,Moderate 4
1901,SETD4,341.3024,Moderate 4
1902,NDUFA11,2210.4717,Moderate 4
1903,USP4,2772.4927,Moderate 4
1904,CBX5,1041.6505,Moderate 4
1905,EGLN3,1262.2994,Moderate 4
1906,RPL41,174983.64,Moderate 4
1907,CNTROB,361.01816,Moderate 4
1908,DDX17,12182.23,Moderate 4
1909,RPL10,258102.86,Moderate 4
1910,SYVN1,849.0939,Moderate 4
1911,STX7,6264.148,Moderate 4
1912,PRDM2,2233.195,Moderate 4
1913,MARCH4,0.0,Moderate 4
1914,C1GALT1,2787.946,Moderate 4
1915,ANKRD44,3947.4846,Moderate 4
1916,NIPA1,159.91501,Moderate 4
1917,PRLR,79.696045,Moderate 4
1918,MAPKAPK5,1128.7885,Moderate 4
1919,MLXIP,1566.202,Moderate 4
1920,BCS1L,449.77667,Moderate 4
1921,RPL26,44234.98,Moderate 4
1922,HSPA1L,81.088165,Moderate 4
1923,NT5M,472.1466,Moderate 4
1924,DIAPH3,1.1532695,Moderate 4
1925,NAT10,613.4622,Moderate 4
1926,YBX1,22420.309,Moderate 4
1927,ITPR3,592.048,Moderate 4
1928,FBXL5,6381.554,Moderate 4
1929,BTG1,71470.2,Moderate 4
1930,SLC6A16,45.47116,Moderate 4
1931,SURF4,2675.9585,Moderate 4
1932,RAN,13631.166,Moderate 4
1933,DXO,842.51166,Moderate 4
1934,TPM2,74.172226,Moderate 4
1935,GMPPA,744.2094,Moderate 4
1936,ZBED4,177.26572,Moderate 4
1937,ZMPSTE24,1013.7402,Moderate 4
1938,GPX8,0.0,Moderate 4
1939,TPM1,3047.933,Moderate 4
1940,DNAJC8,6172.3223,Moderate 4
1941,ZSCAN5B,0.0,Moderate 4
1942,IGKV2-30,877.10297,Moderate 4
1943,PDCD7,836.5989,Moderate 4
1944,RFPL1S,3.7249668,Moderate 4
1945,GNE,225.78116,Moderate 4
1946,MICAL1,1289.2534,Moderate 4
1947,IGHV3-66,414.05356,Moderate 4
1948,GTF2H3,890.79706,Moderate 4
1949,ZNF302,1359.3685,Moderate 4
1950,SUCLA2,611.0713,Moderate 4
1951,COL23A1,2.880104,Moderate 4
1952,NSMCE1,3059.192,Moderate 4
1953,SGTB,1183.9153,Moderate 4
1954,JAK3,3965.1614,Moderate 4
1955,CWC27,1483.8892,Moderate 4
1956,PPFIA1,562.0018,Moderate 4
1957,METTL9,5991.435,Moderate 4
1958,SASH3,4011.4055,Moderate 4
1959,FN3KRP,1077.4768,Moderate 4
1960,QKI,1281.1964,Moderate 4
1961,SPOCK2,10050.741,Moderate 4
1962,EDC3,473.80927,Moderate 4
1963,TTC3,4506.1553,Moderate 4
1964,RPL7A,106648.02,Moderate 4
1965,TRAM1,7263.9497,Moderate 4
1966,IGHA2,13.797842,Moderate 4
1967,XIAP,1295.8713,Moderate 4
1968,KIF2C,8.429488,Moderate 4
1969,FAM117B,611.6324,Moderate 4
1970,AC005154.6,607.1748,Moderate 4
1971,DIDO1,1921.626,Moderate 4
1972,PARP14,5008.4927,Moderate 4
1973,DHX37,391.88977,Moderate 4
1974,GSK3B,2132.0598,Moderate 4
1975,FBLN7,442.8789,Moderate 4
1976,CDC27,1133.3407,Moderate 4
1977,RFNG,161.40837,Moderate 4
1978,MMACHC,81.44815,Moderate 4
1979,GTF2H2C,585.35095,Moderate 4
1980,RBM17,5785.6494,Moderate 4
1981,NDUFA4,15190.24,Moderate 4
1982,RPL21,77913.28,Moderate 4
1983,OS9,3811.5474,Moderate 4
1984,H2AFY,4555.2065,Moderate 4
1985,CERS2,2923.354,Moderate 4
1986,NSD1,2866.4333,Moderate 4
1987,ATP13A1,937.6163,Moderate 4
1988,RPL39,192116.27,Moderate 4
1989,APPBP2,1342.8975,Moderate 4
1990,PSMA5,5644.865,Moderate 4
1991,TXNDC11,1649.4769,Moderate 4
1992,SNX17,4580.35,Moderate 4
1993,MKI67,66.83997,Moderate 4
1994,ATP6V1F,7654.3203,Moderate 4
1995,MBNL3,563.84924,Moderate 4
1996,UQCRQ,9112.684,Moderate 4
1997,TMEM161A,674.6079,Moderate 4
1998,MRPS26,2679.6467,Moderate 4
1999,RBM22,2549.4714,Moderate 4
2000,PANK3,331.7571,Moderate 4
2001,BTF3,34821.36,Moderate 4
2002,UBA1,3245.0374,Moderate 4
2003,DNHD1,131.68893,Moderate 4
2004,RFFL,776.30743,Moderate 4
2005,TMA7,32340.258,Moderate 4
2006,SNRK,2264.9832,Moderate 4
2007,CEP76,140.54181,Moderate 4
2008,GLG1,5217.7407,Moderate 4
2009,TRAPPC1,12844.583,Moderate 4
2010,GDI2,7702.7183,Moderate 4
2011,MATR3,52.144604,Moderate 4
2012,DNAJC10,1193.3999,Moderate 4
2013,COQ10B,2018.7365,Moderate 4
2014,BOLA3,1745.1818,Moderate 4
2015,YIPF5,1532.6907,Moderate 4
2016,IGLV2-11,1317.5303,Moderate 4
2017,C6orf89,1766.606,Moderate 4
2018,VOPP1,2401.7969,Moderate 4
2019,NUDT4,2307.3572,Moderate 4
2020,PLEKHA8,129.46954,Moderate 4
2021,SUZ12,1079.3041,Moderate 4
2022,STK17B,11655.702,Moderate 4
2023,ELP6,693.8356,Moderate 4
2024,MIS18BP1,2570.383,Moderate 4
2025,KPNA4,1144.0845,Moderate 4
2026,FIBP,2031.7622,Moderate 4
2027,MRPL14,2640.031,Moderate 4
2028,ARRDC2,949.1968,Moderate 4
2029,LINC00517,0.0,Moderate 4
2030,RNF7,5771.1025,Moderate 4
2031,MTBP,98.37544,Moderate 4
2032,BST1,2407.8005,Moderate 4
2033,GNB4,1026.5204,Moderate 4
2034,MOAP1,1368.6395,Moderate 4
2035,MTOR,790.56555,Moderate 4
2036,TTC17,2720.941,Moderate 4
2037,ATP11B,1017.1329,Moderate 4
2038,RBM5,1874.5349,Moderate 4
2039,USP8,2514.3933,Moderate 4
2040,ICOSLG,185.7842,Moderate 4
2041,KIAA2026,1024.8158,Moderate 4
2042,ANXA13,0.0,Moderate 4
2043,IRF7,18790.652,Moderate 4
2044,S100A6,184493.0,Moderate 4
2045,RPS29,95720.56,Moderate 4
2046,PSEN1,1044.9001,Moderate 4
2047,UVRAG,3050.9045,Moderate 4
2048,STRAP,9414.079,Moderate 4
2049,WTIP,1.9238168,Moderate 4
2050,PLEKHA1,1703.1471,Moderate 4
2051,KIF1B,394.98657,Moderate 4
2052,RPS23,151573.23,Moderate 4
2053,TYSND1,555.6321,Moderate 4
2054,ZNHIT6,703.4003,Moderate 4
2055,LRMP,2474.2832,Moderate 4
2056,EXOSC9,1120.3401,Moderate 4
2057,TM9SF2,2951.7522,Moderate 4
2058,IGHV1-2,1581.4738,Moderate 4
2059,TTC39C,3571.8574,Moderate 4
2060,PSMA1,2608.4985,Moderate 4
2061,COX6C,15432.746,Moderate 4
2062,POTEM,0.0,Moderate 4
2063,APEX1,3354.5942,Moderate 4
2064,RALY,8999.156,Moderate 4
2065,LDHA,9085.067,Moderate 4
2066,PSMB1,8298.717,Moderate 4
2067,ATG16L1,550.7221,Moderate 4
2068,MARK4,244.16296,Moderate 4
2069,SOAT1,1369.3386,Moderate 4
2070,ZNF768,87.94929,Moderate 4
2071,MPDZ,0.0,Moderate 4
2072,GON4L,2703.5452,Moderate 4
2073,MAP9,320.83572,Moderate 4
2074,PPIH,1907.3801,Moderate 4
2075,ZNF766,1357.4631,Moderate 4
2076,NEK7,1804.8341,Moderate 4
2077,PDK1,2074.45,Moderate 4
2078,KHNYN,520.95374,Moderate 4
2079,ENTPD4,895.04504,Moderate 4
2080,EIF3I,4473.302,Moderate 4
2081,DGKD,3073.28,Moderate 4
2082,PRKAG2,1516.9507,Moderate 4
2083,CASC15,38.81565,Moderate 4
2084,RHOQ,470.40714,Moderate 4
2085,ERLEC1,2443.0183,Moderate 4
2086,ARFGAP2,2112.757,Moderate 4
2087,MYO5A,517.74316,Moderate 4
2088,GALNT10,334.62677,Moderate 4
2089,CHCHD2,18078.691,Moderate 4
2090,YPEL3,4673.8135,Moderate 4
2091,TNIP1,4812.8115,Moderate 4
2092,TMEM131,769.8791,Moderate 4
2093,BRD1,243.41339,Moderate 4
2094,RNF32,16.121029,Moderate 4
2095,OC90,0.0,Moderate 4
2096,SF3B4,3222.6934,Moderate 4
2097,SSRP1,2126.386,Moderate 4
2098,ABHD13,1250.1597,Moderate 4
2099,PAXBP1-AS1,44.88721,Moderate 4
2100,RETN,228.92174,Moderate 4
2101,DNMT3A,693.00037,Moderate 4
2102,TMPRSS4,0.0,Moderate 4
2103,KIF13B,766.92163,Moderate 4
2104,NCALD,465.96497,Moderate 4
2105,RAB10,6651.8955,Moderate 4
2106,KIAA1551,10380.049,Moderate 4
2107,ADSL,2214.557,Moderate 4
2108,ZNF281,975.42645,Moderate 4
2109,FANCC,93.79175,Moderate 4
2110,RNF24,4649.5605,Moderate 4
2111,YIPF2,759.75494,Moderate 4
2112,RNF8,1198.5204,Moderate 4
2113,CCR3,147.22227,Moderate 4
2114,SLAMF1,976.6722,Moderate 4
2115,IGKV3D-11,2.17061,Moderate 4
2116,STEAP4,661.5634,Moderate 4
2117,VSTM4,0.0,Moderate 4
2118,SQSTM1,20912.863,Moderate 4
2119,BCAP31,11293.561,Moderate 4
2120,ATG14,921.65027,Moderate 4
2121,EMP3,36572.137,Moderate 4
2122,UBTF,2538.5005,Moderate 4
2123,MED13L,1184.8707,Moderate 4
2124,FLI1,6730.5483,Moderate 4
2125,IL18RAP,361.6582,Moderate 4
2126,ITGB3,2429.005,Moderate 4
2127,MRPS14,1596.3789,Moderate 4
2128,DCAF5,1863.6372,Moderate 4
2129,SELPLG,8539.649,Moderate 4
2130,RNF25,611.3138,Moderate 4
2131,RBX1,11936.217,Moderate 4
2132,VILL,630.682,Moderate 4
2133,GMPR,10545.715,Moderate 4
2134,EIF4G1,2705.3833,Moderate 4
2135,ST8SIA1,54.304752,Moderate 4
2136,RBM12,464.20572,Moderate 4
2137,HPS1,4147.048,Moderate 4
2138,CLASP2,1028.5969,Moderate 4
2139,MGST3,6338.1396,Moderate 4
2140,CHD8,1388.5071,Moderate 4
2141,RPL35A,130102.61,Moderate 4
2142,ZBTB21,163.75671,Moderate 4
2143,SFMBT1,649.4701,Moderate 4
2144,RASGRP3,408.34744,Moderate 4
2145,KDM4C,2069.4456,Moderate 4
2146,ITGA7,8.724697,Moderate 4
2147,FGFBP3,210.46217,Moderate 4
2148,BPESC1,0.0,Moderate 4
2149,NAPSA,49.327938,Moderate 4
2150,CCND1,82.52858,Moderate 4
2151,CYP3A7,0.0,Moderate 4
2152,B4GALT3,1719.9117,Moderate 4
2153,MDH1,4048.0757,Moderate 4
2154,SNTN,0.0,Moderate 4
2155,FREM3,0.0,Moderate 4
2156,ZGPAT,1676.4835,Moderate 4
2157,CCSER2,2232.313,Moderate 4
2158,OSBPL6,35.48595,Moderate 4
2159,XPO6,2517.177,Moderate 4
2160,JAK2,2646.226,Moderate 4
2161,NF2,550.877,Moderate 4
2162,POLE3,2433.1592,Moderate 4
2163,DOCK9,290.9332,Moderate 4
2164,LINC00662,651.73376,Moderate 4
2165,SDHA,4477.716,Moderate 4
2166,SLC25A5,9757.758,Moderate 4
2167,OSBPL11,484.32114,Moderate 4
2168,IP6K2,1567.573,Moderate 4
2169,DDX56,1182.6451,Moderate 4
2170,MTHFD2,2883.2595,Moderate 4
2171,ALDH5A1,282.28604,Moderate 4
2172,SLC19A1,426.5168,Moderate 4
2173,SHARPIN,2460.3928,Moderate 4
2174,ATP6V1B2,2269.5024,Moderate 4
2175,ST8SIA6,179.24928,Moderate 4
2176,SRP9,5836.6816,Moderate 4
2177,MTDH,9286.3125,Moderate 4
2178,SHANK2,0.0,Moderate 4
2179,SLC22A16,15.116551,Moderate 4
2180,SRP72,2508.4097,Moderate 4
2181,KLHL35,97.78019,Moderate 4
2182,IFI6,28202.059,Moderate 4
2183,RBM23,1664.9258,Moderate 4
2184,RNF157,410.17603,Moderate 4
2185,SEC11C,2834.0251,Moderate 4
2186,IGHV1-46,2106.0752,Moderate 4
2187,COX7B,10862.685,Moderate 4
2188,UFM1,3054.4185,Moderate 4
2189,INSR,58.749607,Moderate 4
2190,COL4A3BP,1461.3264,Moderate 4
2191,CHN2,360.80328,Moderate 4
2192,ATF7,613.6607,Moderate 4
2193,SUMO2,20268.969,Moderate 4
2194,KDM6B,2152.5789,Moderate 4
2195,SLC30A7,932.00854,Moderate 4
2196,VPS4B,4512.0864,Moderate 4
2197,HERC6,2075.0715,Moderate 4
2198,LYN,9395.865,Moderate 4
2199,EIF2A,3148.2166,Moderate 4
2200,SRRT,2210.9258,Moderate 4
2201,KDM1B,629.9159,Moderate 4
2202,ELOF1,1850.8903,Moderate 4
2203,HNRNPAB,1564.5897,Moderate 4
2204,CTNNA1,1161.1525,Moderate 4
2205,ATXN7L3B,2902.018,Moderate 4
2206,LCOR,2056.8562,Moderate 4
2207,DNTTIP2,3156.8572,Moderate 4
2208,HNRNPH1,3091.8904,Moderate 4
2209,CHMP7,2750.4026,Moderate 4
2210,PIM3,1985.1931,Moderate 4
2211,STK24,1015.97437,Moderate 4
2212,PCBP1,40883.76,Moderate 4
2213,SF3B1,10590.163,Moderate 4
2214,PSMA4,4710.5747,Moderate 4
2215,SF3B2,8761.354,Moderate 4
2216,TBC1D22A,1805.9624,Moderate 4
2217,GMPS,2118.661,Moderate 4
2218,GOLGA4,2853.7126,Moderate 4
2219,WDR37,1073.8298,Moderate 4
2220,ROCK1,6328.154,Moderate 4
2221,GSR,854.5058,Moderate 4
2222,MAP4,1838.2811,Moderate 4
2223,LRRC25,1358.9238,Moderate 4
2224,CD302,809.7139,Moderate 4
2225,HACE1,247.09157,Moderate 4
2226,MAPRE1,3951.7346,Moderate 4
2227,QDPR,996.70715,Moderate 4
2228,ABCA1,1208.6904,Moderate 4
2229,DLEU2,1037.0148,Moderate 4
2230,HK1,6283.646,Moderate 4
2231,F13A1,15730.467,Moderate 4
2232,SEPT9,7761.3555,Moderate 4
2233,MARCH1,3141.5637,Moderate 4
2234,DUSP1,13701.32,Moderate 4
2235,LTA4H,3531.8042,Moderate 4
2236,GBP4,4196.826,Moderate 4
2237,FBXO11,918.61945,Moderate 4
2238,NUP50,2041.646,Moderate 4
2239,HLA-DMB,3235.6504,Moderate 4
2240,BCL7B,2468.4565,Moderate 4
2241,NPL,1391.3408,Moderate 4
2242,NAMPT,15971.498,Moderate 4
2243,TMEM176B,48.8187,Moderate 4
2244,TET3,312.72144,Moderate 4
2245,SIGLEC10,529.1623,Moderate 4
2246,C1orf162,10072.262,Moderate 4
2247,SFPQ,3285.0105,Moderate 4
2248,CD1D,427.7286,Moderate 4
2249,GPR35,78.419,Moderate 4
2250,CHD9,2556.2937,Moderate 4
2251,SPTAN1,3976.0422,Moderate 4
2252,SLC2A12,3.7748957,Moderate 4
2253,ANKRD10,3424.638,Moderate 4
2254,NPM1,28178.105,Moderate 4
2255,HNRNPLL,2490.9329,Moderate 4
2256,STRIP1,918.31616,Moderate 4
2257,RPL36AL,39175.277,Moderate 4
2258,KIAA0930,494.11096,Moderate 4
2259,HMBS,293.83817,Moderate 4
2260,NFIA,191.82143,Moderate 4
2261,CLEC2D,9216.453,Moderate 4
2262,KPNA2,640.22943,Moderate 4
2263,CHID1,1084.9836,Moderate 4
2264,ARPC4,3074.2334,Moderate 4
2265,DCP2,2853.0474,Moderate 4
2266,URGCP,545.93024,Moderate 4
2267,QARS,938.2998,Moderate 4
2268,NCL,15836.5,Moderate 4
2269,INPP5D,3385.45,Moderate 4
2270,MYH11,52.759865,Moderate 4
2271,IL10RA,4466.3604,Moderate 4
2272,TOMM22,4039.6462,Moderate 4
2273,AK2,2139.4102,Moderate 4
2274,POMT1,385.92035,Moderate 4
2275,MECP2,2970.779,Moderate 4
2276,SSB,6455.14,Moderate 4
2277,KAT6B,1332.7563,Moderate 4
2278,MAP3K7,1198.6401,Moderate 4
2279,PEX16,1874.9125,Moderate 4
2280,FAU,156866.44,Moderate 4
2281,TSPO,18628.232,Moderate 4
2282,NAPA,8785.264,Moderate 4
2283,RPS24,143798.06,Moderate 4
2284,ANKRD13C,813.5087,Moderate 4
2285,DDX46,4573.769,Moderate 4
2286,DDX24,10333.931,Moderate 4
2287,PRKAR2A,1578.9437,Moderate 4
2288,CTSB,4122.8535,Moderate 4
2289,SLC9A7,437.3026,Moderate 4
2290,CPSF3,706.53125,Moderate 4
2291,ACTN1,15692.976,Moderate 4
2292,CNP,1110.7562,Moderate 4
2293,DVL1,98.99821,Moderate 4
2294,NSMAF,1917.6522,Moderate 4
2295,CBFB,914.18414,Moderate 4
2296,ABCA10,29.510128,Moderate 4
2297,C10orf25,70.450195,Moderate 4
2298,TOR1A,1938.5856,Moderate 4
2299,BAG1,2519.5537,Moderate 4
2300,TAF1C,502.40985,Moderate 4
2301,DTX3,674.4635,Moderate 4
2302,PDZD3,1.7367141,Moderate 4
2303,SLC5A3,679.10706,Moderate 4
2304,HOGA1,0.0,Moderate 4
2305,CLEC19A,0.0,Moderate 4
2306,PRCC,1599.8422,Moderate 4
2307,CEACAM3,1443.8911,Moderate 4
2308,ABRACL,7292.9595,Moderate 4
2309,PRR5,294.1451,Moderate 4
2310,MLF1,58.67378,Moderate 4
2311,ARHGAP27,1932.6283,Moderate 4
2312,RAB11FIP3,182.87917,Moderate 4
2313,TRA2A,3582.8242,Moderate 4
2314,PIM2,5275.121,Moderate 4
2315,DMXL2,945.5395,Moderate 4
2316,RRBP1,1437.86,Moderate 4
2317,DUOX2,0.0,Moderate 4
2318,GPATCH8,2776.0684,Moderate 4
2319,QRICH1,1143.1152,Moderate 4
2320,SMCHD1,16806.621,Moderate 4
2321,HMGCL,789.1573,Moderate 4
2322,RNF145,3930.1677,Moderate 4
2323,MDN1,1093.5883,Moderate 4
2324,SECISBP2L,2389.082,Moderate 4
2325,CABP5,521.8571,Moderate 4
2326,URI1,993.92413,Moderate 4
2327,SPINT2,4204.824,Moderate 4
2328,PPM1M,1727.1261,Moderate 4
2329,SEH1L,507.42474,Moderate 4
2330,AREL1,429.8829,Moderate 4
2331,NR1H2,4484.0024,Moderate 4
2332,VPS26B,3281.5823,Moderate 4
2333,USP34,2023.8844,Moderate 4
2334,TRRAP,711.0219,Moderate 4
2335,SERPINA1,15219.118,Moderate 4
2336,IGF2R,2249.2214,Moderate 4
2337,IFI16,14098.85,Moderate 4
2338,PPARGC1B,124.84733,Moderate 4
2339,MACF1,4537.8774,Moderate 4
2340,EFHD2,3143.793,Moderate 4
2341,GOLGB1,1682.8824,Moderate 4
2342,EPPIN,0.0,Moderate 4
2343,TBC1D10B,369.30548,Moderate 4
2344,ZNF491,34.788074,Moderate 4
2345,CNOT3,1015.79517,Moderate 4
2346,GOT2,1149.9448,Moderate 4
2347,RNF26,671.5468,Moderate 4
2348,NUMBL,107.17917,Moderate 4
2349,IGKV2D-28,75.964294,Moderate 4
2350,CYB5D1,48.44743,Moderate 4
2351,DNAJC11,671.2174,Moderate 4
2352,RBM25,6105.7993,Moderate 4
2353,GLI3,0.0,Moderate 4
2354,FGFR1OP2,6776.3574,Moderate 4
2355,DAG1,197.76982,Moderate 4
2356,YTHDF1,364.81406,Moderate 4
2357,DYNLRB1,9265.542,Moderate 4
2358,MED1,1096.053,Moderate 4
2359,HSPA1B,224.95065,Moderate 4
2360,GRIN2A,0.0,Moderate 4
2361,FAM20B,194.28508,Moderate 4
2362,GTDC1,883.2486,Moderate 4
2363,CEP97,294.03247,Moderate 4
2364,LGALS1,19032.291,Moderate 4
2365,ZNF432,169.39288,Moderate 4
2366,WDFY3,325.1701,Moderate 4
2367,OSBPL8,5466.8843,Moderate 4
2368,BIRC3,4460.7217,Moderate 4
2369,RCOR3,2103.2332,Moderate 4
2370,COPS7A,1125.3069,Moderate 4
2371,PARP4,1488.2393,Moderate 4
2372,ZNFX1,3606.9514,Moderate 4
2373,EXOC4,1711.8008,Moderate 4
2374,NUGGC,69.05421,Moderate 4
2375,CITED2,1670.4005,Moderate 4
2376,EMILIN2,643.73694,Moderate 4
2377,RCC2,604.44604,Moderate 4
2378,ITGAE,1592.5659,Moderate 4
2379,MEPCE,1676.5994,Moderate 4
2380,SSH2,4743.5303,Moderate 4
2381,MPV17L,2.3430178,Moderate 4
2382,GDI1,3797.4321,Moderate 4
2383,FBXL6,163.53806,Moderate 4
2384,RCAN3,3321.7942,Moderate 4
2385,OSBPL5,515.20306,Moderate 4
2386,CNNM2,518.19916,Moderate 4
2387,JDP2,156.9766,Moderate 4
2388,SH3PXD2B,12.8926525,Moderate 4
2389,ZDHHC12,1726.5862,Moderate 4
2390,NAP1L4,5122.846,Moderate 4
2391,SLAMF6,2546.951,Moderate 4
2392,PLA2G15,186.78699,Moderate 4
2393,ACTL6B,0.0,Moderate 4
2394,GOLPH3,3493.4565,Moderate 4
2395,SLC25A12,833.5979,Moderate 4
2396,ABCC2,41.53689,Moderate 4
2397,PYGL,3370.5518,Moderate 4
2398,IARS,952.003,Moderate 4
2399,CRYZL1,1127.2534,Moderate 4
2400,ARMC10,1649.436,Moderate 4
2401,ARCN1,1596.4335,Moderate 4
2402,DHPS,3450.729,Moderate 4
2403,GFRA1,0.0,Moderate 4
2404,CDC42,15011.994,Moderate 4
2405,SRCAP,571.9937,Moderate 4
2406,SLCO2A1,0.0,Moderate 4
2407,PPEF2,0.0,Moderate 4
2408,MAN2A1,1538.318,Moderate 4
2409,MAD1L1,3336.2957,Moderate 4
