,Genename,Counts,Sample
227,AC159540.1,757.04315,Healthy 12
228,PLA2G2D,4.3108964,Healthy 12
229,CCDC97,2651.3381,Healthy 12
230,TMEM154,4524.993,Healthy 12
231,HIST1H2BK,3020.9766,Healthy 12
232,KIAA0319,76.79577,Healthy 12
233,APOBEC3G,9751.808,Healthy 12
234,MOSPD1,856.89746,Healthy 12
235,RPN1,9527.389,Healthy 12
236,ARHGAP1,3452.7378,Healthy 12
237,CIR1,8215.733,Healthy 12
238,AACS,657.81104,Healthy 12
239,CHD7,4334.1533,Healthy 12
240,STX6,1517.0723,Healthy 12
241,SAMD9,6811.1484,Healthy 12
242,TOM1,3155.5835,Healthy 12
243,SNRPC,7837.9185,Healthy 12
244,PGAP1,301.62897,Healthy 12
245,ANXA1,39334.5,Healthy 12
246,TMEM181,2814.1245,Healthy 12
247,ARHGAP12,2413.1226,Healthy 12
248,IPO11,857.2799,Healthy 12
249,KLF3,13126.478,Healthy 12
250,CTSS,40348.867,Healthy 12
251,LYZ,97721.766,Healthy 12
252,IFI44L,1103.989,Healthy 12
253,HNRNPUL1,13769.269,Healthy 12
254,GNAS,27174.299,Healthy 12
255,SNED1,605.5705,Healthy 12
256,IQGAP1,20705.242,Healthy 12
257,HMGXB3,2059.9263,Healthy 12
258,KDM5C,3436.711,Healthy 12
259,RNF213,37792.87,Healthy 12
260,RPS13,449926.7,Healthy 12
261,TMCO1,8081.608,Healthy 12
262,ELL2,791.00824,Healthy 12
263,RPLP1,790631.7,Healthy 12
264,RPL32,675818.06,Healthy 12
265,RAB1B,9630.243,Healthy 12
266,PKM,30429.375,Healthy 12
267,IGHA1,974.8253,Healthy 12
268,NDUFB8,6134.699,Healthy 12
269,COPB2,3723.916,Healthy 12
270,ARAF,3838.775,Healthy 12
271,COLEC11,5.2036085,Healthy 12
272,IGHV1-24,350.13086,Healthy 12
273,B2M,1119554.6,Healthy 12
274,SPCS3,8530.143,Healthy 12
275,SNRNP70,12018.852,Healthy 12
276,RPS2,361039.7,Healthy 12
277,HSP90B1,24229.85,Healthy 12
278,ANKRD17,6095.3384,Healthy 12
279,GDE1,2783.406,Healthy 12
280,NCOR1,18183.188,Healthy 12
281,RAB31,6719.9043,Healthy 12
282,PSMC2,3993.146,Healthy 12
283,RPS6,468499.25,Healthy 12
284,CLUH,794.9687,Healthy 12
285,CCND2,7475.443,Healthy 12
286,RPL14,347582.44,Healthy 12
287,RPS27L,13999.207,Healthy 12
288,GAPDH,109895.06,Healthy 12
289,RPS20,93347.8,Healthy 12
290,SEPT8,308.64816,Healthy 12
291,ZNF622,3791.6736,Healthy 12
292,CNR2,900.293,Healthy 12
293,SREBF2,2782.7188,Healthy 12
294,SEC24C,3205.9495,Healthy 12
295,CSTA,5753.911,Healthy 12
296,RPL38,164623.23,Healthy 12
297,TLN1,34337.96,Healthy 12
298,MRPL22,3549.9324,Healthy 12
299,MOV10,1607.8027,Healthy 12
300,ATF4,13078.644,Healthy 12
301,ATAD2,1267.6414,Healthy 12
302,RPL10A,224280.86,Healthy 12
303,ESRRA,562.43256,Healthy 12
304,TGM2,13.751999,Healthy 12
305,SNX27,3395.1082,Healthy 12
306,TMEM30A,6395.725,Healthy 12
307,SIL1,1279.5173,Healthy 12
308,PLXDC2,2769.6814,Healthy 12
309,WDR55,2381.2822,Healthy 12
310,MT-ND2,237724.83,Healthy 12
311,EIF3A,15943.355,Healthy 12
312,MFSD10,6811.427,Healthy 12
313,HEATR3,1626.6987,Healthy 12
314,HDAC4,1448.7086,Healthy 12
315,APOL6,8975.265,Healthy 12
316,COPA,5881.929,Healthy 12
317,PGGT1B,1896.6157,Healthy 12
318,SMARCC2,8211.216,Healthy 12
319,HSPA5,15261.655,Healthy 12
320,HSPA9,8312.534,Healthy 12
321,IFITM2,91196.91,Healthy 12
322,CAPRIN1,5372.921,Healthy 12
323,DYNC1H1,13008.43,Healthy 12
324,MORF4L1,22107.416,Healthy 12
325,SYTL3,6188.1973,Healthy 12
326,NNT,3010.346,Healthy 12
327,RPRD2,4583.476,Healthy 12
328,STAT1,10558.917,Healthy 12
329,SAMHD1,28282.457,Healthy 12
330,PKN1,5910.9355,Healthy 12
331,MYCBP2,20071.506,Healthy 12
332,ACTB,590164.4,Healthy 12
333,COTL1,42003.504,Healthy 12
334,FAM198B,904.5661,Healthy 12
335,BTN3A2,17982.771,Healthy 12
336,KIAA0232,3248.7346,Healthy 12
337,TPRKB,3621.6372,Healthy 12
338,XAF1,8492.284,Healthy 12
339,ST3GAL1,10888.125,Healthy 12
340,RCSD1,20412.559,Healthy 12
341,TXNIP,188452.44,Healthy 12
342,RASSF2,5231.264,Healthy 12
343,RPS18,542665.9,Healthy 12
344,RPL35,196353.02,Healthy 12
345,SYK,6818.8896,Healthy 12
346,FNBP1,18015.732,Healthy 12
347,ABR,3098.2205,Healthy 12
348,UBE2K,5118.749,Healthy 12
349,FCGR2A,2794.9548,Healthy 12
350,AXIN1,2576.39,Healthy 12
351,CHD3,20162.977,Healthy 12
352,OAS3,1617.5468,Healthy 12
353,CAPZA2,10532.07,Healthy 12
354,MT-ATP8,112992.195,Healthy 12
355,ARHGDIB,114908.68,Healthy 12
356,SYNCRIP,9001.865,Healthy 12
357,PHIP,11742.968,Healthy 12
358,SRRM1,21722.059,Healthy 12
359,WAS,16765.348,Healthy 12
360,UQCRB,59188.605,Healthy 12
361,USP7,7193.559,Healthy 12
362,LAMP2,3043.0955,Healthy 12
363,SHISA5,14480.1045,Healthy 12
364,TMPO,10044.455,Healthy 12
365,WDFY4,1745.7533,Healthy 12
366,PSMD6,6864.9463,Healthy 12
367,PABPC1,180903.58,Healthy 12
368,COMMD8,3817.022,Healthy 12
369,ASPM,9.24138,Healthy 12
370,LST1,21240.03,Healthy 12
371,CSDE1,30384.307,Healthy 12
372,FCGR1A,627.1598,Healthy 12
373,KIF22,4417.6235,Healthy 12
374,CKAP2,1397.2366,Healthy 12
375,TADA2B,2006.4138,Healthy 12
376,NFKBIA,29019.879,Healthy 12
377,CEP350,10630.578,Healthy 12
378,GTF3C5,3306.789,Healthy 12
379,RBM8A,13007.192,Healthy 12
380,SET,17973.504,Healthy 12
381,NCF2,5518.729,Healthy 12
382,ITGAM,4838.628,Healthy 12
383,TXLNA,2029.109,Healthy 12
384,DIAPH1,15265.352,Healthy 12
385,PAG1,9603.262,Healthy 12
386,CST3,58585.49,Healthy 12
387,RPS5,239756.97,Healthy 12
388,IFI27,235.96976,Healthy 12
389,YWHAZ,61294.38,Healthy 12
390,MOB1A,14179.907,Healthy 12
391,IFITM3,33085.574,Healthy 12
392,LTBP4,3308.9106,Healthy 12
393,LACTB,1842.0735,Healthy 12
394,AP2B1,6839.4556,Healthy 12
395,HCK,4293.2095,Healthy 12
396,LRP1,3314.9658,Healthy 12
397,LSP1,45634.6,Healthy 12
398,MAST4,2700.3252,Healthy 12
399,CYBB,9669.027,Healthy 12
400,MALAT1,2175550.0,Healthy 12
401,ELMO1,4679.3228,Healthy 12
402,MT-ATP6,709064.5,Healthy 12
403,MYH9,51240.496,Healthy 12
404,VPS41,2716.255,Healthy 12
405,ATP2B4,6320.952,Healthy 12
406,PTPRE,7173.7793,Healthy 12
407,ACTR1B,5405.9697,Healthy 12
408,H3F3B,112968.02,Healthy 12
409,GCC2,15171.4795,Healthy 12
410,OAZ1,120861.73,Healthy 12
411,PIK3AP1,3930.035,Healthy 12
412,NUCKS1,17020.598,Healthy 12
413,HPSE,760.0045,Healthy 12
414,CD44,32394.424,Healthy 12
415,SARS,8788.324,Healthy 12
416,CD244,2614.1682,Healthy 12
417,TSPAN31,1381.4341,Healthy 12
418,HLA-DRA,64144.836,Healthy 12
419,MBD2,4071.8076,Healthy 12
420,RAB33B,1310.935,Healthy 12
421,TNRC6B,18067.107,Healthy 12
422,CTSZ,4186.2646,Healthy 12
423,ITGAL,13612.115,Healthy 12
424,YPEL5,11725.581,Healthy 12
425,HNRNPA1,89563.39,Healthy 12
426,CCDC88C,12334.559,Healthy 12
427,ZMYND11,4085.9946,Healthy 12
428,MVP,7574.3247,Healthy 12
429,EXD3,788.63007,Healthy 12
430,RPL3,433876.38,Healthy 12
431,NELFE,5548.5713,Healthy 12
432,RSL1D1,19554.03,Healthy 12
433,TMX1,4918.9097,Healthy 12
434,HNRNPU,28325.498,Healthy 12
435,ACOT9,1929.0166,Healthy 12
436,MYL12A,112353.305,Healthy 12
437,OAS1,2706.8975,Healthy 12
438,HDAC8,1229.0829,Healthy 12
439,TRAK2,3437.62,Healthy 12
440,VRK2,1838.6866,Healthy 12
441,ATXN2L,5924.5195,Healthy 12
442,CYB561D2,4746.2344,Healthy 12
443,TAPBP,19443.584,Healthy 12
444,WBP1L,3217.9163,Healthy 12
445,CENPJ,716.44336,Healthy 12
446,HNRNPC,24489.09,Healthy 12
447,CD2,26802.992,Healthy 12
448,CHCHD1,2963.181,Healthy 12
449,TSTA3,3368.8342,Healthy 12
450,EIF3C,5694.614,Healthy 12
451,LBH,19529.566,Healthy 12
452,MEGF8,522.19385,Healthy 12
453,SMCO4,1339.291,Healthy 12
454,MAP3K2,5881.4814,Healthy 12
455,MARCKS,2619.5884,Healthy 12
456,PDCD11,2823.2844,Healthy 12
457,RPA2,7672.0576,Healthy 12
458,BID,4654.942,Healthy 12
459,STX10,6655.3745,Healthy 12
460,IFIT3,1772.2065,Healthy 12
461,DHX9,6759.902,Healthy 12
462,ATP6V0B,13804.171,Healthy 12
463,OGT,14760.192,Healthy 12
464,BUD31,5665.4946,Healthy 12
465,ZBED6CL,334.38477,Healthy 12
466,WDR70,2817.3245,Healthy 12
467,ABCA7,3186.2012,Healthy 12
468,SPN,13572.967,Healthy 12
469,CANT1,1872.9478,Healthy 12
470,SPINK2,526.69525,Healthy 12
471,PRDX5,13654.023,Healthy 12
472,CDV3,8868.112,Healthy 12
473,IGHG2,520.79016,Healthy 12
474,IK,13833.994,Healthy 12
475,PI4KB,3532.3599,Healthy 12
476,SORL1,20472.146,Healthy 12
477,IGLV1-47,899.5886,Healthy 12
478,CD2BP2,3867.4453,Healthy 12
479,SELL,41237.33,Healthy 12
480,RORA,9577.271,Healthy 12
481,SP100,19893.305,Healthy 12
482,MBNL1,44791.266,Healthy 12
483,UHRF2,3750.1973,Healthy 12
484,KDM5B,2654.9797,Healthy 12
485,PDCD6IP,7970.749,Healthy 12
486,UROD,3319.8494,Healthy 12
487,EFTUD2,3140.8206,Healthy 12
488,TNRC6A,5588.0293,Healthy 12
489,TPM3,52884.83,Healthy 12
490,HMGB1,58676.76,Healthy 12
491,ZNF263,2277.3977,Healthy 12
492,GGA2,3620.3218,Healthy 12
493,HUWE1,7775.927,Healthy 12
494,ERP44,5390.296,Healthy 12
495,CD14,8722.647,Healthy 12
496,GPR180,1051.5979,Healthy 12
497,FAM129A,4645.824,Healthy 12
498,PSMD2,7095.2373,Healthy 12
499,IGFBP4,337.0044,Healthy 12
500,PCGF5,7747.6343,Healthy 12
501,TGOLN2,18293.96,Healthy 12
502,RPL31,154275.98,Healthy 12
503,IPO7,4486.0835,Healthy 12
504,AKT1,1881.9475,Healthy 12
505,MCM6,1717.7664,Healthy 12
506,DPAGT1,1165.5271,Healthy 12
507,C22orf46,1238.3107,Healthy 12
508,CD47,19575.314,Healthy 12
509,TTC30A,144.14682,Healthy 12
510,FBL,19035.791,Healthy 12
511,POLR1D,13695.13,Healthy 12
512,RSBN1,7471.6504,Healthy 12
513,SOD2,14479.669,Healthy 12
514,FCGR3B,5356.1978,Healthy 12
515,ZNF23,446.8424,Healthy 12
516,IQCH-AS1,340.53778,Healthy 12
517,UBR5,6239.638,Healthy 12
518,SLTM,12511.491,Healthy 12
519,PLEKHG1,649.3246,Healthy 12
520,RBM10,3784.1108,Healthy 12
521,CLEC12A,3711.9846,Healthy 12
522,HCG18,4351.979,Healthy 12
523,EBAG9,3593.9885,Healthy 12
524,MARCH5,2480.9832,Healthy 12
525,THYN1,5824.877,Healthy 12
526,KCTD21,141.10783,Healthy 12
527,MPI,2290.5432,Healthy 12
528,C12orf29,1697.887,Healthy 12
529,CUL9,1263.5522,Healthy 12
530,PDZD2,149.49844,Healthy 12
531,COL2A1,0.0,Healthy 12
532,PLEKHG3,1990.1376,Healthy 12
533,MATN1,15.610495,Healthy 12
534,MINOS1,12824.923,Healthy 12
535,P4HTM,2922.6687,Healthy 12
536,SPDL1,776.6998,Healthy 12
537,ATF2,3248.1025,Healthy 12
538,SH3BP2,5077.173,Healthy 12
539,SS18L2,6839.792,Healthy 12
540,AFTPH,5174.8267,Healthy 12
541,G3BP2,10078.782,Healthy 12
542,RASGRP2,22855.758,Healthy 12
543,CD63,10854.105,Healthy 12
544,PRKCH,13045.458,Healthy 12
545,MTRNR2L12,42202.598,Healthy 12
546,MAPKAPK3,4261.784,Healthy 12
547,SOBP,119.10251,Healthy 12
548,PLCE1,329.4809,Healthy 12
549,ANKRD11,12632.825,Healthy 12
550,RTN4,11008.443,Healthy 12
551,IGLC3,2541.9824,Healthy 12
552,HDAC9,1781.3549,Healthy 12
553,PPP1CB,6677.4985,Healthy 12
554,FAM49B,14104.786,Healthy 12
555,STARD4,1344.8209,Healthy 12
556,GAK,4591.0024,Healthy 12
557,PREB,3436.377,Healthy 12
558,CAP1,34494.0,Healthy 12
559,RNASE2,449.8605,Healthy 12
560,SUPT6H,5661.048,Healthy 12
561,SEC62,23567.537,Healthy 12
562,TMSB10,480698.3,Healthy 12
563,XBP1,14184.261,Healthy 12
564,PRKD3,2897.7058,Healthy 12
565,SSNA1,9845.9,Healthy 12
566,CPEB1,27.76366,Healthy 12
567,LAMTOR2,5662.635,Healthy 12
568,SRSF9,10745.762,Healthy 12
569,PHAX,3007.1597,Healthy 12
570,TBL1XR1,4870.8228,Healthy 12
571,P4HA2,28.765999,Healthy 12
572,PLCL1,929.9691,Healthy 12
573,RPS15,399417.22,Healthy 12
574,UQCR11,39828.87,Healthy 12
575,TUBA1A,12555.561,Healthy 12
576,ATF7IP,9019.326,Healthy 12
577,PSMB7,5460.766,Healthy 12
578,GNAQ,4282.0713,Healthy 12
579,EIF3G,33640.94,Healthy 12
580,MRPS33,3862.5708,Healthy 12
581,SYNE3,1601.2572,Healthy 12
582,RGPD5,983.292,Healthy 12
583,SYNE2,24005.564,Healthy 12
584,ZNF217,5583.3066,Healthy 12
585,UNC50,2807.956,Healthy 12
586,EZR,19078.52,Healthy 12
587,TAF1,3343.5664,Healthy 12
588,STARD9,728.3365,Healthy 12
589,PSMD4,8093.978,Healthy 12
590,NBR1,5140.079,Healthy 12
591,DPEP2,4442.993,Healthy 12
592,ISCU,19077.441,Healthy 12
593,DAZAP2,43360.83,Healthy 12
594,PRKX,3431.5527,Healthy 12
595,CELF2,23869.531,Healthy 12
596,CHST2,1378.8469,Healthy 12
597,BMS1,3455.1086,Healthy 12
598,CNDP2,4526.519,Healthy 12
599,AMZ2,5022.82,Healthy 12
600,ZFP36L2,70818.94,Healthy 12
601,CTDSPL2,2997.3618,Healthy 12
602,EML6,385.65524,Healthy 12
603,LSM7,17787.01,Healthy 12
604,PRMT2,26699.443,Healthy 12
605,BROX,3231.1082,Healthy 12
606,TRIP6,391.18558,Healthy 12
607,MRPL27,2604.3655,Healthy 12
608,GIMAP2,7254.634,Healthy 12
609,ARIH2OS,836.2112,Healthy 12
610,TUBB,19350.277,Healthy 12
611,CAPG,4327.0815,Healthy 12
612,PLEKHA2,5725.159,Healthy 12
613,UGGT1,3194.416,Healthy 12
614,ADRM1,7105.178,Healthy 12
615,CASP1,8202.145,Healthy 12
616,ITGAX,2900.2588,Healthy 12
617,MYBL1,5590.39,Healthy 12
618,UGCG,2522.4924,Healthy 12
619,CALR,20070.383,Healthy 12
620,MCMBP,2687.7017,Healthy 12
621,MT-ND6,90228.7,Healthy 12
622,RPL13,807760.3,Healthy 12
623,CNBP,44276.125,Healthy 12
624,PPP2R5A,3958.843,Healthy 12
625,PRKDC,8637.471,Healthy 12
626,UBE2L3,10017.257,Healthy 12
627,MT-ND5,275235.66,Healthy 12
628,UBR4,7700.505,Healthy 12
629,DHRS7,12429.474,Healthy 12
630,CDC5L,4815.11,Healthy 12
631,EIF4EBP2,7437.621,Healthy 12
632,RTN3,6552.031,Healthy 12
633,IL17RA,8181.5327,Healthy 12
634,FOS,11633.111,Healthy 12
635,CDK19,1584.7534,Healthy 12
636,ANP32E,6336.3447,Healthy 12
637,PRKCB,15280.085,Healthy 12
638,GLUD1,6233.783,Healthy 12
639,ZNF296,938.3372,Healthy 12
640,PRKAR1A,8808.215,Healthy 12
641,CAT,5763.029,Healthy 12
642,SHMT1,1089.4569,Healthy 12
643,PPARA,990.575,Healthy 12
644,CERS5,1752.0054,Healthy 12
645,DNAJA2,6545.1484,Healthy 12
646,AIF1,27531.963,Healthy 12
647,HSD17B4,2398.9666,Healthy 12
648,TNFRSF1B,14427.103,Healthy 12
649,KPNB1,15144.357,Healthy 12
650,DGKZ,8329.419,Healthy 12
651,RALBP1,7053.021,Healthy 12
652,PPP1R7,6045.167,Healthy 12
653,PCF11,9460.31,Healthy 12
654,NFE2,6398.486,Healthy 12
655,TMEM50A,14182.745,Healthy 12
656,LIMS1,23649.812,Healthy 12
657,CYB5R3,7763.0503,Healthy 12
658,SERINC1,9506.76,Healthy 12
659,RNF6,3596.0996,Healthy 12
660,SUGT1,5722.898,Healthy 12
661,STAT2,3803.6975,Healthy 12
662,ARPC2,70175.27,Healthy 12
663,WDR5,1888.0898,Healthy 12
664,PSMB9,26908.447,Healthy 12
665,LBR,8128.4355,Healthy 12
666,MORF4L2,3671.3,Healthy 12
667,FUS,26454.207,Healthy 12
668,ALAS1,1089.8569,Healthy 12
669,ZNF140,1081.2385,Healthy 12
670,ZBED6,825.0781,Healthy 12
671,VPS33B,931.0684,Healthy 12
672,SULF2,1979.9519,Healthy 12
673,RNPEPL1,4879.14,Healthy 12
674,ARID4B,17051.67,Healthy 12
675,ELP2,3938.8093,Healthy 12
676,MCFD2,2813.11,Healthy 12
677,PI4KA,3948.677,Healthy 12
678,RFK,1635.0751,Healthy 12
679,RBM48,2775.3035,Healthy 12
680,PERP,876.8357,Healthy 12
681,EGR1,1181.4281,Healthy 12
682,CCNDBP1,7853.334,Healthy 12
683,COPE,12964.293,Healthy 12
684,PUS7L,2254.6423,Healthy 12
685,DDA1,3679.6567,Healthy 12
686,RPS6KB1,2612.663,Healthy 12
687,MRPL28,3719.9812,Healthy 12
688,ZRANB2,9898.183,Healthy 12
689,WARS,3944.1,Healthy 12
690,RBCK1,8422.338,Healthy 12
691,FAM91A1,2026.7842,Healthy 12
692,CLTC,6491.204,Healthy 12
693,FRYL,7469.299,Healthy 12
