,Genename,Counts,Sample
230,TMEM154,4219.859,Moderate 8
231,HIST1H2BK,1536.3173,Moderate 8
232,KIAA0319,15.408319,Moderate 8
233,APOBEC3G,2084.6064,Moderate 8
234,MOSPD1,234.361,Moderate 8
235,RPN1,2826.724,Moderate 8
236,ARHGAP1,881.59357,Moderate 8
237,CIR1,7599.4106,Moderate 8
238,AACS,112.88567,Moderate 8
239,CHD7,399.58795,Moderate 8
240,STX6,446.48203,Moderate 8
241,SAMD9,6336.5303,Moderate 8
242,TOM1,1090.4545,Moderate 8
243,SNRPC,2189.969,Moderate 8
244,PGAP1,287.5502,Moderate 8
245,ANXA1,11108.695,Moderate 8
246,TMEM181,201.99901,Moderate 8
247,ARHGAP12,191.12128,Moderate 8
248,IPO11,182.39615,Moderate 8
249,KLF3,2718.9678,Moderate 8
250,CTSS,23725.512,Moderate 8
251,LYZ,39354.492,Moderate 8
252,IFI44L,16393.764,Moderate 8
253,HNRNPUL1,2713.6116,Moderate 8
254,GNAS,5882.077,Moderate 8
255,SNED1,84.170616,Moderate 8
256,IQGAP1,5619.652,Moderate 8
257,HMGXB3,473.62622,Moderate 8
258,KDM5C,512.1855,Moderate 8
259,RNF213,21505.191,Moderate 8
260,RPS13,81663.56,Moderate 8
261,TMCO1,2262.778,Moderate 8
262,ELL2,234.99063,Moderate 8
263,RPLP1,175012.95,Moderate 8
264,RPL32,114406.7,Moderate 8
265,RAB1B,3405.8108,Moderate 8
266,PKM,11880.027,Moderate 8
267,IGHA1,433.88547,Moderate 8
268,NDUFB8,355.80103,Moderate 8
269,COPB2,1110.9823,Moderate 8
270,ARAF,980.09406,Moderate 8
271,COLEC11,0.0,Moderate 8
272,IGHV1-24,185.3497,Moderate 8
273,B2M,476143.84,Moderate 8
274,SPCS3,1787.3557,Moderate 8
275,SNRNP70,2160.374,Moderate 8
276,RPS2,45049.266,Moderate 8
277,HSP90B1,5315.873,Moderate 8
278,ANKRD17,735.547,Moderate 8
279,GDE1,779.20483,Moderate 8
280,NCOR1,3437.727,Moderate 8
281,RAB31,3443.4285,Moderate 8
282,PSMC2,1044.0204,Moderate 8
283,RPS6,58479.438,Moderate 8
284,CLUH,85.77555,Moderate 8
285,CCND2,1117.6486,Moderate 8
286,RPL14,57151.477,Moderate 8
287,RPS27L,4429.8706,Moderate 8
288,GAPDH,46603.785,Moderate 8
289,RPS20,11270.247,Moderate 8
290,SEPT8,91.45386,Moderate 8
291,ZNF622,899.8612,Moderate 8
292,CNR2,195.1513,Moderate 8
293,SREBF2,489.59866,Moderate 8
294,SEC24C,530.0226,Moderate 8
295,CSTA,3695.212,Moderate 8
296,RPL38,26551.648,Moderate 8
297,TLN1,8166.4624,Moderate 8
298,MRPL22,716.2721,Moderate 8
299,MOV10,1214.156,Moderate 8
300,ATF4,2635.3887,Moderate 8
301,ATAD2,199.79823,Moderate 8
302,RPL10A,34960.188,Moderate 8
303,ESRRA,125.0701,Moderate 8
304,TGM2,20.613441,Moderate 8
305,SNX27,924.4411,Moderate 8
306,TMEM30A,898.8929,Moderate 8
307,SIL1,334.2841,Moderate 8
308,PLXDC2,1269.6163,Moderate 8
309,WDR55,439.40405,Moderate 8
310,MT-ND2,33425.7,Moderate 8
311,EIF3A,2486.359,Moderate 8
312,MFSD10,1769.9863,Moderate 8
313,HEATR3,198.42572,Moderate 8
314,HDAC4,464.31982,Moderate 8
315,APOL6,4966.553,Moderate 8
316,COPA,1234.2097,Moderate 8
317,PGGT1B,437.8082,Moderate 8
318,SMARCC2,1318.9281,Moderate 8
319,HSPA5,4613.9565,Moderate 8
320,HSPA9,2024.7224,Moderate 8
321,IFITM2,134557.22,Moderate 8
322,CAPRIN1,1525.6445,Moderate 8
323,DYNC1H1,1614.9264,Moderate 8
324,MORF4L1,5549.8965,Moderate 8
325,SYTL3,1175.8008,Moderate 8
326,NNT,522.13043,Moderate 8
327,RPRD2,652.3938,Moderate 8
328,STAT1,11155.538,Moderate 8
329,SAMHD1,7796.2754,Moderate 8
330,PKN1,1296.9896,Moderate 8
331,MYCBP2,2770.9778,Moderate 8
332,ACTB,260932.77,Moderate 8
333,COTL1,18221.963,Moderate 8
334,FAM198B,553.16656,Moderate 8
335,BTN3A2,2043.3622,Moderate 8
336,KIAA0232,529.8666,Moderate 8
337,TPRKB,971.5735,Moderate 8
338,XAF1,18337.598,Moderate 8
339,ST3GAL1,1876.2288,Moderate 8
340,RCSD1,4968.2017,Moderate 8
341,TXNIP,49434.043,Moderate 8
342,RASSF2,1383.4894,Moderate 8
343,RPS18,85814.66,Moderate 8
344,RPL35,33793.527,Moderate 8
345,SYK,1563.2312,Moderate 8
346,FNBP1,3159.2542,Moderate 8
347,ABR,586.5802,Moderate 8
348,UBE2K,1387.484,Moderate 8
349,FCGR2A,3969.847,Moderate 8
350,AXIN1,200.7574,Moderate 8
351,CHD3,1319.086,Moderate 8
352,OAS3,5614.6465,Moderate 8
353,CAPZA2,4209.034,Moderate 8
354,MT-ATP8,55323.094,Moderate 8
355,ARHGDIB,32003.725,Moderate 8
356,SYNCRIP,1223.5448,Moderate 8
357,PHIP,2309.553,Moderate 8
358,SRRM1,4791.8516,Moderate 8
359,WAS,4307.7666,Moderate 8
360,UQCRB,12651.325,Moderate 8
361,USP7,527.09357,Moderate 8
362,LAMP2,1346.039,Moderate 8
363,SHISA5,9444.701,Moderate 8
364,TMPO,1961.3342,Moderate 8
365,WDFY4,271.3036,Moderate 8
366,PSMD6,1968.4362,Moderate 8
367,PABPC1,23331.9,Moderate 8
368,COMMD8,1015.08813,Moderate 8
369,ASPM,2.8167694,Moderate 8
370,LST1,15161.594,Moderate 8
371,CSDE1,5063.433,Moderate 8
372,FCGR1A,754.2773,Moderate 8
373,KIF22,831.1496,Moderate 8
374,CKAP2,426.40463,Moderate 8
375,TADA2B,131.27736,Moderate 8
376,NFKBIA,11621.878,Moderate 8
377,CEP350,1062.9082,Moderate 8
378,GTF3C5,456.09027,Moderate 8
379,RBM8A,3949.312,Moderate 8
380,SET,2677.9226,Moderate 8
381,NCF2,5019.8276,Moderate 8
382,ITGAM,1448.6998,Moderate 8
383,TXLNA,441.04987,Moderate 8
384,DIAPH1,1950.4474,Moderate 8
385,PAG1,1433.6971,Moderate 8
386,CST3,46319.688,Moderate 8
387,RPS5,37166.027,Moderate 8
388,IFI27,18238.361,Moderate 8
389,YWHAZ,15392.465,Moderate 8
390,MOB1A,4774.4287,Moderate 8
391,IFITM3,271967.88,Moderate 8
392,LTBP4,356.99725,Moderate 8
393,LACTB,834.7461,Moderate 8
394,AP2B1,1561.9636,Moderate 8
395,HCK,3965.2761,Moderate 8
396,LRP1,1408.2982,Moderate 8
397,LSP1,16048.653,Moderate 8
398,MAST4,274.95544,Moderate 8
399,CYBB,4855.3984,Moderate 8
400,MALAT1,589235.5,Moderate 8
401,ELMO1,1238.5344,Moderate 8
402,MT-ATP6,50788.082,Moderate 8
403,MYH9,8871.242,Moderate 8
404,VPS41,757.5602,Moderate 8
405,ATP2B4,685.66223,Moderate 8
406,PTPRE,4005.2432,Moderate 8
407,ACTR1B,919.52747,Moderate 8
408,H3F3B,83020.734,Moderate 8
409,GCC2,2745.425,Moderate 8
410,OAZ1,35858.703,Moderate 8
411,PIK3AP1,2039.593,Moderate 8
412,NUCKS1,2739.91,Moderate 8
413,HPSE,527.6564,Moderate 8
414,CD44,5832.9746,Moderate 8
415,SARS,1803.3486,Moderate 8
416,CD244,514.8234,Moderate 8
417,TSPAN31,327.87527,Moderate 8
418,HLA-DRA,33033.6,Moderate 8
419,MBD2,682.8638,Moderate 8
420,RAB33B,342.21365,Moderate 8
421,TNRC6B,2767.7476,Moderate 8
422,CTSZ,1409.5447,Moderate 8
423,ITGAL,2047.4031,Moderate 8
424,YPEL5,3906.2776,Moderate 8
425,HNRNPA1,14304.949,Moderate 8
426,CCDC88C,1402.9623,Moderate 8
427,ZMYND11,345.27417,Moderate 8
428,MVP,2758.2563,Moderate 8
429,EXD3,161.04189,Moderate 8
430,RPL3,46185.5,Moderate 8
431,NELFE,1363.6088,Moderate 8
432,RSL1D1,3027.4097,Moderate 8
433,TMX1,1586.9299,Moderate 8
434,HNRNPU,5837.3237,Moderate 8
435,ACOT9,758.67773,Moderate 8
436,MYL12A,54819.72,Moderate 8
437,OAS1,13210.824,Moderate 8
438,HDAC8,312.4855,Moderate 8
439,TRAK2,635.2609,Moderate 8
440,VRK2,759.38385,Moderate 8
441,ATXN2L,1011.59894,Moderate 8
442,CYB561D2,962.3169,Moderate 8
443,TAPBP,6091.955,Moderate 8
444,WBP1L,343.123,Moderate 8
445,CENPJ,114.88983,Moderate 8
446,HNRNPC,8639.242,Moderate 8
447,CD2,4239.9233,Moderate 8
448,CHCHD1,945.0037,Moderate 8
449,TSTA3,932.58026,Moderate 8
450,EIF3C,105.2061,Moderate 8
451,LBH,3237.861,Moderate 8
452,MEGF8,51.446045,Moderate 8
453,SMCO4,924.62585,Moderate 8
454,MAP3K2,994.6443,Moderate 8
455,MARCKS,2047.2166,Moderate 8
456,PDCD11,275.63892,Moderate 8
457,RPA2,1665.9631,Moderate 8
458,BID,2340.3906,Moderate 8
459,STX10,2221.4778,Moderate 8
460,IFIT3,37224.58,Moderate 8
461,DHX9,986.5938,Moderate 8
462,ATP6V0B,7829.92,Moderate 8
463,OGT,1646.3842,Moderate 8
464,BUD31,2755.1692,Moderate 8
465,ZBED6CL,15.730148,Moderate 8
466,WDR70,486.54828,Moderate 8
467,ABCA7,866.32983,Moderate 8
468,SPN,2359.4666,Moderate 8
469,CANT1,711.17096,Moderate 8
470,SPINK2,33.461365,Moderate 8
471,PRDX5,4864.024,Moderate 8
472,CDV3,1115.529,Moderate 8
473,IGHG2,36.352486,Moderate 8
474,IK,3263.889,Moderate 8
475,PI4KB,715.95044,Moderate 8
476,SORL1,3160.045,Moderate 8
477,IGLV1-47,2103.8916,Moderate 8
478,CD2BP2,1302.4991,Moderate 8
479,SELL,17494.236,Moderate 8
480,RORA,1047.1771,Moderate 8
481,SP100,19060.62,Moderate 8
482,MBNL1,7614.099,Moderate 8
483,UHRF2,536.8044,Moderate 8
484,KDM5B,463.5861,Moderate 8
485,PDCD6IP,1723.4844,Moderate 8
486,UROD,790.6972,Moderate 8
487,EFTUD2,749.3386,Moderate 8
488,TNRC6A,648.34937,Moderate 8
489,TPM3,14685.083,Moderate 8
490,HMGB1,16331.902,Moderate 8
491,ZNF263,373.74686,Moderate 8
492,GGA2,882.3276,Moderate 8
493,HUWE1,881.3444,Moderate 8
494,ERP44,1970.0321,Moderate 8
495,CD14,8823.058,Moderate 8
496,GPR180,211.8788,Moderate 8
497,FAM129A,2108.9734,Moderate 8
498,PSMD2,1443.343,Moderate 8
499,IGFBP4,236.28046,Moderate 8
500,PCGF5,2893.6436,Moderate 8
501,TGOLN2,3094.795,Moderate 8
502,RPL31,19789.342,Moderate 8
503,IPO7,664.86334,Moderate 8
504,AKT1,305.5863,Moderate 8
505,MCM6,234.61281,Moderate 8
506,DPAGT1,291.67178,Moderate 8
507,C22orf46,215.47047,Moderate 8
508,CD47,4050.3599,Moderate 8
509,TTC30A,29.8895,Moderate 8
510,FBL,2113.7903,Moderate 8
511,POLR1D,3782.14,Moderate 8
512,RSBN1,1503.8787,Moderate 8
513,SOD2,13110.849,Moderate 8
514,FCGR3B,19794.785,Moderate 8
515,ZNF23,39.962803,Moderate 8
516,IQCH-AS1,60.304897,Moderate 8
517,UBR5,793.39954,Moderate 8
518,SLTM,1929.6274,Moderate 8
519,PLEKHG1,146.4128,Moderate 8
520,RBM10,767.1593,Moderate 8
521,CLEC12A,2856.0752,Moderate 8
522,HCG18,605.278,Moderate 8
523,EBAG9,789.885,Moderate 8
524,MARCH5,548.17957,Moderate 8
525,THYN1,1086.2235,Moderate 8
526,KCTD21,66.30361,Moderate 8
527,MPI,503.045,Moderate 8
528,C12orf29,289.0566,Moderate 8
529,CUL9,240.16374,Moderate 8
530,PDZD2,1.0095911,Moderate 8
531,COL2A1,0.0,Moderate 8
532,PLEKHG3,484.1269,Moderate 8
533,MATN1,12.227173,Moderate 8
534,MINOS1,2139.3223,Moderate 8
535,P4HTM,540.1439,Moderate 8
536,SPDL1,57.354313,Moderate 8
537,ATF2,560.7216,Moderate 8
538,SH3BP2,1311.1489,Moderate 8
539,SS18L2,1408.1356,Moderate 8
540,AFTPH,953.9294,Moderate 8
541,G3BP2,2592.6829,Moderate 8
542,RASGRP2,4797.123,Moderate 8
543,CD63,4808.5664,Moderate 8
544,PRKCH,1864.1715,Moderate 8
545,MTRNR2L12,141.8053,Moderate 8
546,MAPKAPK3,1569.6471,Moderate 8
547,SOBP,154.45499,Moderate 8
548,PLCE1,10.738934,Moderate 8
549,ANKRD11,1452.9586,Moderate 8
550,RTN4,3937.416,Moderate 8
551,IGLC3,945.4488,Moderate 8
552,HDAC9,449.5193,Moderate 8
553,PPP1CB,1454.7394,Moderate 8
554,FAM49B,5160.941,Moderate 8
555,STARD4,159.77744,Moderate 8
556,GAK,898.66394,Moderate 8
557,PREB,591.7267,Moderate 8
558,CAP1,11181.329,Moderate 8
559,RNASE2,1820.4202,Moderate 8
560,SUPT6H,941.0157,Moderate 8
561,SEC62,5848.5356,Moderate 8
562,TMSB10,180870.89,Moderate 8
563,XBP1,3706.4912,Moderate 8
564,PRKD3,396.00766,Moderate 8
565,SSNA1,2213.9373,Moderate 8
566,CPEB1,1.7421603,Moderate 8
567,LAMTOR2,2134.057,Moderate 8
568,SRSF9,1585.1168,Moderate 8
569,PHAX,697.8149,Moderate 8
570,TBL1XR1,386.13806,Moderate 8
571,P4HA2,0.0,Moderate 8
572,PLCL1,47.267246,Moderate 8
573,RPS15,78181.086,Moderate 8
574,UQCR11,8022.898,Moderate 8
575,TUBA1A,6144.1587,Moderate 8
576,ATF7IP,1848.5939,Moderate 8
577,PSMB7,1954.6156,Moderate 8
578,GNAQ,773.0804,Moderate 8
579,EIF3G,7315.8145,Moderate 8
580,MRPS33,901.6831,Moderate 8
581,SYNE3,430.09335,Moderate 8
582,RGPD5,13.458689,Moderate 8
583,SYNE2,2543.1775,Moderate 8
584,ZNF217,680.8518,Moderate 8
585,UNC50,803.0962,Moderate 8
586,EZR,4501.6904,Moderate 8
587,TAF1,344.99133,Moderate 8
588,STARD9,66.90789,Moderate 8
589,PSMD4,2928.2021,Moderate 8
590,NBR1,1304.0044,Moderate 8
591,DPEP2,1104.6686,Moderate 8
592,ISCU,4500.093,Moderate 8
593,DAZAP2,12161.431,Moderate 8
594,PRKX,1100.5967,Moderate 8
595,CELF2,5106.356,Moderate 8
596,CHST2,226.41756,Moderate 8
597,BMS1,463.6129,Moderate 8
598,CNDP2,1638.1774,Moderate 8
599,AMZ2,1023.8065,Moderate 8
600,ZFP36L2,15978.056,Moderate 8
601,CTDSPL2,408.19086,Moderate 8
602,EML6,13.888895,Moderate 8
603,LSM7,4066.1482,Moderate 8
604,PRMT2,4162.828,Moderate 8
605,BROX,901.8696,Moderate 8
606,TRIP6,148.78741,Moderate 8
607,MRPL27,902.6524,Moderate 8
608,GIMAP2,2269.752,Moderate 8
609,ARIH2OS,245.9366,Moderate 8
610,TUBB,4452.809,Moderate 8
611,CAPG,3446.0415,Moderate 8
612,PLEKHA2,1411.0465,Moderate 8
613,UGGT1,366.7039,Moderate 8
614,ADRM1,2131.434,Moderate 8
615,CASP1,6714.838,Moderate 8
616,ITGAX,1371.1039,Moderate 8
617,MYBL1,405.02594,Moderate 8
618,UGCG,502.63135,Moderate 8
619,CALR,7758.974,Moderate 8
620,MCMBP,676.9881,Moderate 8
621,MT-ND6,4234.1226,Moderate 8
622,RPL13,119789.48,Moderate 8
623,CNBP,11781.007,Moderate 8
624,PPP2R5A,820.90393,Moderate 8
625,PRKDC,1276.146,Moderate 8
626,UBE2L3,3646.148,Moderate 8
627,MT-ND5,24709.86,Moderate 8
628,UBR4,1428.4049,Moderate 8
629,DHRS7,3535.9202,Moderate 8
630,CDC5L,1086.3247,Moderate 8
631,EIF4EBP2,1437.4662,Moderate 8
632,RTN3,3046.591,Moderate 8
633,IL17RA,2878.236,Moderate 8
634,FOS,14591.908,Moderate 8
635,CDK19,565.256,Moderate 8
636,ANP32E,1175.0187,Moderate 8
637,PRKCB,2900.556,Moderate 8
638,GLUD1,1453.6818,Moderate 8
639,ZNF296,259.3744,Moderate 8
640,PRKAR1A,2368.6238,Moderate 8
641,CAT,1730.4818,Moderate 8
642,SHMT1,225.9753,Moderate 8
643,PPARA,60.1652,Moderate 8
644,CERS5,400.84946,Moderate 8
645,DNAJA2,1900.9352,Moderate 8
646,AIF1,20410.98,Moderate 8
647,HSD17B4,739.58417,Moderate 8
648,TNFRSF1B,5329.7373,Moderate 8
649,KPNB1,4789.16,Moderate 8
650,DGKZ,1800.6295,Moderate 8
651,RALBP1,1143.724,Moderate 8
652,PPP1R7,1832.1932,Moderate 8
653,PCF11,1688.4409,Moderate 8
654,NFE2,3255.4966,Moderate 8
655,TMEM50A,6189.769,Moderate 8
656,LIMS1,4671.8086,Moderate 8
657,CYB5R3,1800.7269,Moderate 8
658,SERINC1,2585.9807,Moderate 8
659,RNF6,724.06415,Moderate 8
660,SUGT1,1342.3802,Moderate 8
661,STAT2,3433.903,Moderate 8
662,ARPC2,18718.377,Moderate 8
663,WDR5,269.16757,Moderate 8
664,PSMB9,24210.95,Moderate 8
665,LBR,1678.4408,Moderate 8
666,MORF4L2,832.0113,Moderate 8
667,FUS,5266.331,Moderate 8
668,ALAS1,425.46738,Moderate 8
669,ZNF140,303.8927,Moderate 8
670,ZBED6,42.83485,Moderate 8
671,VPS33B,223.03012,Moderate 8
672,SULF2,530.37244,Moderate 8
673,RNPEPL1,1095.6863,Moderate 8
674,ARID4B,4007.4407,Moderate 8
675,ELP2,693.0664,Moderate 8
676,MCFD2,561.9641,Moderate 8
677,PI4KA,282.73767,Moderate 8
678,RFK,456.06668,Moderate 8
679,RBM48,496.56796,Moderate 8
680,PERP,109.60352,Moderate 8
681,EGR1,499.19434,Moderate 8
682,CCNDBP1,2873.7666,Moderate 8
683,COPE,4616.196,Moderate 8
684,PUS7L,479.4757,Moderate 8
685,DDA1,1054.761,Moderate 8
686,RPS6KB1,533.7624,Moderate 8
687,MRPL28,1291.3737,Moderate 8
688,ZRANB2,1971.6725,Moderate 8
689,WARS,1651.9546,Moderate 8
690,RBCK1,5784.8975,Moderate 8
691,FAM91A1,459.46915,Moderate 8
692,CLTC,1144.1134,Moderate 8
693,FRYL,992.0603,Moderate 8
