"","Gene.name","logFC","logCPM","PValue"
"82","ZFHX2",2.32804480786603,-0.115786878351586,0.000454737907200958
"83","TYRO3",2.55636665303013,-0.271723269074589,0.000895480410749415
"84","KCNMA1",3.80053353037344,3.53145128516531,3.15707385954286e-06
"85","ENAH",2.62221110572254,1.20943866673519,0.000357217964870977
"86","CCDC30",1.58928773526718,2.35971012022204,0.00034930980257304
"87","PCSK9",5.94028056334605,0.0521975897345986,2.54669241765569e-05
"88","CCDC180",2.04050919081662,0.953008134558553,0.000386067172905727
"89","S1PR1",-1.21934543520992,6.21917152673125,8.79308008586102e-06
"90","MTFR2",1.34163719068888,0.12299906088378,0.0010007626530871
"91","SIT1",-1.06623902926593,5.2938455805335,0.000735268384496976
"92","PALLD",1.22078626486809,3.40563308244813,0.00020608589288724
"93","KLRK1",-2.11698651584406,3.25224861280801,0.00015893389313501
"94","NPHP1",2.16353302584954,0.795909815344825,0.00105742752410846
"95","JAZF1-AS1",2.74324327053258,-0.0252806171441618,3.46063350478944e-06
"96","FARP1",2.83448644103272,2.04305098883745,1.92756912247169e-05
"97","PLD4",-1.5080099401468,3.07939252570395,0.000757348988856786
"98","CHGB",3.04149563840735,-0.315517032683618,0.00104214694753917
"99","HSPA4L",3.1437390393784,0.723173036423031,0.000116617622416181
"100","PRSS27",1.68840823952875,0.5807156023538,0.000517557258861684
"101","MIR22HG",1.18222826726808,4.82866882946199,7.67858019038877e-05
"102","PGF",3.22487224212349,0.208400966970285,2.72132877848574e-05
"103","MEG3",3.93809222582519,1.23981568786171,0.000903098584828025
"104","SRGAP1",1.868882836603,2.22610676438516,0.00110012692655668
"105","AMOTL1",1.48007325933507,1.21710064909913,0.000394203445345855
"106","WFDC1",4.82587182605677,4.02165899198145,3.07774171908516e-06
"107","OVCH1-AS1",2.58380631367117,1.23165538820965,2.08516829473111e-05
"108","SLC1A3",1.91100666790134,1.41154249206091,0.000322734481105206
"109","HIST1H2AJ",2.34874369185197,0.706954983788954,0.000117647380687137
"110","CYP46A1",3.21570682211057,0.752271360266412,0.000560090256434761
"111","P2RX5-TAX1BP3",1.91122969025759,1.07371620428704,0.000264845277861931
"112","GABPB1",-1.21865062466575,5.13089635324114,0.000908738051029969
"113","KCNN3",3.53315597583457,0.852527085249976,0.000471565383282252
"114","SYP",1.35252995003137,0.704804586520115,0.000311904500863839
"115","ESPL1",3.95341185488299,-0.34359921686794,1.06901555578606e-05
"116","CHDH",2.17038111294172,0.153592462791125,0.000599338354733423
"117","DOK6",2.38430277852115,1.30307311675359,0.000276938095916128
"118","AGFG1",1.29889038491293,5.84979841340328,0.000678911630057146
"119","DTL",2.38525454441019,0.620698429338253,0.000689155842144809
"120","ASF1A",-1.02446695155467,4.7565766886226,2.20680162844918e-05
"121","RPS10",-2.10380800064132,8.17445200104077,1.72807890971347e-05
"122","CCNA2",2.19247433018317,0.50802104103989,0.000378657262031741
"123","ESCO2",2.13298251309728,0.141617366545344,0.00067341200917147
"124","C19orf66",-1.14560900684021,6.61253077141377,0.000389203331255744
"125","PXDN",3.3839374174887,0.4236027069259,0.000707077778295685
"126","NEO1",2.02079678650551,2.61217654501262,8.93346830271501e-05
"127","SPRED2",1.63230011037231,1.15785954717246,6.03144258232756e-05
"128","ADAMTSL3",2.28839124955281,-0.186763748654366,0.000912179813529176
"129","CLECL1",-1.19915471969894,2.50916090499451,0.000257145627181367
"130","BNIPL",2.2404422817298,0.0938396637831339,0.000516732917124107
"131","UNC13B",2.57259214926149,0.512236611384594,6.79518631982419e-05
"132","LY6G5B",1.70150626807439,0.365543049053676,0.00035301097411256
"133","MAP3K9",1.64070942432532,1.81943605516235,0.000499389303844065
"134","TRBV6-5",-1.9558440248012,4.25118476891067,0.000979276925909113
"135","TFCP2L1",2.88997294285569,0.993881536720344,0.000649700732880386
"136","BCAT1",1.46755570491433,3.21311270398107,0.000736856455398707
"137","PKP2",1.40695365571006,1.41794109281142,0.00097691958058953
"138","CKAP2L",2.91030465579225,-0.185272417311768,4.18238261209115e-05
"139","OLFM2",-1.60930058930051,2.28341295265226,0.000829104084778357
"140","GPR135",2.24810426627996,-0.408706219651124,0.000261161707586755
"141","SH2D2A",-1.35776855651961,5.61317494073442,0.000630556212583028
"142","USP31",1.79963390751817,2.15340627579784,0.000105860982862232
"143","SDK1",3.75914836689632,0.262410201677151,2.16601330165349e-05
"144","MEX3A",2.40189012672391,-0.183816997383867,0.000727943894489105
"145","SCRG1",2.55914056330459,0.897323849645835,0.000988960591222736
"146","HES4",-3.02338183922293,4.66910076458138,0.000137812578501333
"147","ECHDC3",2.2972793568423,3.09716669496301,0.00107714685008387
"148","MYO1B",1.5974978867369,1.39657770338474,0.000118391605564494
"149","SAMD14",2.96919937028651,4.35403658985857,0.000479703594965607
"150","NDUFA13",-1.04459992600599,6.06925316271576,0.00095336562644005
"151","COL8A1",3.00911004478777,-0.490792371242844,0.0006915069738302
"152","MCAM",3.14098732182225,1.25038453074372,0.000164050967693004
"153","SARNP",-1.40757741804707,3.79651969823397,0.000963438298381992
"154","GTSE1",2.51301139417912,0.386213934640849,1.4124561328936e-05
"155","CCDC144A",1.98320691756619,1.80024737291081,0.000180078773774398
"156","SEMA5A",3.01239030369879,0.663533072818176,0.000529617383144614
"157","DNAJA4",1.66451116237001,3.15701362092644,0.000788778894008624
"158","IQCA1",1.6446600570505,-0.0638292387685229,0.000816037870360272
"159","MCF2L2",1.98566762198908,1.66686266560934,0.000420869935299245
"160","LRRC7",2.27531561144053,0.56153580796929,0.00010312029814365
"161","CA12",4.3622068687833,0.438611419073547,0.000332926349252543
"162","GSN-AS1",2.59128890587734,-0.441524517773383,0.000250577628436648
"163","CCIN",2.198535857511,-1.226044763504,1.60576876505391e-05
"164","SLC16A4",1.7041441286742,0.355042561620528,0.000957673675822504
"165","ANLN",2.66114557857759,0.116640723931511,0.000872631409324015
"166","CREB3L1",3.79049040741239,-0.100352570429267,0.000408120606077801
"167","NOG",-2.69275480396353,2.88730711804271,0.000200764833665831
