,Genename,Counts,Sample
141,OGFRL1,1018.17236,Healthy 5
142,MSN,21647.803,Healthy 5
143,KDM6A,3023.4011,Healthy 5
144,TMEM241,253.24803,Healthy 5
145,AC079612.1,0.0,Healthy 5
146,SEMA3F,0.0,Healthy 5
147,AMPD2,2302.41,Healthy 5
148,SLC25A6,60621.816,Healthy 5
149,SLA,4605.095,Healthy 5
150,IGLV2-23,1768.154,Healthy 5
151,SLC38A2,2964.4392,Healthy 5
152,ARID1A,4706.3447,Healthy 5
153,TMBIM6,29228.531,Healthy 5
154,CYBA,58557.625,Healthy 5
155,NAT9,1893.648,Healthy 5
156,ZNF740,873.82227,Healthy 5
157,HMGN1,20940.107,Healthy 5
158,LENG8,5658.5176,Healthy 5
159,RAD23A,12216.174,Healthy 5
160,DDX6,10903.991,Healthy 5
161,EMC4,6553.8237,Healthy 5
162,ANXA5,11499.448,Healthy 5
163,MIEN1,7514.3896,Healthy 5
164,ERP29,29857.41,Healthy 5
165,RNF19B,567.074,Healthy 5
166,RGL1,55.14147,Healthy 5
167,GNS,1916.7458,Healthy 5
168,ACAP1,22054.986,Healthy 5
169,LRRC8B,442.46497,Healthy 5
170,SCAF8,2312.2993,Healthy 5
171,USP3,4878.409,Healthy 5
172,ZNF106,5165.1997,Healthy 5
173,TYMP,11488.749,Healthy 5
174,TM9SF3,1579.3844,Healthy 5
175,KAT6A,3447.3354,Healthy 5
176,AKAP11,1520.7555,Healthy 5
177,GZMH,19486.348,Healthy 5
178,HNRNPK,32932.426,Healthy 5
179,NOMO3,116.50774,Healthy 5
180,SHE,2.5660765,Healthy 5
181,HIVEP1,753.97815,Healthy 5
182,EFR3A,3329.449,Healthy 5
183,TMBIM4,1385.6165,Healthy 5
184,LAPTM5,71349.836,Healthy 5
185,SND1,6100.0933,Healthy 5
186,LCK,33202.996,Healthy 5
187,TMEM245,1788.0629,Healthy 5
188,ARF1,24547.795,Healthy 5
189,GRM2,16.686491,Healthy 5
190,KCNK10,0.0,Healthy 5
191,S100A9,68610.48,Healthy 5
192,RPS11,70694.75,Healthy 5
193,CAPN2,9901.502,Healthy 5
194,PHKG2,2743.8176,Healthy 5
195,ZC3H18,3254.1,Healthy 5
196,ADD1,4867.718,Healthy 5
197,MX1,3435.419,Healthy 5
198,SCMH1,610.8621,Healthy 5
199,ZYX,18500.043,Healthy 5
200,RNMT,6410.425,Healthy 5
201,CANX,10201.023,Healthy 5
202,IGHG4,19.098415,Healthy 5
203,IL1RL1,22.28244,Healthy 5
204,IGHV5-51,985.874,Healthy 5
205,LAMB1,0.0,Healthy 5
206,PDIA3,20766.312,Healthy 5
207,ITGB2,43406.82,Healthy 5
208,NT5DC2,43.760628,Healthy 5
209,VIM,132655.33,Healthy 5
210,TNFAIP3,16799.033,Healthy 5
211,RPS8,603298.25,Healthy 5
212,OXNAD1,8249.21,Healthy 5
213,SLC25A46,2382.1404,Healthy 5
214,IGHV3-23,3181.8806,Healthy 5
215,CNOT1,3124.5627,Healthy 5
216,LPP,3323.9497,Healthy 5
217,UBE2J1,5808.124,Healthy 5
218,ANKRD28,784.58026,Healthy 5
219,PRDM4,747.47815,Healthy 5
220,PSMB6,9983.715,Healthy 5
221,UBXN7,2051.358,Healthy 5
222,ZNF227,873.1778,Healthy 5
223,NCOA3,3583.2659,Healthy 5
224,MTX1,2233.525,Healthy 5
225,PDIA4,4820.134,Healthy 5
226,CHD4,4501.9277,Healthy 5
227,AC159540.1,0.0,Healthy 5
228,PLA2G2D,0.6068329,Healthy 5
229,CCDC97,2447.8862,Healthy 5
230,TMEM154,2873.6313,Healthy 5
231,HIST1H2BK,1157.8245,Healthy 5
232,KIAA0319,5.0498114,Healthy 5
233,APOBEC3G,9134.767,Healthy 5
234,MOSPD1,770.53827,Healthy 5
235,RPN1,10300.529,Healthy 5
236,ARHGAP1,3545.0562,Healthy 5
237,CIR1,5026.96,Healthy 5
238,AACS,497.40405,Healthy 5
239,CHD7,2063.4775,Healthy 5
240,STX6,1183.9596,Healthy 5
241,SAMD9,3896.3552,Healthy 5
242,TOM1,4085.143,Healthy 5
243,SNRPC,7975.647,Healthy 5
244,PGAP1,316.62668,Healthy 5
245,ANXA1,33849.477,Healthy 5
246,TMEM181,1143.4913,Healthy 5
247,ARHGAP12,1247.5764,Healthy 5
248,IPO11,557.64575,Healthy 5
249,KLF3,10459.139,Healthy 5
250,CTSS,23081.318,Healthy 5
251,LYZ,49651.535,Healthy 5
252,IFI44L,937.9084,Healthy 5
253,HNRNPUL1,11308.275,Healthy 5
254,GNAS,11377.066,Healthy 5
255,SNED1,389.3037,Healthy 5
256,IQGAP1,12261.4795,Healthy 5
257,HMGXB3,2006.0295,Healthy 5
258,KDM5C,2306.0867,Healthy 5
259,RNF213,20755.457,Healthy 5
260,RPS13,441059.88,Healthy 5
261,TMCO1,6119.5557,Healthy 5
262,ELL2,548.91223,Healthy 5
263,RPLP1,768906.56,Healthy 5
264,RPL32,677533.56,Healthy 5
265,RAB1B,8346.207,Healthy 5
266,PKM,24619.637,Healthy 5
267,IGHA1,479.29672,Healthy 5
268,NDUFB8,1062.7756,Healthy 5
269,COPB2,4028.0037,Healthy 5
270,ARAF,3245.6194,Healthy 5
271,COLEC11,0.0,Healthy 5
272,IGHV1-24,673.53033,Healthy 5
273,B2M,1118887.4,Healthy 5
274,SPCS3,5533.4844,Healthy 5
275,SNRNP70,6832.902,Healthy 5
276,RPS2,275927.2,Healthy 5
277,HSP90B1,25701.855,Healthy 5
278,ANKRD17,3027.5664,Healthy 5
279,GDE1,2109.837,Healthy 5
280,NCOR1,14920.365,Healthy 5
281,RAB31,2587.573,Healthy 5
282,PSMC2,3399.9937,Healthy 5
283,RPS6,324173.25,Healthy 5
284,CLUH,517.8139,Healthy 5
285,CCND2,5983.813,Healthy 5
286,RPL14,335010.78,Healthy 5
287,RPS27L,13674.268,Healthy 5
288,GAPDH,104672.55,Healthy 5
289,RPS20,49559.727,Healthy 5
290,SEPT8,199.3478,Healthy 5
291,ZNF622,3123.9111,Healthy 5
292,CNR2,491.14902,Healthy 5
293,SREBF2,1886.1143,Healthy 5
294,SEC24C,2142.552,Healthy 5
295,CSTA,3969.8037,Healthy 5
296,RPL38,85583.74,Healthy 5
297,TLN1,13295.183,Healthy 5
298,MRPL22,2841.9934,Healthy 5
299,MOV10,1160.4388,Healthy 5
300,ATF4,5590.2354,Healthy 5
301,ATAD2,960.18945,Healthy 5
302,RPL10A,175687.73,Healthy 5
303,ESRRA,517.85767,Healthy 5
304,TGM2,21.672455,Healthy 5
305,SNX27,2504.444,Healthy 5
306,TMEM30A,2255.7324,Healthy 5
307,SIL1,1135.9585,Healthy 5
308,PLXDC2,1720.8619,Healthy 5
309,WDR55,1651.7179,Healthy 5
310,MT-ND2,109935.06,Healthy 5
311,EIF3A,9728.231,Healthy 5
312,MFSD10,5923.7085,Healthy 5
313,HEATR3,638.3329,Healthy 5
314,HDAC4,763.3957,Healthy 5
315,APOL6,4314.809,Healthy 5
316,COPA,3832.946,Healthy 5
317,PGGT1B,1176.982,Healthy 5
318,SMARCC2,5838.725,Healthy 5
319,HSPA5,21033.746,Healthy 5
320,HSPA9,8815.998,Healthy 5
321,IFITM2,54804.902,Healthy 5
322,CAPRIN1,4134.134,Healthy 5
323,DYNC1H1,8227.424,Healthy 5
324,MORF4L1,19353.645,Healthy 5
325,SYTL3,5245.6367,Healthy 5
326,NNT,1466.2155,Healthy 5
327,RPRD2,2977.1877,Healthy 5
328,STAT1,8474.278,Healthy 5
329,SAMHD1,17121.225,Healthy 5
330,PKN1,6266.9697,Healthy 5
331,MYCBP2,10515.052,Healthy 5
332,ACTB,624605.2,Healthy 5
333,COTL1,40907.12,Healthy 5
334,FAM198B,306.70044,Healthy 5
335,BTN3A2,13919.723,Healthy 5
336,KIAA0232,1251.7417,Healthy 5
337,TPRKB,3677.1594,Healthy 5
338,XAF1,5910.456,Healthy 5
339,ST3GAL1,8941.889,Healthy 5
340,RCSD1,13437.009,Healthy 5
341,TXNIP,152171.55,Healthy 5
342,RASSF2,2154.0254,Healthy 5
343,RPS18,484428.1,Healthy 5
344,RPL35,152166.2,Healthy 5
345,SYK,3205.9712,Healthy 5
346,FNBP1,10640.316,Healthy 5
347,ABR,1717.3562,Healthy 5
348,UBE2K,3466.4563,Healthy 5
349,FCGR2A,1196.5065,Healthy 5
350,AXIN1,1464.9174,Healthy 5
351,CHD3,6780.3135,Healthy 5
352,OAS3,867.9971,Healthy 5
353,CAPZA2,6217.827,Healthy 5
354,MT-ATP8,14923.95,Healthy 5
355,ARHGDIB,96424.84,Healthy 5
356,SYNCRIP,6303.911,Healthy 5
357,PHIP,7753.7827,Healthy 5
358,SRRM1,20240.906,Healthy 5
359,WAS,17213.434,Healthy 5
360,UQCRB,47611.496,Healthy 5
361,USP7,1770.4266,Healthy 5
362,LAMP2,2052.9077,Healthy 5
363,SHISA5,14559.609,Healthy 5
364,TMPO,5973.4946,Healthy 5
365,WDFY4,473.25775,Healthy 5
366,PSMD6,6135.1797,Healthy 5
367,PABPC1,136317.89,Healthy 5
368,COMMD8,3483.3018,Healthy 5
369,ASPM,26.05675,Healthy 5
370,LST1,15652.885,Healthy 5
371,CSDE1,15842.802,Healthy 5
372,FCGR1A,557.165,Healthy 5
373,KIF22,3592.9302,Healthy 5
374,CKAP2,1114.4283,Healthy 5
375,TADA2B,657.8752,Healthy 5
376,NFKBIA,30760.008,Healthy 5
377,CEP350,4581.619,Healthy 5
378,GTF3C5,2450.481,Healthy 5
379,RBM8A,12988.922,Healthy 5
380,SET,12213.663,Healthy 5
381,NCF2,3603.1157,Healthy 5
382,ITGAM,3212.1455,Healthy 5
383,TXLNA,1334.7594,Healthy 5
384,DIAPH1,8181.7305,Healthy 5
385,PAG1,4346.6377,Healthy 5
386,CST3,35731.066,Healthy 5
387,RPS5,262046.73,Healthy 5
388,IFI27,76.65569,Healthy 5
389,YWHAZ,44799.652,Healthy 5
390,MOB1A,7296.8237,Healthy 5
391,IFITM3,24987.332,Healthy 5
392,LTBP4,2823.2588,Healthy 5
393,LACTB,1620.4794,Healthy 5
394,AP2B1,3112.1858,Healthy 5
395,HCK,2992.609,Healthy 5
396,LRP1,1766.503,Healthy 5
397,LSP1,42434.156,Healthy 5
398,MAST4,1129.1644,Healthy 5
399,CYBB,4193.3003,Healthy 5
400,MALAT1,1517081.0,Healthy 5
401,ELMO1,4220.8794,Healthy 5
402,MT-ATP6,307913.25,Healthy 5
403,MYH9,34019.305,Healthy 5
404,VPS41,1752.1799,Healthy 5
405,ATP2B4,4864.0522,Healthy 5
406,PTPRE,5460.2695,Healthy 5
407,ACTR1B,4573.406,Healthy 5
408,H3F3B,111309.555,Healthy 5
409,GCC2,11743.052,Healthy 5
410,OAZ1,69297.69,Healthy 5
411,PIK3AP1,2702.6729,Healthy 5
412,NUCKS1,13858.265,Healthy 5
413,HPSE,502.61533,Healthy 5
414,CD44,20732.383,Healthy 5
415,SARS,7860.9336,Healthy 5
416,CD244,2832.4487,Healthy 5
417,TSPAN31,1404.1595,Healthy 5
418,HLA-DRA,52515.695,Healthy 5
419,MBD2,1562.5891,Healthy 5
420,RAB33B,1076.917,Healthy 5
421,TNRC6B,8786.32,Healthy 5
422,CTSZ,2410.4258,Healthy 5
423,ITGAL,8402.838,Healthy 5
424,YPEL5,7168.7744,Healthy 5
425,HNRNPA1,79862.03,Healthy 5
426,CCDC88C,6267.177,Healthy 5
427,ZMYND11,2011.789,Healthy 5
428,MVP,7705.35,Healthy 5
429,EXD3,690.0064,Healthy 5
430,RPL3,336027.62,Healthy 5
431,NELFE,4101.6997,Healthy 5
432,RSL1D1,15351.36,Healthy 5
433,TMX1,4149.8306,Healthy 5
434,HNRNPU,20674.883,Healthy 5
435,ACOT9,1514.0105,Healthy 5
436,MYL12A,95657.73,Healthy 5
437,OAS1,2849.1038,Healthy 5
438,HDAC8,1220.0262,Healthy 5
439,TRAK2,1635.0066,Healthy 5
440,VRK2,1678.2986,Healthy 5
441,ATXN2L,4614.516,Healthy 5
442,CYB561D2,4271.0796,Healthy 5
443,TAPBP,20570.605,Healthy 5
444,WBP1L,1287.7131,Healthy 5
445,CENPJ,460.5978,Healthy 5
446,HNRNPC,21351.059,Healthy 5
447,CD2,22782.496,Healthy 5
448,CHCHD1,2855.6533,Healthy 5
449,TSTA3,3239.5227,Healthy 5
450,EIF3C,591.16473,Healthy 5
451,LBH,20372.658,Healthy 5
452,MEGF8,193.88243,Healthy 5
453,SMCO4,1417.4299,Healthy 5
454,MAP3K2,2114.4446,Healthy 5
455,MARCKS,1422.3666,Healthy 5
456,PDCD11,1215.5177,Healthy 5
457,RPA2,6596.099,Healthy 5
458,BID,4136.4976,Healthy 5
459,STX10,5311.6626,Healthy 5
460,IFIT3,760.1864,Healthy 5
461,DHX9,3630.5015,Healthy 5
462,ATP6V0B,11186.695,Healthy 5
463,OGT,5524.9316,Healthy 5
464,BUD31,5752.088,Healthy 5
465,ZBED6CL,66.623795,Healthy 5
466,WDR70,1613.3958,Healthy 5
467,ABCA7,1265.6005,Healthy 5
468,SPN,11713.212,Healthy 5
469,CANT1,1891.6907,Healthy 5
470,SPINK2,593.26886,Healthy 5
471,PRDX5,12382.991,Healthy 5
472,CDV3,3254.3582,Healthy 5
473,IGHG2,141.9751,Healthy 5
474,IK,9194.371,Healthy 5
475,PI4KB,2974.7766,Healthy 5
476,SORL1,7582.3716,Healthy 5
477,IGLV1-47,957.60657,Healthy 5
478,CD2BP2,3598.2634,Healthy 5
479,SELL,34368.56,Healthy 5
480,RORA,6961.3486,Healthy 5
481,SP100,16149.363,Healthy 5
482,MBNL1,21613.605,Healthy 5
483,UHRF2,1965.2251,Healthy 5
484,KDM5B,1692.8193,Healthy 5
485,PDCD6IP,6230.752,Healthy 5
486,UROD,2667.7712,Healthy 5
487,EFTUD2,2848.707,Healthy 5
488,TNRC6A,1966.6221,Healthy 5
489,TPM3,40983.832,Healthy 5
490,HMGB1,54772.438,Healthy 5
491,ZNF263,1977.8151,Healthy 5
492,GGA2,2983.7231,Healthy 5
493,HUWE1,3379.7422,Healthy 5
494,ERP44,5036.756,Healthy 5
495,CD14,4309.428,Healthy 5
496,GPR180,579.1763,Healthy 5
497,FAM129A,3098.6086,Healthy 5
498,PSMD2,6992.4688,Healthy 5
499,IGFBP4,656.76575,Healthy 5
500,PCGF5,3877.855,Healthy 5
501,TGOLN2,9664.803,Healthy 5
502,RPL31,94065.83,Healthy 5
503,IPO7,2270.8936,Healthy 5
504,AKT1,1084.6554,Healthy 5
505,MCM6,1122.6578,Healthy 5
506,DPAGT1,1286.7004,Healthy 5
507,C22orf46,616.15137,Healthy 5
508,CD47,11733.882,Healthy 5
509,TTC30A,81.890434,Healthy 5
510,FBL,13344.896,Healthy 5
511,POLR1D,12301.392,Healthy 5
512,RSBN1,7532.9927,Healthy 5
513,SOD2,4739.867,Healthy 5
514,FCGR3B,236.53444,Healthy 5
515,ZNF23,249.173,Healthy 5
516,IQCH-AS1,146.08179,Healthy 5
517,UBR5,2601.6316,Healthy 5
518,SLTM,8522.92,Healthy 5
519,PLEKHG1,455.97598,Healthy 5
520,RBM10,2641.5369,Healthy 5
521,CLEC12A,1175.6265,Healthy 5
522,HCG18,2456.0156,Healthy 5
523,EBAG9,2968.0789,Healthy 5
524,MARCH5,2404.4817,Healthy 5
525,THYN1,5314.9824,Healthy 5
526,KCTD21,121.759514,Healthy 5
527,MPI,2146.3433,Healthy 5
528,C12orf29,1239.2657,Healthy 5
529,CUL9,516.96625,Healthy 5
530,PDZD2,4.8567066,Healthy 5
531,COL2A1,0.0,Healthy 5
532,PLEKHG3,1370.8633,Healthy 5
533,MATN1,12.191119,Healthy 5
534,MINOS1,5439.088,Healthy 5
535,P4HTM,2020.5814,Healthy 5
536,SPDL1,376.19543,Healthy 5
537,ATF2,1707.368,Healthy 5
538,SH3BP2,2980.5112,Healthy 5
539,SS18L2,6328.94,Healthy 5
540,AFTPH,3083.4602,Healthy 5
541,G3BP2,9095.865,Healthy 5
542,RASGRP2,14307.526,Healthy 5
543,CD63,8836.097,Healthy 5
544,PRKCH,11527.809,Healthy 5
545,MTRNR2L12,128903.05,Healthy 5
546,MAPKAPK3,4246.6562,Healthy 5
547,SOBP,46.861755,Healthy 5
548,PLCE1,26.13517,Healthy 5
549,ANKRD11,6377.651,Healthy 5
550,RTN4,9306.537,Healthy 5
551,IGLC3,614.83844,Healthy 5
552,HDAC9,616.68195,Healthy 5
553,PPP1CB,5221.4067,Healthy 5
554,FAM49B,12056.554,Healthy 5
555,STARD4,463.19016,Healthy 5
556,GAK,2613.185,Healthy 5
557,PREB,3130.0532,Healthy 5
558,CAP1,27339.447,Healthy 5
559,RNASE2,240.94824,Healthy 5
560,SUPT6H,3375.1157,Healthy 5
561,SEC62,15981.132,Healthy 5
562,TMSB10,408993.8,Healthy 5
563,XBP1,16246.033,Healthy 5
564,PRKD3,1655.2979,Healthy 5
565,SSNA1,9214.847,Healthy 5
566,CPEB1,25.619955,Healthy 5
567,LAMTOR2,5872.6323,Healthy 5
568,SRSF9,6039.0684,Healthy 5
569,PHAX,3534.1199,Healthy 5
570,TBL1XR1,1356.3134,Healthy 5
571,P4HA2,10.4483595,Healthy 5
572,PLCL1,346.17065,Healthy 5
573,RPS15,404756.56,Healthy 5
574,UQCR11,27864.316,Healthy 5
575,TUBA1A,13913.7295,Healthy 5
576,ATF7IP,5630.1587,Healthy 5
577,PSMB7,4343.2837,Healthy 5
578,GNAQ,1341.7094,Healthy 5
579,EIF3G,30863.232,Healthy 5
580,MRPS33,3805.039,Healthy 5
581,SYNE3,1310.6686,Healthy 5
582,RGPD5,19.444443,Healthy 5
583,SYNE2,13822.1875,Healthy 5
584,ZNF217,3813.2795,Healthy 5
585,UNC50,2303.5044,Healthy 5
586,EZR,15648.455,Healthy 5
587,TAF1,1752.4314,Healthy 5
588,STARD9,393.08102,Healthy 5
589,PSMD4,9616.361,Healthy 5
590,NBR1,3210.9355,Healthy 5
591,DPEP2,2666.0996,Healthy 5
592,ISCU,14776.247,Healthy 5
593,DAZAP2,40858.16,Healthy 5
594,PRKX,4803.9473,Healthy 5
595,CELF2,15550.66,Healthy 5
596,CHST2,1229.9573,Healthy 5
597,BMS1,2820.645,Healthy 5
598,CNDP2,3953.6677,Healthy 5
599,AMZ2,4120.0366,Healthy 5
600,ZFP36L2,157925.69,Healthy 5
601,CTDSPL2,1366.7363,Healthy 5
602,EML6,69.857635,Healthy 5
603,LSM7,14778.312,Healthy 5
604,PRMT2,18565.81,Healthy 5
605,BROX,1757.4031,Healthy 5
606,TRIP6,195.07332,Healthy 5
607,MRPL27,2599.2307,Healthy 5
608,GIMAP2,6366.3022,Healthy 5
609,ARIH2OS,747.93896,Healthy 5
610,TUBB,19927.268,Healthy 5
611,CAPG,4371.171,Healthy 5
612,PLEKHA2,3248.5654,Healthy 5
613,UGGT1,1159.3339,Healthy 5
614,ADRM1,7368.8594,Healthy 5
615,CASP1,7860.235,Healthy 5
616,ITGAX,1973.3212,Healthy 5
617,MYBL1,3345.1938,Healthy 5
618,UGCG,1807.781,Healthy 5
619,CALR,26061.098,Healthy 5
620,MCMBP,1942.9109,Healthy 5
621,MT-ND6,26738.959,Healthy 5
622,RPL13,728259.3,Healthy 5
623,CNBP,34800.07,Healthy 5
624,PPP2R5A,2338.143,Healthy 5
625,PRKDC,6017.516,Healthy 5
626,UBE2L3,9734.534,Healthy 5
627,MT-ND5,95774.875,Healthy 5
628,UBR4,4016.2502,Healthy 5
629,DHRS7,13498.909,Healthy 5
630,CDC5L,4056.0764,Healthy 5
631,EIF4EBP2,4008.8376,Healthy 5
632,RTN3,4689.3945,Healthy 5
633,IL17RA,6791.594,Healthy 5
634,FOS,45427.93,Healthy 5
635,CDK19,807.3594,Healthy 5
636,ANP32E,5048.7188,Healthy 5
637,PRKCB,6768.057,Healthy 5
638,GLUD1,5619.203,Healthy 5
639,ZNF296,848.5824,Healthy 5
640,PRKAR1A,5756.0005,Healthy 5
641,CAT,4636.729,Healthy 5
642,SHMT1,1082.5815,Healthy 5
643,PPARA,510.17935,Healthy 5
644,CERS5,1545.686,Healthy 5
645,DNAJA2,6734.517,Healthy 5
646,AIF1,19068.26,Healthy 5
647,HSD17B4,2183.6807,Healthy 5
648,TNFRSF1B,11326.704,Healthy 5
649,KPNB1,11217.281,Healthy 5
650,DGKZ,6514.2744,Healthy 5
651,RALBP1,3928.1309,Healthy 5
652,PPP1R7,6150.2026,Healthy 5
653,PCF11,4681.3984,Healthy 5
654,NFE2,1219.0354,Healthy 5
655,TMEM50A,14539.659,Healthy 5
656,LIMS1,6395.722,Healthy 5
657,CYB5R3,6353.8354,Healthy 5
658,SERINC1,8337.866,Healthy 5
659,RNF6,2007.3698,Healthy 5
660,SUGT1,5228.0312,Healthy 5
661,STAT2,2496.1973,Healthy 5
662,ARPC2,52606.984,Healthy 5
663,WDR5,1866.6478,Healthy 5
664,PSMB9,28848.945,Healthy 5
665,LBR,5134.2085,Healthy 5
666,MORF4L2,2997.3486,Healthy 5
667,FUS,19329.629,Healthy 5
668,ALAS1,1341.5499,Healthy 5
669,ZNF140,755.17456,Healthy 5
670,ZBED6,633.96747,Healthy 5
671,VPS33B,63.929276,Healthy 5
672,SULF2,774.14014,Healthy 5
673,RNPEPL1,4735.631,Healthy 5
674,ARID4B,13007.679,Healthy 5
675,ELP2,2793.9988,Healthy 5
676,MCFD2,1914.286,Healthy 5
677,PI4KA,1697.6461,Healthy 5
678,RFK,1440.9393,Healthy 5
679,RBM48,3135.3567,Healthy 5
680,PERP,1270.2267,Healthy 5
681,EGR1,404.24933,Healthy 5
682,CCNDBP1,8364.192,Healthy 5
683,COPE,10491.87,Healthy 5
684,PUS7L,2459.9326,Healthy 5
685,DDA1,2832.648,Healthy 5
686,RPS6KB1,1703.0721,Healthy 5
687,MRPL28,3450.942,Healthy 5
688,ZRANB2,8063.3623,Healthy 5
689,WARS,3650.7058,Healthy 5
690,RBCK1,7663.2715,Healthy 5
691,FAM91A1,973.04254,Healthy 5
