,Genename,Counts,Sample
249,KLF3,5473.5093,Healthy 26
250,CTSS,30308.54,Healthy 26
251,LYZ,15233.299,Healthy 26
252,IFI44L,764.02325,Healthy 26
253,HNRNPUL1,9474.767,Healthy 26
254,GNAS,23830.309,Healthy 26
255,SNED1,366.41782,Healthy 26
256,IQGAP1,19859.066,Healthy 26
257,HMGXB3,767.5731,Healthy 26
258,KDM5C,2049.1782,Healthy 26
259,RNF213,52806.78,Healthy 26
260,RPS13,47182.727,Healthy 26
261,TMCO1,2588.3516,Healthy 26
262,ELL2,483.75925,Healthy 26
263,RPLP1,63160.414,Healthy 26
264,RPL32,42766.504,Healthy 26
265,RAB1B,490.4919,Healthy 26
266,PKM,9351.334,Healthy 26
267,IGHA1,274.69235,Healthy 26
268,NDUFB8,3344.925,Healthy 26
269,COPB2,2661.549,Healthy 26
270,ARAF,1736.7117,Healthy 26
271,COLEC11,0.0,Healthy 26
272,IGHV1-24,26.155464,Healthy 26
273,B2M,260570.47,Healthy 26
274,SPCS3,4720.1445,Healthy 26
275,SNRNP70,11118.918,Healthy 26
276,RPS2,77183.6,Healthy 26
277,HSP90B1,24068.295,Healthy 26
278,ANKRD17,6546.165,Healthy 26
279,GDE1,1738.1311,Healthy 26
280,NCOR1,15858.636,Healthy 26
281,RAB31,1970.1459,Healthy 26
282,PSMC2,2208.1775,Healthy 26
283,RPS6,166766.69,Healthy 26
284,CLUH,1095.334,Healthy 26
285,CCND2,10346.112,Healthy 26
286,RPL14,52084.16,Healthy 26
287,RPS27L,1953.4802,Healthy 26
288,GAPDH,3938.3489,Healthy 26
289,RPS20,61167.293,Healthy 26
290,SEPT8,345.55515,Healthy 26
291,ZNF622,1839.6182,Healthy 26
292,CNR2,424.76044,Healthy 26
293,SREBF2,2011.2977,Healthy 26
294,SEC24C,2879.1304,Healthy 26
295,CSTA,866.4092,Healthy 26
296,RPL38,23818.336,Healthy 26
297,TLN1,26959.52,Healthy 26
298,MRPL22,1069.998,Healthy 26
299,MOV10,1408.0979,Healthy 26
300,ATF4,9883.886,Healthy 26
301,ATAD2,1310.1149,Healthy 26
302,RPL10A,39157.4,Healthy 26
303,ESRRA,285.86023,Healthy 26
304,TGM2,64.519035,Healthy 26
305,SNX27,3226.9653,Healthy 26
306,TMEM30A,4647.153,Healthy 26
307,SIL1,525.8888,Healthy 26
308,PLXDC2,1212.5466,Healthy 26
309,WDR55,1365.6006,Healthy 26
310,MT-ND2,90377.586,Healthy 26
311,EIF3A,16611.012,Healthy 26
312,MFSD10,1244.5798,Healthy 26
313,HEATR3,1140.9095,Healthy 26
314,HDAC4,1379.1614,Healthy 26
315,APOL6,12791.729,Healthy 26
316,COPA,5281.642,Healthy 26
317,PGGT1B,525.23865,Healthy 26
318,SMARCC2,5905.673,Healthy 26
319,HSPA5,15464.036,Healthy 26
320,HSPA9,5420.297,Healthy 26
321,IFITM2,5772.073,Healthy 26
322,CAPRIN1,3352.1306,Healthy 26
323,DYNC1H1,15334.3,Healthy 26
324,MORF4L1,6412.9253,Healthy 26
325,SYTL3,2282.5835,Healthy 26
326,NNT,1971.3531,Healthy 26
327,RPRD2,3281.55,Healthy 26
328,STAT1,8835.237,Healthy 26
329,SAMHD1,21765.014,Healthy 26
330,PKN1,2648.5168,Healthy 26
331,MYCBP2,22106.535,Healthy 26
332,ACTB,39052.566,Healthy 26
333,COTL1,11800.065,Healthy 26
334,FAM198B,378.59076,Healthy 26
335,BTN3A2,20009.877,Healthy 26
336,KIAA0232,2786.5156,Healthy 26
337,TPRKB,889.2029,Healthy 26
338,XAF1,9432.033,Healthy 26
339,ST3GAL1,6808.6987,Healthy 26
340,RCSD1,10038.862,Healthy 26
341,TXNIP,99404.33,Healthy 26
342,RASSF2,5169.122,Healthy 26
343,RPS18,86279.47,Healthy 26
344,RPL35,36008.13,Healthy 26
345,SYK,5017.479,Healthy 26
346,FNBP1,20148.957,Healthy 26
347,ABR,2337.6104,Healthy 26
348,UBE2K,3628.2664,Healthy 26
349,FCGR2A,1280.822,Healthy 26
350,AXIN1,3154.843,Healthy 26
351,CHD3,22302.553,Healthy 26
352,OAS3,1179.2257,Healthy 26
353,CAPZA2,1984.601,Healthy 26
354,MT-ATP8,19358.543,Healthy 26
355,ARHGDIB,22716.217,Healthy 26
356,SYNCRIP,8842.553,Healthy 26
357,PHIP,9298.034,Healthy 26
358,SRRM1,8645.543,Healthy 26
359,WAS,4316.4355,Healthy 26
360,UQCRB,9515.468,Healthy 26
361,USP7,10345.493,Healthy 26
362,LAMP2,2151.431,Healthy 26
363,SHISA5,5857.898,Healthy 26
364,TMPO,4926.275,Healthy 26
365,WDFY4,1427.1077,Healthy 26
366,PSMD6,3585.8716,Healthy 26
367,PABPC1,99586.766,Healthy 26
368,COMMD8,1293.2333,Healthy 26
369,ASPM,105.72169,Healthy 26
370,LST1,3448.7393,Healthy 26
371,CSDE1,21588.186,Healthy 26
372,FCGR1A,291.02817,Healthy 26
373,KIF22,2891.385,Healthy 26
374,CKAP2,828.4394,Healthy 26
375,TADA2B,2390.54,Healthy 26
376,NFKBIA,9387.78,Healthy 26
377,CEP350,14191.83,Healthy 26
378,GTF3C5,1628.6558,Healthy 26
379,RBM8A,4091.866,Healthy 26
380,SET,12872.693,Healthy 26
381,NCF2,4930.3394,Healthy 26
382,ITGAM,3758.6106,Healthy 26
383,TXLNA,2861.2695,Healthy 26
384,DIAPH1,21528.244,Healthy 26
385,PAG1,10054.8125,Healthy 26
386,CST3,5260.614,Healthy 26
387,RPS5,62450.535,Healthy 26
388,IFI27,104.346565,Healthy 26
389,YWHAZ,15802.999,Healthy 26
390,MOB1A,7338.9927,Healthy 26
391,IFITM3,2051.9136,Healthy 26
392,LTBP4,1352.3517,Healthy 26
393,LACTB,1319.8969,Healthy 26
394,AP2B1,4613.8384,Healthy 26
395,HCK,1478.8392,Healthy 26
396,LRP1,1613.121,Healthy 26
397,LSP1,7886.557,Healthy 26
398,MAST4,1682.3734,Healthy 26
399,CYBB,7203.183,Healthy 26
400,MALAT1,1181728.8,Healthy 26
401,ELMO1,1583.0402,Healthy 26
402,MT-ATP6,195601.88,Healthy 26
403,MYH9,48046.53,Healthy 26
404,VPS41,1939.7007,Healthy 26
405,ATP2B4,9566.644,Healthy 26
406,PTPRE,4224.4243,Healthy 26
407,ACTR1B,2609.907,Healthy 26
408,H3F3B,25688.08,Healthy 26
409,GCC2,11302.709,Healthy 26
410,OAZ1,23995.35,Healthy 26
411,PIK3AP1,3042.6675,Healthy 26
412,NUCKS1,10601.3,Healthy 26
413,HPSE,509.591,Healthy 26
414,CD44,17127.428,Healthy 26
415,SARS,5284.277,Healthy 26
416,CD244,2050.7112,Healthy 26
417,TSPAN31,555.7716,Healthy 26
418,HLA-DRA,16629.623,Healthy 26
419,MBD2,5261.683,Healthy 26
420,RAB33B,544.99274,Healthy 26
421,TNRC6B,15102.957,Healthy 26
422,CTSZ,2031.7347,Healthy 26
423,ITGAL,22015.574,Healthy 26
424,YPEL5,3917.9253,Healthy 26
425,HNRNPA1,18425.062,Healthy 26
426,CCDC88C,15091.795,Healthy 26
427,ZMYND11,4593.4927,Healthy 26
428,MVP,5559.328,Healthy 26
429,EXD3,339.85165,Healthy 26
430,RPL3,133291.89,Healthy 26
431,NELFE,2095.472,Healthy 26
432,RSL1D1,8837.32,Healthy 26
433,TMX1,1817.4828,Healthy 26
434,HNRNPU,25201.547,Healthy 26
435,ACOT9,1056.8448,Healthy 26
436,MYL12A,13071.979,Healthy 26
437,OAS1,1210.9861,Healthy 26
438,HDAC8,469.26727,Healthy 26
439,TRAK2,2338.1206,Healthy 26
440,VRK2,854.45483,Healthy 26
441,ATXN2L,2874.2825,Healthy 26
442,CYB561D2,1408.1523,Healthy 26
443,TAPBP,13711.557,Healthy 26
444,WBP1L,3431.4666,Healthy 26
445,CENPJ,821.8908,Healthy 26
446,HNRNPC,12316.468,Healthy 26
447,CD2,10250.286,Healthy 26
448,CHCHD1,1293.2504,Healthy 26
449,TSTA3,1090.9373,Healthy 26
450,EIF3C,11542.058,Healthy 26
451,LBH,8768.916,Healthy 26
452,MEGF8,434.89862,Healthy 26
453,SMCO4,527.5107,Healthy 26
454,MAP3K2,6609.5444,Healthy 26
455,MARCKS,1613.1315,Healthy 26
456,PDCD11,2681.8489,Healthy 26
457,RPA2,2727.0461,Healthy 26
458,BID,1558.7551,Healthy 26
459,STX10,2252.593,Healthy 26
460,IFIT3,395.6536,Healthy 26
461,DHX9,6694.651,Healthy 26
462,ATP6V0B,3468.2368,Healthy 26
463,OGT,12058.45,Healthy 26
464,BUD31,765.337,Healthy 26
465,ZBED6CL,491.99265,Healthy 26
466,WDR70,2124.968,Healthy 26
467,ABCA7,2823.9595,Healthy 26
468,SPN,18361.094,Healthy 26
469,CANT1,1580.6122,Healthy 26
470,SPINK2,113.200356,Healthy 26
471,PRDX5,4021.953,Healthy 26
472,CDV3,11087.129,Healthy 26
473,IGHG2,521.5485,Healthy 26
474,IK,7929.681,Healthy 26
475,PI4KB,1383.951,Healthy 26
476,SORL1,17593.191,Healthy 26
477,IGLV1-47,12.456589,Healthy 26
478,CD2BP2,2381.7505,Healthy 26
479,SELL,13975.582,Healthy 26
480,RORA,8621.663,Healthy 26
481,SP100,16266.6045,Healthy 26
482,MBNL1,20941.002,Healthy 26
483,UHRF2,2484.727,Healthy 26
484,KDM5B,1761.3035,Healthy 26
485,PDCD6IP,4305.4116,Healthy 26
486,UROD,1656.1761,Healthy 26
487,EFTUD2,2209.5674,Healthy 26
488,TNRC6A,5283.744,Healthy 26
489,TPM3,24553.645,Healthy 26
490,HMGB1,9562.8955,Healthy 26
491,ZNF263,1800.8284,Healthy 26
492,GGA2,3280.016,Healthy 26
493,HUWE1,11419.772,Healthy 26
494,ERP44,1940.2522,Healthy 26
495,CD14,3261.7688,Healthy 26
496,GPR180,334.9661,Healthy 26
497,FAM129A,6103.248,Healthy 26
498,PSMD2,4985.2666,Healthy 26
499,IGFBP4,128.19954,Healthy 26
500,PCGF5,3714.572,Healthy 26
501,TGOLN2,15058.808,Healthy 26
502,RPL31,90038.71,Healthy 26
503,IPO7,3670.8657,Healthy 26
504,AKT1,1398.0654,Healthy 26
505,MCM6,860.33154,Healthy 26
506,DPAGT1,546.4383,Healthy 26
507,C22orf46,1346.4948,Healthy 26
508,CD47,8364.983,Healthy 26
509,TTC30A,38.938526,Healthy 26
510,FBL,8738.781,Healthy 26
511,POLR1D,3345.9001,Healthy 26
512,RSBN1,3739.4417,Healthy 26
513,SOD2,4691.752,Healthy 26
514,FCGR3B,2562.3376,Healthy 26
515,ZNF23,116.15217,Healthy 26
516,IQCH-AS1,247.77419,Healthy 26
517,UBR5,7139.853,Healthy 26
518,SLTM,11155.968,Healthy 26
519,PLEKHG1,451.36014,Healthy 26
520,RBM10,3546.7432,Healthy 26
521,CLEC12A,1428.7957,Healthy 26
522,HCG18,3810.571,Healthy 26
523,EBAG9,1500.4766,Healthy 26
524,MARCH5,707.7461,Healthy 26
525,THYN1,1659.2859,Healthy 26
526,KCTD21,120.30764,Healthy 26
527,MPI,927.0003,Healthy 26
528,C12orf29,824.2492,Healthy 26
529,CUL9,1362.193,Healthy 26
530,PDZD2,183.0217,Healthy 26
531,COL2A1,49.938984,Healthy 26
532,PLEKHG3,1822.5798,Healthy 26
533,MATN1,56.2291,Healthy 26
534,MINOS1,1532.4551,Healthy 26
535,P4HTM,1121.2188,Healthy 26
536,SPDL1,588.3079,Healthy 26
537,ATF2,1918.5159,Healthy 26
538,SH3BP2,3440.9521,Healthy 26
539,SS18L2,1623.0217,Healthy 26
540,AFTPH,4724.9766,Healthy 26
541,G3BP2,4988.1904,Healthy 26
542,RASGRP2,10019.555,Healthy 26
543,CD63,4633.124,Healthy 26
544,PRKCH,7867.59,Healthy 26
545,MTRNR2L12,66135.336,Healthy 26
546,MAPKAPK3,1558.8588,Healthy 26
547,SOBP,34.590527,Healthy 26
548,PLCE1,616.74976,Healthy 26
549,ANKRD11,15108.897,Healthy 26
550,RTN4,6139.1157,Healthy 26
551,IGLC3,2706.5562,Healthy 26
552,HDAC9,583.66486,Healthy 26
553,PPP1CB,5205.5396,Healthy 26
554,FAM49B,5985.147,Healthy 26
555,STARD4,1312.0764,Healthy 26
556,GAK,4751.1797,Healthy 26
557,PREB,1255.0562,Healthy 26
558,CAP1,20311.969,Healthy 26
559,RNASE2,89.84952,Healthy 26
560,SUPT6H,5910.242,Healthy 26
561,SEC62,9225.319,Healthy 26
562,TMSB10,69683.3,Healthy 26
563,XBP1,3681.1145,Healthy 26
564,PRKD3,1955.0487,Healthy 26
565,SSNA1,2597.4692,Healthy 26
566,CPEB1,78.14798,Healthy 26
567,LAMTOR2,1128.6403,Healthy 26
568,SRSF9,3932.706,Healthy 26
569,PHAX,1932.3422,Healthy 26
570,TBL1XR1,3968.0295,Healthy 26
571,P4HA2,62.268574,Healthy 26
572,PLCL1,714.94446,Healthy 26
573,RPS15,28027.848,Healthy 26
574,UQCR11,5187.435,Healthy 26
575,TUBA1A,4903.0938,Healthy 26
576,ATF7IP,6673.2847,Healthy 26
577,PSMB7,3007.9043,Healthy 26
578,GNAQ,2422.522,Healthy 26
579,EIF3G,6724.641,Healthy 26
580,MRPS33,1177.2686,Healthy 26
581,SYNE3,515.72345,Healthy 26
582,RGPD5,1286.9884,Healthy 26
583,SYNE2,78634.38,Healthy 26
584,ZNF217,7662.169,Healthy 26
585,UNC50,1257.7147,Healthy 26
586,EZR,18557.742,Healthy 26
587,TAF1,4868.931,Healthy 26
588,STARD9,942.5547,Healthy 26
589,PSMD4,4015.208,Healthy 26
590,NBR1,5081.019,Healthy 26
591,DPEP2,1200.5421,Healthy 26
592,ISCU,4902.497,Healthy 26
593,DAZAP2,10358.275,Healthy 26
594,PRKX,4456.9463,Healthy 26
595,CELF2,12721.241,Healthy 26
596,CHST2,768.4169,Healthy 26
597,BMS1,3517.5334,Healthy 26
598,CNDP2,3766.9924,Healthy 26
599,AMZ2,2329.1921,Healthy 26
600,ZFP36L2,18128.475,Healthy 26
601,CTDSPL2,2544.4927,Healthy 26
602,EML6,514.5122,Healthy 26
603,LSM7,2505.1956,Healthy 26
604,PRMT2,9891.552,Healthy 26
605,BROX,2059.3691,Healthy 26
606,TRIP6,232.73605,Healthy 26
607,MRPL27,560.18555,Healthy 26
608,GIMAP2,3088.3948,Healthy 26
609,ARIH2OS,170.51935,Healthy 26
610,TUBB,3798.5671,Healthy 26
611,CAPG,1463.6382,Healthy 26
612,PLEKHA2,4731.2583,Healthy 26
613,UGGT1,4535.544,Healthy 26
614,ADRM1,671.7739,Healthy 26
615,CASP1,3581.5,Healthy 26
616,ITGAX,1923.26,Healthy 26
617,MYBL1,6152.478,Healthy 26
618,UGCG,1405.5273,Healthy 26
619,CALR,6036.43,Healthy 26
620,MCMBP,2226.6938,Healthy 26
621,MT-ND6,55657.297,Healthy 26
622,RPL13,106903.22,Healthy 26
623,CNBP,14324.943,Healthy 26
624,PPP2R5A,4225.36,Healthy 26
625,PRKDC,8407.0205,Healthy 26
626,UBE2L3,3158.9417,Healthy 26
627,MT-ND5,90504.24,Healthy 26
628,UBR4,7865.703,Healthy 26
629,DHRS7,3470.4272,Healthy 26
630,CDC5L,4221.2173,Healthy 26
631,EIF4EBP2,5926.3555,Healthy 26
632,RTN3,2928.294,Healthy 26
633,IL17RA,5603.766,Healthy 26
634,FOS,16997.035,Healthy 26
635,CDK19,1624.1732,Healthy 26
636,ANP32E,5072.9043,Healthy 26
637,PRKCB,18057.65,Healthy 26
638,GLUD1,2939.9197,Healthy 26
639,ZNF296,188.93465,Healthy 26
640,PRKAR1A,3933.8354,Healthy 26
641,CAT,1607.9818,Healthy 26
642,SHMT1,736.8262,Healthy 26
643,PPARA,1505.6953,Healthy 26
644,CERS5,1085.929,Healthy 26
645,DNAJA2,3451.887,Healthy 26
646,AIF1,6078.9385,Healthy 26
647,HSD17B4,1907.0604,Healthy 26
648,TNFRSF1B,13356.542,Healthy 26
649,KPNB1,11142.386,Healthy 26
650,DGKZ,4781.687,Healthy 26
651,RALBP1,6080.7637,Healthy 26
652,PPP1R7,3253.2632,Healthy 26
653,PCF11,7659.963,Healthy 26
654,NFE2,456.4204,Healthy 26
655,TMEM50A,3246.1082,Healthy 26
656,LIMS1,3686.9478,Healthy 26
657,CYB5R3,1076.0322,Healthy 26
658,SERINC1,5789.385,Healthy 26
659,RNF6,2192.3425,Healthy 26
660,SUGT1,2362.304,Healthy 26
661,STAT2,2901.4438,Healthy 26
662,ARPC2,26294.207,Healthy 26
663,WDR5,997.5638,Healthy 26
664,PSMB9,10422.316,Healthy 26
665,LBR,4806.4966,Healthy 26
666,MORF4L2,2157.7036,Healthy 26
667,FUS,16010.317,Healthy 26
668,ALAS1,809.798,Healthy 26
669,ZNF140,544.45233,Healthy 26
670,ZBED6,1157.756,Healthy 26
671,VPS33B,837.1814,Healthy 26
672,SULF2,2156.8508,Healthy 26
673,RNPEPL1,4744.798,Healthy 26
674,ARID4B,13852.163,Healthy 26
675,ELP2,2518.287,Healthy 26
676,MCFD2,1476.2148,Healthy 26
677,PI4KA,4470.593,Healthy 26
678,RFK,897.7899,Healthy 26
679,RBM48,1130.9995,Healthy 26
680,PERP,292.40326,Healthy 26
681,EGR1,2301.6519,Healthy 26
682,CCNDBP1,2559.7725,Healthy 26
683,COPE,1246.9386,Healthy 26
684,PUS7L,1505.002,Healthy 26
685,DDA1,945.26,Healthy 26
686,RPS6KB1,2469.9036,Healthy 26
687,MRPL28,1472.3162,Healthy 26
688,ZRANB2,6066.139,Healthy 26
689,WARS,2545.9963,Healthy 26
690,RBCK1,2716.4321,Healthy 26
691,FAM91A1,1511.7107,Healthy 26
