,Genename,Counts,Sample
93,GK5,1495.694,Moderate 0
94,ALAD,2332.0774,Moderate 0
95,SATB1,17454.186,Moderate 0
96,RPS17,5999.226,Moderate 0
97,RPL22,294233.66,Moderate 0
98,SRSF6,3566.1248,Moderate 0
99,IQGAP2,4155.0923,Moderate 0
100,TEP1,1212.3167,Moderate 0
101,CFLAR,10642.954,Moderate 0
102,DDX18,13881.362,Moderate 0
103,TRAK1,1097.359,Moderate 0
104,AHNAK2,2.663116,Moderate 0
105,GLIPR2,5033.88,Moderate 0
106,MT-CO2,580412.9,Moderate 0
107,TFAP2B,0.0,Moderate 0
108,APLP2,5435.014,Moderate 0
109,SLC35G3,5.600845,Moderate 0
110,ADAR,14349.704,Moderate 0
111,HLA-A,360202.88,Moderate 0
112,SRL,0.0,Moderate 0
113,SEC63,7461.1094,Moderate 0
114,HLA-C,408670.84,Moderate 0
115,DFFA,3142.926,Moderate 0
116,TKT,20692.457,Moderate 0
117,PCMT1,7224.6865,Moderate 0
118,AHNAK,16833.762,Moderate 0
119,COL7A1,13.102015,Moderate 0
120,BMPR2,723.45154,Moderate 0
121,FAM107B,12037.303,Moderate 0
122,MT-CO1,961922.4,Moderate 0
123,SNRPD2,55241.684,Moderate 0
124,CORO1C,1070.8739,Moderate 0
125,ODC1,5818.334,Moderate 0
126,STK10,10277.3,Moderate 0
127,LCP1,33613.016,Moderate 0
128,RPS16,359589.0,Moderate 0
129,MTRNR2L8,998.4492,Moderate 0
130,ISG15,7435.197,Moderate 0
131,YWHAB,50601.402,Moderate 0
132,SERF2,123010.266,Moderate 0
133,PDE4DIP,4123.975,Moderate 0
134,CFL1,155999.62,Moderate 0
135,IRF2,8917.88,Moderate 0
136,PLEKHB1,3243.9688,Moderate 0
137,TMX4,9558.483,Moderate 0
138,ALCAM,564.18695,Moderate 0
139,DNAH7,8.16827,Moderate 0
140,TOPBP1,3072.1724,Moderate 0
141,OGFRL1,1021.5928,Moderate 0
142,MSN,25937.639,Moderate 0
143,KDM6A,6933.807,Moderate 0
144,TMEM241,523.42206,Moderate 0
145,AC079612.1,0.0,Moderate 0
146,SEMA3F,0.0,Moderate 0
147,AMPD2,2185.959,Moderate 0
148,SLC25A6,104828.164,Moderate 0
149,SLA,4037.3435,Moderate 0
150,IGLV2-23,10609.441,Moderate 0
151,SLC38A2,4495.1763,Moderate 0
152,ARID1A,6363.2803,Moderate 0
153,TMBIM6,35054.22,Moderate 0
154,CYBA,80278.61,Moderate 0
155,NAT9,2691.2395,Moderate 0
156,ZNF740,1420.1367,Moderate 0
157,HMGN1,35867.816,Moderate 0
158,LENG8,8135.014,Moderate 0
159,RAD23A,18852.584,Moderate 0
160,DDX6,19106.873,Moderate 0
161,EMC4,9517.637,Moderate 0
162,ANXA5,8648.35,Moderate 0
163,MIEN1,10129.606,Moderate 0
164,ERP29,45181.715,Moderate 0
165,RNF19B,228.78238,Moderate 0
166,RGL1,105.53541,Moderate 0
167,GNS,1525.8572,Moderate 0
168,ACAP1,36275.87,Moderate 0
169,LRRC8B,571.0949,Moderate 0
170,SCAF8,3964.609,Moderate 0
171,USP3,7432.496,Moderate 0
172,ZNF106,7970.394,Moderate 0
173,TYMP,5170.742,Moderate 0
174,TM9SF3,1817.311,Moderate 0
175,KAT6A,5752.599,Moderate 0
176,AKAP11,2744.416,Moderate 0
177,GZMH,5561.5303,Moderate 0
178,HNRNPK,44930.133,Moderate 0
179,NOMO3,170.59558,Moderate 0
180,SHE,0.0,Moderate 0
181,HIVEP1,1726.4979,Moderate 0
182,EFR3A,4001.3345,Moderate 0
183,TMBIM4,1686.9047,Moderate 0
184,LAPTM5,140502.58,Moderate 0
185,SND1,7768.5356,Moderate 0
186,LCK,45600.25,Moderate 0
187,TMEM245,2364.064,Moderate 0
188,ARF1,29052.87,Moderate 0
189,GRM2,20.99818,Moderate 0
190,KCNK10,0.0,Moderate 0
191,S100A9,129524.96,Moderate 0
192,RPS11,116195.03,Moderate 0
193,CAPN2,7788.85,Moderate 0
194,PHKG2,4090.164,Moderate 0
195,ZC3H18,4610.8867,Moderate 0
196,ADD1,9567.289,Moderate 0
197,MX1,4770.7134,Moderate 0
198,SCMH1,1320.6685,Moderate 0
199,ZYX,27512.863,Moderate 0
200,RNMT,13075.35,Moderate 0
201,CANX,13035.225,Moderate 0
202,IGHG4,83.7163,Moderate 0
203,IL1RL1,0.0,Moderate 0
204,IGHV5-51,18301.629,Moderate 0
205,LAMB1,5.7138805,Moderate 0
206,PDIA3,21799.81,Moderate 0
207,ITGB2,37447.17,Moderate 0
208,NT5DC2,61.12783,Moderate 0
209,VIM,153321.3,Moderate 0
210,TNFAIP3,28855.127,Moderate 0
211,RPS8,1196338.9,Moderate 0
212,OXNAD1,18940.229,Moderate 0
213,SLC25A46,4653.1357,Moderate 0
214,IGHV3-23,14219.717,Moderate 0
215,CNOT1,5053.0786,Moderate 0
216,LPP,3568.6252,Moderate 0
217,UBE2J1,12381.082,Moderate 0
218,ANKRD28,1104.9944,Moderate 0
219,PRDM4,1858.1731,Moderate 0
220,PSMB6,12929.348,Moderate 0
221,UBXN7,3248.5798,Moderate 0
222,ZNF227,1326.4061,Moderate 0
223,NCOA3,6663.7446,Moderate 0
224,MTX1,3296.601,Moderate 0
225,PDIA4,5609.1626,Moderate 0
226,CHD4,9336.209,Moderate 0
227,AC159540.1,0.0,Moderate 0
228,PLA2G2D,24.518787,Moderate 0
229,CCDC97,3249.4639,Moderate 0
230,TMEM154,5308.4697,Moderate 0
231,HIST1H2BK,2955.9795,Moderate 0
232,KIAA0319,16.576426,Moderate 0
233,APOBEC3G,4935.0327,Moderate 0
234,MOSPD1,1089.6586,Moderate 0
235,RPN1,11749.297,Moderate 0
236,ARHGAP1,3771.0002,Moderate 0
237,CIR1,5877.4624,Moderate 0
238,AACS,606.7516,Moderate 0
239,CHD7,5083.4243,Moderate 0
240,STX6,1554.6305,Moderate 0
241,SAMD9,6037.696,Moderate 0
242,TOM1,4996.6636,Moderate 0
243,SNRPC,10372.529,Moderate 0
244,PGAP1,567.9327,Moderate 0
245,ANXA1,12511.4,Moderate 0
246,TMEM181,1263.6488,Moderate 0
247,ARHGAP12,2378.8442,Moderate 0
248,IPO11,1411.6418,Moderate 0
249,KLF3,15476.494,Moderate 0
250,CTSS,16518.254,Moderate 0
251,LYZ,26971.686,Moderate 0
252,IFI44L,1151.3759,Moderate 0
253,HNRNPUL1,14650.558,Moderate 0
254,GNAS,16263.303,Moderate 0
255,SNED1,841.3138,Moderate 0
256,IQGAP1,19368.445,Moderate 0
257,HMGXB3,3918.0967,Moderate 0
258,KDM5C,3389.8066,Moderate 0
259,RNF213,20859.424,Moderate 0
260,RPS13,806482.25,Moderate 0
261,TMCO1,4976.4966,Moderate 0
262,ELL2,1750.1642,Moderate 0
263,RPLP1,1196180.8,Moderate 0
264,RPL32,1192751.1,Moderate 0
265,RAB1B,12465.427,Moderate 0
266,PKM,34962.18,Moderate 0
267,IGHA1,1162.867,Moderate 0
268,NDUFB8,1777.7325,Moderate 0
269,COPB2,3859.1934,Moderate 0
270,ARAF,4448.496,Moderate 0
271,COLEC11,11.087399,Moderate 0
272,IGHV1-24,4793.4126,Moderate 0
273,B2M,1126463.6,Moderate 0
274,SPCS3,6572.3315,Moderate 0
275,SNRNP70,11676.263,Moderate 0
276,RPS2,360073.75,Moderate 0
277,HSP90B1,28634.938,Moderate 0
278,ANKRD17,4732.935,Moderate 0
279,GDE1,2017.011,Moderate 0
280,NCOR1,21805.967,Moderate 0
281,RAB31,2015.6798,Moderate 0
282,PSMC2,3134.799,Moderate 0
283,RPS6,583447.44,Moderate 0
284,CLUH,531.539,Moderate 0
285,CCND2,7871.3965,Moderate 0
286,RPL14,561142.06,Moderate 0
287,RPS27L,10922.326,Moderate 0
288,GAPDH,138536.06,Moderate 0
289,RPS20,83831.05,Moderate 0
290,SEPT8,100.88253,Moderate 0
291,ZNF622,4254.706,Moderate 0
292,CNR2,2055.9119,Moderate 0
293,SREBF2,2922.4187,Moderate 0
294,SEC24C,2611.1572,Moderate 0
295,CSTA,2686.9148,Moderate 0
296,RPL38,88019.01,Moderate 0
297,TLN1,13875.418,Moderate 0
298,MRPL22,3190.928,Moderate 0
299,MOV10,1185.5212,Moderate 0
300,ATF4,9062.906,Moderate 0
301,ATAD2,1647.9369,Moderate 0
302,RPL10A,365558.47,Moderate 0
303,ESRRA,578.69446,Moderate 0
304,TGM2,31.720068,Moderate 0
305,SNX27,2544.9492,Moderate 0
306,TMEM30A,3344.7158,Moderate 0
307,SIL1,1601.9751,Moderate 0
308,PLXDC2,780.3369,Moderate 0
309,WDR55,2322.4236,Moderate 0
310,MT-ND2,138939.89,Moderate 0
311,EIF3A,13438.274,Moderate 0
312,MFSD10,6971.264,Moderate 0
313,HEATR3,1362.4323,Moderate 0
314,HDAC4,1355.552,Moderate 0
315,APOL6,3705.7537,Moderate 0
316,COPA,5902.7456,Moderate 0
317,PGGT1B,2110.716,Moderate 0
318,SMARCC2,10241.585,Moderate 0
319,HSPA5,21402.188,Moderate 0
320,HSPA9,12098.49,Moderate 0
321,IFITM2,70546.89,Moderate 0
322,CAPRIN1,6645.9033,Moderate 0
323,DYNC1H1,9115.566,Moderate 0
324,MORF4L1,24118.504,Moderate 0
325,SYTL3,3834.1504,Moderate 0
326,NNT,2065.4878,Moderate 0
327,RPRD2,4918.485,Moderate 0
328,STAT1,8048.0283,Moderate 0
329,SAMHD1,23441.686,Moderate 0
330,PKN1,6616.7744,Moderate 0
331,MYCBP2,19080.475,Moderate 0
332,ACTB,819261.4,Moderate 0
333,COTL1,51692.953,Moderate 0
334,FAM198B,177.96437,Moderate 0
335,BTN3A2,11986.967,Moderate 0
336,KIAA0232,2179.7803,Moderate 0
337,TPRKB,4976.376,Moderate 0
338,XAF1,5576.052,Moderate 0
339,ST3GAL1,12536.444,Moderate 0
340,RCSD1,31929.191,Moderate 0
341,TXNIP,504406.34,Moderate 0
342,RASSF2,3597.1785,Moderate 0
343,RPS18,884105.7,Moderate 0
344,RPL35,221658.66,Moderate 0
345,SYK,8771.247,Moderate 0
346,FNBP1,14927.644,Moderate 0
347,ABR,1797.3744,Moderate 0
348,UBE2K,4613.489,Moderate 0
349,FCGR2A,334.8132,Moderate 0
350,AXIN1,1402.4243,Moderate 0
351,CHD3,8149.2124,Moderate 0
352,OAS3,748.00934,Moderate 0
353,CAPZA2,7347.807,Moderate 0
354,MT-ATP8,19729.715,Moderate 0
355,ARHGDIB,148032.69,Moderate 0
356,SYNCRIP,9502.04,Moderate 0
357,PHIP,12251.448,Moderate 0
358,SRRM1,33035.15,Moderate 0
359,WAS,22779.168,Moderate 0
360,UQCRB,56463.85,Moderate 0
361,USP7,2248.0918,Moderate 0
362,LAMP2,2310.5735,Moderate 0
363,SHISA5,17692.658,Moderate 0
364,TMPO,10601.03,Moderate 0
365,WDFY4,1676.174,Moderate 0
366,PSMD6,7573.043,Moderate 0
367,PABPC1,245575.08,Moderate 0
368,COMMD8,3472.9004,Moderate 0
369,ASPM,15.850568,Moderate 0
370,LST1,6217.004,Moderate 0
371,CSDE1,28133.666,Moderate 0
372,FCGR1A,314.52756,Moderate 0
373,KIF22,3920.1162,Moderate 0
374,CKAP2,2486.464,Moderate 0
375,TADA2B,743.2376,Moderate 0
376,NFKBIA,54218.445,Moderate 0
377,CEP350,6585.116,Moderate 0
378,GTF3C5,3612.7578,Moderate 0
379,RBM8A,16641.266,Moderate 0
380,SET,21131.61,Moderate 0
381,NCF2,1886.2316,Moderate 0
382,ITGAM,1996.49,Moderate 0
383,TXLNA,1728.4093,Moderate 0
384,DIAPH1,7856.1265,Moderate 0
385,PAG1,7728.56,Moderate 0
386,CST3,16234.251,Moderate 0
387,RPS5,533621.9,Moderate 0
388,IFI27,671.3873,Moderate 0
389,YWHAZ,62360.445,Moderate 0
390,MOB1A,9226.815,Moderate 0
391,IFITM3,17277.7,Moderate 0
392,LTBP4,3606.2952,Moderate 0
393,LACTB,1474.9758,Moderate 0
394,AP2B1,4043.7,Moderate 0
395,HCK,2410.7085,Moderate 0
396,LRP1,829.2022,Moderate 0
397,LSP1,53294.855,Moderate 0
398,MAST4,1892.7513,Moderate 0
399,CYBB,6318.6577,Moderate 0
400,MALAT1,2958834.0,Moderate 0
401,ELMO1,8504.104,Moderate 0
402,MT-ATP6,263942.78,Moderate 0
403,MYH9,47739.418,Moderate 0
404,VPS41,2394.0835,Moderate 0
405,ATP2B4,2736.3047,Moderate 0
406,PTPRE,3422.708,Moderate 0
407,ACTR1B,7229.8765,Moderate 0
408,H3F3B,189622.8,Moderate 0
409,GCC2,23449.996,Moderate 0
410,OAZ1,90571.875,Moderate 0
411,PIK3AP1,2575.8005,Moderate 0
412,NUCKS1,24570.035,Moderate 0
413,HPSE,475.94562,Moderate 0
414,CD44,23096.863,Moderate 0
415,SARS,6570.541,Moderate 0
416,CD244,697.96576,Moderate 0
417,TSPAN31,1690.6554,Moderate 0
418,HLA-DRA,145560.95,Moderate 0
419,MBD2,1690.5504,Moderate 0
420,RAB33B,2456.7852,Moderate 0
421,TNRC6B,15973.172,Moderate 0
422,CTSZ,3079.5212,Moderate 0
423,ITGAL,5848.057,Moderate 0
424,YPEL5,16787.96,Moderate 0
425,HNRNPA1,133304.89,Moderate 0
426,CCDC88C,6544.8433,Moderate 0
427,ZMYND11,2815.6528,Moderate 0
428,MVP,9608.274,Moderate 0
429,EXD3,1327.2157,Moderate 0
430,RPL3,569714.0,Moderate 0
431,NELFE,7232.1006,Moderate 0
432,RSL1D1,28063.238,Moderate 0
433,TMX1,5208.664,Moderate 0
434,HNRNPU,32528.158,Moderate 0
435,ACOT9,1475.3116,Moderate 0
436,MYL12A,69523.33,Moderate 0
437,OAS1,2181.4736,Moderate 0
438,HDAC8,2104.151,Moderate 0
439,TRAK2,2965.192,Moderate 0
440,VRK2,2096.6611,Moderate 0
441,ATXN2L,5299.568,Moderate 0
442,CYB561D2,4767.4243,Moderate 0
443,TAPBP,20829.451,Moderate 0
444,WBP1L,2249.3467,Moderate 0
445,CENPJ,855.40265,Moderate 0
446,HNRNPC,27333.49,Moderate 0
447,CD2,15822.457,Moderate 0
448,CHCHD1,2538.094,Moderate 0
449,TSTA3,4398.2075,Moderate 0
450,EIF3C,782.2652,Moderate 0
451,LBH,31167.197,Moderate 0
452,MEGF8,387.42685,Moderate 0
453,SMCO4,518.2969,Moderate 0
454,MAP3K2,3580.5437,Moderate 0
455,MARCKS,1203.5278,Moderate 0
456,PDCD11,1756.1742,Moderate 0
457,RPA2,6727.3687,Moderate 0
458,BID,2949.1343,Moderate 0
459,STX10,7707.3516,Moderate 0
460,IFIT3,221.29454,Moderate 0
461,DHX9,5705.6255,Moderate 0
462,ATP6V0B,13449.0625,Moderate 0
463,OGT,9446.045,Moderate 0
464,BUD31,8316.369,Moderate 0
465,ZBED6CL,119.81186,Moderate 0
466,WDR70,2481.575,Moderate 0
467,ABCA7,2389.6348,Moderate 0
468,SPN,7694.3716,Moderate 0
469,CANT1,1746.9911,Moderate 0
470,SPINK2,1882.5505,Moderate 0
471,PRDX5,20961.04,Moderate 0
472,CDV3,4803.2114,Moderate 0
473,IGHG2,1171.5674,Moderate 0
474,IK,12994.3545,Moderate 0
475,PI4KB,4288.4414,Moderate 0
476,SORL1,9945.746,Moderate 0
477,IGLV1-47,5890.3423,Moderate 0
478,CD2BP2,3892.7302,Moderate 0
479,SELL,68683.36,Moderate 0
480,RORA,5566.2544,Moderate 0
481,SP100,32909.6,Moderate 0
482,MBNL1,43689.78,Moderate 0
483,UHRF2,3378.1965,Moderate 0
484,KDM5B,4939.7393,Moderate 0
485,PDCD6IP,10199.882,Moderate 0
486,UROD,3979.4438,Moderate 0
487,EFTUD2,3829.2266,Moderate 0
488,TNRC6A,2752.0322,Moderate 0
489,TPM3,56144.332,Moderate 0
490,HMGB1,89874.09,Moderate 0
491,ZNF263,2510.887,Moderate 0
492,GGA2,4401.7944,Moderate 0
493,HUWE1,5039.518,Moderate 0
494,ERP44,6498.364,Moderate 0
495,CD14,3968.806,Moderate 0
496,GPR180,664.0727,Moderate 0
497,FAM129A,1085.291,Moderate 0
498,PSMD2,9858.076,Moderate 0
499,IGFBP4,993.6046,Moderate 0
500,PCGF5,8403.55,Moderate 0
501,TGOLN2,14529.303,Moderate 0
502,RPL31,143667.61,Moderate 0
503,IPO7,3448.0679,Moderate 0
504,AKT1,1055.9374,Moderate 0
505,MCM6,1056.9905,Moderate 0
506,DPAGT1,1519.0967,Moderate 0
507,C22orf46,955.42316,Moderate 0
508,CD47,17330.47,Moderate 0
509,TTC30A,634.84784,Moderate 0
510,FBL,21928.71,Moderate 0
511,POLR1D,17318.152,Moderate 0
512,RSBN1,11899.498,Moderate 0
513,SOD2,5391.5713,Moderate 0
514,FCGR3B,18.853748,Moderate 0
515,ZNF23,480.73523,Moderate 0
516,IQCH-AS1,351.82364,Moderate 0
517,UBR5,5177.761,Moderate 0
518,SLTM,14448.157,Moderate 0
519,PLEKHG1,3616.1074,Moderate 0
520,RBM10,3757.2937,Moderate 0
521,CLEC12A,327.20068,Moderate 0
522,HCG18,4161.4526,Moderate 0
523,EBAG9,4642.515,Moderate 0
524,MARCH5,4075.5818,Moderate 0
525,THYN1,6656.2373,Moderate 0
526,KCTD21,90.766716,Moderate 0
527,MPI,4516.5933,Moderate 0
528,C12orf29,1685.855,Moderate 0
529,CUL9,1183.2332,Moderate 0
530,PDZD2,24.135773,Moderate 0
531,COL2A1,0.0,Moderate 0
532,PLEKHG3,404.9008,Moderate 0
533,MATN1,101.03551,Moderate 0
534,MINOS1,5762.3076,Moderate 0
535,P4HTM,2358.1848,Moderate 0
536,SPDL1,635.9187,Moderate 0
537,ATF2,2493.9663,Moderate 0
538,SH3BP2,2875.8765,Moderate 0
539,SS18L2,6156.0073,Moderate 0
540,AFTPH,4924.2305,Moderate 0
541,G3BP2,14740.531,Moderate 0
542,RASGRP2,31452.283,Moderate 0
543,CD63,7620.1147,Moderate 0
544,PRKCH,13813.461,Moderate 0
545,MTRNR2L12,198621.06,Moderate 0
546,MAPKAPK3,3887.2751,Moderate 0
547,SOBP,151.49721,Moderate 0
548,PLCE1,80.930885,Moderate 0
549,ANKRD11,11360.0625,Moderate 0
550,RTN4,12965.028,Moderate 0
551,IGLC3,4382.1187,Moderate 0
552,HDAC9,2457.7847,Moderate 0
553,PPP1CB,5324.502,Moderate 0
554,FAM49B,12866.105,Moderate 0
555,STARD4,413.74207,Moderate 0
556,GAK,3901.278,Moderate 0
557,PREB,3834.6238,Moderate 0
558,CAP1,26643.81,Moderate 0
559,RNASE2,1197.8673,Moderate 0
560,SUPT6H,4886.2705,Moderate 0
561,SEC62,23378.389,Moderate 0
562,TMSB10,689820.0,Moderate 0
563,XBP1,7913.1255,Moderate 0
564,PRKD3,3544.32,Moderate 0
565,SSNA1,11596.164,Moderate 0
566,CPEB1,17.807177,Moderate 0
567,LAMTOR2,6882.1543,Moderate 0
568,SRSF9,7458.5444,Moderate 0
569,PHAX,3639.1455,Moderate 0
570,TBL1XR1,2497.555,Moderate 0
571,P4HA2,1.1209506,Moderate 0
572,PLCL1,784.0704,Moderate 0
573,RPS15,679219.2,Moderate 0
574,UQCR11,31538.729,Moderate 0
575,TUBA1A,44417.363,Moderate 0
576,ATF7IP,12460.198,Moderate 0
577,PSMB7,7253.572,Moderate 0
578,GNAQ,1357.6068,Moderate 0
579,EIF3G,45197.395,Moderate 0
580,MRPS33,4163.649,Moderate 0
581,SYNE3,2373.512,Moderate 0
582,RGPD5,40.863174,Moderate 0
583,SYNE2,8502.327,Moderate 0
584,ZNF217,4201.674,Moderate 0
585,UNC50,2010.4868,Moderate 0
586,EZR,28005.027,Moderate 0
587,TAF1,2777.897,Moderate 0
588,STARD9,710.4839,Moderate 0
589,PSMD4,12754.18,Moderate 0
590,NBR1,4352.966,Moderate 0
591,DPEP2,6364.395,Moderate 0
592,ISCU,20036.742,Moderate 0
593,DAZAP2,59468.82,Moderate 0
594,PRKX,5099.92,Moderate 0
595,CELF2,20688.863,Moderate 0
596,CHST2,620.5419,Moderate 0
597,BMS1,3686.2097,Moderate 0
598,CNDP2,4836.461,Moderate 0
599,AMZ2,5832.317,Moderate 0
600,ZFP36L2,248853.98,Moderate 0
601,CTDSPL2,2580.939,Moderate 0
602,EML6,112.3454,Moderate 0
603,LSM7,24546.525,Moderate 0
604,PRMT2,34835.844,Moderate 0
605,BROX,3070.1567,Moderate 0
606,TRIP6,271.94382,Moderate 0
607,MRPL27,2795.1838,Moderate 0
608,GIMAP2,4602.991,Moderate 0
609,ARIH2OS,1449.4183,Moderate 0
610,TUBB,25240.795,Moderate 0
611,CAPG,7124.95,Moderate 0
612,PLEKHA2,5952.5137,Moderate 0
613,UGGT1,1474.8323,Moderate 0
614,ADRM1,8718.437,Moderate 0
615,CASP1,2965.4517,Moderate 0
616,ITGAX,852.03827,Moderate 0
617,MYBL1,464.51236,Moderate 0
618,UGCG,4429.059,Moderate 0
619,CALR,23432.125,Moderate 0
620,MCMBP,1836.3561,Moderate 0
621,MT-ND6,24017.186,Moderate 0
622,RPL13,1533910.0,Moderate 0
623,CNBP,42472.18,Moderate 0
624,PPP2R5A,1813.5446,Moderate 0
625,PRKDC,8248.242,Moderate 0
626,UBE2L3,10791.763,Moderate 0
627,MT-ND5,80176.34,Moderate 0
628,UBR4,4893.594,Moderate 0
629,DHRS7,8475.349,Moderate 0
630,CDC5L,6195.38,Moderate 0
631,EIF4EBP2,4749.7974,Moderate 0
632,RTN3,6090.159,Moderate 0
633,IL17RA,6910.8564,Moderate 0
634,FOS,373433.28,Moderate 0
635,CDK19,1156.1676,Moderate 0
636,ANP32E,10130.108,Moderate 0
637,PRKCB,14779.253,Moderate 0
638,GLUD1,9120.029,Moderate 0
639,ZNF296,1142.8594,Moderate 0
640,PRKAR1A,7441.705,Moderate 0
641,CAT,8208.346,Moderate 0
642,SHMT1,907.61206,Moderate 0
643,PPARA,532.91,Moderate 0
644,CERS5,1764.3436,Moderate 0
645,DNAJA2,8894.933,Moderate 0
646,AIF1,13840.608,Moderate 0
647,HSD17B4,3144.2795,Moderate 0
648,TNFRSF1B,4515.125,Moderate 0
649,KPNB1,16923.312,Moderate 0
650,DGKZ,7474.919,Moderate 0
651,RALBP1,4536.867,Moderate 0
652,PPP1R7,8557.87,Moderate 0
653,PCF11,8761.882,Moderate 0
654,NFE2,1170.8857,Moderate 0
655,TMEM50A,16240.654,Moderate 0
656,LIMS1,6669.9824,Moderate 0
657,CYB5R3,11655.737,Moderate 0
658,SERINC1,8323.686,Moderate 0
659,RNF6,2912.192,Moderate 0
660,SUGT1,6725.662,Moderate 0
661,STAT2,3482.3604,Moderate 0
662,ARPC2,68652.83,Moderate 0
663,WDR5,2485.017,Moderate 0
664,PSMB9,24822.94,Moderate 0
665,LBR,11807.187,Moderate 0
666,MORF4L2,3147.33,Moderate 0
667,FUS,49144.184,Moderate 0
668,ALAS1,1398.3928,Moderate 0
669,ZNF140,869.7235,Moderate 0
670,ZBED6,1884.3512,Moderate 0
671,VPS33B,98.30509,Moderate 0
672,SULF2,412.35605,Moderate 0
673,RNPEPL1,3648.1116,Moderate 0
674,ARID4B,22417.23,Moderate 0
675,ELP2,5190.8267,Moderate 0
676,MCFD2,3286.789,Moderate 0
677,PI4KA,2402.0923,Moderate 0
678,RFK,1551.9529,Moderate 0
679,RBM48,4233.526,Moderate 0
680,PERP,177.89288,Moderate 0
681,EGR1,2711.6614,Moderate 0
682,CCNDBP1,7316.084,Moderate 0
683,COPE,10993.988,Moderate 0
684,PUS7L,3859.1086,Moderate 0
685,DDA1,4092.3489,Moderate 0
686,RPS6KB1,2705.797,Moderate 0
687,MRPL28,5537.663,Moderate 0
688,ZRANB2,12634.109,Moderate 0
689,WARS,1772.3102,Moderate 0
690,RBCK1,10634.8955,Moderate 0
691,FAM91A1,1834.123,Moderate 0
692,CLTC,4124.9956,Moderate 0
