,Genename,Counts,Sample
60,TMSB4X,219249.58,Moderate 11
61,VCAN,22812.922,Moderate 11
62,S100A8,1980355.4,Moderate 11
63,NEU1,727.5166,Moderate 11
64,B4GALT1,1182.2178,Moderate 11
65,HIPK2,762.0145,Moderate 11
66,PANK2,1036.1676,Moderate 11
67,ABCD1,180.57779,Moderate 11
68,PMPCB,1177.0571,Moderate 11
69,ACTG1,37184.312,Moderate 11
70,ARFGEF1,806.23505,Moderate 11
71,BBX,1661.2362,Moderate 11
72,MRPL44,483.27933,Moderate 11
73,CD8A,3263.353,Moderate 11
74,MRPL10,634.75464,Moderate 11
75,ZNF439,133.98354,Moderate 11
76,NIN,3303.975,Moderate 11
77,FMNL3,76.49953,Moderate 11
78,WAC,2634.7166,Moderate 11
79,CTDSP2,1317.0225,Moderate 11
80,ATRX,2900.724,Moderate 11
81,CCL22,5.7054405,Moderate 11
82,FGFR1OP,263.44046,Moderate 11
83,CMTM6,6559.554,Moderate 11
84,ZNF664,340.79535,Moderate 11
85,SPG21,2872.2434,Moderate 11
86,PNRC2,2107.4443,Moderate 11
87,PPP2CA,1227.0892,Moderate 11
88,EIF4A3,961.63324,Moderate 11
89,KCTD12,2126.0945,Moderate 11
90,IGLV6-57,32.051285,Moderate 11
91,ATP2A3,3344.9004,Moderate 11
92,AGO2,588.4904,Moderate 11
93,GK5,329.42987,Moderate 11
94,ALAD,266.1768,Moderate 11
95,SATB1,944.53705,Moderate 11
96,RPS17,8547.435,Moderate 11
97,RPL22,28865.809,Moderate 11
98,SRSF6,1091.3721,Moderate 11
99,IQGAP2,2471.6733,Moderate 11
100,TEP1,404.94592,Moderate 11
101,CFLAR,10936.844,Moderate 11
102,DDX18,1694.2814,Moderate 11
103,TRAK1,331.63052,Moderate 11
104,AHNAK2,0.0,Moderate 11
105,GLIPR2,6137.937,Moderate 11
106,MT-CO2,186719.33,Moderate 11
107,TFAP2B,0.0,Moderate 11
108,APLP2,5870.954,Moderate 11
109,SLC35G3,0.0,Moderate 11
110,ADAR,4507.8857,Moderate 11
111,HLA-A,84930.83,Moderate 11
112,SRL,0.0,Moderate 11
113,SEC63,991.2189,Moderate 11
114,HLA-C,128895.43,Moderate 11
115,DFFA,379.24304,Moderate 11
116,TKT,12540.491,Moderate 11
117,PCMT1,2721.163,Moderate 11
118,AHNAK,9266.228,Moderate 11
119,COL7A1,2.8765879,Moderate 11
120,BMPR2,370.1982,Moderate 11
121,FAM107B,2183.6572,Moderate 11
122,MT-CO1,166105.12,Moderate 11
123,SNRPD2,6458.813,Moderate 11
124,CORO1C,1179.2295,Moderate 11
125,ODC1,1931.2098,Moderate 11
126,STK10,4202.1235,Moderate 11
127,LCP1,17219.895,Moderate 11
128,RPS16,35083.254,Moderate 11
129,MTRNR2L8,8.914479,Moderate 11
130,ISG15,1201.4978,Moderate 11
131,YWHAB,13080.872,Moderate 11
132,SERF2,58106.66,Moderate 11
133,PDE4DIP,400.7195,Moderate 11
134,CFL1,35087.42,Moderate 11
135,IRF2,3006.3645,Moderate 11
136,PLEKHB1,357.86142,Moderate 11
137,TMX4,3707.1772,Moderate 11
138,ALCAM,320.662,Moderate 11
139,DNAH7,13.6705,Moderate 11
140,TOPBP1,419.2944,Moderate 11
141,OGFRL1,1846.6786,Moderate 11
142,MSN,8474.662,Moderate 11
143,KDM6A,608.55664,Moderate 11
144,TMEM241,57.61233,Moderate 11
145,AC079612.1,0.0,Moderate 11
146,SEMA3F,0.0,Moderate 11
147,AMPD2,2266.8372,Moderate 11
148,SLC25A6,9092.648,Moderate 11
149,SLA,2909.4805,Moderate 11
150,IGLV2-23,24.456343,Moderate 11
151,SLC38A2,1348.2695,Moderate 11
152,ARID1A,1945.0972,Moderate 11
153,TMBIM6,11146.759,Moderate 11
154,CYBA,34370.32,Moderate 11
155,NAT9,340.4862,Moderate 11
156,ZNF740,223.94936,Moderate 11
157,HMGN1,4560.5015,Moderate 11
158,LENG8,1988.4525,Moderate 11
159,RAD23A,1952.3301,Moderate 11
160,DDX6,2116.431,Moderate 11
161,EMC4,1186.635,Moderate 11
162,ANXA5,5212.8145,Moderate 11
163,MIEN1,2715.5073,Moderate 11
164,ERP29,5177.4233,Moderate 11
165,RNF19B,1307.7423,Moderate 11
166,RGL1,70.833336,Moderate 11
167,GNS,1721.1475,Moderate 11
168,ACAP1,4194.227,Moderate 11
169,LRRC8B,154.06067,Moderate 11
170,SCAF8,441.5285,Moderate 11
171,USP3,2232.55,Moderate 11
172,ZNF106,3891.2544,Moderate 11
173,TYMP,15931.558,Moderate 11
174,TM9SF3,727.63983,Moderate 11
175,KAT6A,2252.9607,Moderate 11
176,AKAP11,346.76138,Moderate 11
177,GZMH,3704.8308,Moderate 11
178,HNRNPK,8538.997,Moderate 11
179,NOMO3,127.97456,Moderate 11
180,SHE,1.4140272,Moderate 11
181,HIVEP1,435.10056,Moderate 11
182,EFR3A,898.81793,Moderate 11
183,TMBIM4,2560.8826,Moderate 11
184,LAPTM5,26900.842,Moderate 11
185,SND1,1136.3436,Moderate 11
186,LCK,2981.9822,Moderate 11
187,TMEM245,346.57437,Moderate 11
188,ARF1,8545.711,Moderate 11
189,GRM2,0.0,Moderate 11
190,KCNK10,0.0,Moderate 11
191,S100A9,419826.1,Moderate 11
192,RPS11,16301.682,Moderate 11
193,CAPN2,2159.6318,Moderate 11
194,PHKG2,529.3786,Moderate 11
195,ZC3H18,663.55225,Moderate 11
196,ADD1,1655.1177,Moderate 11
197,MX1,711.2211,Moderate 11
198,SCMH1,127.70998,Moderate 11
199,ZYX,16471.379,Moderate 11
200,RNMT,944.5421,Moderate 11
201,CANX,2354.0745,Moderate 11
202,IGHG4,4.17763,Moderate 11
203,IL1RL1,0.0,Moderate 11
204,IGHV5-51,112.80701,Moderate 11
205,LAMB1,19.84127,Moderate 11
206,PDIA3,3684.9253,Moderate 11
207,ITGB2,28978.072,Moderate 11
208,NT5DC2,123.06353,Moderate 11
209,VIM,47293.273,Moderate 11
210,TNFAIP3,1192.0397,Moderate 11
211,RPS8,92721.32,Moderate 11
212,OXNAD1,1041.1492,Moderate 11
213,SLC25A46,449.0276,Moderate 11
214,IGHV3-23,514.1151,Moderate 11
215,CNOT1,1644.9794,Moderate 11
216,LPP,1117.0721,Moderate 11
217,UBE2J1,4799.946,Moderate 11
218,ANKRD28,588.75037,Moderate 11
219,PRDM4,188.6222,Moderate 11
220,PSMB6,2279.785,Moderate 11
221,UBXN7,631.2495,Moderate 11
222,ZNF227,192.23796,Moderate 11
223,NCOA3,1377.1229,Moderate 11
224,MTX1,1452.6724,Moderate 11
225,PDIA4,825.7098,Moderate 11
226,CHD4,1986.9464,Moderate 11
227,AC159540.1,75.12457,Moderate 11
228,PLA2G2D,0.66098225,Moderate 11
229,CCDC97,353.03534,Moderate 11
230,TMEM154,9773.451,Moderate 11
231,HIST1H2BK,2614.8145,Moderate 11
232,KIAA0319,141.12056,Moderate 11
233,APOBEC3G,1428.8278,Moderate 11
234,MOSPD1,150.62903,Moderate 11
235,RPN1,3517.5845,Moderate 11
236,ARHGAP1,999.49274,Moderate 11
237,CIR1,4829.0913,Moderate 11
238,AACS,131.78479,Moderate 11
239,CHD7,917.1636,Moderate 11
240,STX6,601.50946,Moderate 11
241,SAMD9,1126.7712,Moderate 11
242,TOM1,1943.9592,Moderate 11
243,SNRPC,1164.3296,Moderate 11
244,PGAP1,74.866905,Moderate 11
245,ANXA1,9428.58,Moderate 11
246,TMEM181,300.43735,Moderate 11
247,ARHGAP12,266.01743,Moderate 11
248,IPO11,694.5415,Moderate 11
249,KLF3,4112.9956,Moderate 11
250,CTSS,18354.83,Moderate 11
251,LYZ,63839.39,Moderate 11
252,IFI44L,42.674843,Moderate 11
253,HNRNPUL1,2321.8455,Moderate 11
254,GNAS,5379.783,Moderate 11
255,SNED1,25.921082,Moderate 11
256,IQGAP1,9099.783,Moderate 11
257,HMGXB3,361.3098,Moderate 11
258,KDM5C,795.6065,Moderate 11
259,RNF213,5940.2554,Moderate 11
260,RPS13,72974.45,Moderate 11
261,TMCO1,1918.2239,Moderate 11
262,ELL2,249.54538,Moderate 11
263,RPLP1,133316.17,Moderate 11
264,RPL32,92847.58,Moderate 11
265,RAB1B,4000.2056,Moderate 11
266,PKM,13304.067,Moderate 11
267,IGHA1,1124.2173,Moderate 11
268,NDUFB8,547.79535,Moderate 11
269,COPB2,1470.4337,Moderate 11
270,ARAF,851.20447,Moderate 11
271,COLEC11,0.0,Moderate 11
272,IGHV1-24,261.41513,Moderate 11
273,B2M,339087.06,Moderate 11
274,SPCS3,2134.5999,Moderate 11
275,SNRNP70,2010.1465,Moderate 11
276,RPS2,32826.047,Moderate 11
277,HSP90B1,3863.6465,Moderate 11
278,ANKRD17,1017.815,Moderate 11
279,GDE1,1526.6733,Moderate 11
280,NCOR1,2878.9307,Moderate 11
281,RAB31,11408.24,Moderate 11
282,PSMC2,587.2947,Moderate 11
283,RPS6,55013.65,Moderate 11
284,CLUH,73.17617,Moderate 11
285,CCND2,916.6201,Moderate 11
286,RPL14,43751.887,Moderate 11
287,RPS27L,3723.8015,Moderate 11
288,GAPDH,62019.656,Moderate 11
289,RPS20,9825.528,Moderate 11
290,SEPT8,75.30692,Moderate 11
291,ZNF622,636.81433,Moderate 11
292,CNR2,72.306854,Moderate 11
293,SREBF2,557.73303,Moderate 11
294,SEC24C,616.4066,Moderate 11
295,CSTA,5762.796,Moderate 11
296,RPL38,24327.32,Moderate 11
297,TLN1,9062.774,Moderate 11
298,MRPL22,574.29565,Moderate 11
299,MOV10,277.22665,Moderate 11
300,ATF4,1752.299,Moderate 11
301,ATAD2,182.40997,Moderate 11
302,RPL10A,31020.111,Moderate 11
303,ESRRA,322.26505,Moderate 11
304,TGM2,35.3335,Moderate 11
305,SNX27,1133.4059,Moderate 11
306,TMEM30A,1883.2686,Moderate 11
307,SIL1,427.20782,Moderate 11
308,PLXDC2,1694.6997,Moderate 11
309,WDR55,352.22876,Moderate 11
310,MT-ND2,77798.56,Moderate 11
311,EIF3A,2226.8398,Moderate 11
312,MFSD10,1364.0408,Moderate 11
313,HEATR3,314.4853,Moderate 11
314,HDAC4,526.5412,Moderate 11
315,APOL6,1019.0061,Moderate 11
316,COPA,1410.3745,Moderate 11
317,PGGT1B,447.15698,Moderate 11
318,SMARCC2,1258.4529,Moderate 11
319,HSPA5,3637.6062,Moderate 11
320,HSPA9,1253.8054,Moderate 11
321,IFITM2,492336.12,Moderate 11
322,CAPRIN1,1335.3882,Moderate 11
323,DYNC1H1,1486.6534,Moderate 11
324,MORF4L1,5977.5605,Moderate 11
325,SYTL3,763.5556,Moderate 11
326,NNT,398.67108,Moderate 11
327,RPRD2,720.1524,Moderate 11
328,STAT1,2399.6794,Moderate 11
329,SAMHD1,4923.519,Moderate 11
330,PKN1,1390.0912,Moderate 11
331,MYCBP2,2208.871,Moderate 11
332,ACTB,252493.11,Moderate 11
333,COTL1,23767.99,Moderate 11
334,FAM198B,1339.1776,Moderate 11
335,BTN3A2,2087.711,Moderate 11
336,KIAA0232,1675.1829,Moderate 11
337,TPRKB,683.7247,Moderate 11
338,XAF1,844.1106,Moderate 11
339,ST3GAL1,1305.5116,Moderate 11
340,RCSD1,5665.101,Moderate 11
341,TXNIP,31668.16,Moderate 11
342,RASSF2,2928.8745,Moderate 11
343,RPS18,69132.21,Moderate 11
344,RPL35,25675.406,Moderate 11
345,SYK,4811.889,Moderate 11
346,FNBP1,3747.405,Moderate 11
347,ABR,1031.9843,Moderate 11
348,UBE2K,1059.1904,Moderate 11
349,FCGR2A,9809.777,Moderate 11
350,AXIN1,252.85057,Moderate 11
351,CHD3,1261.2653,Moderate 11
352,OAS3,184.63509,Moderate 11
353,CAPZA2,4071.3025,Moderate 11
354,MT-ATP8,111766.26,Moderate 11
355,ARHGDIB,27115.459,Moderate 11
356,SYNCRIP,971.8471,Moderate 11
357,PHIP,2778.4307,Moderate 11
358,SRRM1,3863.5747,Moderate 11
359,WAS,6172.0923,Moderate 11
360,UQCRB,12113.058,Moderate 11
361,USP7,813.18317,Moderate 11
362,LAMP2,3466.5742,Moderate 11
363,SHISA5,3618.8088,Moderate 11
364,TMPO,1446.9963,Moderate 11
365,WDFY4,280.70065,Moderate 11
366,PSMD6,1684.1389,Moderate 11
367,PABPC1,22032.34,Moderate 11
368,COMMD8,958.5224,Moderate 11
369,ASPM,5.0705066,Moderate 11
370,LST1,37036.703,Moderate 11
371,CSDE1,4696.3057,Moderate 11
372,FCGR1A,2403.8765,Moderate 11
373,KIF22,1098.9122,Moderate 11
374,CKAP2,377.7767,Moderate 11
375,TADA2B,311.0734,Moderate 11
376,NFKBIA,7515.9536,Moderate 11
377,CEP350,1546.7314,Moderate 11
378,GTF3C5,484.73605,Moderate 11
379,RBM8A,3094.4895,Moderate 11
380,SET,2487.8977,Moderate 11
381,NCF2,9420.998,Moderate 11
382,ITGAM,3054.4548,Moderate 11
383,TXLNA,292.00934,Moderate 11
384,DIAPH1,2467.4775,Moderate 11
385,PAG1,2353.4277,Moderate 11
386,CST3,30371.021,Moderate 11
387,RPS5,31221.457,Moderate 11
388,IFI27,206.7971,Moderate 11
389,YWHAZ,12906.227,Moderate 11
390,MOB1A,4596.279,Moderate 11
391,IFITM3,9329.929,Moderate 11
392,LTBP4,562.0587,Moderate 11
393,LACTB,834.00867,Moderate 11
394,AP2B1,1565.3296,Moderate 11
395,HCK,10262.782,Moderate 11
396,LRP1,2489.3938,Moderate 11
397,LSP1,23234.582,Moderate 11
398,MAST4,601.0416,Moderate 11
399,CYBB,4129.278,Moderate 11
400,MALAT1,654859.9,Moderate 11
401,ELMO1,974.05383,Moderate 11
402,MT-ATP6,58004.54,Moderate 11
403,MYH9,13592.672,Moderate 11
404,VPS41,802.833,Moderate 11
405,ATP2B4,1907.9235,Moderate 11
406,PTPRE,8565.707,Moderate 11
407,ACTR1B,837.80334,Moderate 11
408,H3F3B,85789.59,Moderate 11
409,GCC2,2107.9407,Moderate 11
410,OAZ1,65127.703,Moderate 11
411,PIK3AP1,1977.9935,Moderate 11
412,NUCKS1,2402.8289,Moderate 11
413,HPSE,1688.4313,Moderate 11
414,CD44,8017.267,Moderate 11
415,SARS,1924.5079,Moderate 11
416,CD244,430.12787,Moderate 11
417,TSPAN31,328.26843,Moderate 11
418,HLA-DRA,10503.098,Moderate 11
419,MBD2,1061.1803,Moderate 11
420,RAB33B,413.1506,Moderate 11
421,TNRC6B,3055.9192,Moderate 11
422,CTSZ,2437.9236,Moderate 11
423,ITGAL,2276.0217,Moderate 11
424,YPEL5,2596.1523,Moderate 11
425,HNRNPA1,14324.707,Moderate 11
426,CCDC88C,749.19226,Moderate 11
427,ZMYND11,245.38875,Moderate 11
428,MVP,3264.6008,Moderate 11
429,EXD3,283.38828,Moderate 11
430,RPL3,47878.227,Moderate 11
431,NELFE,1397.2166,Moderate 11
432,RSL1D1,1934.7784,Moderate 11
433,TMX1,998.1669,Moderate 11
434,HNRNPU,6860.6943,Moderate 11
435,ACOT9,674.4222,Moderate 11
436,MYL12A,32206.584,Moderate 11
437,OAS1,724.76276,Moderate 11
438,HDAC8,189.5092,Moderate 11
439,TRAK2,503.39975,Moderate 11
440,VRK2,335.3965,Moderate 11
441,ATXN2L,895.826,Moderate 11
442,CYB561D2,942.8758,Moderate 11
443,TAPBP,6122.7344,Moderate 11
444,WBP1L,842.33093,Moderate 11
445,CENPJ,48.797024,Moderate 11
446,HNRNPC,5966.0273,Moderate 11
447,CD2,3710.0764,Moderate 11
448,CHCHD1,904.69165,Moderate 11
449,TSTA3,630.5113,Moderate 11
450,EIF3C,209.39955,Moderate 11
451,LBH,1665.9788,Moderate 11
452,MEGF8,134.16948,Moderate 11
453,SMCO4,1097.4535,Moderate 11
454,MAP3K2,2653.5334,Moderate 11
455,MARCKS,4909.556,Moderate 11
456,PDCD11,256.10565,Moderate 11
457,RPA2,1102.1532,Moderate 11
458,BID,4616.137,Moderate 11
459,STX10,2931.3728,Moderate 11
460,IFIT3,548.1073,Moderate 11
461,DHX9,1085.5542,Moderate 11
462,ATP6V0B,15967.329,Moderate 11
463,OGT,2141.1775,Moderate 11
464,BUD31,2227.8477,Moderate 11
465,ZBED6CL,22.26451,Moderate 11
466,WDR70,296.88156,Moderate 11
467,ABCA7,1639.7649,Moderate 11
468,SPN,1667.6589,Moderate 11
469,CANT1,1186.4618,Moderate 11
470,SPINK2,64.607414,Moderate 11
471,PRDX5,7755.2573,Moderate 11
472,CDV3,844.5562,Moderate 11
473,IGHG2,93.77079,Moderate 11
474,IK,2430.0955,Moderate 11
475,PI4KB,783.4305,Moderate 11
476,SORL1,14098.853,Moderate 11
477,IGLV1-47,229.25713,Moderate 11
478,CD2BP2,1563.8511,Moderate 11
479,SELL,19378.602,Moderate 11
480,RORA,816.4722,Moderate 11
481,SP100,8090.336,Moderate 11
482,MBNL1,6763.3135,Moderate 11
483,UHRF2,336.36765,Moderate 11
484,KDM5B,894.0117,Moderate 11
485,PDCD6IP,1444.0376,Moderate 11
486,UROD,791.1328,Moderate 11
487,EFTUD2,697.9225,Moderate 11
488,TNRC6A,1108.7144,Moderate 11
489,TPM3,14645.09,Moderate 11
490,HMGB1,14531.007,Moderate 11
491,ZNF263,293.4746,Moderate 11
492,GGA2,574.7853,Moderate 11
493,HUWE1,776.8155,Moderate 11
494,ERP44,1312.7449,Moderate 11
495,CD14,10426.325,Moderate 11
496,GPR180,118.19774,Moderate 11
497,FAM129A,12659.608,Moderate 11
498,PSMD2,1539.2937,Moderate 11
499,IGFBP4,60.69685,Moderate 11
500,PCGF5,967.8248,Moderate 11
501,TGOLN2,4762.9346,Moderate 11
502,RPL31,17303.953,Moderate 11
503,IPO7,464.61978,Moderate 11
504,AKT1,580.09247,Moderate 11
505,MCM6,183.84589,Moderate 11
506,DPAGT1,281.634,Moderate 11
507,C22orf46,164.13335,Moderate 11
508,CD47,3409.6973,Moderate 11
509,TTC30A,22.364632,Moderate 11
510,FBL,1696.7397,Moderate 11
511,POLR1D,2592.5808,Moderate 11
512,RSBN1,1402.6681,Moderate 11
513,SOD2,30109.693,Moderate 11
514,FCGR3B,20727.512,Moderate 11
515,ZNF23,48.601387,Moderate 11
516,IQCH-AS1,45.85812,Moderate 11
517,UBR5,931.906,Moderate 11
518,SLTM,2380.8982,Moderate 11
519,PLEKHG1,36.878292,Moderate 11
520,RBM10,727.1912,Moderate 11
521,CLEC12A,8816.266,Moderate 11
522,HCG18,356.23468,Moderate 11
523,EBAG9,444.20578,Moderate 11
524,MARCH5,711.2321,Moderate 11
525,THYN1,1148.2084,Moderate 11
526,KCTD21,72.929924,Moderate 11
527,MPI,263.82697,Moderate 11
528,C12orf29,242.1964,Moderate 11
529,CUL9,228.35107,Moderate 11
530,PDZD2,1.6815201,Moderate 11
531,COL2A1,0.0,Moderate 11
532,PLEKHG3,1171.5514,Moderate 11
533,MATN1,0.0,Moderate 11
534,MINOS1,3698.926,Moderate 11
535,P4HTM,507.85187,Moderate 11
536,SPDL1,83.661835,Moderate 11
537,ATF2,554.0596,Moderate 11
538,SH3BP2,2131.732,Moderate 11
539,SS18L2,1346.3193,Moderate 11
540,AFTPH,1786.602,Moderate 11
541,G3BP2,1804.1813,Moderate 11
542,RASGRP2,5952.493,Moderate 11
543,CD63,8829.118,Moderate 11
544,PRKCH,1293.2255,Moderate 11
545,MTRNR2L12,27.030025,Moderate 11
546,MAPKAPK3,1486.1498,Moderate 11
547,SOBP,15.285778,Moderate 11
548,PLCE1,1.8089725,Moderate 11
549,ANKRD11,2239.708,Moderate 11
550,RTN4,5359.9883,Moderate 11
551,IGLC3,389.76028,Moderate 11
552,HDAC9,628.5266,Moderate 11
553,PPP1CB,2830.9924,Moderate 11
554,FAM49B,6630.322,Moderate 11
555,STARD4,143.27312,Moderate 11
556,GAK,1389.4888,Moderate 11
557,PREB,652.7492,Moderate 11
558,CAP1,13837.693,Moderate 11
559,RNASE2,1423.5199,Moderate 11
560,SUPT6H,1688.9174,Moderate 11
561,SEC62,8689.092,Moderate 11
562,TMSB10,94383.92,Moderate 11
563,XBP1,2834.4963,Moderate 11
564,PRKD3,397.21906,Moderate 11
565,SSNA1,2324.2014,Moderate 11
566,CPEB1,6.1897087,Moderate 11
567,LAMTOR2,3014.632,Moderate 11
568,SRSF9,1681.6611,Moderate 11
569,PHAX,562.3617,Moderate 11
570,TBL1XR1,850.3255,Moderate 11
571,P4HA2,129.71626,Moderate 11
572,PLCL1,119.19952,Moderate 11
573,RPS15,62071.93,Moderate 11
574,UQCR11,18359.645,Moderate 11
575,TUBA1A,8975.133,Moderate 11
576,ATF7IP,1404.7228,Moderate 11
577,PSMB7,1051.5319,Moderate 11
578,GNAQ,2155.1948,Moderate 11
579,EIF3G,4920.3975,Moderate 11
580,MRPS33,663.4546,Moderate 11
581,SYNE3,413.10123,Moderate 11
582,RGPD5,1.1660448,Moderate 11
583,SYNE2,1987.3065,Moderate 11
584,ZNF217,1655.716,Moderate 11
585,UNC50,744.3084,Moderate 11
586,EZR,2381.0298,Moderate 11
587,TAF1,508.63327,Moderate 11
588,STARD9,48.275185,Moderate 11
589,PSMD4,2977.966,Moderate 11
590,NBR1,1511.1449,Moderate 11
591,DPEP2,2658.2234,Moderate 11
592,ISCU,4474.2603,Moderate 11
593,DAZAP2,11949.716,Moderate 11
594,PRKX,675.1854,Moderate 11
595,CELF2,5791.1543,Moderate 11
596,CHST2,241.67381,Moderate 11
597,BMS1,305.96243,Moderate 11
598,CNDP2,840.60754,Moderate 11
599,AMZ2,988.9411,Moderate 11
600,ZFP36L2,13381.557,Moderate 11
601,CTDSPL2,301.32388,Moderate 11
602,EML6,24.611795,Moderate 11
603,LSM7,2954.1921,Moderate 11
604,PRMT2,4121.15,Moderate 11
605,BROX,1188.7052,Moderate 11
606,TRIP6,166.92691,Moderate 11
607,MRPL27,561.8694,Moderate 11
608,GIMAP2,1426.112,Moderate 11
609,ARIH2OS,224.72864,Moderate 11
610,TUBB,4095.7979,Moderate 11
611,CAPG,4186.857,Moderate 11
612,PLEKHA2,1537.5215,Moderate 11
613,UGGT1,622.28174,Moderate 11
614,ADRM1,1877.2656,Moderate 11
615,CASP1,4169.568,Moderate 11
616,ITGAX,5310.4497,Moderate 11
617,MYBL1,273.67578,Moderate 11
618,UGCG,631.64404,Moderate 11
619,CALR,4137.5635,Moderate 11
620,MCMBP,1002.13354,Moderate 11
621,MT-ND6,7724.473,Moderate 11
622,RPL13,105074.086,Moderate 11
623,CNBP,11455.863,Moderate 11
624,PPP2R5A,1572.7947,Moderate 11
625,PRKDC,1118.9558,Moderate 11
626,UBE2L3,2202.2424,Moderate 11
627,MT-ND5,33624.203,Moderate 11
628,UBR4,1584.068,Moderate 11
629,DHRS7,5991.093,Moderate 11
630,CDC5L,1207.2589,Moderate 11
631,EIF4EBP2,1936.0454,Moderate 11
632,RTN3,5347.282,Moderate 11
633,IL17RA,9747.309,Moderate 11
634,FOS,6508.8296,Moderate 11
635,CDK19,724.9447,Moderate 11
636,ANP32E,1593.6953,Moderate 11
637,PRKCB,3170.006,Moderate 11
638,GLUD1,1031.3683,Moderate 11
639,ZNF296,106.09936,Moderate 11
640,PRKAR1A,5757.6445,Moderate 11
641,CAT,1420.8416,Moderate 11
642,SHMT1,180.32608,Moderate 11
643,PPARA,149.3458,Moderate 11
644,CERS5,502.02057,Moderate 11
645,DNAJA2,1577.3739,Moderate 11
646,AIF1,43378.49,Moderate 11
647,HSD17B4,810.2893,Moderate 11
648,TNFRSF1B,7474.7383,Moderate 11
649,KPNB1,3378.1821,Moderate 11
650,DGKZ,2348.0093,Moderate 11
651,RALBP1,2902.1504,Moderate 11
652,PPP1R7,1303.611,Moderate 11
653,PCF11,1581.0792,Moderate 11
654,NFE2,6237.7563,Moderate 11
655,TMEM50A,6708.5537,Moderate 11
656,LIMS1,5308.3477,Moderate 11
657,CYB5R3,3309.814,Moderate 11
658,SERINC1,3087.4712,Moderate 11
659,RNF6,519.8612,Moderate 11
660,SUGT1,1108.9481,Moderate 11
661,STAT2,1062.5887,Moderate 11
662,ARPC2,29015.459,Moderate 11
663,WDR5,338.47577,Moderate 11
664,PSMB9,9904.617,Moderate 11
665,LBR,3822.9688,Moderate 11
666,MORF4L2,515.43756,Moderate 11
667,FUS,4246.102,Moderate 11
668,ALAS1,399.8058,Moderate 11
669,ZNF140,196.15364,Moderate 11
670,ZBED6,53.907013,Moderate 11
671,VPS33B,161.00914,Moderate 11
672,SULF2,888.3191,Moderate 11
673,RNPEPL1,1717.8163,Moderate 11
674,ARID4B,3850.6663,Moderate 11
675,ELP2,379.68954,Moderate 11
676,MCFD2,488.27686,Moderate 11
677,PI4KA,599.6011,Moderate 11
678,RFK,309.8601,Moderate 11
679,RBM48,405.69043,Moderate 11
680,PERP,213.45737,Moderate 11
681,EGR1,188.64229,Moderate 11
682,CCNDBP1,3197.9707,Moderate 11
683,COPE,4802.365,Moderate 11
684,PUS7L,351.34805,Moderate 11
685,DDA1,774.27844,Moderate 11
686,RPS6KB1,491.58218,Moderate 11
687,MRPL28,1411.6509,Moderate 11
688,ZRANB2,1544.579,Moderate 11
689,WARS,810.2902,Moderate 11
690,RBCK1,2715.502,Moderate 11
691,FAM91A1,615.1173,Moderate 11
692,CLTC,2066.1902,Moderate 11
