,Genename,Counts,Sample
121,FAM107B,9486.313,Severe 7
122,MT-CO1,79048.72,Severe 7
123,SNRPD2,8180.798,Severe 7
124,CORO1C,5481.2197,Severe 7
125,ODC1,1297.2931,Severe 7
126,STK10,15420.621,Severe 7
127,LCP1,103774.414,Severe 7
128,RPS16,39506.05,Severe 7
129,MTRNR2L8,51559.66,Severe 7
130,ISG15,5076.902,Severe 7
131,YWHAB,36351.11,Severe 7
132,SERF2,25072.299,Severe 7
133,PDE4DIP,3483.006,Severe 7
134,CFL1,24184.115,Severe 7
135,IRF2,3366.5757,Severe 7
136,PLEKHB1,359.43158,Severe 7
137,TMX4,8003.4844,Severe 7
138,ALCAM,1420.9775,Severe 7
139,DNAH7,81.76727,Severe 7
140,TOPBP1,3171.7288,Severe 7
141,OGFRL1,6530.514,Severe 7
142,MSN,36994.805,Severe 7
143,KDM6A,1834.3995,Severe 7
144,TMEM241,146.76065,Severe 7
145,AC079612.1,7.6045623,Severe 7
146,SEMA3F,2.9907994,Severe 7
147,AMPD2,1757.7611,Severe 7
148,SLC25A6,13060.939,Severe 7
149,SLA,7100.5815,Severe 7
150,IGLV2-23,47.1333,Severe 7
151,SLC38A2,6116.69,Severe 7
152,ARID1A,7732.4043,Severe 7
153,TMBIM6,29266.754,Severe 7
154,CYBA,15809.314,Severe 7
155,NAT9,452.66458,Severe 7
156,ZNF740,1143.1251,Severe 7
157,HMGN1,3308.0732,Severe 7
158,LENG8,1311.1714,Severe 7
159,RAD23A,3882.9333,Severe 7
160,DDX6,9612.554,Severe 7
161,EMC4,3200.0398,Severe 7
162,ANXA5,10906.516,Severe 7
163,MIEN1,1940.8802,Severe 7
164,ERP29,9126.378,Severe 7
165,RNF19B,1540.3099,Severe 7
166,RGL1,412.7168,Severe 7
167,GNS,11663.162,Severe 7
168,ACAP1,5689.1646,Severe 7
169,LRRC8B,452.01,Severe 7
170,SCAF8,2695.8796,Severe 7
171,USP3,4721.529,Severe 7
172,ZNF106,12866.219,Severe 7
173,TYMP,15761.352,Severe 7
174,TM9SF3,7099.8374,Severe 7
175,KAT6A,9532.546,Severe 7
176,AKAP11,4091.0608,Severe 7
177,GZMH,9816.281,Severe 7
178,HNRNPK,14371.127,Severe 7
179,NOMO3,1322.3278,Severe 7
180,SHE,63.74038,Severe 7
181,HIVEP1,962.5074,Severe 7
182,EFR3A,3870.262,Severe 7
183,TMBIM4,4866.2275,Severe 7
184,LAPTM5,43035.125,Severe 7
185,SND1,4058.8403,Severe 7
186,LCK,7628.2817,Severe 7
187,TMEM245,2411.243,Severe 7
188,ARF1,15396.251,Severe 7
189,GRM2,34.591908,Severe 7
190,KCNK10,7.342144,Severe 7
191,S100A9,330592.8,Severe 7
192,RPS11,68078.59,Severe 7
193,CAPN2,15900.854,Severe 7
194,PHKG2,1180.0168,Severe 7
195,ZC3H18,3435.0708,Severe 7
196,ADD1,12101.49,Severe 7
197,MX1,13104.32,Severe 7
198,SCMH1,398.7871,Severe 7
199,ZYX,4428.0063,Severe 7
200,RNMT,1598.1544,Severe 7
201,CANX,18014.402,Severe 7
202,IGHG4,6898.719,Severe 7
203,IL1RL1,25.815657,Severe 7
204,IGHV5-51,28.387337,Severe 7
205,LAMB1,70.370285,Severe 7
206,PDIA3,11025.961,Severe 7
207,ITGB2,72099.66,Severe 7
208,NT5DC2,65.06425,Severe 7
209,VIM,61069.754,Severe 7
210,TNFAIP3,6280.622,Severe 7
211,RPS8,37248.81,Severe 7
212,OXNAD1,1485.9941,Severe 7
213,SLC25A46,2297.6743,Severe 7
214,IGHV3-23,196.00546,Severe 7
215,CNOT1,7846.4517,Severe 7
216,LPP,3031.8315,Severe 7
217,UBE2J1,7659.3,Severe 7
218,ANKRD28,2007.4233,Severe 7
219,PRDM4,1985.4163,Severe 7
220,PSMB6,5077.95,Severe 7
221,UBXN7,3284.4414,Severe 7
222,ZNF227,470.95883,Severe 7
223,NCOA3,5475.521,Severe 7
224,MTX1,302.53464,Severe 7
225,PDIA4,4168.2515,Severe 7
226,CHD4,13810.165,Severe 7
227,AC159540.1,253.8049,Severe 7
228,PLA2G2D,1.4130281,Severe 7
229,CCDC97,1185.1934,Severe 7
230,TMEM154,3104.5254,Severe 7
231,HIST1H2BK,1115.9154,Severe 7
232,KIAA0319,21.19283,Severe 7
233,APOBEC3G,5882.949,Severe 7
234,MOSPD1,382.94882,Severe 7
235,RPN1,4890.6646,Severe 7
236,ARHGAP1,1758.4578,Severe 7
237,CIR1,2641.2285,Severe 7
238,AACS,398.75015,Severe 7
239,CHD7,1621.5992,Severe 7
240,STX6,1714.7385,Severe 7
241,SAMD9,9700.827,Severe 7
242,TOM1,2917.5955,Severe 7
243,SNRPC,2237.6191,Severe 7
244,PGAP1,183.15892,Severe 7
245,ANXA1,25556.771,Severe 7
246,TMEM181,1825.7378,Severe 7
247,ARHGAP12,1427.2803,Severe 7
248,IPO11,311.0442,Severe 7
249,KLF3,6151.2124,Severe 7
250,CTSS,99505.46,Severe 7
251,LYZ,64163.83,Severe 7
252,IFI44L,8019.015,Severe 7
253,HNRNPUL1,9259.051,Severe 7
254,GNAS,23193.432,Severe 7
255,SNED1,101.42216,Severe 7
256,IQGAP1,36358.492,Severe 7
257,HMGXB3,1063.0889,Severe 7
258,KDM5C,2490.1855,Severe 7
259,RNF213,54486.926,Severe 7
260,RPS13,31759.951,Severe 7
261,TMCO1,2965.3171,Severe 7
262,ELL2,945.07886,Severe 7
263,RPLP1,45200.816,Severe 7
264,RPL32,25693.258,Severe 7
265,RAB1B,678.3721,Severe 7
266,PKM,29260.719,Severe 7
267,IGHA1,2134.5305,Severe 7
268,NDUFB8,3525.0977,Severe 7
269,COPB2,4988.9224,Severe 7
270,ARAF,1642.2153,Severe 7
271,COLEC11,10.070494,Severe 7
272,IGHV1-24,12.866565,Severe 7
273,B2M,278369.06,Severe 7
274,SPCS3,8599.939,Severe 7
275,SNRNP70,5854.9478,Severe 7
276,RPS2,40539.74,Severe 7
277,HSP90B1,19692.271,Severe 7
278,ANKRD17,5454.3965,Severe 7
279,GDE1,2588.306,Severe 7
280,NCOR1,15043.897,Severe 7
281,RAB31,9400.992,Severe 7
282,PSMC2,3221.239,Severe 7
283,RPS6,76514.47,Severe 7
284,CLUH,855.24243,Severe 7
285,CCND2,8930.543,Severe 7
286,RPL14,34656.996,Severe 7
287,RPS27L,3296.268,Severe 7
288,GAPDH,10763.437,Severe 7
289,RPS20,31941.21,Severe 7
290,SEPT8,349.41037,Severe 7
291,ZNF622,1938.0417,Severe 7
292,CNR2,386.07126,Severe 7
293,SREBF2,2541.4255,Severe 7
294,SEC24C,2868.834,Severe 7
295,CSTA,3704.3857,Severe 7
296,RPL38,16122.107,Severe 7
297,TLN1,37054.34,Severe 7
298,MRPL22,1181.2357,Severe 7
299,MOV10,1416.7648,Severe 7
300,ATF4,8624.712,Severe 7
301,ATAD2,933.10144,Severe 7
302,RPL10A,22400.977,Severe 7
303,ESRRA,308.51556,Severe 7
304,TGM2,102.619995,Severe 7
305,SNX27,5761.3916,Severe 7
306,TMEM30A,7142.612,Severe 7
307,SIL1,887.4513,Severe 7
308,PLXDC2,6894.3423,Severe 7
309,WDR55,1425.4668,Severe 7
310,MT-ND2,40334.812,Severe 7
311,EIF3A,14051.876,Severe 7
312,MFSD10,1172.5801,Severe 7
313,HEATR3,1490.6738,Severe 7
314,HDAC4,2006.6553,Severe 7
315,APOL6,11620.26,Severe 7
316,COPA,8425.016,Severe 7
317,PGGT1B,1018.58765,Severe 7
318,SMARCC2,4966.5854,Severe 7
319,HSPA5,18372.807,Severe 7
320,HSPA9,5348.0386,Severe 7
321,IFITM2,11441.295,Severe 7
322,CAPRIN1,4932.893,Severe 7
323,DYNC1H1,12613.576,Severe 7
324,MORF4L1,6955.1846,Severe 7
325,SYTL3,2391.31,Severe 7
326,NNT,2926.7515,Severe 7
327,RPRD2,3218.715,Severe 7
328,STAT1,12128.227,Severe 7
329,SAMHD1,35397.906,Severe 7
330,PKN1,2842.005,Severe 7
331,MYCBP2,16208.439,Severe 7
332,ACTB,82002.24,Severe 7
333,COTL1,23730.33,Severe 7
334,FAM198B,4322.135,Severe 7
335,BTN3A2,13031.217,Severe 7
336,KIAA0232,3253.2952,Severe 7
337,TPRKB,819.16974,Severe 7
338,XAF1,20277.547,Severe 7
339,ST3GAL1,5740.845,Severe 7
340,RCSD1,12817.993,Severe 7
341,TXNIP,115663.18,Severe 7
342,RASSF2,13849.651,Severe 7
343,RPS18,41326.473,Severe 7
344,RPL35,21454.412,Severe 7
345,SYK,12376.495,Severe 7
346,FNBP1,16412.795,Severe 7
347,ABR,3444.802,Severe 7
348,UBE2K,4432.412,Severe 7
349,FCGR2A,5456.63,Severe 7
350,AXIN1,2614.626,Severe 7
351,CHD3,11810.087,Severe 7
352,OAS3,7750.7256,Severe 7
353,CAPZA2,4806.653,Severe 7
354,MT-ATP8,6823.835,Severe 7
355,ARHGDIB,32596.799,Severe 7
356,SYNCRIP,7612.6924,Severe 7
357,PHIP,6973.8154,Severe 7
358,SRRM1,5866.9575,Severe 7
359,WAS,7191.7476,Severe 7
360,UQCRB,7581.178,Severe 7
361,USP7,8742.012,Severe 7
362,LAMP2,6297.3896,Severe 7
363,SHISA5,8897.415,Severe 7
364,TMPO,9970.717,Severe 7
365,WDFY4,2993.0918,Severe 7
366,PSMD6,2869.522,Severe 7
367,PABPC1,63101.473,Severe 7
368,COMMD8,1892.4052,Severe 7
369,ASPM,74.66502,Severe 7
370,LST1,8546.182,Severe 7
371,CSDE1,22787.182,Severe 7
372,FCGR1A,2851.5874,Severe 7
373,KIF22,1613.0101,Severe 7
374,CKAP2,881.2926,Severe 7
375,TADA2B,2952.7766,Severe 7
376,NFKBIA,17447.045,Severe 7
377,CEP350,10841.256,Severe 7
378,GTF3C5,1403.7067,Severe 7
379,RBM8A,3875.6855,Severe 7
380,SET,11745.58,Severe 7
381,NCF2,23319.705,Severe 7
382,ITGAM,14162.405,Severe 7
383,TXLNA,2697.4668,Severe 7
384,DIAPH1,22085.145,Severe 7
385,PAG1,8623.517,Severe 7
386,CST3,14779.667,Severe 7
387,RPS5,29518.686,Severe 7
388,IFI27,40016.5,Severe 7
389,YWHAZ,22389.152,Severe 7
390,MOB1A,14337.879,Severe 7
391,IFITM3,20478.814,Severe 7
392,LTBP4,631.981,Severe 7
393,LACTB,2477.3474,Severe 7
394,AP2B1,4899.4053,Severe 7
395,HCK,7074.8735,Severe 7
396,LRP1,8002.613,Severe 7
397,LSP1,10952.911,Severe 7
398,MAST4,1266.2196,Severe 7
399,CYBB,48569.086,Severe 7
400,MALAT1,336321.75,Severe 7
401,ELMO1,1463.9536,Severe 7
402,MT-ATP6,59939.92,Severe 7
403,MYH9,60340.484,Severe 7
404,VPS41,2678.7502,Severe 7
405,ATP2B4,9949.764,Severe 7
406,PTPRE,9944.532,Severe 7
407,ACTR1B,2111.4578,Severe 7
408,H3F3B,28988.799,Severe 7
409,GCC2,6721.37,Severe 7
410,OAZ1,40868.883,Severe 7
411,PIK3AP1,11164.31,Severe 7
412,NUCKS1,7078.9487,Severe 7
413,HPSE,2067.7927,Severe 7
414,CD44,18878.055,Severe 7
415,SARS,4823.3267,Severe 7
416,CD244,2590.0696,Severe 7
417,TSPAN31,960.38135,Severe 7
418,HLA-DRA,17278.46,Severe 7
419,MBD2,7479.636,Severe 7
420,RAB33B,1068.6096,Severe 7
421,TNRC6B,8480.278,Severe 7
422,CTSZ,6814.135,Severe 7
423,ITGAL,17950.488,Severe 7
424,YPEL5,5348.598,Severe 7
425,HNRNPA1,12856.414,Severe 7
426,CCDC88C,10195.601,Severe 7
427,ZMYND11,3234.8801,Severe 7
428,MVP,5729.123,Severe 7
429,EXD3,149.13855,Severe 7
430,RPL3,56991.684,Severe 7
431,NELFE,2373.0667,Severe 7
432,RSL1D1,6429.1963,Severe 7
433,TMX1,3396.883,Severe 7
434,HNRNPU,22002.479,Severe 7
435,ACOT9,1694.5441,Severe 7
436,MYL12A,19531.207,Severe 7
437,OAS1,5305.264,Severe 7
438,HDAC8,735.0406,Severe 7
439,TRAK2,3075.4873,Severe 7
440,VRK2,876.44324,Severe 7
441,ATXN2L,2964.8542,Severe 7
442,CYB561D2,1321.3955,Severe 7
443,TAPBP,13679.875,Severe 7
444,WBP1L,4078.1262,Severe 7
445,CENPJ,440.63284,Severe 7
446,HNRNPC,13597.344,Severe 7
447,CD2,8907.555,Severe 7
448,CHCHD1,1860.2719,Severe 7
449,TSTA3,821.04816,Severe 7
450,EIF3C,4729.7764,Severe 7
451,LBH,5363.9375,Severe 7
452,MEGF8,447.95724,Severe 7
453,SMCO4,1552.5486,Severe 7
454,MAP3K2,7214.8354,Severe 7
455,MARCKS,2595.253,Severe 7
456,PDCD11,1959.9216,Severe 7
457,RPA2,2110.408,Severe 7
458,BID,3617.7356,Severe 7
459,STX10,3901.7344,Severe 7
460,IFIT3,4732.054,Severe 7
461,DHX9,7030.635,Severe 7
462,ATP6V0B,6320.965,Severe 7
463,OGT,9216.438,Severe 7
464,BUD31,1044.5704,Severe 7
465,ZBED6CL,342.98105,Severe 7
466,WDR70,1472.7643,Severe 7
467,ABCA7,2479.9756,Severe 7
468,SPN,16672.145,Severe 7
469,CANT1,2357.9211,Severe 7
470,SPINK2,49.115753,Severe 7
471,PRDX5,5039.4673,Severe 7
472,CDV3,13214.444,Severe 7
473,IGHG2,5454.596,Severe 7
474,IK,6253.874,Severe 7
475,PI4KB,1717.2336,Severe 7
476,SORL1,15198.617,Severe 7
477,IGLV1-47,45.00181,Severe 7
478,CD2BP2,2136.9314,Severe 7
479,SELL,32070.004,Severe 7
480,RORA,6869.1934,Severe 7
481,SP100,16319.771,Severe 7
482,MBNL1,22042.238,Severe 7
483,UHRF2,2391.7258,Severe 7
484,KDM5B,1409.8848,Severe 7
485,PDCD6IP,5720.8623,Severe 7
486,UROD,1564.0314,Severe 7
487,EFTUD2,3913.7424,Severe 7
488,TNRC6A,3765.1213,Severe 7
489,TPM3,33537.477,Severe 7
490,HMGB1,7192.2627,Severe 7
491,ZNF263,1597.0042,Severe 7
492,GGA2,3843.6794,Severe 7
493,HUWE1,9935.641,Severe 7
494,ERP44,2551.461,Severe 7
495,CD14,26555.084,Severe 7
496,GPR180,809.7156,Severe 7
497,FAM129A,9982.065,Severe 7
498,PSMD2,6911.482,Severe 7
499,IGFBP4,62.58159,Severe 7
500,PCGF5,4235.12,Severe 7
501,TGOLN2,18525.31,Severe 7
502,RPL31,53463.105,Severe 7
503,IPO7,4058.7378,Severe 7
504,AKT1,1669.9293,Severe 7
505,MCM6,917.4666,Severe 7
506,DPAGT1,594.4381,Severe 7
507,C22orf46,839.6476,Severe 7
508,CD47,8240.576,Severe 7
509,TTC30A,60.626934,Severe 7
510,FBL,3415.4114,Severe 7
511,POLR1D,3111.9836,Severe 7
512,RSBN1,2829.9268,Severe 7
513,SOD2,9027.972,Severe 7
514,FCGR3B,4196.0137,Severe 7
515,ZNF23,25.008722,Severe 7
516,IQCH-AS1,211.16183,Severe 7
517,UBR5,6205.311,Severe 7
518,SLTM,9286.815,Severe 7
519,PLEKHG1,412.9877,Severe 7
520,RBM10,2574.5576,Severe 7
521,CLEC12A,7372.225,Severe 7
522,HCG18,1773.6296,Severe 7
523,EBAG9,1310.7133,Severe 7
524,MARCH5,1031.574,Severe 7
525,THYN1,1419.0377,Severe 7
526,KCTD21,306.1855,Severe 7
527,MPI,701.36475,Severe 7
528,C12orf29,539.2085,Severe 7
529,CUL9,920.33514,Severe 7
530,PDZD2,98.60708,Severe 7
531,COL2A1,36.51169,Severe 7
532,PLEKHG3,2018.4474,Severe 7
533,MATN1,31.07993,Severe 7
534,MINOS1,1333.3108,Severe 7
535,P4HTM,750.437,Severe 7
536,SPDL1,268.88092,Severe 7
537,ATF2,2244.2773,Severe 7
538,SH3BP2,4884.345,Severe 7
539,SS18L2,1272.8403,Severe 7
540,AFTPH,5341.7925,Severe 7
541,G3BP2,6712.1646,Severe 7
542,RASGRP2,4371.029,Severe 7
543,CD63,13327.538,Severe 7
544,PRKCH,5681.952,Severe 7
545,MTRNR2L12,31284.916,Severe 7
546,MAPKAPK3,3590.1687,Severe 7
547,SOBP,36.751347,Severe 7
548,PLCE1,334.593,Severe 7
549,ANKRD11,8609.336,Severe 7
550,RTN4,9908.659,Severe 7
551,IGLC3,21695.516,Severe 7
552,HDAC9,1292.1609,Severe 7
553,PPP1CB,6349.0073,Severe 7
554,FAM49B,8696.279,Severe 7
555,STARD4,1225.7855,Severe 7
556,GAK,4935.146,Severe 7
557,PREB,1664.0867,Severe 7
558,CAP1,37587.92,Severe 7
559,RNASE2,4219.4834,Severe 7
560,SUPT6H,4503.465,Severe 7
561,SEC62,8898.226,Severe 7
562,TMSB10,80345.23,Severe 7
563,XBP1,5965.972,Severe 7
564,PRKD3,2471.672,Severe 7
565,SSNA1,2714.1309,Severe 7
566,CPEB1,36.48277,Severe 7
567,LAMTOR2,1636.1973,Severe 7
568,SRSF9,4720.8335,Severe 7
569,PHAX,1667.042,Severe 7
570,TBL1XR1,3799.8433,Severe 7
571,P4HA2,43.481277,Severe 7
572,PLCL1,632.06256,Severe 7
573,RPS15,22318.744,Severe 7
574,UQCR11,6953.0454,Severe 7
575,TUBA1A,5660.2563,Severe 7
576,ATF7IP,5366.201,Severe 7
577,PSMB7,3396.0364,Severe 7
578,GNAQ,4136.791,Severe 7
579,EIF3G,5973.488,Severe 7
580,MRPS33,780.1961,Severe 7
581,SYNE3,637.4815,Severe 7
582,RGPD5,1080.726,Severe 7
583,SYNE2,35857.15,Severe 7
584,ZNF217,7417.366,Severe 7
585,UNC50,858.7304,Severe 7
586,EZR,14982.514,Severe 7
587,TAF1,3264.738,Severe 7
588,STARD9,826.31213,Severe 7
589,PSMD4,4860.2266,Severe 7
590,NBR1,5850.6187,Severe 7
591,DPEP2,767.98254,Severe 7
592,ISCU,4109.285,Severe 7
593,DAZAP2,13979.083,Severe 7
594,PRKX,3907.1924,Severe 7
595,CELF2,10728.551,Severe 7
596,CHST2,816.14355,Severe 7
597,BMS1,2632.4631,Severe 7
598,CNDP2,4679.7876,Severe 7
599,AMZ2,2197.1602,Severe 7
600,ZFP36L2,20570.059,Severe 7
601,CTDSPL2,2503.784,Severe 7
602,EML6,118.84009,Severe 7
603,LSM7,2823.685,Severe 7
604,PRMT2,6020.3735,Severe 7
605,BROX,2916.2288,Severe 7
606,TRIP6,275.25485,Severe 7
607,MRPL27,1077.6996,Severe 7
608,GIMAP2,3034.333,Severe 7
609,ARIH2OS,126.30191,Severe 7
610,TUBB,3635.5579,Severe 7
611,CAPG,5565.1,Severe 7
612,PLEKHA2,5894.607,Severe 7
613,UGGT1,4526.356,Severe 7
614,ADRM1,663.3126,Severe 7
615,CASP1,8350.074,Severe 7
616,ITGAX,5018.673,Severe 7
617,MYBL1,4674.332,Severe 7
618,UGCG,1670.665,Severe 7
619,CALR,9089.094,Severe 7
620,MCMBP,4023.9917,Severe 7
621,MT-ND6,19126.625,Severe 7
622,RPL13,50942.266,Severe 7
623,CNBP,19862.564,Severe 7
624,PPP2R5A,5348.9375,Severe 7
625,PRKDC,7200.181,Severe 7
626,UBE2L3,4143.3857,Severe 7
627,MT-ND5,35237.977,Severe 7
628,UBR4,7914.8706,Severe 7
629,DHRS7,5157.932,Severe 7
630,CDC5L,3856.915,Severe 7
631,EIF4EBP2,6560.183,Severe 7
632,RTN3,7272.765,Severe 7
633,IL17RA,13484.315,Severe 7
634,FOS,34566.05,Severe 7
635,CDK19,1942.9467,Severe 7
636,ANP32E,5544.2144,Severe 7
637,PRKCB,16740.785,Severe 7
638,GLUD1,5484.4067,Severe 7
639,ZNF296,164.87437,Severe 7
640,PRKAR1A,6552.277,Severe 7
641,CAT,4431.2144,Severe 7
642,SHMT1,756.8733,Severe 7
643,PPARA,1858.7773,Severe 7
644,CERS5,950.80426,Severe 7
645,DNAJA2,4064.803,Severe 7
646,AIF1,16879.537,Severe 7
647,HSD17B4,3243.3281,Severe 7
648,TNFRSF1B,26055.637,Severe 7
649,KPNB1,7928.0283,Severe 7
650,DGKZ,3414.2554,Severe 7
651,RALBP1,6525.8296,Severe 7
652,PPP1R7,3168.6995,Severe 7
653,PCF11,5958.248,Severe 7
654,NFE2,4087.4639,Severe 7
655,TMEM50A,5502.8594,Severe 7
656,LIMS1,5534.132,Severe 7
657,CYB5R3,1556.5997,Severe 7
658,SERINC1,7851.1294,Severe 7
659,RNF6,2655.208,Severe 7
660,SUGT1,2111.1738,Severe 7
661,STAT2,5833.25,Severe 7
662,ARPC2,36128.633,Severe 7
663,WDR5,679.0977,Severe 7
664,PSMB9,10463.41,Severe 7
665,LBR,8594.299,Severe 7
666,MORF4L2,2060.6174,Severe 7
667,FUS,11989.891,Severe 7
668,ALAS1,1363.1018,Severe 7
669,ZNF140,596.78564,Severe 7
670,ZBED6,1017.64594,Severe 7
671,VPS33B,867.6216,Severe 7
672,SULF2,6776.765,Severe 7
673,RNPEPL1,3807.0896,Severe 7
674,ARID4B,8427.815,Severe 7
675,ELP2,1638.0154,Severe 7
676,MCFD2,2700.4155,Severe 7
677,PI4KA,3702.189,Severe 7
678,RFK,1334.4078,Severe 7
679,RBM48,1021.4419,Severe 7
680,PERP,125.43713,Severe 7
681,EGR1,771.522,Severe 7
682,CCNDBP1,2935.74,Severe 7
683,COPE,1757.4602,Severe 7
684,PUS7L,1113.6783,Severe 7
685,DDA1,1169.3951,Severe 7
686,RPS6KB1,2243.7864,Severe 7
687,MRPL28,1672.795,Severe 7
688,ZRANB2,2989.3882,Severe 7
689,WARS,4608.6533,Severe 7
690,RBCK1,2854.7656,Severe 7
691,FAM91A1,2042.3398,Severe 7
692,CLTC,9126.457,Severe 7
693,FRYL,6188.225,Severe 7
694,GNPTAB,8451.892,Severe 7
695,COPZ1,4153.0713,Severe 7
696,RPL36,7209.403,Severe 7
697,SSR2,5688.111,Severe 7
698,TRIB1,2393.1858,Severe 7
699,HIST1H2AI,60.69891,Severe 7
700,HSPA8,12668.567,Severe 7
701,PTMA,22827.852,Severe 7
702,ING1,1434.5875,Severe 7
703,ACBD3,2803.2725,Severe 7
704,RASSF5,13956.967,Severe 7
705,TXNRD2,661.872,Severe 7
706,ATP6V1A,3908.7668,Severe 7
707,RPL18A,22423.145,Severe 7
708,TUFM,3891.6108,Severe 7
709,HEXIM1,3244.3193,Severe 7
710,EVI2B,11551.735,Severe 7
711,PTPRC,86299.37,Severe 7
712,NOL7,362.75604,Severe 7
713,MYBL2,132.96158,Severe 7
714,REC8,880.5666,Severe 7
715,CCNL1,10038.892,Severe 7
716,IGHG3,2578.8254,Severe 7
717,CDC6,100.92735,Severe 7
718,FOXN3,7322.2236,Severe 7
719,HLA-DPB1,12041.38,Severe 7
720,ASAP1,4913.7563,Severe 7
721,SNRNP200,9536.156,Severe 7
722,PTBP3,11398.363,Severe 7
723,EDF1,7132.91,Severe 7
724,MT-ND1,42172.17,Severe 7
725,PSMD1,4468.149,Severe 7
726,EEF1A1,76463.61,Severe 7
727,DAP,2588.3628,Severe 7
