,Genename,Counts,Sample
244,PGAP1,250.38892,Healthy 9
245,ANXA1,43982.113,Healthy 9
246,TMEM181,1660.4724,Healthy 9
247,ARHGAP12,1148.4934,Healthy 9
248,IPO11,775.56525,Healthy 9
249,KLF3,10666.289,Healthy 9
250,CTSS,35099.812,Healthy 9
251,LYZ,117003.27,Healthy 9
252,IFI44L,476.61423,Healthy 9
253,HNRNPUL1,12826.31,Healthy 9
254,GNAS,14947.154,Healthy 9
255,SNED1,592.58923,Healthy 9
256,IQGAP1,14573.657,Healthy 9
257,HMGXB3,2092.9153,Healthy 9
258,KDM5C,2154.7183,Healthy 9
259,RNF213,17965.98,Healthy 9
260,RPS13,485828.47,Healthy 9
261,TMCO1,8551.899,Healthy 9
262,ELL2,1080.0945,Healthy 9
263,RPLP1,900058.0,Healthy 9
264,RPL32,713989.94,Healthy 9
265,RAB1B,9490.538,Healthy 9
266,PKM,29533.287,Healthy 9
267,IGHA1,1782.6147,Healthy 9
268,NDUFB8,3582.2375,Healthy 9
269,COPB2,4840.118,Healthy 9
270,ARAF,3518.1282,Healthy 9
271,COLEC11,1.6652789,Healthy 9
272,IGHV1-24,536.16156,Healthy 9
273,B2M,1192123.5,Healthy 9
274,SPCS3,7069.8433,Healthy 9
275,SNRNP70,6159.504,Healthy 9
276,RPS2,253652.42,Healthy 9
277,HSP90B1,24316.848,Healthy 9
278,ANKRD17,3470.548,Healthy 9
279,GDE1,2608.7708,Healthy 9
280,NCOR1,13060.353,Healthy 9
281,RAB31,5695.9897,Healthy 9
282,PSMC2,4110.1914,Healthy 9
283,RPS6,408194.47,Healthy 9
284,CLUH,572.8829,Healthy 9
285,CCND2,4910.8823,Healthy 9
286,RPL14,331789.7,Healthy 9
287,RPS27L,13954.807,Healthy 9
288,GAPDH,148699.11,Healthy 9
289,RPS20,81669.914,Healthy 9
290,SEPT8,255.67178,Healthy 9
291,ZNF622,3073.5986,Healthy 9
292,CNR2,491.7504,Healthy 9
293,SREBF2,2226.2285,Healthy 9
294,SEC24C,2787.167,Healthy 9
295,CSTA,7500.225,Healthy 9
296,RPL38,147144.88,Healthy 9
297,TLN1,20495.47,Healthy 9
298,MRPL22,4011.5605,Healthy 9
299,MOV10,1064.3726,Healthy 9
300,ATF4,7578.523,Healthy 9
301,ATAD2,1031.7014,Healthy 9
302,RPL10A,215091.58,Healthy 9
303,ESRRA,587.23285,Healthy 9
304,TGM2,98.380135,Healthy 9
305,SNX27,1873.9197,Healthy 9
306,TMEM30A,4716.657,Healthy 9
307,SIL1,1067.5845,Healthy 9
308,PLXDC2,2954.4595,Healthy 9
309,WDR55,1943.481,Healthy 9
310,MT-ND2,199769.94,Healthy 9
311,EIF3A,11434.902,Healthy 9
312,MFSD10,5413.421,Healthy 9
313,HEATR3,784.3193,Healthy 9
314,HDAC4,840.35596,Healthy 9
315,APOL6,4623.901,Healthy 9
316,COPA,5056.5903,Healthy 9
317,PGGT1B,1798.4095,Healthy 9
318,SMARCC2,6164.964,Healthy 9
319,HSPA5,13698.439,Healthy 9
320,HSPA9,7740.792,Healthy 9
321,IFITM2,63355.973,Healthy 9
322,CAPRIN1,4766.214,Healthy 9
323,DYNC1H1,7381.3984,Healthy 9
324,MORF4L1,22037.9,Healthy 9
325,SYTL3,5623.1724,Healthy 9
326,NNT,2056.1865,Healthy 9
327,RPRD2,3152.57,Healthy 9
328,STAT1,6641.6543,Healthy 9
329,SAMHD1,17266.21,Healthy 9
330,PKN1,4378.803,Healthy 9
331,MYCBP2,8911.386,Healthy 9
332,ACTB,581593.4,Healthy 9
333,COTL1,47313.242,Healthy 9
334,FAM198B,1022.3267,Healthy 9
335,BTN3A2,8507.034,Healthy 9
336,KIAA0232,1950.3184,Healthy 9
337,TPRKB,3960.4675,Healthy 9
338,XAF1,3959.292,Healthy 9
339,ST3GAL1,6288.036,Healthy 9
340,RCSD1,13967.643,Healthy 9
341,TXNIP,104459.99,Healthy 9
342,RASSF2,3481.9429,Healthy 9
343,RPS18,572885.0,Healthy 9
344,RPL35,178915.33,Healthy 9
345,SYK,4028.383,Healthy 9
346,FNBP1,11125.029,Healthy 9
347,ABR,2206.226,Healthy 9
348,UBE2K,4159.41,Healthy 9
349,FCGR2A,2572.9658,Healthy 9
350,AXIN1,1303.737,Healthy 9
351,CHD3,4978.2476,Healthy 9
352,OAS3,572.8739,Healthy 9
353,CAPZA2,11202.577,Healthy 9
354,MT-ATP8,89374.15,Healthy 9
355,ARHGDIB,105612.734,Healthy 9
356,SYNCRIP,6163.1567,Healthy 9
357,PHIP,7886.6978,Healthy 9
358,SRRM1,18425.525,Healthy 9
359,WAS,14665.156,Healthy 9
360,UQCRB,59125.375,Healthy 9
361,USP7,2558.007,Healthy 9
362,LAMP2,2745.617,Healthy 9
363,SHISA5,12010.321,Healthy 9
364,TMPO,6222.034,Healthy 9
365,WDFY4,413.03705,Healthy 9
366,PSMD6,6470.4194,Healthy 9
367,PABPC1,162145.83,Healthy 9
368,COMMD8,4209.402,Healthy 9
369,ASPM,21.394327,Healthy 9
370,LST1,22693.217,Healthy 9
371,CSDE1,21462.154,Healthy 9
372,FCGR1A,872.2972,Healthy 9
373,KIF22,3953.3967,Healthy 9
374,CKAP2,1662.2196,Healthy 9
375,TADA2B,587.26105,Healthy 9
376,NFKBIA,29265.137,Healthy 9
377,CEP350,5760.2407,Healthy 9
378,GTF3C5,2335.2844,Healthy 9
379,RBM8A,14089.384,Healthy 9
380,SET,12801.535,Healthy 9
381,NCF2,6126.6323,Healthy 9
382,ITGAM,3072.899,Healthy 9
383,TXLNA,1616.5542,Healthy 9
384,DIAPH1,8677.272,Healthy 9
385,PAG1,5129.999,Healthy 9
386,CST3,57563.324,Healthy 9
387,RPS5,258804.77,Healthy 9
388,IFI27,28.116022,Healthy 9
389,YWHAZ,54229.406,Healthy 9
390,MOB1A,11992.259,Healthy 9
391,IFITM3,17697.521,Healthy 9
392,LTBP4,1973.1938,Healthy 9
393,LACTB,1390.306,Healthy 9
394,AP2B1,5298.0522,Healthy 9
395,HCK,4165.146,Healthy 9
396,LRP1,3398.3384,Healthy 9
397,LSP1,42499.207,Healthy 9
398,MAST4,1565.4464,Healthy 9
399,CYBB,8188.26,Healthy 9
400,MALAT1,1751164.8,Healthy 9
401,ELMO1,3956.9202,Healthy 9
402,MT-ATP6,449695.5,Healthy 9
403,MYH9,34278.438,Healthy 9
404,VPS41,2180.1335,Healthy 9
405,ATP2B4,4257.9297,Healthy 9
406,PTPRE,7772.848,Healthy 9
407,ACTR1B,4441.376,Healthy 9
408,H3F3B,101789.875,Healthy 9
409,GCC2,11465.182,Healthy 9
410,OAZ1,118003.984,Healthy 9
411,PIK3AP1,3021.8054,Healthy 9
412,NUCKS1,14318.348,Healthy 9
413,HPSE,885.64075,Healthy 9
414,CD44,31130.076,Healthy 9
415,SARS,7678.1533,Healthy 9
416,CD244,1600.8942,Healthy 9
417,TSPAN31,1230.0472,Healthy 9
418,HLA-DRA,75379.04,Healthy 9
419,MBD2,2271.9402,Healthy 9
420,RAB33B,992.9248,Healthy 9
421,TNRC6B,9958.156,Healthy 9
422,CTSZ,3582.9976,Healthy 9
423,ITGAL,7829.0547,Healthy 9
424,YPEL5,11058.041,Healthy 9
425,HNRNPA1,85839.81,Healthy 9
426,CCDC88C,4696.4663,Healthy 9
427,ZMYND11,2340.8894,Healthy 9
428,MVP,5374.6265,Healthy 9
429,EXD3,819.0238,Healthy 9
430,RPL3,368350.0,Healthy 9
431,NELFE,5059.236,Healthy 9
432,RSL1D1,15939.058,Healthy 9
433,TMX1,4483.6294,Healthy 9
434,HNRNPU,17658.916,Healthy 9
435,ACOT9,2388.752,Healthy 9
436,MYL12A,109085.7,Healthy 9
437,OAS1,2191.942,Healthy 9
438,HDAC8,1218.024,Healthy 9
439,TRAK2,2051.251,Healthy 9
440,VRK2,1965.272,Healthy 9
441,ATXN2L,4037.8699,Healthy 9
442,CYB561D2,3875.4292,Healthy 9
443,TAPBP,14287.003,Healthy 9
444,WBP1L,2199.2883,Healthy 9
445,CENPJ,408.26306,Healthy 9
446,HNRNPC,21602.367,Healthy 9
447,CD2,24544.795,Healthy 9
448,CHCHD1,3338.116,Healthy 9
449,TSTA3,3297.1792,Healthy 9
450,EIF3C,616.325,Healthy 9
451,LBH,18438.385,Healthy 9
452,MEGF8,354.31833,Healthy 9
453,SMCO4,1742.3774,Healthy 9
454,MAP3K2,4275.6416,Healthy 9
455,MARCKS,2584.5496,Healthy 9
456,PDCD11,1561.3611,Healthy 9
457,RPA2,7381.58,Healthy 9
458,BID,6291.6387,Healthy 9
459,STX10,5981.48,Healthy 9
460,IFIT3,803.14294,Healthy 9
461,DHX9,4712.35,Healthy 9
462,ATP6V0B,16020.724,Healthy 9
463,OGT,7480.0806,Healthy 9
464,BUD31,6579.059,Healthy 9
465,ZBED6CL,77.6049,Healthy 9
466,WDR70,1607.1062,Healthy 9
467,ABCA7,1278.7509,Healthy 9
468,SPN,10252.844,Healthy 9
469,CANT1,1840.9232,Healthy 9
470,SPINK2,556.41144,Healthy 9
471,PRDX5,14504.128,Healthy 9
472,CDV3,4249.0684,Healthy 9
473,IGHG2,562.443,Healthy 9
474,IK,10221.349,Healthy 9
475,PI4KB,2577.3813,Healthy 9
476,SORL1,11119.115,Healthy 9
477,IGLV1-47,1856.2722,Healthy 9
478,CD2BP2,3943.157,Healthy 9
479,SELL,29350.947,Healthy 9
480,RORA,7093.0366,Healthy 9
481,SP100,15370.506,Healthy 9
482,MBNL1,30100.143,Healthy 9
483,UHRF2,1986.2345,Healthy 9
484,KDM5B,1789.9749,Healthy 9
485,PDCD6IP,7099.357,Healthy 9
486,UROD,3012.004,Healthy 9
487,EFTUD2,2976.521,Healthy 9
488,TNRC6A,3250.4858,Healthy 9
489,TPM3,44229.234,Healthy 9
490,HMGB1,68237.875,Healthy 9
491,ZNF263,1344.3468,Healthy 9
492,GGA2,3564.4543,Healthy 9
493,HUWE1,3976.6294,Healthy 9
494,ERP44,5123.7256,Healthy 9
495,CD14,10158.161,Healthy 9
496,GPR180,548.76215,Healthy 9
497,FAM129A,3384.623,Healthy 9
498,PSMD2,7357.7695,Healthy 9
499,IGFBP4,685.13837,Healthy 9
500,PCGF5,5602.0767,Healthy 9
501,TGOLN2,10595.076,Healthy 9
502,RPL31,116823.74,Healthy 9
503,IPO7,3133.7341,Healthy 9
504,AKT1,1276.0652,Healthy 9
505,MCM6,1532.1145,Healthy 9
506,DPAGT1,1261.5326,Healthy 9
507,C22orf46,603.4132,Healthy 9
508,CD47,16756.691,Healthy 9
509,TTC30A,168.27802,Healthy 9
510,FBL,14195.514,Healthy 9
511,POLR1D,12734.041,Healthy 9
512,RSBN1,5677.4683,Healthy 9
513,SOD2,13520.585,Healthy 9
514,FCGR3B,1859.0433,Healthy 9
515,ZNF23,240.33957,Healthy 9
516,IQCH-AS1,328.31967,Healthy 9
517,UBR5,3520.0417,Healthy 9
518,SLTM,9412.96,Healthy 9
519,PLEKHG1,812.24365,Healthy 9
520,RBM10,2214.1692,Healthy 9
521,CLEC12A,3215.462,Healthy 9
522,HCG18,2900.533,Healthy 9
523,EBAG9,2722.521,Healthy 9
524,MARCH5,2136.338,Healthy 9
525,THYN1,5385.344,Healthy 9
526,KCTD21,229.92006,Healthy 9
527,MPI,2049.0767,Healthy 9
528,C12orf29,1596.2452,Healthy 9
529,CUL9,796.0179,Healthy 9
530,PDZD2,45.394154,Healthy 9
531,COL2A1,0.0,Healthy 9
532,PLEKHG3,1311.5708,Healthy 9
533,MATN1,31.968388,Healthy 9
534,MINOS1,10202.932,Healthy 9
535,P4HTM,1839.2936,Healthy 9
536,SPDL1,512.2402,Healthy 9
537,ATF2,2396.2598,Healthy 9
538,SH3BP2,3897.3684,Healthy 9
539,SS18L2,6832.0815,Healthy 9
540,AFTPH,3702.056,Healthy 9
541,G3BP2,7707.8833,Healthy 9
542,RASGRP2,15156.287,Healthy 9
543,CD63,11568.754,Healthy 9
544,PRKCH,8869.979,Healthy 9
545,MTRNR2L12,20178.412,Healthy 9
546,MAPKAPK3,3301.5027,Healthy 9
547,SOBP,165.43759,Healthy 9
548,PLCE1,52.49894,Healthy 9
549,ANKRD11,6566.882,Healthy 9
550,RTN4,11594.363,Healthy 9
551,IGLC3,989.15356,Healthy 9
552,HDAC9,1325.6753,Healthy 9
553,PPP1CB,5992.062,Healthy 9
554,FAM49B,12885.665,Healthy 9
555,STARD4,629.52704,Healthy 9
556,GAK,3411.6353,Healthy 9
557,PREB,3260.056,Healthy 9
558,CAP1,27654.42,Healthy 9
559,RNASE2,609.53815,Healthy 9
560,SUPT6H,4336.387,Healthy 9
561,SEC62,21915.033,Healthy 9
562,TMSB10,402228.56,Healthy 9
563,XBP1,10992.93,Healthy 9
564,PRKD3,2430.5986,Healthy 9
565,SSNA1,8382.049,Healthy 9
566,CPEB1,23.289143,Healthy 9
567,LAMTOR2,6071.107,Healthy 9
568,SRSF9,7762.649,Healthy 9
569,PHAX,3589.232,Healthy 9
570,TBL1XR1,2657.3816,Healthy 9
571,P4HA2,11.594908,Healthy 9
572,PLCL1,537.6176,Healthy 9
573,RPS15,404908.9,Healthy 9
574,UQCR11,31847.39,Healthy 9
575,TUBA1A,11908.156,Healthy 9
576,ATF7IP,5498.1445,Healthy 9
577,PSMB7,5584.345,Healthy 9
578,GNAQ,2999.4385,Healthy 9
579,EIF3G,30054.447,Healthy 9
580,MRPS33,4042.1504,Healthy 9
581,SYNE3,1505.348,Healthy 9
582,RGPD5,29.880491,Healthy 9
583,SYNE2,10813.662,Healthy 9
584,ZNF217,3921.9365,Healthy 9
585,UNC50,2763.5833,Healthy 9
586,EZR,19489.234,Healthy 9
587,TAF1,2009.6051,Healthy 9
588,STARD9,225.78934,Healthy 9
589,PSMD4,8457.432,Healthy 9
590,NBR1,4396.4883,Healthy 9
591,DPEP2,2989.3909,Healthy 9
592,ISCU,21644.691,Healthy 9
593,DAZAP2,44446.902,Healthy 9
594,PRKX,2297.1338,Healthy 9
595,CELF2,15060.952,Healthy 9
596,CHST2,1005.7358,Healthy 9
597,BMS1,2178.302,Healthy 9
598,CNDP2,3768.7466,Healthy 9
599,AMZ2,4270.2627,Healthy 9
600,ZFP36L2,57017.83,Healthy 9
601,CTDSPL2,2102.4248,Healthy 9
602,EML6,79.18398,Healthy 9
603,LSM7,17344.9,Healthy 9
604,PRMT2,20235.045,Healthy 9
605,BROX,2718.6436,Healthy 9
606,TRIP6,173.34665,Healthy 9
607,MRPL27,2928.6782,Healthy 9
608,GIMAP2,6462.9736,Healthy 9
609,ARIH2OS,633.4801,Healthy 9
610,TUBB,17615.195,Healthy 9
611,CAPG,5413.12,Healthy 9
612,PLEKHA2,4969.398,Healthy 9
613,UGGT1,1610.5627,Healthy 9
614,ADRM1,7452.887,Healthy 9
615,CASP1,8077.904,Healthy 9
616,ITGAX,3237.431,Healthy 9
617,MYBL1,3003.6042,Healthy 9
618,UGCG,1682.9095,Healthy 9
619,CALR,20813.512,Healthy 9
620,MCMBP,1905.2657,Healthy 9
621,MT-ND6,32499.314,Healthy 9
622,RPL13,803901.4,Healthy 9
623,CNBP,39942.445,Healthy 9
624,PPP2R5A,2408.703,Healthy 9
625,PRKDC,5362.267,Healthy 9
626,UBE2L3,10653.47,Healthy 9
627,MT-ND5,174628.3,Healthy 9
628,UBR4,4510.5776,Healthy 9
629,DHRS7,11571.369,Healthy 9
630,CDC5L,3975.6467,Healthy 9
631,EIF4EBP2,5128.29,Healthy 9
632,RTN3,6519.742,Healthy 9
633,IL17RA,6425.0923,Healthy 9
634,FOS,35803.168,Healthy 9
635,CDK19,1116.7549,Healthy 9
636,ANP32E,5005.5664,Healthy 9
637,PRKCB,7713.2847,Healthy 9
638,GLUD1,4798.476,Healthy 9
639,ZNF296,1004.63446,Healthy 9
640,PRKAR1A,9186.329,Healthy 9
641,CAT,5145.0273,Healthy 9
642,SHMT1,701.8428,Healthy 9
643,PPARA,716.85974,Healthy 9
644,CERS5,1645.9592,Healthy 9
645,DNAJA2,6927.3022,Healthy 9
646,AIF1,25730.082,Healthy 9
647,HSD17B4,1696.7651,Healthy 9
648,TNFRSF1B,12709.232,Healthy 9
649,KPNB1,11020.204,Healthy 9
650,DGKZ,5075.5806,Healthy 9
651,RALBP1,3913.191,Healthy 9
652,PPP1R7,5704.434,Healthy 9
653,PCF11,5165.9697,Healthy 9
654,NFE2,3775.8347,Healthy 9
655,TMEM50A,17631.656,Healthy 9
656,LIMS1,20852.29,Healthy 9
657,CYB5R3,8036.249,Healthy 9
658,SERINC1,9332.055,Healthy 9
659,RNF6,2961.5806,Healthy 9
660,SUGT1,5191.394,Healthy 9
661,STAT2,2888.0737,Healthy 9
662,ARPC2,66808.62,Healthy 9
663,WDR5,1405.2688,Healthy 9
664,PSMB9,27713.53,Healthy 9
665,LBR,6743.945,Healthy 9
666,MORF4L2,3639.4485,Healthy 9
667,FUS,21545.604,Healthy 9
668,ALAS1,1162.5708,Healthy 9
669,ZNF140,978.1344,Healthy 9
670,ZBED6,284.28738,Healthy 9
671,VPS33B,514.3315,Healthy 9
672,SULF2,1430.075,Healthy 9
673,RNPEPL1,3546.799,Healthy 9
674,ARID4B,12808.949,Healthy 9
675,ELP2,3672.0796,Healthy 9
676,MCFD2,2311.5586,Healthy 9
677,PI4KA,1659.7743,Healthy 9
678,RFK,1305.2231,Healthy 9
679,RBM48,2491.8726,Healthy 9
680,PERP,1086.3451,Healthy 9
681,EGR1,960.24097,Healthy 9
682,CCNDBP1,8439.204,Healthy 9
683,COPE,12260.257,Healthy 9
684,PUS7L,2278.6753,Healthy 9
685,DDA1,3142.649,Healthy 9
686,RPS6KB1,2063.2812,Healthy 9
687,MRPL28,3588.222,Healthy 9
688,ZRANB2,7526.093,Healthy 9
689,WARS,4860.5,Healthy 9
690,RBCK1,6327.942,Healthy 9
691,FAM91A1,1682.7484,Healthy 9
