,Genename,Counts,Sample
113,SEC63,4409.4355,Severe 9
114,HLA-C,103058.164,Severe 9
115,DFFA,2038.418,Severe 9
116,TKT,18823.904,Severe 9
117,PCMT1,3304.3896,Severe 9
118,AHNAK,113463.73,Severe 9
119,COL7A1,92.95327,Severe 9
120,BMPR2,3293.3188,Severe 9
121,FAM107B,8671.955,Severe 9
122,MT-CO1,129766.55,Severe 9
123,SNRPD2,9254.148,Severe 9
124,CORO1C,4704.781,Severe 9
125,ODC1,2961.5508,Severe 9
126,STK10,17329.83,Severe 9
127,LCP1,91730.95,Severe 9
128,RPS16,41183.55,Severe 9
129,MTRNR2L8,110407.47,Severe 9
130,ISG15,26959.328,Severe 9
131,YWHAB,34154.566,Severe 9
132,SERF2,22655.543,Severe 9
133,PDE4DIP,3316.8716,Severe 9
134,CFL1,24468.184,Severe 9
135,IRF2,2690.1262,Severe 9
136,PLEKHB1,303.7309,Severe 9
137,TMX4,7577.3276,Severe 9
138,ALCAM,1007.8454,Severe 9
139,DNAH7,365.85422,Severe 9
140,TOPBP1,3944.9604,Severe 9
141,OGFRL1,4074.1582,Severe 9
142,MSN,44274.39,Severe 9
143,KDM6A,2614.2932,Severe 9
144,TMEM241,278.8586,Severe 9
145,AC079612.1,77.6813,Severe 9
146,SEMA3F,23.359781,Severe 9
147,AMPD2,1583.9484,Severe 9
148,SLC25A6,9622.476,Severe 9
149,SLA,7113.721,Severe 9
150,IGLV2-23,281.50223,Severe 9
151,SLC38A2,3742.1282,Severe 9
152,ARID1A,8427.595,Severe 9
153,TMBIM6,31156.418,Severe 9
154,CYBA,14101.685,Severe 9
155,NAT9,672.27814,Severe 9
156,ZNF740,1117.7388,Severe 9
157,HMGN1,5552.212,Severe 9
158,LENG8,2320.3635,Severe 9
159,RAD23A,3661.2546,Severe 9
160,DDX6,11072.607,Severe 9
161,EMC4,3774.145,Severe 9
162,ANXA5,8819.883,Severe 9
163,MIEN1,1672.8853,Severe 9
164,ERP29,9438.658,Severe 9
165,RNF19B,2337.008,Severe 9
166,RGL1,591.0735,Severe 9
167,GNS,8093.347,Severe 9
168,ACAP1,6435.2847,Severe 9
169,LRRC8B,614.10504,Severe 9
170,SCAF8,3232.5442,Severe 9
171,USP3,5472.8877,Severe 9
172,ZNF106,11790.74,Severe 9
173,TYMP,18883.453,Severe 9
174,TM9SF3,5771.0234,Severe 9
175,KAT6A,12215.337,Severe 9
176,AKAP11,3475.0989,Severe 9
177,GZMH,21671.19,Severe 9
178,HNRNPK,13606.822,Severe 9
179,NOMO3,1294.5323,Severe 9
180,SHE,314.8286,Severe 9
181,HIVEP1,1797.036,Severe 9
182,EFR3A,3903.0955,Severe 9
183,TMBIM4,4730.7275,Severe 9
184,LAPTM5,40118.89,Severe 9
185,SND1,3762.1587,Severe 9
186,LCK,7282.6084,Severe 9
187,TMEM245,2114.2234,Severe 9
188,ARF1,16258.474,Severe 9
189,GRM2,158.21457,Severe 9
190,KCNK10,113.67706,Severe 9
191,S100A9,215075.05,Severe 9
192,RPS11,71989.12,Severe 9
193,CAPN2,18640.566,Severe 9
194,PHKG2,1700.5543,Severe 9
195,ZC3H18,3675.9094,Severe 9
196,ADD1,13151.976,Severe 9
197,MX1,31254.328,Severe 9
198,SCMH1,454.55472,Severe 9
199,ZYX,3730.609,Severe 9
200,RNMT,2952.6724,Severe 9
201,CANX,18097.754,Severe 9
202,IGHG4,4717.4272,Severe 9
203,IL1RL1,108.9137,Severe 9
204,IGHV5-51,73.17115,Severe 9
205,LAMB1,247.89574,Severe 9
206,PDIA3,17068.795,Severe 9
207,ITGB2,70084.66,Severe 9
208,NT5DC2,55.282608,Severe 9
209,VIM,39777.863,Severe 9
210,TNFAIP3,27817.088,Severe 9
211,RPS8,36299.504,Severe 9
212,OXNAD1,2226.6816,Severe 9
213,SLC25A46,2262.7983,Severe 9
214,IGHV3-23,647.9714,Severe 9
215,CNOT1,9429.95,Severe 9
216,LPP,5092.108,Severe 9
217,UBE2J1,7309.5635,Severe 9
218,ANKRD28,2805.696,Severe 9
219,PRDM4,2154.9329,Severe 9
220,PSMB6,5295.0166,Severe 9
221,UBXN7,5020.705,Severe 9
222,ZNF227,375.6565,Severe 9
223,NCOA3,5829.5474,Severe 9
224,MTX1,345.1558,Severe 9
225,PDIA4,5166.601,Severe 9
226,CHD4,15067.116,Severe 9
227,AC159540.1,781.5349,Severe 9
228,PLA2G2D,24.708006,Severe 9
229,CCDC97,1159.8055,Severe 9
230,TMEM154,3380.3833,Severe 9
231,HIST1H2BK,1332.4758,Severe 9
232,KIAA0319,170.63794,Severe 9
233,APOBEC3G,6747.163,Severe 9
234,MOSPD1,248.4777,Severe 9
235,RPN1,5031.2207,Severe 9
236,ARHGAP1,2012.4381,Severe 9
237,CIR1,4110.032,Severe 9
238,AACS,932.19995,Severe 9
239,CHD7,3233.7036,Severe 9
240,STX6,1312.1222,Severe 9
241,SAMD9,16941.193,Severe 9
242,TOM1,2152.601,Severe 9
243,SNRPC,3256.2588,Severe 9
244,PGAP1,561.941,Severe 9
245,ANXA1,24197.64,Severe 9
246,TMEM181,2189.8677,Severe 9
247,ARHGAP12,1976.4009,Severe 9
248,IPO11,624.1832,Severe 9
249,KLF3,8875.651,Severe 9
250,CTSS,74109.65,Severe 9
251,LYZ,46817.543,Severe 9
252,IFI44L,28807.35,Severe 9
253,HNRNPUL1,9614.964,Severe 9
254,GNAS,26688.742,Severe 9
255,SNED1,329.8706,Severe 9
256,IQGAP1,32099.906,Severe 9
257,HMGXB3,1188.3003,Severe 9
258,KDM5C,2589.5232,Severe 9
259,RNF213,98618.34,Severe 9
260,RPS13,31330.623,Severe 9
261,TMCO1,2776.6504,Severe 9
262,ELL2,1288.2032,Severe 9
263,RPLP1,46469.098,Severe 9
264,RPL32,27588.107,Severe 9
265,RAB1B,697.91583,Severe 9
266,PKM,19146.92,Severe 9
267,IGHA1,6719.1226,Severe 9
268,NDUFB8,3481.1396,Severe 9
269,COPB2,3327.2676,Severe 9
270,ARAF,2040.5237,Severe 9
271,COLEC11,62.76734,Severe 9
272,IGHV1-24,7.347539,Severe 9
273,B2M,403354.5,Severe 9
274,SPCS3,7752.0264,Severe 9
275,SNRNP70,6120.5034,Severe 9
276,RPS2,42193.402,Severe 9
277,HSP90B1,26964.436,Severe 9
278,ANKRD17,6376.449,Severe 9
279,GDE1,2747.4832,Severe 9
280,NCOR1,15733.175,Severe 9
281,RAB31,6847.1006,Severe 9
282,PSMC2,3573.0698,Severe 9
283,RPS6,71967.75,Severe 9
284,CLUH,1104.208,Severe 9
285,CCND2,9173.146,Severe 9
286,RPL14,34631.4,Severe 9
287,RPS27L,3620.6875,Severe 9
288,GAPDH,10880.025,Severe 9
289,RPS20,32725.072,Severe 9
290,SEPT8,541.01086,Severe 9
291,ZNF622,2406.4563,Severe 9
292,CNR2,438.7575,Severe 9
293,SREBF2,3281.98,Severe 9
294,SEC24C,2987.227,Severe 9
295,CSTA,2765.509,Severe 9
296,RPL38,18577.076,Severe 9
297,TLN1,37959.395,Severe 9
298,MRPL22,1253.5256,Severe 9
299,MOV10,2520.432,Severe 9
300,ATF4,13389.696,Severe 9
301,ATAD2,1540.4154,Severe 9
302,RPL10A,22954.053,Severe 9
303,ESRRA,191.32349,Severe 9
304,TGM2,244.80487,Severe 9
305,SNX27,4343.7476,Severe 9
306,TMEM30A,6666.452,Severe 9
307,SIL1,987.8273,Severe 9
308,PLXDC2,4984.6855,Severe 9
309,WDR55,1834.6108,Severe 9
310,MT-ND2,66570.164,Severe 9
311,EIF3A,15332.466,Severe 9
312,MFSD10,1425.5624,Severe 9
313,HEATR3,1464.7048,Severe 9
314,HDAC4,2327.827,Severe 9
315,APOL6,19250.63,Severe 9
316,COPA,7998.6084,Severe 9
317,PGGT1B,1042.2831,Severe 9
318,SMARCC2,6126.53,Severe 9
319,HSPA5,32335.889,Severe 9
320,HSPA9,6112.427,Severe 9
321,IFITM2,17948.393,Severe 9
322,CAPRIN1,4360.3096,Severe 9
323,DYNC1H1,14297.075,Severe 9
324,MORF4L1,8280.461,Severe 9
325,SYTL3,3942.1558,Severe 9
326,NNT,2113.3066,Severe 9
327,RPRD2,4027.0757,Severe 9
328,STAT1,24086.438,Severe 9
329,SAMHD1,28268.348,Severe 9
330,PKN1,3239.0034,Severe 9
331,MYCBP2,19588.71,Severe 9
332,ACTB,69847.875,Severe 9
333,COTL1,17057.967,Severe 9
334,FAM198B,2107.2913,Severe 9
335,BTN3A2,16219.752,Severe 9
336,KIAA0232,3567.2468,Severe 9
337,TPRKB,949.5641,Severe 9
338,XAF1,53164.84,Severe 9
339,ST3GAL1,6531.0645,Severe 9
340,RCSD1,11839.392,Severe 9
341,TXNIP,201351.06,Severe 9
342,RASSF2,7469.5894,Severe 9
343,RPS18,43214.53,Severe 9
344,RPL35,22963.07,Severe 9
345,SYK,8955.976,Severe 9
346,FNBP1,17298.389,Severe 9
347,ABR,3250.5325,Severe 9
348,UBE2K,3512.1653,Severe 9
349,FCGR2A,6631.0996,Severe 9
350,AXIN1,2860.1418,Severe 9
351,CHD3,14071.085,Severe 9
352,OAS3,21993.988,Severe 9
353,CAPZA2,4223.58,Severe 9
354,MT-ATP8,8252.137,Severe 9
355,ARHGDIB,30317.494,Severe 9
356,SYNCRIP,7611.358,Severe 9
357,PHIP,9137.023,Severe 9
358,SRRM1,8503.516,Severe 9
359,WAS,6557.161,Severe 9
360,UQCRB,8758.3545,Severe 9
361,USP7,10457.767,Severe 9
362,LAMP2,6629.423,Severe 9
363,SHISA5,12172.945,Severe 9
364,TMPO,6036.972,Severe 9
365,WDFY4,2986.8145,Severe 9
366,PSMD6,3556.343,Severe 9
367,PABPC1,58019.977,Severe 9
368,COMMD8,1890.9991,Severe 9
369,ASPM,267.29257,Severe 9
370,LST1,6923.337,Severe 9
371,CSDE1,20943.363,Severe 9
372,FCGR1A,2499.0242,Severe 9
373,KIF22,2046.2339,Severe 9
374,CKAP2,880.09937,Severe 9
375,TADA2B,3442.8599,Severe 9
376,NFKBIA,44543.51,Severe 9
377,CEP350,12669.418,Severe 9
378,GTF3C5,1448.5299,Severe 9
379,RBM8A,4116.5835,Severe 9
380,SET,13317.727,Severe 9
381,NCF2,15751.912,Severe 9
382,ITGAM,10822.812,Severe 9
383,TXLNA,3144.3447,Severe 9
384,DIAPH1,23614.346,Severe 9
385,PAG1,7432.4272,Severe 9
386,CST3,12340.155,Severe 9
387,RPS5,28148.635,Severe 9
388,IFI27,71614.67,Severe 9
389,YWHAZ,22148.74,Severe 9
390,MOB1A,13628.738,Severe 9
391,IFITM3,40144.953,Severe 9
392,LTBP4,1369.494,Severe 9
393,LACTB,2040.8282,Severe 9
394,AP2B1,6841.219,Severe 9
395,HCK,4610.9604,Severe 9
396,LRP1,6361.487,Severe 9
397,LSP1,11123.282,Severe 9
398,MAST4,2671.7087,Severe 9
399,CYBB,32076.906,Severe 9
400,MALAT1,838857.94,Severe 9
401,ELMO1,2000.1088,Severe 9
402,MT-ATP6,75207.06,Severe 9
403,MYH9,60296.65,Severe 9
404,VPS41,2401.5764,Severe 9
405,ATP2B4,10508.934,Severe 9
406,PTPRE,7957.377,Severe 9
407,ACTR1B,1836.0203,Severe 9
408,H3F3B,58672.11,Severe 9
409,GCC2,8314.162,Severe 9
410,OAZ1,37243.164,Severe 9
411,PIK3AP1,8756.239,Severe 9
412,NUCKS1,8537.994,Severe 9
413,HPSE,2064.632,Severe 9
414,CD44,15868.861,Severe 9
415,SARS,4623.2207,Severe 9
416,CD244,2637.53,Severe 9
417,TSPAN31,933.745,Severe 9
418,HLA-DRA,17414.46,Severe 9
419,MBD2,6169.951,Severe 9
420,RAB33B,855.3432,Severe 9
421,TNRC6B,12935.738,Severe 9
422,CTSZ,5273.4688,Severe 9
423,ITGAL,26466.602,Severe 9
424,YPEL5,7297.5874,Severe 9
425,HNRNPA1,17539.314,Severe 9
426,CCDC88C,12918.385,Severe 9
427,ZMYND11,3812.9995,Severe 9
428,MVP,5940.397,Severe 9
429,EXD3,463.71808,Severe 9
430,RPL3,58307.2,Severe 9
431,NELFE,2721.3542,Severe 9
432,RSL1D1,6989.914,Severe 9
433,TMX1,3531.2722,Severe 9
434,HNRNPU,25243.508,Severe 9
435,ACOT9,1803.811,Severe 9
436,MYL12A,22677.0,Severe 9
437,OAS1,9438.635,Severe 9
438,HDAC8,743.1069,Severe 9
439,TRAK2,3224.8894,Severe 9
440,VRK2,1180.7404,Severe 9
441,ATXN2L,3784.5266,Severe 9
442,CYB561D2,1402.364,Severe 9
443,TAPBP,17467.738,Severe 9
444,WBP1L,3746.5024,Severe 9
445,CENPJ,625.2938,Severe 9
446,HNRNPC,14329.144,Severe 9
447,CD2,9134.018,Severe 9
448,CHCHD1,1232.4276,Severe 9
449,TSTA3,974.9391,Severe 9
450,EIF3C,5150.931,Severe 9
451,LBH,4366.504,Severe 9
452,MEGF8,724.5571,Severe 9
453,SMCO4,984.7046,Severe 9
454,MAP3K2,7456.4355,Severe 9
455,MARCKS,4486.4634,Severe 9
456,PDCD11,2152.9983,Severe 9
457,RPA2,2320.2349,Severe 9
458,BID,3481.3376,Severe 9
459,STX10,3272.766,Severe 9
460,IFIT3,17679.502,Severe 9
461,DHX9,7536.3667,Severe 9
462,ATP6V0B,5929.978,Severe 9
463,OGT,11474.259,Severe 9
464,BUD31,1725.3319,Severe 9
465,ZBED6CL,418.77817,Severe 9
466,WDR70,1747.8203,Severe 9
467,ABCA7,2402.4883,Severe 9
468,SPN,15253.632,Severe 9
469,CANT1,1945.6147,Severe 9
470,SPINK2,35.98271,Severe 9
471,PRDX5,4943.8135,Severe 9
472,CDV3,14608.397,Severe 9
473,IGHG2,4238.344,Severe 9
474,IK,7898.382,Severe 9
475,PI4KB,1883.1354,Severe 9
476,SORL1,13431.569,Severe 9
477,IGLV1-47,223.0816,Severe 9
478,CD2BP2,1798.1082,Severe 9
479,SELL,34027.445,Severe 9
480,RORA,10497.4795,Severe 9
481,SP100,29944.445,Severe 9
482,MBNL1,23102.107,Severe 9
483,UHRF2,3429.8494,Severe 9
484,KDM5B,1689.1161,Severe 9
485,PDCD6IP,5179.9727,Severe 9
486,UROD,1919.4585,Severe 9
487,EFTUD2,3939.3564,Severe 9
488,TNRC6A,4630.3823,Severe 9
489,TPM3,36173.195,Severe 9
490,HMGB1,9723.171,Severe 9
491,ZNF263,1542.2756,Severe 9
492,GGA2,3818.744,Severe 9
493,HUWE1,12953.573,Severe 9
494,ERP44,3184.892,Severe 9
495,CD14,19621.143,Severe 9
496,GPR180,605.6551,Severe 9
497,FAM129A,9811.808,Severe 9
498,PSMD2,6815.4966,Severe 9
499,IGFBP4,107.303535,Severe 9
500,PCGF5,4778.4253,Severe 9
501,TGOLN2,17503.527,Severe 9
502,RPL31,54472.29,Severe 9
503,IPO7,2685.805,Severe 9
504,AKT1,2211.3196,Severe 9
505,MCM6,1231.9656,Severe 9
506,DPAGT1,568.3397,Severe 9
507,C22orf46,1464.4233,Severe 9
508,CD47,9963.945,Severe 9
509,TTC30A,161.6715,Severe 9
510,FBL,3666.282,Severe 9
511,POLR1D,3001.1707,Severe 9
512,RSBN1,3944.1555,Severe 9
513,SOD2,8422.992,Severe 9
514,FCGR3B,10696.792,Severe 9
515,ZNF23,223.27016,Severe 9
516,IQCH-AS1,177.1041,Severe 9
517,UBR5,7118.7783,Severe 9
518,SLTM,10661.281,Severe 9
519,PLEKHG1,1003.0488,Severe 9
520,RBM10,2747.0193,Severe 9
521,CLEC12A,5346.863,Severe 9
522,HCG18,2336.2566,Severe 9
523,EBAG9,1199.8025,Severe 9
524,MARCH5,676.718,Severe 9
525,THYN1,1132.5542,Severe 9
526,KCTD21,127.73542,Severe 9
527,MPI,1097.0642,Severe 9
528,C12orf29,606.2744,Severe 9
529,CUL9,1262.2507,Severe 9
530,PDZD2,488.58813,Severe 9
531,COL2A1,196.9611,Severe 9
532,PLEKHG3,2823.0544,Severe 9
533,MATN1,118.87296,Severe 9
534,MINOS1,1064.1229,Severe 9
535,P4HTM,822.7813,Severe 9
536,SPDL1,483.48447,Severe 9
537,ATF2,1727.6117,Severe 9
538,SH3BP2,4539.806,Severe 9
539,SS18L2,1332.7732,Severe 9
540,AFTPH,4661.6875,Severe 9
541,G3BP2,7233.5874,Severe 9
542,RASGRP2,6246.2334,Severe 9
543,CD63,12725.5625,Severe 9
544,PRKCH,7691.403,Severe 9
545,MTRNR2L12,68724.93,Severe 9
546,MAPKAPK3,3401.2598,Severe 9
547,SOBP,73.970276,Severe 9
548,PLCE1,618.2124,Severe 9
549,ANKRD11,11568.895,Severe 9
550,RTN4,9477.2295,Severe 9
551,IGLC3,39652.5,Severe 9
552,HDAC9,921.8057,Severe 9
553,PPP1CB,5235.864,Severe 9
554,FAM49B,9964.609,Severe 9
555,STARD4,1976.697,Severe 9
556,GAK,5866.02,Severe 9
557,PREB,1333.3582,Severe 9
558,CAP1,28780.172,Severe 9
559,RNASE2,4728.8906,Severe 9
560,SUPT6H,5526.3657,Severe 9
561,SEC62,7147.6875,Severe 9
562,TMSB10,95644.24,Severe 9
563,XBP1,5409.281,Severe 9
564,PRKD3,2762.6506,Severe 9
565,SSNA1,2497.7295,Severe 9
566,CPEB1,110.804955,Severe 9
567,LAMTOR2,1294.1646,Severe 9
568,SRSF9,4492.399,Severe 9
569,PHAX,1704.8596,Severe 9
570,TBL1XR1,3136.6255,Severe 9
571,P4HA2,198.77353,Severe 9
572,PLCL1,834.4866,Severe 9
573,RPS15,24510.713,Severe 9
574,UQCR11,6974.2095,Severe 9
575,TUBA1A,5710.6904,Severe 9
576,ATF7IP,8114.0977,Severe 9
577,PSMB7,3641.6265,Severe 9
578,GNAQ,3316.8784,Severe 9
579,EIF3G,6056.7163,Severe 9
580,MRPS33,774.67786,Severe 9
581,SYNE3,832.75775,Severe 9
582,RGPD5,1940.6611,Severe 9
583,SYNE2,66782.52,Severe 9
584,ZNF217,4656.1484,Severe 9
585,UNC50,805.5885,Severe 9
586,EZR,18164.893,Severe 9
587,TAF1,3436.7356,Severe 9
588,STARD9,1565.9507,Severe 9
589,PSMD4,4750.5986,Severe 9
590,NBR1,5613.413,Severe 9
591,DPEP2,1010.2198,Severe 9
592,ISCU,4943.358,Severe 9
593,DAZAP2,15993.281,Severe 9
594,PRKX,4533.741,Severe 9
595,CELF2,12932.856,Severe 9
596,CHST2,1015.70776,Severe 9
597,BMS1,2603.213,Severe 9
598,CNDP2,5218.332,Severe 9
599,AMZ2,2711.7017,Severe 9
600,ZFP36L2,30103.996,Severe 9
601,CTDSPL2,3160.6736,Severe 9
602,EML6,381.96533,Severe 9
603,LSM7,3078.3003,Severe 9
604,PRMT2,8263.921,Severe 9
605,BROX,2527.5977,Severe 9
606,TRIP6,436.0676,Severe 9
607,MRPL27,630.2531,Severe 9
608,GIMAP2,2377.0386,Severe 9
609,ARIH2OS,196.05283,Severe 9
610,TUBB,2816.4146,Severe 9
611,CAPG,3668.0127,Severe 9
612,PLEKHA2,6265.1143,Severe 9
613,UGGT1,4510.2183,Severe 9
614,ADRM1,601.823,Severe 9
615,CASP1,8294.249,Severe 9
616,ITGAX,4905.6924,Severe 9
617,MYBL1,7107.878,Severe 9
618,UGCG,2480.3618,Severe 9
619,CALR,15802.199,Severe 9
620,MCMBP,2706.5486,Severe 9
621,MT-ND6,26034.557,Severe 9
622,RPL13,50401.805,Severe 9
623,CNBP,19669.746,Severe 9
624,PPP2R5A,6660.534,Severe 9
625,PRKDC,7481.6016,Severe 9
626,UBE2L3,4645.33,Severe 9
627,MT-ND5,46801.473,Severe 9
628,UBR4,10148.873,Severe 9
629,DHRS7,5651.456,Severe 9
630,CDC5L,3687.6611,Severe 9
631,EIF4EBP2,6657.7163,Severe 9
632,RTN3,5137.5454,Severe 9
633,IL17RA,8815.44,Severe 9
634,FOS,32994.41,Severe 9
635,CDK19,2351.0554,Severe 9
636,ANP32E,6547.0205,Severe 9
637,PRKCB,17252.332,Severe 9
638,GLUD1,4637.031,Severe 9
639,ZNF296,447.06494,Severe 9
640,PRKAR1A,5293.1587,Severe 9
641,CAT,3195.77,Severe 9
642,SHMT1,1044.3601,Severe 9
643,PPARA,1907.6454,Severe 9
644,CERS5,1587.6147,Severe 9
645,DNAJA2,3518.5376,Severe 9
646,AIF1,14777.074,Severe 9
647,HSD17B4,2235.168,Severe 9
648,TNFRSF1B,20373.943,Severe 9
649,KPNB1,9507.383,Severe 9
650,DGKZ,4112.444,Severe 9
651,RALBP1,6004.357,Severe 9
652,PPP1R7,3691.4233,Severe 9
653,PCF11,7159.7827,Severe 9
654,NFE2,1873.895,Severe 9
655,TMEM50A,5687.26,Severe 9
656,LIMS1,5430.876,Severe 9
657,CYB5R3,1621.5076,Severe 9
658,SERINC1,7627.617,Severe 9
659,RNF6,3187.118,Severe 9
660,SUGT1,2941.697,Severe 9
661,STAT2,8711.248,Severe 9
662,ARPC2,32220.55,Severe 9
663,WDR5,741.17236,Severe 9
664,PSMB9,17738.793,Severe 9
665,LBR,6084.5244,Severe 9
666,MORF4L2,2432.8076,Severe 9
667,FUS,14966.984,Severe 9
668,ALAS1,942.9154,Severe 9
669,ZNF140,437.14505,Severe 9
670,ZBED6,1141.535,Severe 9
671,VPS33B,1061.4668,Severe 9
672,SULF2,4879.988,Severe 9
673,RNPEPL1,4115.1523,Severe 9
674,ARID4B,12185.45,Severe 9
675,ELP2,2132.0352,Severe 9
676,MCFD2,2199.798,Severe 9
677,PI4KA,4435.2476,Severe 9
678,RFK,1150.8097,Severe 9
679,RBM48,1200.4617,Severe 9
680,PERP,321.258,Severe 9
681,EGR1,1771.5536,Severe 9
682,CCNDBP1,3174.7874,Severe 9
683,COPE,1461.4066,Severe 9
684,PUS7L,1089.1766,Severe 9
685,DDA1,1520.5354,Severe 9
686,RPS6KB1,2174.2896,Severe 9
687,MRPL28,1754.5266,Severe 9
688,ZRANB2,3642.856,Severe 9
689,WARS,7467.376,Severe 9
690,RBCK1,4356.688,Severe 9
691,FAM91A1,2234.7327,Severe 9
692,CLTC,7694.0537,Severe 9
693,FRYL,6969.85,Severe 9
694,GNPTAB,10914.322,Severe 9
695,COPZ1,3462.0093,Severe 9
696,RPL36,6667.636,Severe 9
697,SSR2,6237.1626,Severe 9
698,TRIB1,3438.2998,Severe 9
699,HIST1H2AI,256.8624,Severe 9
700,HSPA8,9701.047,Severe 9
701,PTMA,29258.059,Severe 9
702,ING1,1643.3823,Severe 9
703,ACBD3,2558.071,Severe 9
704,RASSF5,14108.39,Severe 9
705,TXNRD2,912.52075,Severe 9
706,ATP6V1A,2297.4756,Severe 9
707,RPL18A,18783.82,Severe 9
708,TUFM,4140.293,Severe 9
709,HEXIM1,4287.2227,Severe 9
710,EVI2B,7820.215,Severe 9
711,PTPRC,82197.46,Severe 9
712,NOL7,340.60687,Severe 9
713,MYBL2,199.4295,Severe 9
714,REC8,1778.7585,Severe 9
715,CCNL1,20299.82,Severe 9
716,IGHG3,3213.5923,Severe 9
717,CDC6,229.26941,Severe 9
718,FOXN3,8680.364,Severe 9
719,HLA-DPB1,16297.667,Severe 9
720,ASAP1,5049.7534,Severe 9
721,SNRNP200,11169.961,Severe 9
722,PTBP3,9944.999,Severe 9
723,EDF1,7027.8955,Severe 9
724,MT-ND1,78275.4,Severe 9
725,PSMD1,3448.1282,Severe 9
726,EEF1A1,68687.03,Severe 9
