,Genename,Counts,Sample
201,CANX,11608.255,Healthy 23
202,IGHG4,158.76062,Healthy 23
203,IL1RL1,24.170034,Healthy 23
204,IGHV5-51,65.8708,Healthy 23
205,LAMB1,84.37866,Healthy 23
206,PDIA3,8829.254,Healthy 23
207,ITGB2,29295.32,Healthy 23
208,NT5DC2,21.521336,Healthy 23
209,VIM,11392.356,Healthy 23
210,TNFAIP3,8261.335,Healthy 23
211,RPS8,29670.338,Healthy 23
212,OXNAD1,1507.8013,Healthy 23
213,SLC25A46,1530.6625,Healthy 23
214,IGHV3-23,109.116104,Healthy 23
215,CNOT1,3768.846,Healthy 23
216,LPP,2758.889,Healthy 23
217,UBE2J1,2583.0164,Healthy 23
218,ANKRD28,1316.2867,Healthy 23
219,PRDM4,1253.0977,Healthy 23
220,PSMB6,2576.5405,Healthy 23
221,UBXN7,3489.2764,Healthy 23
222,ZNF227,251.97353,Healthy 23
223,NCOA3,2790.8242,Healthy 23
224,MTX1,144.29604,Healthy 23
225,PDIA4,2173.7068,Healthy 23
226,CHD4,11020.529,Healthy 23
227,AC159540.1,311.5931,Healthy 23
228,PLA2G2D,0.0,Healthy 23
229,CCDC97,802.95197,Healthy 23
230,TMEM154,753.3827,Healthy 23
231,HIST1H2BK,292.9888,Healthy 23
232,KIAA0319,27.711256,Healthy 23
233,APOBEC3G,5332.667,Healthy 23
234,MOSPD1,233.28415,Healthy 23
235,RPN1,2467.2332,Healthy 23
236,ARHGAP1,1085.1007,Healthy 23
237,CIR1,1654.5295,Healthy 23
238,AACS,255.54422,Healthy 23
239,CHD7,1988.6042,Healthy 23
240,STX6,1038.9562,Healthy 23
241,SAMD9,5798.079,Healthy 23
242,TOM1,742.80457,Healthy 23
243,SNRPC,1388.8579,Healthy 23
244,PGAP1,66.71567,Healthy 23
245,ANXA1,10382.412,Healthy 23
246,TMEM181,3017.395,Healthy 23
247,ARHGAP12,1421.3108,Healthy 23
248,IPO11,185.16188,Healthy 23
249,KLF3,3805.9587,Healthy 23
250,CTSS,10905.524,Healthy 23
251,LYZ,1865.6687,Healthy 23
252,IFI44L,216.8836,Healthy 23
253,HNRNPUL1,7239.6772,Healthy 23
254,GNAS,16761.236,Healthy 23
255,SNED1,121.547,Healthy 23
256,IQGAP1,18764.482,Healthy 23
257,HMGXB3,820.4144,Healthy 23
258,KDM5C,1330.885,Healthy 23
259,RNF213,42104.7,Healthy 23
260,RPS13,20315.35,Healthy 23
261,TMCO1,1359.95,Healthy 23
262,ELL2,464.12692,Healthy 23
263,RPLP1,29845.582,Healthy 23
264,RPL32,18199.643,Healthy 23
265,RAB1B,368.18915,Healthy 23
266,PKM,4721.597,Healthy 23
267,IGHA1,653.8007,Healthy 23
268,NDUFB8,1806.197,Healthy 23
269,COPB2,1701.3044,Healthy 23
270,ARAF,1088.6381,Healthy 23
271,COLEC11,22.691605,Healthy 23
272,IGHV1-24,40.449326,Healthy 23
273,B2M,209034.19,Healthy 23
274,SPCS3,4103.705,Healthy 23
275,SNRNP70,4892.609,Healthy 23
276,RPS2,40966.63,Healthy 23
277,HSP90B1,14333.327,Healthy 23
278,ANKRD17,4130.712,Healthy 23
279,GDE1,1201.3434,Healthy 23
280,NCOR1,9143.833,Healthy 23
281,RAB31,603.9147,Healthy 23
282,PSMC2,1825.9984,Healthy 23
283,RPS6,73008.836,Healthy 23
284,CLUH,511.09464,Healthy 23
285,CCND2,10012.431,Healthy 23
286,RPL14,24156.139,Healthy 23
287,RPS27L,1464.8822,Healthy 23
288,GAPDH,3390.0046,Healthy 23
289,RPS20,29386.035,Healthy 23
290,SEPT8,272.0822,Healthy 23
291,ZNF622,1619.9044,Healthy 23
292,CNR2,520.74524,Healthy 23
293,SREBF2,1176.1147,Healthy 23
294,SEC24C,1971.4982,Healthy 23
295,CSTA,129.40991,Healthy 23
296,RPL38,10039.193,Healthy 23
297,TLN1,21407.225,Healthy 23
298,MRPL22,692.4192,Healthy 23
299,MOV10,814.5506,Healthy 23
300,ATF4,7502.1465,Healthy 23
301,ATAD2,670.5579,Healthy 23
302,RPL10A,19743.613,Healthy 23
303,ESRRA,358.43073,Healthy 23
304,TGM2,13.549011,Healthy 23
305,SNX27,1603.8495,Healthy 23
306,TMEM30A,3928.4932,Healthy 23
307,SIL1,323.15643,Healthy 23
308,PLXDC2,376.24017,Healthy 23
309,WDR55,1110.3948,Healthy 23
310,MT-ND2,34206.285,Healthy 23
311,EIF3A,9243.425,Healthy 23
312,MFSD10,844.31647,Healthy 23
313,HEATR3,812.9469,Healthy 23
314,HDAC4,839.2904,Healthy 23
315,APOL6,11911.668,Healthy 23
316,COPA,3648.3984,Healthy 23
317,PGGT1B,386.82077,Healthy 23
318,SMARCC2,4570.359,Healthy 23
319,HSPA5,17107.285,Healthy 23
320,HSPA9,3687.9346,Healthy 23
321,IFITM2,8914.479,Healthy 23
322,CAPRIN1,2043.4556,Healthy 23
323,DYNC1H1,9200.252,Healthy 23
324,MORF4L1,4568.207,Healthy 23
325,SYTL3,5107.845,Healthy 23
326,NNT,1487.8973,Healthy 23
327,RPRD2,2214.7043,Healthy 23
328,STAT1,4777.846,Healthy 23
329,SAMHD1,10296.857,Healthy 23
330,PKN1,1621.9193,Healthy 23
331,MYCBP2,12609.463,Healthy 23
332,ACTB,26984.059,Healthy 23
333,COTL1,3661.147,Healthy 23
334,FAM198B,68.20481,Healthy 23
335,BTN3A2,14903.363,Healthy 23
336,KIAA0232,2334.0247,Healthy 23
337,TPRKB,514.3811,Healthy 23
338,XAF1,5465.1626,Healthy 23
339,ST3GAL1,5316.207,Healthy 23
340,RCSD1,8315.456,Healthy 23
341,TXNIP,92651.61,Healthy 23
342,RASSF2,1604.5066,Healthy 23
343,RPS18,42549.367,Healthy 23
344,RPL35,15712.799,Healthy 23
345,SYK,6040.0825,Healthy 23
346,FNBP1,12539.815,Healthy 23
347,ABR,2038.0677,Healthy 23
348,UBE2K,2119.1367,Healthy 23
349,FCGR2A,597.87915,Healthy 23
350,AXIN1,3008.3225,Healthy 23
351,CHD3,11861.428,Healthy 23
352,OAS3,615.5417,Healthy 23
353,CAPZA2,1157.9929,Healthy 23
354,MT-ATP8,10602.854,Healthy 23
355,ARHGDIB,16041.377,Healthy 23
356,SYNCRIP,5723.368,Healthy 23
357,PHIP,5392.9746,Healthy 23
358,SRRM1,5647.456,Healthy 23
359,WAS,2941.8582,Healthy 23
360,UQCRB,4652.5933,Healthy 23
361,USP7,7858.0293,Healthy 23
362,LAMP2,1485.095,Healthy 23
363,SHISA5,4192.205,Healthy 23
364,TMPO,3384.2097,Healthy 23
365,WDFY4,874.44617,Healthy 23
366,PSMD6,1973.5078,Healthy 23
367,PABPC1,43645.176,Healthy 23
368,COMMD8,800.4627,Healthy 23
369,ASPM,55.57353,Healthy 23
370,LST1,1181.9841,Healthy 23
371,CSDE1,12696.381,Healthy 23
372,FCGR1A,23.896172,Healthy 23
373,KIF22,1644.2434,Healthy 23
374,CKAP2,353.42023,Healthy 23
375,TADA2B,1960.8546,Healthy 23
376,NFKBIA,9190.015,Healthy 23
377,CEP350,7251.508,Healthy 23
378,GTF3C5,1296.0873,Healthy 23
379,RBM8A,3036.8516,Healthy 23
380,SET,9295.887,Healthy 23
381,NCF2,982.28033,Healthy 23
382,ITGAM,6840.2817,Healthy 23
383,TXLNA,1835.1545,Healthy 23
384,DIAPH1,16215.6875,Healthy 23
385,PAG1,3154.417,Healthy 23
386,CST3,800.1796,Healthy 23
387,RPS5,27547.691,Healthy 23
388,IFI27,41.01908,Healthy 23
389,YWHAZ,15333.218,Healthy 23
390,MOB1A,6566.8096,Healthy 23
391,IFITM3,2982.6992,Healthy 23
392,LTBP4,941.43915,Healthy 23
393,LACTB,567.10144,Healthy 23
394,AP2B1,3596.7388,Healthy 23
395,HCK,497.20102,Healthy 23
396,LRP1,315.87668,Healthy 23
397,LSP1,6175.7974,Healthy 23
398,MAST4,680.661,Healthy 23
399,CYBB,1585.468,Healthy 23
400,MALAT1,484175.03,Healthy 23
401,ELMO1,794.48157,Healthy 23
402,MT-ATP6,93766.414,Healthy 23
403,MYH9,33282.86,Healthy 23
404,VPS41,1288.9684,Healthy 23
405,ATP2B4,10504.109,Healthy 23
406,PTPRE,3312.7979,Healthy 23
407,ACTR1B,1966.5863,Healthy 23
408,H3F3B,23525.598,Healthy 23
409,GCC2,3842.6968,Healthy 23
410,OAZ1,14135.274,Healthy 23
411,PIK3AP1,5257.7725,Healthy 23
412,NUCKS1,5882.1104,Healthy 23
413,HPSE,161.58942,Healthy 23
414,CD44,7898.729,Healthy 23
415,SARS,3212.0393,Healthy 23
416,CD244,3023.986,Healthy 23
417,TSPAN31,543.64484,Healthy 23
418,HLA-DRA,7780.146,Healthy 23
419,MBD2,2993.551,Healthy 23
420,RAB33B,467.57935,Healthy 23
421,TNRC6B,9718.165,Healthy 23
422,CTSZ,742.2415,Healthy 23
423,ITGAL,19933.941,Healthy 23
424,YPEL5,3189.0364,Healthy 23
425,HNRNPA1,11512.0205,Healthy 23
426,CCDC88C,12175.226,Healthy 23
427,ZMYND11,3116.67,Healthy 23
428,MVP,3065.4602,Healthy 23
429,EXD3,248.67863,Healthy 23
430,RPL3,75959.45,Healthy 23
431,NELFE,1409.9882,Healthy 23
432,RSL1D1,4006.9346,Healthy 23
433,TMX1,1476.9435,Healthy 23
434,HNRNPU,16471.676,Healthy 23
435,ACOT9,717.96185,Healthy 23
436,MYL12A,9120.773,Healthy 23
437,OAS1,656.3001,Healthy 23
438,HDAC8,367.26746,Healthy 23
439,TRAK2,1605.6642,Healthy 23
440,VRK2,411.43954,Healthy 23
441,ATXN2L,2064.3574,Healthy 23
442,CYB561D2,1130.4658,Healthy 23
443,TAPBP,10546.498,Healthy 23
444,WBP1L,2229.9019,Healthy 23
445,CENPJ,611.72815,Healthy 23
446,HNRNPC,8226.734,Healthy 23
447,CD2,5193.7505,Healthy 23
448,CHCHD1,637.6004,Healthy 23
449,TSTA3,926.73566,Healthy 23
450,EIF3C,5762.0967,Healthy 23
451,LBH,5910.3774,Healthy 23
452,MEGF8,375.11697,Healthy 23
453,SMCO4,138.52884,Healthy 23
454,MAP3K2,3722.5686,Healthy 23
455,MARCKS,385.10162,Healthy 23
456,PDCD11,1446.7732,Healthy 23
457,RPA2,2374.239,Healthy 23
458,BID,912.895,Healthy 23
459,STX10,1150.9556,Healthy 23
460,IFIT3,545.22815,Healthy 23
461,DHX9,4421.3525,Healthy 23
462,ATP6V0B,1871.7251,Healthy 23
463,OGT,8133.679,Healthy 23
464,BUD31,820.5166,Healthy 23
465,ZBED6CL,291.42807,Healthy 23
466,WDR70,925.2908,Healthy 23
467,ABCA7,1430.7672,Healthy 23
468,SPN,14871.06,Healthy 23
469,CANT1,1043.1837,Healthy 23
470,SPINK2,49.96746,Healthy 23
471,PRDX5,3165.4014,Healthy 23
472,CDV3,8740.899,Healthy 23
473,IGHG2,324.09967,Healthy 23
474,IK,4992.1094,Healthy 23
475,PI4KB,1034.3037,Healthy 23
476,SORL1,15019.671,Healthy 23
477,IGLV1-47,8.904719,Healthy 23
478,CD2BP2,1743.6565,Healthy 23
479,SELL,7098.7754,Healthy 23
480,RORA,6085.523,Healthy 23
481,SP100,9404.221,Healthy 23
482,MBNL1,15030.104,Healthy 23
483,UHRF2,1866.9493,Healthy 23
484,KDM5B,1085.3307,Healthy 23
485,PDCD6IP,2560.86,Healthy 23
486,UROD,914.53485,Healthy 23
487,EFTUD2,1381.3177,Healthy 23
488,TNRC6A,2883.1284,Healthy 23
489,TPM3,18485.598,Healthy 23
490,HMGB1,6405.1157,Healthy 23
491,ZNF263,1103.8832,Healthy 23
492,GGA2,2132.9023,Healthy 23
493,HUWE1,8028.5127,Healthy 23
494,ERP44,1109.4086,Healthy 23
495,CD14,562.7831,Healthy 23
496,GPR180,343.0281,Healthy 23
497,FAM129A,3141.5813,Healthy 23
498,PSMD2,3506.8916,Healthy 23
499,IGFBP4,110.27678,Healthy 23
500,PCGF5,2862.8022,Healthy 23
501,TGOLN2,10181.021,Healthy 23
502,RPL31,43801.242,Healthy 23
503,IPO7,2127.7932,Healthy 23
504,AKT1,1198.3545,Healthy 23
505,MCM6,658.1174,Healthy 23
506,DPAGT1,310.27966,Healthy 23
507,C22orf46,943.90924,Healthy 23
508,CD47,6165.6206,Healthy 23
509,TTC30A,90.286896,Healthy 23
510,FBL,4664.6123,Healthy 23
511,POLR1D,2067.4585,Healthy 23
512,RSBN1,2227.9932,Healthy 23
513,SOD2,2394.4595,Healthy 23
514,FCGR3B,5973.012,Healthy 23
515,ZNF23,47.03683,Healthy 23
516,IQCH-AS1,62.838707,Healthy 23
517,UBR5,4629.24,Healthy 23
518,SLTM,6244.881,Healthy 23
519,PLEKHG1,314.77567,Healthy 23
520,RBM10,1999.5259,Healthy 23
521,CLEC12A,420.304,Healthy 23
522,HCG18,1622.3224,Healthy 23
523,EBAG9,733.95013,Healthy 23
524,MARCH5,625.0138,Healthy 23
525,THYN1,898.2912,Healthy 23
526,KCTD21,74.4039,Healthy 23
527,MPI,499.1344,Healthy 23
528,C12orf29,307.8531,Healthy 23
529,CUL9,707.8745,Healthy 23
530,PDZD2,57.708385,Healthy 23
531,COL2A1,70.71631,Healthy 23
532,PLEKHG3,3299.264,Healthy 23
533,MATN1,40.209236,Healthy 23
534,MINOS1,668.67566,Healthy 23
535,P4HTM,629.1369,Healthy 23
536,SPDL1,325.93228,Healthy 23
537,ATF2,1300.6338,Healthy 23
538,SH3BP2,2865.6099,Healthy 23
539,SS18L2,1188.2336,Healthy 23
540,AFTPH,2733.2966,Healthy 23
541,G3BP2,4248.0376,Healthy 23
542,RASGRP2,4543.4023,Healthy 23
543,CD63,5810.3354,Healthy 23
544,PRKCH,7901.195,Healthy 23
545,MTRNR2L12,44904.746,Healthy 23
546,MAPKAPK3,922.22797,Healthy 23
547,SOBP,54.189278,Healthy 23
548,PLCE1,242.19179,Healthy 23
549,ANKRD11,8041.2803,Healthy 23
550,RTN4,4738.178,Healthy 23
551,IGLC3,3289.052,Healthy 23
552,HDAC9,491.33426,Healthy 23
553,PPP1CB,3288.9539,Healthy 23
554,FAM49B,5580.1006,Healthy 23
555,STARD4,867.76685,Healthy 23
556,GAK,3148.1208,Healthy 23
557,PREB,853.85925,Healthy 23
558,CAP1,15252.032,Healthy 23
559,RNASE2,8.340283,Healthy 23
560,SUPT6H,3573.55,Healthy 23
561,SEC62,4954.8457,Healthy 23
562,TMSB10,40569.723,Healthy 23
563,XBP1,4186.6265,Healthy 23
564,PRKD3,2011.0154,Healthy 23
565,SSNA1,1998.6812,Healthy 23
566,CPEB1,6.4350066,Healthy 23
567,LAMTOR2,717.09796,Healthy 23
568,SRSF9,2991.375,Healthy 23
569,PHAX,1534.14,Healthy 23
570,TBL1XR1,2382.6248,Healthy 23
571,P4HA2,21.719255,Healthy 23
572,PLCL1,445.3139,Healthy 23
573,RPS15,17074.68,Healthy 23
574,UQCR11,3713.959,Healthy 23
575,TUBA1A,3100.585,Healthy 23
576,ATF7IP,4549.6743,Healthy 23
577,PSMB7,1435.9885,Healthy 23
578,GNAQ,604.59717,Healthy 23
579,EIF3G,5845.4536,Healthy 23
580,MRPS33,533.024,Healthy 23
581,SYNE3,210.23734,Healthy 23
582,RGPD5,904.8688,Healthy 23
583,SYNE2,56712.914,Healthy 23
584,ZNF217,4161.4326,Healthy 23
585,UNC50,771.9961,Healthy 23
586,EZR,10618.23,Healthy 23
587,TAF1,2490.7644,Healthy 23
588,STARD9,701.83154,Healthy 23
589,PSMD4,2412.6257,Healthy 23
590,NBR1,2875.7786,Healthy 23
591,DPEP2,545.6698,Healthy 23
592,ISCU,2710.0696,Healthy 23
593,DAZAP2,6273.449,Healthy 23
594,PRKX,3372.7566,Healthy 23
595,CELF2,8611.147,Healthy 23
596,CHST2,2900.2002,Healthy 23
597,BMS1,1947.3168,Healthy 23
598,CNDP2,2515.289,Healthy 23
599,AMZ2,2063.5542,Healthy 23
600,ZFP36L2,14465.184,Healthy 23
601,CTDSPL2,1618.5082,Healthy 23
602,EML6,327.1841,Healthy 23
603,LSM7,1757.679,Healthy 23
604,PRMT2,8163.2285,Healthy 23
605,BROX,1388.2423,Healthy 23
606,TRIP6,131.07277,Healthy 23
607,MRPL27,395.62894,Healthy 23
608,GIMAP2,1337.1643,Healthy 23
609,ARIH2OS,136.8521,Healthy 23
610,TUBB,2904.8804,Healthy 23
611,CAPG,232.07101,Healthy 23
612,PLEKHA2,6090.2954,Healthy 23
613,UGGT1,3206.572,Healthy 23
614,ADRM1,512.42444,Healthy 23
615,CASP1,1995.8497,Healthy 23
616,ITGAX,2664.1523,Healthy 23
617,MYBL1,8179.6167,Healthy 23
618,UGCG,864.71313,Healthy 23
619,CALR,6682.02,Healthy 23
620,MCMBP,1426.7428,Healthy 23
621,MT-ND6,38627.55,Healthy 23
622,RPL13,46215.383,Healthy 23
623,CNBP,9686.561,Healthy 23
624,PPP2R5A,3960.6338,Healthy 23
625,PRKDC,6033.846,Healthy 23
626,UBE2L3,2278.0796,Healthy 23
627,MT-ND5,58434.688,Healthy 23
628,UBR4,5413.1396,Healthy 23
629,DHRS7,3160.2065,Healthy 23
630,CDC5L,2336.7336,Healthy 23
631,EIF4EBP2,4500.502,Healthy 23
632,RTN3,1365.589,Healthy 23
633,IL17RA,2150.456,Healthy 23
634,FOS,5425.409,Healthy 23
635,CDK19,1251.3097,Healthy 23
636,ANP32E,3685.3323,Healthy 23
637,PRKCB,11354.368,Healthy 23
638,GLUD1,2766.3765,Healthy 23
639,ZNF296,171.42769,Healthy 23
640,PRKAR1A,3446.8308,Healthy 23
641,CAT,1086.9359,Healthy 23
642,SHMT1,247.3144,Healthy 23
643,PPARA,1011.637,Healthy 23
644,CERS5,640.28125,Healthy 23
645,DNAJA2,2074.1516,Healthy 23
646,AIF1,1115.2457,Healthy 23
647,HSD17B4,790.59674,Healthy 23
648,TNFRSF1B,10725.22,Healthy 23
649,KPNB1,6835.807,Healthy 23
650,DGKZ,3153.8062,Healthy 23
651,RALBP1,4292.424,Healthy 23
652,PPP1R7,1958.7788,Healthy 23
653,PCF11,4279.8394,Healthy 23
654,NFE2,84.106094,Healthy 23
655,TMEM50A,2482.8618,Healthy 23
656,LIMS1,1634.3636,Healthy 23
657,CYB5R3,879.37415,Healthy 23
658,SERINC1,4391.3296,Healthy 23
659,RNF6,1835.5758,Healthy 23
660,SUGT1,1601.9678,Healthy 23
661,STAT2,1816.5635,Healthy 23
662,ARPC2,21144.234,Healthy 23
663,WDR5,351.2993,Healthy 23
664,PSMB9,6701.562,Healthy 23
665,LBR,3578.7283,Healthy 23
666,MORF4L2,1354.1415,Healthy 23
667,FUS,7990.283,Healthy 23
668,ALAS1,358.3802,Healthy 23
669,ZNF140,280.9369,Healthy 23
670,ZBED6,685.10925,Healthy 23
671,VPS33B,607.55035,Healthy 23
672,SULF2,169.8561,Healthy 23
673,RNPEPL1,3750.1206,Healthy 23
674,ARID4B,8278.417,Healthy 23
675,ELP2,1341.7128,Healthy 23
676,MCFD2,965.1167,Healthy 23
677,PI4KA,2637.111,Healthy 23
678,RFK,458.52216,Healthy 23
679,RBM48,653.5473,Healthy 23
680,PERP,109.744125,Healthy 23
681,EGR1,607.0684,Healthy 23
682,CCNDBP1,2013.8009,Healthy 23
683,COPE,818.0632,Healthy 23
684,PUS7L,787.6403,Healthy 23
685,DDA1,744.63947,Healthy 23
686,RPS6KB1,1577.5673,Healthy 23
687,MRPL28,797.4379,Healthy 23
688,ZRANB2,3447.3716,Healthy 23
689,WARS,1574.0803,Healthy 23
690,RBCK1,1787.4208,Healthy 23
