,Genename,Counts,Sample
274,SPCS3,13541.617,Severe 10
275,SNRNP70,8849.765,Severe 10
276,RPS2,96484.18,Severe 10
277,HSP90B1,39771.55,Severe 10
278,ANKRD17,9232.707,Severe 10
279,GDE1,4559.297,Severe 10
280,NCOR1,21283.316,Severe 10
281,RAB31,25468.594,Severe 10
282,PSMC2,4984.1035,Severe 10
283,RPS6,162341.17,Severe 10
284,CLUH,1213.858,Severe 10
285,CCND2,14308.651,Severe 10
286,RPL14,63811.23,Severe 10
287,RPS27L,6383.1646,Severe 10
288,GAPDH,27006.324,Severe 10
289,RPS20,76846.25,Severe 10
290,SEPT8,538.87427,Severe 10
291,ZNF622,3414.0803,Severe 10
292,CNR2,603.0938,Severe 10
293,SREBF2,4259.11,Severe 10
294,SEC24C,4424.997,Severe 10
295,CSTA,6649.984,Severe 10
296,RPL38,37262.18,Severe 10
297,TLN1,77081.15,Severe 10
298,MRPL22,2025.5929,Severe 10
299,MOV10,3160.021,Severe 10
300,ATF4,25781.287,Severe 10
301,ATAD2,1683.575,Severe 10
302,RPL10A,53940.066,Severe 10
303,ESRRA,678.85846,Severe 10
304,TGM2,627.08887,Severe 10
305,SNX27,8684.075,Severe 10
306,TMEM30A,11240.648,Severe 10
307,SIL1,2024.8234,Severe 10
308,PLXDC2,14378.38,Severe 10
309,WDR55,2507.8198,Severe 10
310,MT-ND2,116849.46,Severe 10
311,EIF3A,23044.541,Severe 10
312,MFSD10,1672.5215,Severe 10
313,HEATR3,2522.0527,Severe 10
314,HDAC4,3840.487,Severe 10
315,APOL6,32194.795,Severe 10
316,COPA,15012.076,Severe 10
317,PGGT1B,1800.7031,Severe 10
318,SMARCC2,7696.5522,Severe 10
319,HSPA5,41462.64,Severe 10
320,HSPA9,10345.132,Severe 10
321,IFITM2,33613.875,Severe 10
322,CAPRIN1,8807.07,Severe 10
323,DYNC1H1,21820.191,Severe 10
324,MORF4L1,14965.089,Severe 10
325,SYTL3,2971.674,Severe 10
326,NNT,4782.5166,Severe 10
327,RPRD2,5040.69,Severe 10
328,STAT1,51298.496,Severe 10
329,SAMHD1,64325.688,Severe 10
330,PKN1,4814.2183,Severe 10
331,MYCBP2,27260.107,Severe 10
332,ACTB,181913.73,Severe 10
333,COTL1,49817.664,Severe 10
334,FAM198B,6214.0166,Severe 10
335,BTN3A2,18009.17,Severe 10
336,KIAA0232,6228.9897,Severe 10
337,TPRKB,1878.4655,Severe 10
338,XAF1,55369.92,Severe 10
339,ST3GAL1,8992.797,Severe 10
340,RCSD1,21668.797,Severe 10
341,TXNIP,224789.92,Severe 10
342,RASSF2,21774.602,Severe 10
343,RPS18,104139.766,Severe 10
344,RPL35,48718.914,Severe 10
345,SYK,24642.451,Severe 10
346,FNBP1,27012.55,Severe 10
347,ABR,5716.0527,Severe 10
348,UBE2K,7979.069,Severe 10
349,FCGR2A,14513.06,Severe 10
350,AXIN1,3666.763,Severe 10
351,CHD3,19089.1,Severe 10
352,OAS3,28565.246,Severe 10
353,CAPZA2,10852.717,Severe 10
354,MT-ATP8,18880.475,Severe 10
355,ARHGDIB,55959.79,Severe 10
356,SYNCRIP,14501.602,Severe 10
357,PHIP,12370.251,Severe 10
358,SRRM1,12946.243,Severe 10
359,WAS,11098.9795,Severe 10
360,UQCRB,16590.992,Severe 10
361,USP7,15128.05,Severe 10
362,LAMP2,10820.36,Severe 10
363,SHISA5,15335.937,Severe 10
364,TMPO,10128.54,Severe 10
365,WDFY4,5637.514,Severe 10
366,PSMD6,5887.5376,Severe 10
367,PABPC1,144622.72,Severe 10
368,COMMD8,2986.827,Severe 10
369,ASPM,411.70416,Severe 10
370,LST1,24457.256,Severe 10
371,CSDE1,40659.676,Severe 10
372,FCGR1A,12158.222,Severe 10
373,KIF22,2147.775,Severe 10
374,CKAP2,1305.2223,Severe 10
375,TADA2B,4897.528,Severe 10
376,NFKBIA,67498.414,Severe 10
377,CEP350,16736.887,Severe 10
378,GTF3C5,2644.577,Severe 10
379,RBM8A,7239.6978,Severe 10
380,SET,20476.623,Severe 10
381,NCF2,39825.312,Severe 10
382,ITGAM,22626.832,Severe 10
383,TXLNA,5224.455,Severe 10
384,DIAPH1,34694.863,Severe 10
385,PAG1,13961.969,Severe 10
386,CST3,30810.57,Severe 10
387,RPS5,62490.777,Severe 10
388,IFI27,72802.45,Severe 10
389,YWHAZ,43877.86,Severe 10
390,MOB1A,27972.283,Severe 10
391,IFITM3,53650.484,Severe 10
392,LTBP4,1125.1112,Severe 10
393,LACTB,6964.9634,Severe 10
394,AP2B1,8306.505,Severe 10
395,HCK,16630.64,Severe 10
396,LRP1,13194.674,Severe 10
397,LSP1,22949.248,Severe 10
398,MAST4,4656.8525,Severe 10
399,CYBB,81712.61,Severe 10
400,MALAT1,968446.25,Severe 10
401,ELMO1,3280.6228,Severe 10
402,MT-ATP6,179478.72,Severe 10
403,MYH9,100269.19,Severe 10
404,VPS41,4195.5293,Severe 10
405,ATP2B4,13550.643,Severe 10
406,PTPRE,15050.24,Severe 10
407,ACTR1B,3230.4995,Severe 10
408,H3F3B,108521.55,Severe 10
409,GCC2,9724.553,Severe 10
410,OAZ1,91651.26,Severe 10
411,PIK3AP1,21431.441,Severe 10
412,NUCKS1,12112.046,Severe 10
413,HPSE,3662.6108,Severe 10
414,CD44,38872.105,Severe 10
415,SARS,7849.209,Severe 10
416,CD244,3829.6692,Severe 10
417,TSPAN31,1471.1732,Severe 10
418,HLA-DRA,77574.945,Severe 10
419,MBD2,13308.007,Severe 10
420,RAB33B,1240.6077,Severe 10
421,TNRC6B,16747.793,Severe 10
422,CTSZ,15683.151,Severe 10
423,ITGAL,27704.79,Severe 10
424,YPEL5,13904.484,Severe 10
425,HNRNPA1,31331.496,Severe 10
426,CCDC88C,14784.894,Severe 10
427,ZMYND11,5149.5454,Severe 10
428,MVP,13748.661,Severe 10
429,EXD3,393.69925,Severe 10
430,RPL3,124208.33,Severe 10
431,NELFE,4676.6777,Severe 10
432,RSL1D1,14710.132,Severe 10
433,TMX1,5313.349,Severe 10
434,HNRNPU,41207.312,Severe 10
435,ACOT9,3521.8137,Severe 10
436,MYL12A,35484.45,Severe 10
437,OAS1,12741.79,Severe 10
438,HDAC8,1017.8021,Severe 10
439,TRAK2,4880.4224,Severe 10
440,VRK2,2558.6672,Severe 10
441,ATXN2L,5002.892,Severe 10
442,CYB561D2,1781.6118,Severe 10
443,TAPBP,27410.914,Severe 10
444,WBP1L,6163.5615,Severe 10
445,CENPJ,944.6619,Severe 10
446,HNRNPC,25005.443,Severe 10
447,CD2,8454.913,Severe 10
448,CHCHD1,2672.9502,Severe 10
449,TSTA3,1219.9044,Severe 10
450,EIF3C,18562.148,Severe 10
451,LBH,5806.681,Severe 10
452,MEGF8,793.15393,Severe 10
453,SMCO4,3813.4949,Severe 10
454,MAP3K2,12590.872,Severe 10
455,MARCKS,11402.317,Severe 10
456,PDCD11,3141.474,Severe 10
457,RPA2,3733.2112,Severe 10
458,BID,7404.877,Severe 10
459,STX10,6687.7217,Severe 10
460,IFIT3,25559.822,Severe 10
461,DHX9,11939.674,Severe 10
462,ATP6V0B,14032.266,Severe 10
463,OGT,14090.269,Severe 10
464,BUD31,2687.592,Severe 10
465,ZBED6CL,747.64026,Severe 10
466,WDR70,3071.8245,Severe 10
467,ABCA7,3553.1943,Severe 10
468,SPN,17963.217,Severe 10
469,CANT1,3272.166,Severe 10
470,SPINK2,127.54622,Severe 10
471,PRDX5,10084.695,Severe 10
472,CDV3,25954.443,Severe 10
473,IGHG2,7357.2246,Severe 10
474,IK,11526.665,Severe 10
475,PI4KB,2852.1929,Severe 10
476,SORL1,26815.762,Severe 10
477,IGLV1-47,108.943016,Severe 10
478,CD2BP2,3193.0889,Severe 10
479,SELL,62196.62,Severe 10
480,RORA,7877.694,Severe 10
481,SP100,37182.824,Severe 10
482,MBNL1,42484.242,Severe 10
483,UHRF2,3699.6086,Severe 10
484,KDM5B,2371.2952,Severe 10
485,PDCD6IP,9659.384,Severe 10
486,UROD,3293.8916,Severe 10
487,EFTUD2,7058.2935,Severe 10
488,TNRC6A,6401.054,Severe 10
489,TPM3,73832.45,Severe 10
490,HMGB1,15747.898,Severe 10
491,ZNF263,2390.0286,Severe 10
492,GGA2,5678.393,Severe 10
493,HUWE1,15599.872,Severe 10
494,ERP44,5901.2456,Severe 10
495,CD14,47918.516,Severe 10
496,GPR180,744.2939,Severe 10
497,FAM129A,21332.629,Severe 10
498,PSMD2,11051.458,Severe 10
499,IGFBP4,199.06326,Severe 10
500,PCGF5,9145.254,Severe 10
501,TGOLN2,31247.354,Severe 10
502,RPL31,122121.336,Severe 10
503,IPO7,5133.5103,Severe 10
504,AKT1,3363.8196,Severe 10
505,MCM6,1794.0371,Severe 10
506,DPAGT1,852.86487,Severe 10
507,C22orf46,1562.1897,Severe 10
508,CD47,14356.143,Severe 10
509,TTC30A,243.37616,Severe 10
510,FBL,9373.101,Severe 10
511,POLR1D,5395.9917,Severe 10
512,RSBN1,5103.8022,Severe 10
513,SOD2,48196.434,Severe 10
514,FCGR3B,18405.012,Severe 10
515,ZNF23,199.36485,Severe 10
516,IQCH-AS1,403.30222,Severe 10
517,UBR5,9393.956,Severe 10
518,SLTM,14542.427,Severe 10
519,PLEKHG1,799.5453,Severe 10
520,RBM10,4455.0605,Severe 10
521,CLEC12A,12278.931,Severe 10
522,HCG18,3061.0112,Severe 10
523,EBAG9,2131.234,Severe 10
524,MARCH5,1459.9408,Severe 10
525,THYN1,2041.9174,Severe 10
526,KCTD21,366.21887,Severe 10
527,MPI,1389.7152,Severe 10
528,C12orf29,862.397,Severe 10
529,CUL9,2143.2,Severe 10
530,PDZD2,765.6631,Severe 10
531,COL2A1,148.40807,Severe 10
532,PLEKHG3,2758.505,Severe 10
533,MATN1,101.96291,Severe 10
534,MINOS1,2250.811,Severe 10
535,P4HTM,1170.1006,Severe 10
536,SPDL1,551.61676,Severe 10
537,ATF2,3059.1309,Severe 10
538,SH3BP2,8168.1807,Severe 10
539,SS18L2,2034.8889,Severe 10
540,AFTPH,7826.365,Severe 10
541,G3BP2,10973.114,Severe 10
542,RASGRP2,6810.443,Severe 10
543,CD63,24691.125,Severe 10
544,PRKCH,7619.9575,Severe 10
545,MTRNR2L12,187258.61,Severe 10
546,MAPKAPK3,8119.036,Severe 10
547,SOBP,258.47592,Severe 10
548,PLCE1,710.1794,Severe 10
549,ANKRD11,13712.137,Severe 10
550,RTN4,19566.807,Severe 10
551,IGLC3,23512.32,Severe 10
552,HDAC9,2660.5352,Severe 10
553,PPP1CB,12418.27,Severe 10
554,FAM49B,18277.316,Severe 10
555,STARD4,2536.1965,Severe 10
556,GAK,7692.6094,Severe 10
557,PREB,2247.9912,Severe 10
558,CAP1,63691.527,Severe 10
559,RNASE2,7630.8926,Severe 10
560,SUPT6H,8212.485,Severe 10
561,SEC62,12973.583,Severe 10
562,TMSB10,218025.39,Severe 10
563,XBP1,14132.868,Severe 10
564,PRKD3,4549.8413,Severe 10
565,SSNA1,4572.7695,Severe 10
566,CPEB1,138.5111,Severe 10
567,LAMTOR2,3037.126,Severe 10
568,SRSF9,8054.43,Severe 10
569,PHAX,2341.3796,Severe 10
570,TBL1XR1,6568.634,Severe 10
571,P4HA2,179.64453,Severe 10
572,PLCL1,1147.8704,Severe 10
573,RPS15,47656.195,Severe 10
574,UQCR11,14008.718,Severe 10
575,TUBA1A,25736.97,Severe 10
576,ATF7IP,8081.5283,Severe 10
577,PSMB7,6741.812,Severe 10
578,GNAQ,10273.935,Severe 10
579,EIF3G,11895.573,Severe 10
580,MRPS33,1933.0007,Severe 10
581,SYNE3,1225.1593,Severe 10
582,RGPD5,2133.9482,Severe 10
583,SYNE2,49654.332,Severe 10
584,ZNF217,7514.935,Severe 10
585,UNC50,1611.7136,Severe 10
586,EZR,25126.49,Severe 10
587,TAF1,4755.333,Severe 10
588,STARD9,1167.9869,Severe 10
589,PSMD4,8617.53,Severe 10
590,NBR1,8805.0205,Severe 10
591,DPEP2,1902.7529,Severe 10
592,ISCU,9039.073,Severe 10
593,DAZAP2,32118.242,Severe 10
594,PRKX,6099.1606,Severe 10
595,CELF2,18280.02,Severe 10
596,CHST2,3332.3293,Severe 10
597,BMS1,3782.4138,Severe 10
598,CNDP2,11662.632,Severe 10
599,AMZ2,4073.6426,Severe 10
600,ZFP36L2,29726.938,Severe 10
601,CTDSPL2,4687.33,Severe 10
602,EML6,452.2585,Severe 10
603,LSM7,5323.4883,Severe 10
604,PRMT2,11456.207,Severe 10
605,BROX,4735.833,Severe 10
606,TRIP6,762.81226,Severe 10
607,MRPL27,1155.3756,Severe 10
608,GIMAP2,3702.5195,Severe 10
609,ARIH2OS,277.09058,Severe 10
610,TUBB,5893.5815,Severe 10
611,CAPG,9776.237,Severe 10
612,PLEKHA2,10943.987,Severe 10
613,UGGT1,7934.9985,Severe 10
614,ADRM1,1100.2528,Severe 10
615,CASP1,16581.746,Severe 10
616,ITGAX,10236.495,Severe 10
617,MYBL1,5383.731,Severe 10
618,UGCG,4106.8154,Severe 10
619,CALR,18702.559,Severe 10
620,MCMBP,5564.473,Severe 10
621,MT-ND6,52385.504,Severe 10
622,RPL13,116964.984,Severe 10
623,CNBP,35068.867,Severe 10
624,PPP2R5A,8589.788,Severe 10
625,PRKDC,13193.342,Severe 10
626,UBE2L3,6893.073,Severe 10
627,MT-ND5,108499.73,Severe 10
628,UBR4,12198.402,Severe 10
629,DHRS7,6969.9937,Severe 10
630,CDC5L,6393.791,Severe 10
631,EIF4EBP2,10690.936,Severe 10
632,RTN3,12175.379,Severe 10
633,IL17RA,22241.846,Severe 10
634,FOS,112965.0,Severe 10
635,CDK19,3769.365,Severe 10
636,ANP32E,9806.437,Severe 10
637,PRKCB,28646.5,Severe 10
638,GLUD1,9187.294,Severe 10
639,ZNF296,461.12253,Severe 10
640,PRKAR1A,11727.499,Severe 10
641,CAT,6138.941,Severe 10
642,SHMT1,1100.563,Severe 10
643,PPARA,2180.4065,Severe 10
644,CERS5,2167.5388,Severe 10
645,DNAJA2,6231.6084,Severe 10
646,AIF1,48519.47,Severe 10
647,HSD17B4,4377.629,Severe 10
648,TNFRSF1B,43626.273,Severe 10
649,KPNB1,17024.883,Severe 10
650,DGKZ,4881.0103,Severe 10
651,RALBP1,10174.687,Severe 10
652,PPP1R7,5788.771,Severe 10
653,PCF11,8794.223,Severe 10
654,NFE2,6279.0537,Severe 10
655,TMEM50A,8419.095,Severe 10
656,LIMS1,18827.81,Severe 10
657,CYB5R3,2864.5151,Severe 10
658,SERINC1,11831.125,Severe 10
659,RNF6,4341.832,Severe 10
660,SUGT1,4835.5117,Severe 10
661,STAT2,14424.453,Severe 10
662,ARPC2,64662.72,Severe 10
663,WDR5,1237.5826,Severe 10
664,PSMB9,27965.164,Severe 10
665,LBR,9710.015,Severe 10
666,MORF4L2,4166.4854,Severe 10
667,FUS,22661.6,Severe 10
668,ALAS1,1578.1028,Severe 10
669,ZNF140,963.59875,Severe 10
670,ZBED6,1583.1533,Severe 10
671,VPS33B,1505.3191,Severe 10
672,SULF2,13935.681,Severe 10
673,RNPEPL1,6753.849,Severe 10
674,ARID4B,15566.912,Severe 10
675,ELP2,3402.0808,Severe 10
676,MCFD2,3984.035,Severe 10
677,PI4KA,7305.605,Severe 10
678,RFK,1948.737,Severe 10
679,RBM48,1347.3063,Severe 10
680,PERP,268.4303,Severe 10
681,EGR1,12201.178,Severe 10
682,CCNDBP1,5048.5645,Severe 10
683,COPE,3073.0789,Severe 10
684,PUS7L,1779.6888,Severe 10
685,DDA1,2317.686,Severe 10
686,RPS6KB1,3188.0234,Severe 10
687,MRPL28,2934.7336,Severe 10
688,ZRANB2,5398.2334,Severe 10
689,WARS,29847.684,Severe 10
690,RBCK1,7392.3926,Severe 10
691,FAM91A1,4065.8171,Severe 10
692,CLTC,16684.71,Severe 10
693,FRYL,9320.903,Severe 10
694,GNPTAB,12821.114,Severe 10
695,COPZ1,7845.5254,Severe 10
696,RPL36,17730.56,Severe 10
697,SSR2,11009.614,Severe 10
698,TRIB1,14863.175,Severe 10
699,HIST1H2AI,634.8395,Severe 10
700,HSPA8,31550.674,Severe 10
701,PTMA,61191.066,Severe 10
702,ING1,2734.4504,Severe 10
703,ACBD3,4589.309,Severe 10
704,RASSF5,22521.701,Severe 10
705,TXNRD2,1334.2426,Severe 10
706,ATP6V1A,6408.019,Severe 10
707,RPL18A,52835.285,Severe 10
708,TUFM,8097.1553,Severe 10
709,HEXIM1,8084.7046,Severe 10
710,EVI2B,15864.805,Severe 10
711,PTPRC,135396.8,Severe 10
712,NOL7,683.11554,Severe 10
713,MYBL2,242.97806,Severe 10
714,REC8,1933.3313,Severe 10
715,CCNL1,37140.67,Severe 10
716,IGHG3,3304.7588,Severe 10
717,CDC6,391.8923,Severe 10
718,FOXN3,15612.771,Severe 10
719,HLA-DPB1,41390.17,Severe 10
720,ASAP1,11671.105,Severe 10
721,SNRNP200,14308.605,Severe 10
722,PTBP3,17598.998,Severe 10
723,EDF1,14477.472,Severe 10
724,MT-ND1,140597.64,Severe 10
725,PSMD1,6770.6357,Severe 10
726,EEF1A1,178083.2,Severe 10
727,DAP,5705.9946,Severe 10
728,RPLP0,59247.65,Severe 10
729,POLE4,4863.6147,Severe 10
730,ZBTB44,7013.1885,Severe 10
