,Genename,Counts,Sample
195,ZC3H18,724.795,Moderate 5
196,ADD1,1201.9669,Moderate 5
197,MX1,25742.518,Moderate 5
198,SCMH1,190.49951,Moderate 5
199,ZYX,16728.793,Moderate 5
200,RNMT,1089.3219,Moderate 5
201,CANX,2223.4858,Moderate 5
202,IGHG4,2.1299255,Moderate 5
203,IL1RL1,0.0,Moderate 5
204,IGHV5-51,294.54617,Moderate 5
205,LAMB1,18.653687,Moderate 5
206,PDIA3,5185.2324,Moderate 5
207,ITGB2,13617.322,Moderate 5
208,NT5DC2,48.415977,Moderate 5
209,VIM,49052.895,Moderate 5
210,TNFAIP3,1551.06,Moderate 5
211,RPS8,95728.055,Moderate 5
212,OXNAD1,1127.5526,Moderate 5
213,SLC25A46,556.15967,Moderate 5
214,IGHV3-23,469.89917,Moderate 5
215,CNOT1,1880.075,Moderate 5
216,LPP,1386.3074,Moderate 5
217,UBE2J1,4060.2502,Moderate 5
218,ANKRD28,523.22046,Moderate 5
219,PRDM4,170.93494,Moderate 5
220,PSMB6,3279.5137,Moderate 5
221,UBXN7,661.54285,Moderate 5
222,ZNF227,221.23245,Moderate 5
223,NCOA3,1608.9404,Moderate 5
224,MTX1,1112.9762,Moderate 5
225,PDIA4,1286.1879,Moderate 5
226,CHD4,1927.5623,Moderate 5
227,AC159540.1,70.89351,Moderate 5
228,PLA2G2D,4.7596383,Moderate 5
229,CCDC97,701.3835,Moderate 5
230,TMEM154,7582.507,Moderate 5
231,HIST1H2BK,1455.2513,Moderate 5
232,KIAA0319,53.06461,Moderate 5
233,APOBEC3G,2253.179,Moderate 5
234,MOSPD1,223.8045,Moderate 5
235,RPN1,3206.066,Moderate 5
236,ARHGAP1,992.97656,Moderate 5
237,CIR1,9850.563,Moderate 5
238,AACS,101.98837,Moderate 5
239,CHD7,808.0733,Moderate 5
240,STX6,312.7305,Moderate 5
241,SAMD9,4504.1587,Moderate 5
242,TOM1,1719.0623,Moderate 5
243,SNRPC,2125.255,Moderate 5
244,PGAP1,134.4344,Moderate 5
245,ANXA1,9962.906,Moderate 5
246,TMEM181,360.8538,Moderate 5
247,ARHGAP12,290.11288,Moderate 5
248,IPO11,138.5419,Moderate 5
249,KLF3,3205.3813,Moderate 5
250,CTSS,18765.463,Moderate 5
251,LYZ,39197.598,Moderate 5
252,IFI44L,14472.741,Moderate 5
253,HNRNPUL1,2925.9893,Moderate 5
254,GNAS,4383.7314,Moderate 5
255,SNED1,119.50291,Moderate 5
256,IQGAP1,6758.6187,Moderate 5
257,HMGXB3,348.37262,Moderate 5
258,KDM5C,852.226,Moderate 5
259,RNF213,19041.719,Moderate 5
260,RPS13,89820.49,Moderate 5
261,TMCO1,2212.5671,Moderate 5
262,ELL2,226.89003,Moderate 5
263,RPLP1,147883.06,Moderate 5
264,RPL32,131352.02,Moderate 5
265,RAB1B,3844.4883,Moderate 5
266,PKM,10360.646,Moderate 5
267,IGHA1,130.14867,Moderate 5
268,NDUFB8,325.48288,Moderate 5
269,COPB2,1444.1101,Moderate 5
270,ARAF,1036.9093,Moderate 5
271,COLEC11,0.0,Moderate 5
272,IGHV1-24,97.98042,Moderate 5
273,B2M,623123.56,Moderate 5
274,SPCS3,2084.5464,Moderate 5
275,SNRNP70,2109.0981,Moderate 5
276,RPS2,39743.57,Moderate 5
277,HSP90B1,4564.2017,Moderate 5
278,ANKRD17,826.05273,Moderate 5
279,GDE1,887.317,Moderate 5
280,NCOR1,2813.1804,Moderate 5
281,RAB31,4168.0005,Moderate 5
282,PSMC2,1130.8352,Moderate 5
283,RPS6,65454.938,Moderate 5
284,CLUH,132.11119,Moderate 5
285,CCND2,1234.2369,Moderate 5
286,RPL14,64291.0,Moderate 5
287,RPS27L,4044.4973,Moderate 5
288,GAPDH,57720.652,Moderate 5
289,RPS20,9696.758,Moderate 5
290,SEPT8,47.30228,Moderate 5
291,ZNF622,1050.9247,Moderate 5
292,CNR2,98.758224,Moderate 5
293,SREBF2,586.4448,Moderate 5
294,SEC24C,665.2161,Moderate 5
295,CSTA,5311.9033,Moderate 5
296,RPL38,27356.963,Moderate 5
297,TLN1,7205.8726,Moderate 5
298,MRPL22,811.80304,Moderate 5
299,MOV10,926.4002,Moderate 5
300,ATF4,2411.592,Moderate 5
301,ATAD2,215.44199,Moderate 5
302,RPL10A,32106.818,Moderate 5
303,ESRRA,121.37068,Moderate 5
304,TGM2,9.510796,Moderate 5
305,SNX27,919.21893,Moderate 5
306,TMEM30A,1240.3425,Moderate 5
307,SIL1,400.37225,Moderate 5
308,PLXDC2,1896.3563,Moderate 5
309,WDR55,478.34424,Moderate 5
310,MT-ND2,51940.492,Moderate 5
311,EIF3A,2446.8481,Moderate 5
312,MFSD10,1702.3632,Moderate 5
313,HEATR3,286.92453,Moderate 5
314,HDAC4,554.3846,Moderate 5
315,APOL6,3678.8218,Moderate 5
316,COPA,1341.1439,Moderate 5
317,PGGT1B,513.96265,Moderate 5
318,SMARCC2,1510.4309,Moderate 5
319,HSPA5,4454.7114,Moderate 5
320,HSPA9,1733.178,Moderate 5
321,IFITM2,430982.4,Moderate 5
322,CAPRIN1,1516.4049,Moderate 5
323,DYNC1H1,1642.1134,Moderate 5
324,MORF4L1,6296.4497,Moderate 5
325,SYTL3,740.39075,Moderate 5
326,NNT,448.44403,Moderate 5
327,RPRD2,623.6654,Moderate 5
328,STAT1,9984.294,Moderate 5
329,SAMHD1,7329.3735,Moderate 5
330,PKN1,1834.6001,Moderate 5
331,MYCBP2,2502.9766,Moderate 5
332,ACTB,325145.1,Moderate 5
333,COTL1,24960.568,Moderate 5
334,FAM198B,562.95557,Moderate 5
335,BTN3A2,2955.4153,Moderate 5
336,KIAA0232,942.32294,Moderate 5
337,TPRKB,974.7309,Moderate 5
338,XAF1,12235.877,Moderate 5
339,ST3GAL1,1905.9006,Moderate 5
340,RCSD1,5383.6274,Moderate 5
341,TXNIP,32230.969,Moderate 5
342,RASSF2,2065.4263,Moderate 5
343,RPS18,97317.43,Moderate 5
344,RPL35,35077.523,Moderate 5
345,SYK,3162.169,Moderate 5
346,FNBP1,3240.986,Moderate 5
347,ABR,793.3578,Moderate 5
348,UBE2K,1156.7786,Moderate 5
349,FCGR2A,7045.3433,Moderate 5
350,AXIN1,347.29437,Moderate 5
351,CHD3,1091.5839,Moderate 5
352,OAS3,4528.293,Moderate 5
353,CAPZA2,4944.903,Moderate 5
354,MT-ATP8,137617.66,Moderate 5
355,ARHGDIB,33606.836,Moderate 5
356,SYNCRIP,1262.251,Moderate 5
357,PHIP,2779.0715,Moderate 5
358,SRRM1,3867.2654,Moderate 5
359,WAS,5763.9727,Moderate 5
360,UQCRB,11535.94,Moderate 5
361,USP7,587.7198,Moderate 5
362,LAMP2,2652.3171,Moderate 5
363,SHISA5,10968.181,Moderate 5
364,TMPO,1665.5497,Moderate 5
365,WDFY4,324.72372,Moderate 5
366,PSMD6,2309.5847,Moderate 5
367,PABPC1,24679.455,Moderate 5
368,COMMD8,1162.9894,Moderate 5
369,ASPM,0.0,Moderate 5
370,LST1,35536.965,Moderate 5
371,CSDE1,5296.8506,Moderate 5
372,FCGR1A,1314.3573,Moderate 5
373,KIF22,928.0592,Moderate 5
374,CKAP2,265.5447,Moderate 5
375,TADA2B,386.36575,Moderate 5
376,NFKBIA,11757.583,Moderate 5
377,CEP350,1364.0308,Moderate 5
378,GTF3C5,468.52744,Moderate 5
379,RBM8A,3961.7634,Moderate 5
380,SET,2472.5222,Moderate 5
381,NCF2,8943.63,Moderate 5
382,ITGAM,1804.7473,Moderate 5
383,TXLNA,281.67847,Moderate 5
384,DIAPH1,1992.332,Moderate 5
385,PAG1,2429.9019,Moderate 5
386,CST3,53166.043,Moderate 5
387,RPS5,36271.508,Moderate 5
388,IFI27,3003.7441,Moderate 5
389,YWHAZ,15901.821,Moderate 5
390,MOB1A,4917.2344,Moderate 5
391,IFITM3,136819.28,Moderate 5
392,LTBP4,585.19336,Moderate 5
393,LACTB,677.4855,Moderate 5
394,AP2B1,1375.658,Moderate 5
395,HCK,7468.4253,Moderate 5
396,LRP1,1046.3516,Moderate 5
397,LSP1,24379.248,Moderate 5
398,MAST4,542.9025,Moderate 5
399,CYBB,3902.563,Moderate 5
400,MALAT1,534517.3,Moderate 5
401,ELMO1,1343.8448,Moderate 5
402,MT-ATP6,36242.97,Moderate 5
403,MYH9,11557.526,Moderate 5
404,VPS41,556.7806,Moderate 5
405,ATP2B4,923.8322,Moderate 5
406,PTPRE,5181.3267,Moderate 5
407,ACTR1B,918.92725,Moderate 5
408,H3F3B,131631.38,Moderate 5
409,GCC2,2181.9907,Moderate 5
410,OAZ1,56233.25,Moderate 5
411,PIK3AP1,2216.641,Moderate 5
412,NUCKS1,2463.3538,Moderate 5
413,HPSE,430.33237,Moderate 5
414,CD44,6452.1206,Moderate 5
415,SARS,1950.9442,Moderate 5
416,CD244,249.41458,Moderate 5
417,TSPAN31,305.7586,Moderate 5
418,HLA-DRA,20519.184,Moderate 5
419,MBD2,676.92633,Moderate 5
420,RAB33B,359.9763,Moderate 5
421,TNRC6B,2780.8843,Moderate 5
422,CTSZ,1534.2977,Moderate 5
423,ITGAL,2176.7456,Moderate 5
424,YPEL5,4633.574,Moderate 5
425,HNRNPA1,18129.621,Moderate 5
426,CCDC88C,1027.8733,Moderate 5
427,ZMYND11,364.9361,Moderate 5
428,MVP,3231.497,Moderate 5
429,EXD3,206.24632,Moderate 5
430,RPL3,50869.35,Moderate 5
431,NELFE,1483.1099,Moderate 5
432,RSL1D1,2979.4421,Moderate 5
433,TMX1,1255.4966,Moderate 5
434,HNRNPU,6108.738,Moderate 5
435,ACOT9,1082.4587,Moderate 5
436,MYL12A,54927.27,Moderate 5
437,OAS1,14527.483,Moderate 5
438,HDAC8,287.02744,Moderate 5
439,TRAK2,696.28235,Moderate 5
440,VRK2,632.2366,Moderate 5
441,ATXN2L,1307.9862,Moderate 5
442,CYB561D2,1345.2567,Moderate 5
443,TAPBP,7746.102,Moderate 5
444,WBP1L,490.52777,Moderate 5
445,CENPJ,77.20366,Moderate 5
446,HNRNPC,6777.3774,Moderate 5
447,CD2,4468.6562,Moderate 5
448,CHCHD1,1238.3367,Moderate 5
449,TSTA3,817.07654,Moderate 5
450,EIF3C,187.19847,Moderate 5
451,LBH,2551.3745,Moderate 5
452,MEGF8,61.457508,Moderate 5
453,SMCO4,1173.4949,Moderate 5
454,MAP3K2,1424.0217,Moderate 5
455,MARCKS,2577.3552,Moderate 5
456,PDCD11,337.0708,Moderate 5
457,RPA2,1664.83,Moderate 5
458,BID,4791.9336,Moderate 5
459,STX10,3568.74,Moderate 5
460,IFIT3,46516.945,Moderate 5
461,DHX9,1166.034,Moderate 5
462,ATP6V0B,13154.004,Moderate 5
463,OGT,2014.6915,Moderate 5
464,BUD31,3551.1704,Moderate 5
465,ZBED6CL,11.426085,Moderate 5
466,WDR70,425.93802,Moderate 5
467,ABCA7,773.8856,Moderate 5
468,SPN,2170.7048,Moderate 5
469,CANT1,785.3322,Moderate 5
470,SPINK2,191.39204,Moderate 5
471,PRDX5,5759.778,Moderate 5
472,CDV3,870.8045,Moderate 5
473,IGHG2,15.734002,Moderate 5
474,IK,3533.4539,Moderate 5
475,PI4KB,953.22736,Moderate 5
476,SORL1,5918.694,Moderate 5
477,IGLV1-47,300.79172,Moderate 5
478,CD2BP2,1762.3156,Moderate 5
479,SELL,26490.926,Moderate 5
480,RORA,1282.4995,Moderate 5
481,SP100,14073.545,Moderate 5
482,MBNL1,7394.6855,Moderate 5
483,UHRF2,568.6263,Moderate 5
484,KDM5B,443.08234,Moderate 5
485,PDCD6IP,1558.4327,Moderate 5
486,UROD,832.3215,Moderate 5
487,EFTUD2,652.98785,Moderate 5
488,TNRC6A,850.5393,Moderate 5
489,TPM3,15584.979,Moderate 5
490,HMGB1,15656.21,Moderate 5
491,ZNF263,366.28436,Moderate 5
492,GGA2,669.44495,Moderate 5
493,HUWE1,1139.3751,Moderate 5
494,ERP44,2312.413,Moderate 5
495,CD14,7230.316,Moderate 5
496,GPR180,176.59795,Moderate 5
497,FAM129A,4012.095,Moderate 5
498,PSMD2,1610.6462,Moderate 5
499,IGFBP4,128.17714,Moderate 5
500,PCGF5,3031.575,Moderate 5
501,TGOLN2,3733.9048,Moderate 5
502,RPL31,20201.303,Moderate 5
503,IPO7,701.49475,Moderate 5
504,AKT1,734.5213,Moderate 5
505,MCM6,228.59167,Moderate 5
506,DPAGT1,267.0066,Moderate 5
507,C22orf46,135.5404,Moderate 5
508,CD47,4780.31,Moderate 5
509,TTC30A,42.600117,Moderate 5
510,FBL,1949.693,Moderate 5
511,POLR1D,4447.516,Moderate 5
512,RSBN1,1757.014,Moderate 5
513,SOD2,30429.674,Moderate 5
514,FCGR3B,40549.312,Moderate 5
515,ZNF23,97.67304,Moderate 5
516,IQCH-AS1,61.66318,Moderate 5
517,UBR5,937.4763,Moderate 5
518,SLTM,2379.2078,Moderate 5
519,PLEKHG1,105.14208,Moderate 5
520,RBM10,739.1485,Moderate 5
521,CLEC12A,672.6866,Moderate 5
522,HCG18,535.31476,Moderate 5
523,EBAG9,689.522,Moderate 5
524,MARCH5,952.77435,Moderate 5
525,THYN1,1332.3295,Moderate 5
526,KCTD21,93.71248,Moderate 5
527,MPI,568.2611,Moderate 5
528,C12orf29,311.28806,Moderate 5
529,CUL9,137.4302,Moderate 5
530,PDZD2,0.0,Moderate 5
531,COL2A1,0.0,Moderate 5
532,PLEKHG3,957.9659,Moderate 5
533,MATN1,2.248707,Moderate 5
534,MINOS1,3735.0835,Moderate 5
535,P4HTM,472.56735,Moderate 5
536,SPDL1,143.70604,Moderate 5
537,ATF2,554.0558,Moderate 5
538,SH3BP2,1709.9359,Moderate 5
539,SS18L2,1730.6506,Moderate 5
540,AFTPH,1252.6353,Moderate 5
541,G3BP2,2345.1367,Moderate 5
542,RASGRP2,5220.8823,Moderate 5
543,CD63,5017.6577,Moderate 5
544,PRKCH,1771.8889,Moderate 5
545,MTRNR2L12,71.96617,Moderate 5
546,MAPKAPK3,2230.852,Moderate 5
547,SOBP,105.991005,Moderate 5
548,PLCE1,7.7838664,Moderate 5
549,ANKRD11,1455.589,Moderate 5
550,RTN4,4235.371,Moderate 5
551,IGLC3,215.03539,Moderate 5
552,HDAC9,529.12036,Moderate 5
553,PPP1CB,1386.2181,Moderate 5
554,FAM49B,6134.507,Moderate 5
555,STARD4,141.28653,Moderate 5
556,GAK,970.54315,Moderate 5
557,PREB,731.5573,Moderate 5
558,CAP1,12946.138,Moderate 5
559,RNASE2,1167.6102,Moderate 5
560,SUPT6H,1194.1107,Moderate 5
561,SEC62,6367.6084,Moderate 5
562,TMSB10,174188.56,Moderate 5
563,XBP1,3786.2046,Moderate 5
564,PRKD3,389.32184,Moderate 5
565,SSNA1,2603.5,Moderate 5
566,CPEB1,2.045408,Moderate 5
567,LAMTOR2,2849.192,Moderate 5
568,SRSF9,1764.5396,Moderate 5
569,PHAX,763.47833,Moderate 5
570,TBL1XR1,821.117,Moderate 5
571,P4HA2,25.557173,Moderate 5
572,PLCL1,126.25266,Moderate 5
573,RPS15,85505.59,Moderate 5
574,UQCR11,13876.561,Moderate 5
575,TUBA1A,8972.06,Moderate 5
576,ATF7IP,1709.0077,Moderate 5
577,PSMB7,1600.3641,Moderate 5
578,GNAQ,1223.1135,Moderate 5
579,EIF3G,6842.7505,Moderate 5
580,MRPS33,1087.6813,Moderate 5
581,SYNE3,534.5224,Moderate 5
582,RGPD5,4.6291933,Moderate 5
583,SYNE2,2547.56,Moderate 5
584,ZNF217,1407.1116,Moderate 5
585,UNC50,882.1385,Moderate 5
586,EZR,3389.8794,Moderate 5
587,TAF1,477.67383,Moderate 5
588,STARD9,50.714237,Moderate 5
589,PSMD4,3654.201,Moderate 5
590,NBR1,1486.711,Moderate 5
591,DPEP2,1756.9894,Moderate 5
592,ISCU,5002.3804,Moderate 5
593,DAZAP2,16303.547,Moderate 5
594,PRKX,1149.907,Moderate 5
595,CELF2,5577.6143,Moderate 5
596,CHST2,163.1982,Moderate 5
597,BMS1,423.91397,Moderate 5
598,CNDP2,1373.7983,Moderate 5
599,AMZ2,1169.1295,Moderate 5
600,ZFP36L2,18366.412,Moderate 5
601,CTDSPL2,454.8123,Moderate 5
602,EML6,13.144882,Moderate 5
603,LSM7,3929.501,Moderate 5
604,PRMT2,4092.874,Moderate 5
605,BROX,1026.6848,Moderate 5
606,TRIP6,181.18068,Moderate 5
607,MRPL27,857.4014,Moderate 5
608,GIMAP2,2287.7659,Moderate 5
609,ARIH2OS,203.50299,Moderate 5
610,TUBB,5493.9976,Moderate 5
611,CAPG,5019.6274,Moderate 5
612,PLEKHA2,1189.894,Moderate 5
613,UGGT1,457.10724,Moderate 5
614,ADRM1,2632.0828,Moderate 5
615,CASP1,7086.1333,Moderate 5
616,ITGAX,3176.143,Moderate 5
617,MYBL1,334.81683,Moderate 5
618,UGCG,418.4655,Moderate 5
619,CALR,6945.7485,Moderate 5
620,MCMBP,642.12726,Moderate 5
621,MT-ND6,7635.902,Moderate 5
622,RPL13,136142.62,Moderate 5
623,CNBP,14990.295,Moderate 5
624,PPP2R5A,949.61383,Moderate 5
625,PRKDC,1355.8325,Moderate 5
626,UBE2L3,3279.7773,Moderate 5
627,MT-ND5,43420.4,Moderate 5
628,UBR4,1788.829,Moderate 5
629,DHRS7,5995.0757,Moderate 5
630,CDC5L,1069.7833,Moderate 5
631,EIF4EBP2,1701.3751,Moderate 5
632,RTN3,4292.4883,Moderate 5
633,IL17RA,5546.442,Moderate 5
634,FOS,17384.047,Moderate 5
635,CDK19,458.97308,Moderate 5
636,ANP32E,1440.3479,Moderate 5
637,PRKCB,3101.2048,Moderate 5
638,GLUD1,1379.3575,Moderate 5
639,ZNF296,282.92606,Moderate 5
640,PRKAR1A,3624.3967,Moderate 5
641,CAT,1721.4258,Moderate 5
642,SHMT1,167.97046,Moderate 5
643,PPARA,82.68614,Moderate 5
644,CERS5,497.38312,Moderate 5
645,DNAJA2,1674.5836,Moderate 5
646,AIF1,25952.516,Moderate 5
647,HSD17B4,830.8366,Moderate 5
648,TNFRSF1B,5013.3467,Moderate 5
649,KPNB1,5614.63,Moderate 5
650,DGKZ,1902.6398,Moderate 5
651,RALBP1,1841.2942,Moderate 5
652,PPP1R7,1867.0043,Moderate 5
653,PCF11,1586.6768,Moderate 5
654,NFE2,7744.0044,Moderate 5
655,TMEM50A,7678.834,Moderate 5
656,LIMS1,4577.7505,Moderate 5
657,CYB5R3,1771.8693,Moderate 5
658,SERINC1,3368.7468,Moderate 5
659,RNF6,703.246,Moderate 5
660,SUGT1,1151.3375,Moderate 5
661,STAT2,3050.098,Moderate 5
662,ARPC2,26306.846,Moderate 5
663,WDR5,315.48633,Moderate 5
664,PSMB9,26528.512,Moderate 5
665,LBR,2821.4783,Moderate 5
666,MORF4L2,901.1539,Moderate 5
667,FUS,5132.0273,Moderate 5
668,ALAS1,711.1512,Moderate 5
669,ZNF140,221.69305,Moderate 5
670,ZBED6,75.984436,Moderate 5
671,VPS33B,180.60458,Moderate 5
672,SULF2,664.7678,Moderate 5
673,RNPEPL1,1249.4177,Moderate 5
674,ARID4B,4336.0815,Moderate 5
675,ELP2,688.334,Moderate 5
676,MCFD2,596.02075,Moderate 5
677,PI4KA,478.07193,Moderate 5
678,RFK,402.86328,Moderate 5
679,RBM48,411.89417,Moderate 5
680,PERP,150.60474,Moderate 5
681,EGR1,501.23102,Moderate 5
682,CCNDBP1,3082.7192,Moderate 5
683,COPE,5435.808,Moderate 5
684,PUS7L,387.59778,Moderate 5
685,DDA1,883.43536,Moderate 5
686,RPS6KB1,397.31403,Moderate 5
687,MRPL28,1321.9149,Moderate 5
688,ZRANB2,1657.8612,Moderate 5
689,WARS,1112.6996,Moderate 5
690,RBCK1,5206.4434,Moderate 5
691,FAM91A1,609.9128,Moderate 5
692,CLTC,1734.284,Moderate 5
693,FRYL,1143.9884,Moderate 5
