,Genename,Counts,Sample
253,HNRNPUL1,7653.1704,Healthy 25
254,GNAS,20342.5,Healthy 25
255,SNED1,376.60406,Healthy 25
256,IQGAP1,13514.563,Healthy 25
257,HMGXB3,620.5296,Healthy 25
258,KDM5C,1756.62,Healthy 25
259,RNF213,44809.883,Healthy 25
260,RPS13,42008.51,Healthy 25
261,TMCO1,1744.3597,Healthy 25
262,ELL2,261.28427,Healthy 25
263,RPLP1,51249.65,Healthy 25
264,RPL32,38335.36,Healthy 25
265,RAB1B,330.60132,Healthy 25
266,PKM,5561.0327,Healthy 25
267,IGHA1,255.96577,Healthy 25
268,NDUFB8,2334.8713,Healthy 25
269,COPB2,1818.1383,Healthy 25
270,ARAF,1257.8027,Healthy 25
271,COLEC11,18.018019,Healthy 25
272,IGHV1-24,0.0,Healthy 25
273,B2M,205312.6,Healthy 25
274,SPCS3,3546.2827,Healthy 25
275,SNRNP70,9730.602,Healthy 25
276,RPS2,60055.156,Healthy 25
277,HSP90B1,18120.01,Healthy 25
278,ANKRD17,5719.377,Healthy 25
279,GDE1,1099.0936,Healthy 25
280,NCOR1,12943.954,Healthy 25
281,RAB31,445.35733,Healthy 25
282,PSMC2,1393.0042,Healthy 25
283,RPS6,146208.33,Healthy 25
284,CLUH,1188.2095,Healthy 25
285,CCND2,7441.6953,Healthy 25
286,RPL14,44328.73,Healthy 25
287,RPS27L,1982.7137,Healthy 25
288,GAPDH,2276.92,Healthy 25
289,RPS20,53930.26,Healthy 25
290,SEPT8,366.23947,Healthy 25
291,ZNF622,1306.0219,Healthy 25
292,CNR2,478.0091,Healthy 25
293,SREBF2,1345.6555,Healthy 25
294,SEC24C,2132.025,Healthy 25
295,CSTA,105.01196,Healthy 25
296,RPL38,21348.895,Healthy 25
297,TLN1,20444.602,Healthy 25
298,MRPL22,858.15643,Healthy 25
299,MOV10,1312.0002,Healthy 25
300,ATF4,8264.207,Healthy 25
301,ATAD2,1038.2229,Healthy 25
302,RPL10A,33445.695,Healthy 25
303,ESRRA,257.70084,Healthy 25
304,TGM2,146.56467,Healthy 25
305,SNX27,2562.2573,Healthy 25
306,TMEM30A,3661.2793,Healthy 25
307,SIL1,348.29504,Healthy 25
308,PLXDC2,390.7924,Healthy 25
309,WDR55,1406.3757,Healthy 25
310,MT-ND2,85538.79,Healthy 25
311,EIF3A,13645.223,Healthy 25
312,MFSD10,1273.6794,Healthy 25
313,HEATR3,877.56384,Healthy 25
314,HDAC4,1289.3386,Healthy 25
315,APOL6,9311.976,Healthy 25
316,COPA,3918.5288,Healthy 25
317,PGGT1B,454.21982,Healthy 25
318,SMARCC2,5366.6626,Healthy 25
319,HSPA5,11142.774,Healthy 25
320,HSPA9,4495.507,Healthy 25
321,IFITM2,4122.3594,Healthy 25
322,CAPRIN1,2491.965,Healthy 25
323,DYNC1H1,12107.994,Healthy 25
324,MORF4L1,4172.713,Healthy 25
325,SYTL3,2372.2505,Healthy 25
326,NNT,1685.8304,Healthy 25
327,RPRD2,2733.8389,Healthy 25
328,STAT1,6337.5327,Healthy 25
329,SAMHD1,13236.108,Healthy 25
330,PKN1,2367.3525,Healthy 25
331,MYCBP2,19168.402,Healthy 25
332,ACTB,27274.736,Healthy 25
333,COTL1,5627.7095,Healthy 25
334,FAM198B,158.32436,Healthy 25
335,BTN3A2,16902.418,Healthy 25
336,KIAA0232,2025.37,Healthy 25
337,TPRKB,861.3189,Healthy 25
338,XAF1,8173.742,Healthy 25
339,ST3GAL1,5488.683,Healthy 25
340,RCSD1,7651.5415,Healthy 25
341,TXNIP,79905.86,Healthy 25
342,RASSF2,3319.2668,Healthy 25
343,RPS18,70132.27,Healthy 25
344,RPL35,29248.576,Healthy 25
345,SYK,2505.5378,Healthy 25
346,FNBP1,15495.018,Healthy 25
347,ABR,1693.4198,Healthy 25
348,UBE2K,2558.579,Healthy 25
349,FCGR2A,407.84143,Healthy 25
350,AXIN1,2970.5325,Healthy 25
351,CHD3,20562.586,Healthy 25
352,OAS3,866.1613,Healthy 25
353,CAPZA2,1749.7018,Healthy 25
354,MT-ATP8,18691.08,Healthy 25
355,ARHGDIB,17574.512,Healthy 25
356,SYNCRIP,7177.762,Healthy 25
357,PHIP,8455.551,Healthy 25
358,SRRM1,6834.266,Healthy 25
359,WAS,3172.4717,Healthy 25
360,UQCRB,8637.77,Healthy 25
361,USP7,7781.064,Healthy 25
362,LAMP2,1097.6514,Healthy 25
363,SHISA5,5158.022,Healthy 25
364,TMPO,3543.982,Healthy 25
365,WDFY4,1038.8689,Healthy 25
366,PSMD6,2808.5034,Healthy 25
367,PABPC1,76931.22,Healthy 25
368,COMMD8,961.6765,Healthy 25
369,ASPM,107.21579,Healthy 25
370,LST1,1012.3017,Healthy 25
371,CSDE1,16361.445,Healthy 25
372,FCGR1A,96.29686,Healthy 25
373,KIF22,1926.868,Healthy 25
374,CKAP2,714.84467,Healthy 25
375,TADA2B,1991.8368,Healthy 25
376,NFKBIA,6275.6646,Healthy 25
377,CEP350,11584.052,Healthy 25
378,GTF3C5,1405.4155,Healthy 25
379,RBM8A,3383.0867,Healthy 25
380,SET,10642.832,Healthy 25
381,NCF2,1163.6583,Healthy 25
382,ITGAM,2137.0413,Healthy 25
383,TXLNA,2244.8254,Healthy 25
384,DIAPH1,15955.732,Healthy 25
385,PAG1,7131.38,Healthy 25
386,CST3,1468.3214,Healthy 25
387,RPS5,56018.52,Healthy 25
388,IFI27,40.033707,Healthy 25
389,YWHAZ,12266.412,Healthy 25
390,MOB1A,5708.152,Healthy 25
391,IFITM3,991.9955,Healthy 25
392,LTBP4,1009.66907,Healthy 25
393,LACTB,840.38513,Healthy 25
394,AP2B1,3734.8545,Healthy 25
395,HCK,503.46072,Healthy 25
396,LRP1,747.1095,Healthy 25
397,LSP1,6021.5977,Healthy 25
398,MAST4,1391.065,Healthy 25
399,CYBB,1972.2792,Healthy 25
400,MALAT1,1053588.6,Healthy 25
401,ELMO1,1377.4962,Healthy 25
402,MT-ATP6,181193.06,Healthy 25
403,MYH9,37935.6,Healthy 25
404,VPS41,1415.9153,Healthy 25
405,ATP2B4,7356.6377,Healthy 25
406,PTPRE,2982.4968,Healthy 25
407,ACTR1B,2139.7434,Healthy 25
408,H3F3B,20569.656,Healthy 25
409,GCC2,10303.616,Healthy 25
410,OAZ1,18330.695,Healthy 25
411,PIK3AP1,1732.0593,Healthy 25
412,NUCKS1,9540.113,Healthy 25
413,HPSE,226.60631,Healthy 25
414,CD44,11580.476,Healthy 25
415,SARS,3680.057,Healthy 25
416,CD244,1676.4982,Healthy 25
417,TSPAN31,407.8326,Healthy 25
418,HLA-DRA,7955.6406,Healthy 25
419,MBD2,3441.7395,Healthy 25
420,RAB33B,312.80798,Healthy 25
421,TNRC6B,12974.509,Healthy 25
422,CTSZ,989.46484,Healthy 25
423,ITGAL,17893.408,Healthy 25
424,YPEL5,2088.3962,Healthy 25
425,HNRNPA1,13962.827,Healthy 25
426,CCDC88C,12630.76,Healthy 25
427,ZMYND11,4049.9614,Healthy 25
428,MVP,3771.2927,Healthy 25
429,EXD3,249.53752,Healthy 25
430,RPL3,115482.45,Healthy 25
431,NELFE,1564.8965,Healthy 25
432,RSL1D1,8256.04,Healthy 25
433,TMX1,1351.9802,Healthy 25
434,HNRNPU,20451.125,Healthy 25
435,ACOT9,838.7112,Healthy 25
436,MYL12A,11218.58,Healthy 25
437,OAS1,813.82306,Healthy 25
438,HDAC8,174.88933,Healthy 25
439,TRAK2,1976.144,Healthy 25
440,VRK2,367.41394,Healthy 25
441,ATXN2L,1948.1947,Healthy 25
442,CYB561D2,726.3224,Healthy 25
443,TAPBP,11059.654,Healthy 25
444,WBP1L,2379.5278,Healthy 25
445,CENPJ,737.76324,Healthy 25
446,HNRNPC,10240.516,Healthy 25
447,CD2,8612.439,Healthy 25
448,CHCHD1,960.4242,Healthy 25
449,TSTA3,915.86163,Healthy 25
450,EIF3C,9360.308,Healthy 25
451,LBH,7899.5767,Healthy 25
452,MEGF8,441.70972,Healthy 25
453,SMCO4,223.54396,Healthy 25
454,MAP3K2,4764.5566,Healthy 25
455,MARCKS,646.2582,Healthy 25
456,PDCD11,2624.6755,Healthy 25
457,RPA2,2821.3896,Healthy 25
458,BID,726.0854,Healthy 25
459,STX10,1517.5968,Healthy 25
460,IFIT3,351.1914,Healthy 25
461,DHX9,4782.525,Healthy 25
462,ATP6V0B,2097.2231,Healthy 25
463,OGT,10825.712,Healthy 25
464,BUD31,579.83484,Healthy 25
465,ZBED6CL,408.60068,Healthy 25
466,WDR70,1894.0782,Healthy 25
467,ABCA7,2849.0603,Healthy 25
468,SPN,13038.111,Healthy 25
469,CANT1,1342.8878,Healthy 25
470,SPINK2,66.68558,Healthy 25
471,PRDX5,2609.4443,Healthy 25
472,CDV3,8558.217,Healthy 25
473,IGHG2,452.41354,Healthy 25
474,IK,7013.6685,Healthy 25
475,PI4KB,1271.012,Healthy 25
476,SORL1,14619.865,Healthy 25
477,IGLV1-47,0.0,Healthy 25
478,CD2BP2,1807.9158,Healthy 25
479,SELL,11081.286,Healthy 25
480,RORA,7171.7134,Healthy 25
481,SP100,13185.553,Healthy 25
482,MBNL1,15098.821,Healthy 25
483,UHRF2,2440.2048,Healthy 25
484,KDM5B,1465.7296,Healthy 25
485,PDCD6IP,3010.983,Healthy 25
486,UROD,1416.2246,Healthy 25
487,EFTUD2,1968.6863,Healthy 25
488,TNRC6A,5215.9185,Healthy 25
489,TPM3,16960.383,Healthy 25
490,HMGB1,7542.7227,Healthy 25
491,ZNF263,1574.4711,Healthy 25
492,GGA2,2723.1646,Healthy 25
493,HUWE1,10279.892,Healthy 25
494,ERP44,1318.5792,Healthy 25
495,CD14,842.2452,Healthy 25
496,GPR180,501.5686,Healthy 25
497,FAM129A,4988.062,Healthy 25
498,PSMD2,4158.152,Healthy 25
499,IGFBP4,103.72886,Healthy 25
500,PCGF5,2630.2795,Healthy 25
501,TGOLN2,11331.594,Healthy 25
502,RPL31,78864.695,Healthy 25
503,IPO7,2402.447,Healthy 25
504,AKT1,1445.1261,Healthy 25
505,MCM6,982.36206,Healthy 25
506,DPAGT1,389.16345,Healthy 25
507,C22orf46,1537.1342,Healthy 25
508,CD47,6295.804,Healthy 25
509,TTC30A,17.331022,Healthy 25
510,FBL,8689.286,Healthy 25
511,POLR1D,2230.589,Healthy 25
512,RSBN1,3667.8835,Healthy 25
513,SOD2,2655.8162,Healthy 25
514,FCGR3B,1901.4072,Healthy 25
515,ZNF23,212.82669,Healthy 25
516,IQCH-AS1,218.71284,Healthy 25
517,UBR5,5369.6,Healthy 25
518,SLTM,8781.834,Healthy 25
519,PLEKHG1,318.8053,Healthy 25
520,RBM10,2922.768,Healthy 25
521,CLEC12A,599.015,Healthy 25
522,HCG18,3066.1729,Healthy 25
523,EBAG9,1169.7032,Healthy 25
524,MARCH5,479.76212,Healthy 25
525,THYN1,1293.1355,Healthy 25
526,KCTD21,162.78511,Healthy 25
527,MPI,700.27576,Healthy 25
528,C12orf29,641.92706,Healthy 25
529,CUL9,1353.2256,Healthy 25
530,PDZD2,282.53488,Healthy 25
531,COL2A1,0.0,Healthy 25
532,PLEKHG3,1527.487,Healthy 25
533,MATN1,60.85469,Healthy 25
534,MINOS1,1296.76,Healthy 25
535,P4HTM,925.7649,Healthy 25
536,SPDL1,549.06433,Healthy 25
537,ATF2,1240.546,Healthy 25
538,SH3BP2,2209.0742,Healthy 25
539,SS18L2,1241.4531,Healthy 25
540,AFTPH,3671.0425,Healthy 25
541,G3BP2,4043.9705,Healthy 25
542,RASGRP2,8316.15,Healthy 25
543,CD63,2669.9353,Healthy 25
544,PRKCH,7185.7427,Healthy 25
545,MTRNR2L12,66368.21,Healthy 25
546,MAPKAPK3,883.863,Healthy 25
547,SOBP,25.252525,Healthy 25
548,PLCE1,441.2284,Healthy 25
549,ANKRD11,12614.172,Healthy 25
550,RTN4,4411.77,Healthy 25
551,IGLC3,2716.8943,Healthy 25
552,HDAC9,352.44302,Healthy 25
553,PPP1CB,4192.204,Healthy 25
554,FAM49B,4631.8003,Healthy 25
555,STARD4,1276.3489,Healthy 25
556,GAK,3665.363,Healthy 25
557,PREB,1447.5908,Healthy 25
558,CAP1,13156.018,Healthy 25
559,RNASE2,61.24197,Healthy 25
560,SUPT6H,5046.8994,Healthy 25
561,SEC62,7622.7803,Healthy 25
562,TMSB10,53106.75,Healthy 25
563,XBP1,2822.5752,Healthy 25
564,PRKD3,1751.7874,Healthy 25
565,SSNA1,1689.9055,Healthy 25
566,CPEB1,86.04395,Healthy 25
567,LAMTOR2,947.5828,Healthy 25
568,SRSF9,3231.9998,Healthy 25
569,PHAX,1819.4603,Healthy 25
570,TBL1XR1,2809.1182,Healthy 25
571,P4HA2,66.832214,Healthy 25
572,PLCL1,450.23846,Healthy 25
573,RPS15,23538.924,Healthy 25
574,UQCR11,4416.9346,Healthy 25
575,TUBA1A,3510.034,Healthy 25
576,ATF7IP,6154.3306,Healthy 25
577,PSMB7,1937.7522,Healthy 25
578,GNAQ,2154.7002,Healthy 25
579,EIF3G,5193.4287,Healthy 25
580,MRPS33,872.62006,Healthy 25
581,SYNE3,443.12936,Healthy 25
582,RGPD5,1302.2949,Healthy 25
583,SYNE2,64933.2,Healthy 25
584,ZNF217,5627.012,Healthy 25
585,UNC50,908.8105,Healthy 25
586,EZR,14463.936,Healthy 25
587,TAF1,3537.237,Healthy 25
588,STARD9,1017.9581,Healthy 25
589,PSMD4,2953.9832,Healthy 25
590,NBR1,3860.2751,Healthy 25
591,DPEP2,1244.1771,Healthy 25
592,ISCU,3916.766,Healthy 25
593,DAZAP2,8389.618,Healthy 25
594,PRKX,3818.872,Healthy 25
595,CELF2,10245.865,Healthy 25
596,CHST2,481.9155,Healthy 25
597,BMS1,3119.5896,Healthy 25
598,CNDP2,2912.478,Healthy 25
599,AMZ2,1784.9352,Healthy 25
600,ZFP36L2,14133.377,Healthy 25
601,CTDSPL2,2539.2942,Healthy 25
602,EML6,313.2557,Healthy 25
603,LSM7,1679.1461,Healthy 25
604,PRMT2,8452.142,Healthy 25
605,BROX,1713.8641,Healthy 25
606,TRIP6,361.6044,Healthy 25
607,MRPL27,307.476,Healthy 25
608,GIMAP2,2452.3582,Healthy 25
609,ARIH2OS,100.742424,Healthy 25
610,TUBB,3095.4226,Healthy 25
611,CAPG,828.4802,Healthy 25
612,PLEKHA2,4126.557,Healthy 25
613,UGGT1,3730.3564,Healthy 25
614,ADRM1,564.5681,Healthy 25
615,CASP1,1861.6809,Healthy 25
616,ITGAX,1028.2573,Healthy 25
617,MYBL1,5462.7236,Healthy 25
618,UGCG,1289.5066,Healthy 25
619,CALR,4713.8447,Healthy 25
620,MCMBP,1622.1632,Healthy 25
621,MT-ND6,53925.066,Healthy 25
622,RPL13,90885.2,Healthy 25
623,CNBP,10328.861,Healthy 25
624,PPP2R5A,2682.6594,Healthy 25
625,PRKDC,6701.0767,Healthy 25
626,UBE2L3,2438.8184,Healthy 25
627,MT-ND5,88379.336,Healthy 25
628,UBR4,7276.7256,Healthy 25
629,DHRS7,2626.1384,Healthy 25
630,CDC5L,3438.812,Healthy 25
631,EIF4EBP2,4191.4263,Healthy 25
632,RTN3,1722.7407,Healthy 25
633,IL17RA,4276.1875,Healthy 25
634,FOS,6177.6313,Healthy 25
635,CDK19,1263.3096,Healthy 25
636,ANP32E,4134.598,Healthy 25
637,PRKCB,12753.602,Healthy 25
638,GLUD1,2030.6746,Healthy 25
639,ZNF296,88.03561,Healthy 25
640,PRKAR1A,2634.1711,Healthy 25
641,CAT,1357.7375,Healthy 25
642,SHMT1,766.26807,Healthy 25
643,PPARA,1207.354,Healthy 25
644,CERS5,1118.6898,Healthy 25
645,DNAJA2,2141.8003,Healthy 25
646,AIF1,2205.665,Healthy 25
647,HSD17B4,967.70355,Healthy 25
648,TNFRSF1B,8734.373,Healthy 25
649,KPNB1,9114.21,Healthy 25
650,DGKZ,4077.7224,Healthy 25
651,RALBP1,5017.9883,Healthy 25
652,PPP1R7,2239.1265,Healthy 25
653,PCF11,5778.3403,Healthy 25
654,NFE2,177.10628,Healthy 25
655,TMEM50A,2755.1948,Healthy 25
656,LIMS1,2638.261,Healthy 25
657,CYB5R3,931.15717,Healthy 25
658,SERINC1,3988.7878,Healthy 25
659,RNF6,1879.8918,Healthy 25
660,SUGT1,2534.2537,Healthy 25
661,STAT2,2554.9956,Healthy 25
662,ARPC2,19113.297,Healthy 25
663,WDR5,582.9687,Healthy 25
664,PSMB9,7384.8584,Healthy 25
665,LBR,4741.2407,Healthy 25
666,MORF4L2,1757.8024,Healthy 25
667,FUS,15282.027,Healthy 25
668,ALAS1,477.31662,Healthy 25
669,ZNF140,488.04678,Healthy 25
670,ZBED6,1042.1069,Healthy 25
671,VPS33B,773.8696,Healthy 25
672,SULF2,905.5687,Healthy 25
673,RNPEPL1,3938.3835,Healthy 25
674,ARID4B,12518.601,Healthy 25
675,ELP2,2176.2507,Healthy 25
676,MCFD2,1047.4136,Healthy 25
677,PI4KA,3660.9512,Healthy 25
678,RFK,666.7322,Healthy 25
679,RBM48,760.99347,Healthy 25
680,PERP,156.48425,Healthy 25
681,EGR1,941.1091,Healthy 25
682,CCNDBP1,2239.5466,Healthy 25
683,COPE,1132.6719,Healthy 25
684,PUS7L,1218.9392,Healthy 25
685,DDA1,803.42236,Healthy 25
686,RPS6KB1,1885.1693,Healthy 25
687,MRPL28,877.157,Healthy 25
688,ZRANB2,5158.8364,Healthy 25
689,WARS,1340.4609,Healthy 25
690,RBCK1,2262.9812,Healthy 25
