,Genename,Counts,Sample
265,RAB1B,10576.301,Healthy 7
266,PKM,31560.494,Healthy 7
267,IGHA1,661.0395,Healthy 7
268,NDUFB8,1396.3606,Healthy 7
269,COPB2,4646.9526,Healthy 7
270,ARAF,3717.8796,Healthy 7
271,COLEC11,6.1549497,Healthy 7
272,IGHV1-24,313.23108,Healthy 7
273,B2M,1212093.8,Healthy 7
274,SPCS3,7452.045,Healthy 7
275,SNRNP70,9523.299,Healthy 7
276,RPS2,367807.2,Healthy 7
277,HSP90B1,28812.273,Healthy 7
278,ANKRD17,3888.0034,Healthy 7
279,GDE1,2849.136,Healthy 7
280,NCOR1,17227.973,Healthy 7
281,RAB31,5663.481,Healthy 7
282,PSMC2,4643.2925,Healthy 7
283,RPS6,385133.56,Healthy 7
284,CLUH,673.515,Healthy 7
285,CCND2,6034.8765,Healthy 7
286,RPL14,416971.8,Healthy 7
287,RPS27L,14085.869,Healthy 7
288,GAPDH,187296.64,Healthy 7
289,RPS20,71031.67,Healthy 7
290,SEPT8,215.81168,Healthy 7
291,ZNF622,4010.271,Healthy 7
292,CNR2,615.60974,Healthy 7
293,SREBF2,3428.3245,Healthy 7
294,SEC24C,2572.6465,Healthy 7
295,CSTA,11851.63,Healthy 7
296,RPL38,102105.625,Healthy 7
297,TLN1,18332.984,Healthy 7
298,MRPL22,4241.246,Healthy 7
299,MOV10,1353.3662,Healthy 7
300,ATF4,8563.543,Healthy 7
301,ATAD2,1816.7386,Healthy 7
302,RPL10A,226102.84,Healthy 7
303,ESRRA,728.76526,Healthy 7
304,TGM2,70.33457,Healthy 7
305,SNX27,3162.654,Healthy 7
306,TMEM30A,2731.9922,Healthy 7
307,SIL1,1578.7683,Healthy 7
308,PLXDC2,3374.2168,Healthy 7
309,WDR55,2141.8225,Healthy 7
310,MT-ND2,111893.16,Healthy 7
311,EIF3A,13199.787,Healthy 7
312,MFSD10,7029.639,Healthy 7
313,HEATR3,1144.537,Healthy 7
314,HDAC4,1298.1855,Healthy 7
315,APOL6,5622.442,Healthy 7
316,COPA,5014.385,Healthy 7
317,PGGT1B,1593.5322,Healthy 7
318,SMARCC2,6881.8325,Healthy 7
319,HSPA5,30283.783,Healthy 7
320,HSPA9,12354.877,Healthy 7
321,IFITM2,87295.06,Healthy 7
322,CAPRIN1,5209.0483,Healthy 7
323,DYNC1H1,9534.264,Healthy 7
324,MORF4L1,24829.232,Healthy 7
325,SYTL3,7469.979,Healthy 7
326,NNT,1594.5201,Healthy 7
327,RPRD2,3302.8818,Healthy 7
328,STAT1,9183.939,Healthy 7
329,SAMHD1,19585.893,Healthy 7
330,PKN1,7359.471,Healthy 7
331,MYCBP2,12896.031,Healthy 7
332,ACTB,896908.06,Healthy 7
333,COTL1,75764.516,Healthy 7
334,FAM198B,525.4964,Healthy 7
335,BTN3A2,7688.3184,Healthy 7
336,KIAA0232,2134.9834,Healthy 7
337,TPRKB,3686.2732,Healthy 7
338,XAF1,7206.572,Healthy 7
339,ST3GAL1,7798.3574,Healthy 7
340,RCSD1,15518.376,Healthy 7
341,TXNIP,164601.11,Healthy 7
342,RASSF2,3719.4053,Healthy 7
343,RPS18,557882.8,Healthy 7
344,RPL35,186847.2,Healthy 7
345,SYK,6463.643,Healthy 7
346,FNBP1,13246.955,Healthy 7
347,ABR,2148.6956,Healthy 7
348,UBE2K,4454.4517,Healthy 7
349,FCGR2A,2251.9646,Healthy 7
350,AXIN1,1688.5458,Healthy 7
351,CHD3,8315.352,Healthy 7
352,OAS3,1371.7413,Healthy 7
353,CAPZA2,8168.519,Healthy 7
354,MT-ATP8,17207.264,Healthy 7
355,ARHGDIB,105512.59,Healthy 7
356,SYNCRIP,7526.646,Healthy 7
357,PHIP,9775.32,Healthy 7
358,SRRM1,27443.826,Healthy 7
359,WAS,21222.82,Healthy 7
360,UQCRB,54708.71,Healthy 7
361,USP7,2809.7173,Healthy 7
362,LAMP2,2491.422,Healthy 7
363,SHISA5,16575.633,Healthy 7
364,TMPO,6537.4233,Healthy 7
365,WDFY4,1131.5919,Healthy 7
366,PSMD6,8759.137,Healthy 7
367,PABPC1,134637.78,Healthy 7
368,COMMD8,4110.7446,Healthy 7
369,ASPM,31.3254,Healthy 7
370,LST1,31773.654,Healthy 7
371,CSDE1,21559.547,Healthy 7
372,FCGR1A,1660.0857,Healthy 7
373,KIF22,4435.078,Healthy 7
374,CKAP2,1586.284,Healthy 7
375,TADA2B,731.0722,Healthy 7
376,NFKBIA,103642.555,Healthy 7
377,CEP350,5280.2686,Healthy 7
378,GTF3C5,2683.0537,Healthy 7
379,RBM8A,19281.916,Healthy 7
380,SET,16221.461,Healthy 7
381,NCF2,7374.553,Healthy 7
382,ITGAM,4669.4985,Healthy 7
383,TXLNA,1396.4824,Healthy 7
384,DIAPH1,9619.087,Healthy 7
385,PAG1,5127.7017,Healthy 7
386,CST3,97689.305,Healthy 7
387,RPS5,300548.0,Healthy 7
388,IFI27,178.44884,Healthy 7
389,YWHAZ,61147.855,Healthy 7
390,MOB1A,10428.514,Healthy 7
391,IFITM3,60574.105,Healthy 7
392,LTBP4,2543.834,Healthy 7
393,LACTB,3133.7896,Healthy 7
394,AP2B1,3161.244,Healthy 7
395,HCK,5894.0366,Healthy 7
396,LRP1,3830.7036,Healthy 7
397,LSP1,66358.55,Healthy 7
398,MAST4,891.14545,Healthy 7
399,CYBB,7248.044,Healthy 7
400,MALAT1,1725778.4,Healthy 7
401,ELMO1,4975.8335,Healthy 7
402,MT-ATP6,292600.78,Healthy 7
403,MYH9,36345.7,Healthy 7
404,VPS41,1969.5,Healthy 7
405,ATP2B4,5442.596,Healthy 7
406,PTPRE,9732.462,Healthy 7
407,ACTR1B,5028.2637,Healthy 7
408,H3F3B,191828.7,Healthy 7
409,GCC2,13838.36,Healthy 7
410,OAZ1,93691.64,Healthy 7
411,PIK3AP1,3378.7253,Healthy 7
412,NUCKS1,18470.217,Healthy 7
413,HPSE,689.94556,Healthy 7
414,CD44,25767.98,Healthy 7
415,SARS,7595.294,Healthy 7
416,CD244,3427.158,Healthy 7
417,TSPAN31,1544.8577,Healthy 7
418,HLA-DRA,95697.03,Healthy 7
419,MBD2,2379.9106,Healthy 7
420,RAB33B,1302.2689,Healthy 7
421,TNRC6B,9265.141,Healthy 7
422,CTSZ,4524.1113,Healthy 7
423,ITGAL,9269.53,Healthy 7
424,YPEL5,15448.698,Healthy 7
425,HNRNPA1,108201.08,Healthy 7
426,CCDC88C,6803.269,Healthy 7
427,ZMYND11,1930.2009,Healthy 7
428,MVP,10391.551,Healthy 7
429,EXD3,857.7738,Healthy 7
430,RPL3,384378.53,Healthy 7
431,NELFE,4983.114,Healthy 7
432,RSL1D1,18523.639,Healthy 7
433,TMX1,4185.337,Healthy 7
434,HNRNPU,26888.027,Healthy 7
435,ACOT9,2189.9482,Healthy 7
436,MYL12A,96694.48,Healthy 7
437,OAS1,4067.8574,Healthy 7
438,HDAC8,1377.5736,Healthy 7
439,TRAK2,1731.17,Healthy 7
440,VRK2,1881.8231,Healthy 7
441,ATXN2L,6488.652,Healthy 7
442,CYB561D2,4992.651,Healthy 7
443,TAPBP,24983.8,Healthy 7
444,WBP1L,1994.632,Healthy 7
445,CENPJ,384.2833,Healthy 7
446,HNRNPC,25480.41,Healthy 7
447,CD2,17838.9,Healthy 7
448,CHCHD1,3267.2993,Healthy 7
449,TSTA3,3358.3938,Healthy 7
450,EIF3C,575.7191,Healthy 7
451,LBH,16344.551,Healthy 7
452,MEGF8,247.55763,Healthy 7
453,SMCO4,1740.7814,Healthy 7
454,MAP3K2,3174.836,Healthy 7
455,MARCKS,4382.0396,Healthy 7
456,PDCD11,1159.2903,Healthy 7
457,RPA2,8577.188,Healthy 7
458,BID,7371.8975,Healthy 7
459,STX10,7964.3623,Healthy 7
460,IFIT3,1951.9181,Healthy 7
461,DHX9,5060.95,Healthy 7
462,ATP6V0B,19099.787,Healthy 7
463,OGT,6135.1626,Healthy 7
464,BUD31,12312.88,Healthy 7
465,ZBED6CL,93.83878,Healthy 7
466,WDR70,1790.9553,Healthy 7
467,ABCA7,1472.9609,Healthy 7
468,SPN,15129.21,Healthy 7
469,CANT1,2318.6084,Healthy 7
470,SPINK2,157.62254,Healthy 7
471,PRDX5,17839.422,Healthy 7
472,CDV3,5087.001,Healthy 7
