,Genename,Counts,Sample
84,ZNF664,381.96414,Severe 4
85,SPG21,4259.405,Severe 4
86,PNRC2,2857.6375,Severe 4
87,PPP2CA,2589.0796,Severe 4
88,EIF4A3,1006.47955,Severe 4
89,KCTD12,1104.9954,Severe 4
90,IGLV6-57,289.77957,Severe 4
91,ATP2A3,4259.3296,Severe 4
92,AGO2,774.64996,Severe 4
93,GK5,300.8403,Severe 4
94,ALAD,501.34692,Severe 4
95,SATB1,1988.7211,Severe 4
96,RPS17,1408.25,Severe 4
97,RPL22,45050.49,Severe 4
98,SRSF6,1283.1696,Severe 4
99,IQGAP2,3438.833,Severe 4
100,TEP1,385.02063,Severe 4
101,CFLAR,15756.116,Severe 4
102,DDX18,3042.8113,Severe 4
103,TRAK1,396.7547,Severe 4
104,AHNAK2,0.0,Severe 4
105,GLIPR2,10175.712,Severe 4
106,MT-CO2,185274.11,Severe 4
107,TFAP2B,0.0,Severe 4
108,APLP2,6895.2124,Severe 4
109,SLC35G3,0.0,Severe 4
110,ADAR,5649.8696,Severe 4
111,HLA-A,159695.7,Severe 4
112,SRL,0.0,Severe 4
113,SEC63,1229.5223,Severe 4
114,HLA-C,158253.94,Severe 4
115,DFFA,438.86118,Severe 4
116,TKT,25036.143,Severe 4
117,PCMT1,5975.66,Severe 4
118,AHNAK,7206.29,Severe 4
119,COL7A1,150.55249,Severe 4
120,BMPR2,175.76013,Severe 4
121,FAM107B,3479.8933,Severe 4
122,MT-CO1,195671.25,Severe 4
123,SNRPD2,9981.568,Severe 4
124,CORO1C,1136.7526,Severe 4
125,ODC1,3105.7332,Severe 4
126,STK10,4196.8296,Severe 4
127,LCP1,28074.506,Severe 4
128,RPS16,49144.22,Severe 4
129,MTRNR2L8,592.3175,Severe 4
130,ISG15,1810.0281,Severe 4
131,YWHAB,32393.098,Severe 4
132,SERF2,126665.31,Severe 4
133,PDE4DIP,558.9169,Severe 4
134,CFL1,76382.77,Severe 4
135,IRF2,3341.0925,Severe 4
136,PLEKHB1,322.52213,Severe 4
137,TMX4,6313.8247,Severe 4
138,ALCAM,189.6926,Severe 4
139,DNAH7,3.3772376,Severe 4
140,TOPBP1,841.2137,Severe 4
141,OGFRL1,985.209,Severe 4
142,MSN,15373.194,Severe 4
143,KDM6A,804.78125,Severe 4
144,TMEM241,66.460075,Severe 4
145,AC079612.1,0.0,Severe 4
146,SEMA3F,0.0,Severe 4
147,AMPD2,1532.5958,Severe 4
148,SLC25A6,15452.089,Severe 4
149,SLA,4589.8115,Severe 4
150,IGLV2-23,2935.9924,Severe 4
151,SLC38A2,1319.8116,Severe 4
152,ARID1A,3145.1057,Severe 4
153,TMBIM6,20463.117,Severe 4
154,CYBA,78221.914,Severe 4
155,NAT9,483.3957,Severe 4
156,ZNF740,343.11456,Severe 4
157,HMGN1,7168.0894,Severe 4
158,LENG8,2947.779,Severe 4
159,RAD23A,2922.8914,Severe 4
160,DDX6,4599.4,Severe 4
161,EMC4,2289.5967,Severe 4
162,ANXA5,9737.897,Severe 4
163,MIEN1,5593.2173,Severe 4
164,ERP29,9004.694,Severe 4
165,RNF19B,990.259,Severe 4
166,RGL1,15.368773,Severe 4
167,GNS,3122.3245,Severe 4
168,ACAP1,6828.992,Severe 4
169,LRRC8B,289.4624,Severe 4
170,SCAF8,608.0992,Severe 4
171,USP3,4657.893,Severe 4
172,ZNF106,6096.2656,Severe 4
173,TYMP,10237.959,Severe 4
174,TM9SF3,463.70148,Severe 4
175,KAT6A,2612.8884,Severe 4
176,AKAP11,367.61826,Severe 4
177,GZMH,5253.9883,Severe 4
178,HNRNPK,13499.456,Severe 4
179,NOMO3,116.72344,Severe 4
180,SHE,1.7731805,Severe 4
181,HIVEP1,308.16226,Severe 4
182,EFR3A,658.39954,Severe 4
183,TMBIM4,2728.3364,Severe 4
184,LAPTM5,53756.81,Severe 4
185,SND1,1281.4274,Severe 4
186,LCK,5719.5874,Severe 4
187,TMEM245,455.76465,Severe 4
188,ARF1,18135.11,Severe 4
189,GRM2,0.0,Severe 4
190,KCNK10,0.0,Severe 4
191,S100A9,803094.2,Severe 4
192,RPS11,22642.768,Severe 4
193,CAPN2,3742.2695,Severe 4
194,PHKG2,1343.1304,Severe 4
195,ZC3H18,1539.6718,Severe 4
196,ADD1,2805.2854,Severe 4
197,MX1,946.2077,Severe 4
198,SCMH1,143.87494,Severe 4
199,ZYX,28793.664,Severe 4
200,RNMT,2817.9883,Severe 4
201,CANX,2756.223,Severe 4
202,IGHG4,70.08703,Severe 4
203,IL1RL1,173.30759,Severe 4
204,IGHV5-51,1639.2676,Severe 4
205,LAMB1,1.9932231,Severe 4
206,PDIA3,5429.0366,Severe 4
207,ITGB2,22426.451,Severe 4
208,NT5DC2,15.28216,Severe 4
209,VIM,81406.24,Severe 4
210,TNFAIP3,13711.209,Severe 4
211,RPS8,137974.02,Severe 4
212,OXNAD1,1386.3884,Severe 4
213,SLC25A46,844.4346,Severe 4
214,IGHV3-23,3695.4688,Severe 4
215,CNOT1,2117.1023,Severe 4
216,LPP,1539.7,Severe 4
217,UBE2J1,8434.034,Severe 4
218,ANKRD28,500.98074,Severe 4
219,PRDM4,583.5349,Severe 4
220,PSMB6,4779.0767,Severe 4
221,UBXN7,1109.599,Severe 4
222,ZNF227,252.83058,Severe 4
223,NCOA3,2071.734,Severe 4
224,MTX1,2067.1248,Severe 4
225,PDIA4,1069.9836,Severe 4
226,CHD4,3891.249,Severe 4
227,AC159540.1,0.0,Severe 4
228,PLA2G2D,0.8106942,Severe 4
229,CCDC97,832.75037,Severe 4
230,TMEM154,6513.3135,Severe 4
231,HIST1H2BK,8721.493,Severe 4
232,KIAA0319,38.183872,Severe 4
233,APOBEC3G,2031.4878,Severe 4
234,MOSPD1,239.74585,Severe 4
235,RPN1,4012.5583,Severe 4
236,ARHGAP1,1154.825,Severe 4
237,CIR1,3668.662,Severe 4
238,AACS,139.78853,Severe 4
239,CHD7,1571.1715,Severe 4
240,STX6,680.5437,Severe 4
241,SAMD9,1383.4554,Severe 4
242,TOM1,2839.9011,Severe 4
243,SNRPC,2605.3887,Severe 4
244,PGAP1,158.14508,Severe 4
245,ANXA1,9126.39,Severe 4
246,TMEM181,344.2879,Severe 4
247,ARHGAP12,475.51093,Severe 4
248,IPO11,1107.3541,Severe 4
249,KLF3,5491.2266,Severe 4
250,CTSS,13472.569,Severe 4
251,LYZ,12891.634,Severe 4
252,IFI44L,84.63388,Severe 4
253,HNRNPUL1,4410.1885,Severe 4
254,GNAS,10154.013,Severe 4
255,SNED1,99.85352,Severe 4
256,IQGAP1,15647.327,Severe 4
257,HMGXB3,516.30615,Severe 4
258,KDM5C,1007.7239,Severe 4
259,RNF213,10034.598,Severe 4
260,RPS13,115828.945,Severe 4
261,TMCO1,1652.0935,Severe 4
262,ELL2,745.19763,Severe 4
263,RPLP1,227704.4,Severe 4
264,RPL32,151389.69,Severe 4
265,RAB1B,6309.982,Severe 4
266,PKM,14821.758,Severe 4
267,IGHA1,843.50836,Severe 4
268,NDUFB8,334.83032,Severe 4
269,COPB2,1616.6792,Severe 4
270,ARAF,1175.8635,Severe 4
271,COLEC11,0.0,Severe 4
272,IGHV1-24,549.99207,Severe 4
273,B2M,779566.75,Severe 4
274,SPCS3,3695.7168,Severe 4
275,SNRNP70,2373.752,Severe 4
276,RPS2,56473.777,Severe 4
277,HSP90B1,6381.804,Severe 4
278,ANKRD17,1190.7152,Severe 4
279,GDE1,2257.1519,Severe 4
280,NCOR1,5981.3184,Severe 4
281,RAB31,13654.761,Severe 4
282,PSMC2,663.72375,Severe 4
283,RPS6,64890.125,Severe 4
284,CLUH,99.56048,Severe 4
285,CCND2,838.1243,Severe 4
286,RPL14,74480.52,Severe 4
287,RPS27L,3929.7063,Severe 4
288,GAPDH,120324.74,Severe 4
289,RPS20,11058.791,Severe 4
290,SEPT8,75.90989,Severe 4
291,ZNF622,930.8517,Severe 4
292,CNR2,292.87314,Severe 4
293,SREBF2,791.4079,Severe 4
294,SEC24C,700.86694,Severe 4
295,CSTA,9696.539,Severe 4
296,RPL38,23108.936,Severe 4
297,TLN1,21381.754,Severe 4
298,MRPL22,793.02563,Severe 4
299,MOV10,326.47806,Severe 4
300,ATF4,3346.2346,Severe 4
301,ATAD2,404.03668,Severe 4
302,RPL10A,37610.703,Severe 4
303,ESRRA,289.68402,Severe 4
304,TGM2,0.91424394,Severe 4
305,SNX27,2607.4573,Severe 4
306,TMEM30A,1612.6642,Severe 4
307,SIL1,596.6674,Severe 4
308,PLXDC2,2520.444,Severe 4
309,WDR55,465.00717,Severe 4
310,MT-ND2,47248.72,Severe 4
311,EIF3A,2205.2168,Severe 4
312,MFSD10,2743.0862,Severe 4
313,HEATR3,238.44673,Severe 4
314,HDAC4,936.7079,Severe 4
315,APOL6,1529.0104,Severe 4
316,COPA,2092.3083,Severe 4
317,PGGT1B,547.9855,Severe 4
318,SMARCC2,1844.4734,Severe 4
319,HSPA5,6071.4043,Severe 4
320,HSPA9,1905.3823,Severe 4
321,IFITM2,793781.75,Severe 4
322,CAPRIN1,1418.7961,Severe 4
323,DYNC1H1,2678.5364,Severe 4
324,MORF4L1,8320.43,Severe 4
325,SYTL3,2314.267,Severe 4
326,NNT,488.57904,Severe 4
327,RPRD2,921.6553,Severe 4
328,STAT1,2895.3113,Severe 4
329,SAMHD1,4145.2188,Severe 4
330,PKN1,2301.2598,Severe 4
331,MYCBP2,3537.0874,Severe 4
332,ACTB,815914.9,Severe 4
333,COTL1,44426.434,Severe 4
334,FAM198B,51.262398,Severe 4
335,BTN3A2,3213.632,Severe 4
336,KIAA0232,1330.7909,Severe 4
337,TPRKB,846.79224,Severe 4
338,XAF1,1397.1705,Severe 4
339,ST3GAL1,2211.2834,Severe 4
340,RCSD1,7695.309,Severe 4
341,TXNIP,115281.27,Severe 4
342,RASSF2,4212.8286,Severe 4
343,RPS18,91970.766,Severe 4
344,RPL35,33438.49,Severe 4
345,SYK,4506.503,Severe 4
346,FNBP1,4208.5767,Severe 4
347,ABR,803.8126,Severe 4
348,UBE2K,1739.7817,Severe 4
349,FCGR2A,8648.254,Severe 4
350,AXIN1,306.38467,Severe 4
351,CHD3,1546.792,Severe 4
352,OAS3,130.10312,Severe 4
353,CAPZA2,7688.8354,Severe 4
354,MT-ATP8,4632.8823,Severe 4
355,ARHGDIB,65374.457,Severe 4
356,SYNCRIP,1179.956,Severe 4
357,PHIP,2766.3784,Severe 4
358,SRRM1,6437.7935,Severe 4
359,WAS,14919.263,Severe 4
360,UQCRB,19696.55,Severe 4
361,USP7,1003.51166,Severe 4
362,LAMP2,4519.102,Severe 4
363,SHISA5,6824.797,Severe 4
364,TMPO,1452.2552,Severe 4
365,WDFY4,557.6034,Severe 4
366,PSMD6,3302.9768,Severe 4
367,PABPC1,33935.566,Severe 4
368,COMMD8,1379.4951,Severe 4
369,ASPM,48.92291,Severe 4
370,LST1,46790.2,Severe 4
371,CSDE1,5979.585,Severe 4
372,FCGR1A,2000.2816,Severe 4
373,KIF22,727.2675,Severe 4
374,CKAP2,230.45457,Severe 4
375,TADA2B,555.27606,Severe 4
376,NFKBIA,70748.945,Severe 4
377,CEP350,3079.4998,Severe 4
378,GTF3C5,1118.1487,Severe 4
379,RBM8A,6442.5034,Severe 4
380,SET,3628.6514,Severe 4
381,NCF2,8789.661,Severe 4
382,ITGAM,6270.9756,Severe 4
383,TXLNA,520.5921,Severe 4
384,DIAPH1,3442.0325,Severe 4
385,PAG1,3826.917,Severe 4
386,CST3,26436.607,Severe 4
387,RPS5,58746.992,Severe 4
388,IFI27,210.08289,Severe 4
389,YWHAZ,30700.44,Severe 4
390,MOB1A,6720.9263,Severe 4
391,IFITM3,249563.25,Severe 4
392,LTBP4,578.882,Severe 4
393,LACTB,1677.8915,Severe 4
394,AP2B1,1626.7687,Severe 4
395,HCK,8358.09,Severe 4
396,LRP1,203.93903,Severe 4
397,LSP1,40240.73,Severe 4
398,MAST4,537.64056,Severe 4
399,CYBB,1723.9551,Severe 4
400,MALAT1,632857.2,Severe 4
401,ELMO1,1646.1305,Severe 4
402,MT-ATP6,83920.39,Severe 4
403,MYH9,28221.824,Severe 4
404,VPS41,694.555,Severe 4
405,ATP2B4,1425.4331,Severe 4
406,PTPRE,7992.546,Severe 4
407,ACTR1B,1033.8368,Severe 4
408,H3F3B,119335.42,Severe 4
409,GCC2,3716.066,Severe 4
410,OAZ1,141234.94,Severe 4
411,PIK3AP1,3435.947,Severe 4
412,NUCKS1,2884.3262,Severe 4
413,HPSE,1304.4945,Severe 4
414,CD44,7418.6235,Severe 4
415,SARS,1639.1246,Severe 4
416,CD244,265.3184,Severe 4
417,TSPAN31,646.32336,Severe 4
418,HLA-DRA,26430.53,Severe 4
419,MBD2,1133.5939,Severe 4
420,RAB33B,548.89545,Severe 4
421,TNRC6B,3829.8733,Severe 4
422,CTSZ,2008.0343,Severe 4
423,ITGAL,3025.2715,Severe 4
424,YPEL5,7372.537,Severe 4
425,HNRNPA1,15697.403,Severe 4
426,CCDC88C,1372.3499,Severe 4
427,ZMYND11,439.558,Severe 4
428,MVP,3703.4434,Severe 4
429,EXD3,204.28345,Severe 4
430,RPL3,56944.895,Severe 4
431,NELFE,2009.8486,Severe 4
432,RSL1D1,3572.9575,Severe 4
433,TMX1,1222.6873,Severe 4
434,HNRNPU,10821.8955,Severe 4
435,ACOT9,1219.7476,Severe 4
436,MYL12A,120676.51,Severe 4
437,OAS1,347.45175,Severe 4
438,HDAC8,355.8299,Severe 4
439,TRAK2,917.6155,Severe 4
440,VRK2,576.2409,Severe 4
441,ATXN2L,1583.6663,Severe 4
442,CYB561D2,1198.0824,Severe 4
443,TAPBP,9469.476,Severe 4
444,WBP1L,899.4559,Severe 4
445,CENPJ,127.36647,Severe 4
446,HNRNPC,12530.783,Severe 4
447,CD2,3344.6094,Severe 4
448,CHCHD1,1498.839,Severe 4
449,TSTA3,832.85846,Severe 4
450,EIF3C,145.56667,Severe 4
451,LBH,2736.2466,Severe 4
452,MEGF8,86.26247,Severe 4
453,SMCO4,445.22147,Severe 4
454,MAP3K2,2368.4536,Severe 4
455,MARCKS,2028.2273,Severe 4
456,PDCD11,253.22672,Severe 4
457,RPA2,1432.3683,Severe 4
458,BID,4432.355,Severe 4
459,STX10,6062.867,Severe 4
460,IFIT3,396.2648,Severe 4
461,DHX9,1153.3363,Severe 4
462,ATP6V0B,27112.121,Severe 4
463,OGT,2246.271,Severe 4
464,BUD31,4271.0576,Severe 4
465,ZBED6CL,39.772633,Severe 4
466,WDR70,533.925,Severe 4
467,ABCA7,1676.8978,Severe 4
468,SPN,1337.3845,Severe 4
469,CANT1,1322.0848,Severe 4
470,SPINK2,71.893524,Severe 4
471,PRDX5,14336.205,Severe 4
472,CDV3,1431.5668,Severe 4
473,IGHG2,654.79224,Severe 4
474,IK,3610.7856,Severe 4
475,PI4KB,833.2751,Severe 4
476,SORL1,18365.996,Severe 4
477,IGLV1-47,1621.4033,Severe 4
478,CD2BP2,1554.7632,Severe 4
479,SELL,38346.36,Severe 4
480,RORA,1085.198,Severe 4
481,SP100,8633.417,Severe 4
482,MBNL1,10099.375,Severe 4
483,UHRF2,815.4891,Severe 4
484,KDM5B,1256.03,Severe 4
485,PDCD6IP,2350.7998,Severe 4
486,UROD,914.9445,Severe 4
487,EFTUD2,685.9856,Severe 4
488,TNRC6A,642.47687,Severe 4
489,TPM3,28973.71,Severe 4
490,HMGB1,38274.63,Severe 4
491,ZNF263,365.48102,Severe 4
492,GGA2,822.88275,Severe 4
493,HUWE1,1007.89417,Severe 4
494,ERP44,2330.8406,Severe 4
495,CD14,2798.9907,Severe 4
496,GPR180,87.68886,Severe 4
497,FAM129A,9269.906,Severe 4
498,PSMD2,2624.4902,Severe 4
499,IGFBP4,152.30104,Severe 4
500,PCGF5,1486.1558,Severe 4
501,TGOLN2,5580.398,Severe 4
502,RPL31,24518.473,Severe 4
503,IPO7,500.29373,Severe 4
504,AKT1,586.6537,Severe 4
505,MCM6,206.85832,Severe 4
506,DPAGT1,354.77588,Severe 4
507,C22orf46,361.86453,Severe 4
508,CD47,5354.3867,Severe 4
509,TTC30A,52.240353,Severe 4
510,FBL,2378.494,Severe 4
511,POLR1D,4030.0242,Severe 4
512,RSBN1,4689.9966,Severe 4
513,SOD2,27197.0,Severe 4
514,FCGR3B,18160.277,Severe 4
515,ZNF23,93.84701,Severe 4
516,IQCH-AS1,85.00833,Severe 4
517,UBR5,1470.9243,Severe 4
518,SLTM,3646.2512,Severe 4
519,PLEKHG1,357.31616,Severe 4
520,RBM10,1162.9592,Severe 4
521,CLEC12A,3788.353,Severe 4
522,HCG18,764.44794,Severe 4
523,EBAG9,582.55664,Severe 4
524,MARCH5,1543.9987,Severe 4
525,THYN1,1591.1992,Severe 4
526,KCTD21,105.96136,Severe 4
527,MPI,568.2915,Severe 4
528,C12orf29,249.74915,Severe 4
529,CUL9,246.89835,Severe 4
530,PDZD2,4.3215213,Severe 4
531,COL2A1,2.0885546,Severe 4
532,PLEKHG3,674.74457,Severe 4
533,MATN1,24.793743,Severe 4
534,MINOS1,2699.168,Severe 4
535,P4HTM,719.4508,Severe 4
536,SPDL1,59.785698,Severe 4
537,ATF2,559.98755,Severe 4
538,SH3BP2,1915.7329,Severe 4
539,SS18L2,1954.044,Severe 4
540,AFTPH,1688.4313,Severe 4
541,G3BP2,4467.4746,Severe 4
542,RASGRP2,8963.024,Severe 4
543,CD63,27089.715,Severe 4
544,PRKCH,2275.265,Severe 4
545,MTRNR2L12,103517.41,Severe 4
546,MAPKAPK3,1478.5854,Severe 4
547,SOBP,43.316765,Severe 4
548,PLCE1,4.764173,Severe 4
549,ANKRD11,4107.167,Severe 4
550,RTN4,9851.003,Severe 4
551,IGLC3,875.59094,Severe 4
552,HDAC9,376.70538,Severe 4
553,PPP1CB,4140.474,Severe 4
554,FAM49B,11877.522,Severe 4
555,STARD4,284.4541,Severe 4
556,GAK,1538.136,Severe 4
557,PREB,776.1245,Severe 4
558,CAP1,25328.424,Severe 4
559,RNASE2,167.28441,Severe 4
560,SUPT6H,1295.6334,Severe 4
561,SEC62,15549.688,Severe 4
562,TMSB10,134662.84,Severe 4
563,XBP1,3633.265,Severe 4
564,PRKD3,552.1141,Severe 4
565,SSNA1,3685.1846,Severe 4
566,CPEB1,4.1930475,Severe 4
567,LAMTOR2,4222.6143,Severe 4
568,SRSF9,2830.1147,Severe 4
569,PHAX,923.8771,Severe 4
570,TBL1XR1,495.68286,Severe 4
571,P4HA2,40.33518,Severe 4
572,PLCL1,320.36362,Severe 4
573,RPS15,100028.38,Severe 4
574,UQCR11,25956.996,Severe 4
575,TUBA1A,11497.196,Severe 4
576,ATF7IP,2585.978,Severe 4
577,PSMB7,1651.3889,Severe 4
578,GNAQ,3956.0764,Severe 4
579,EIF3G,6670.4077,Severe 4
580,MRPS33,734.2245,Severe 4
581,SYNE3,445.0995,Severe 4
582,RGPD5,17.264267,Severe 4
583,SYNE2,3209.7559,Severe 4
584,ZNF217,1046.248,Severe 4
585,UNC50,756.943,Severe 4
586,EZR,6024.1157,Severe 4
587,TAF1,665.5618,Severe 4
588,STARD9,139.9858,Severe 4
589,PSMD4,6788.3633,Severe 4
590,NBR1,1566.7366,Severe 4
591,DPEP2,4049.828,Severe 4
592,ISCU,7668.033,Severe 4
593,DAZAP2,21084.152,Severe 4
594,PRKX,938.447,Severe 4
595,CELF2,11128.514,Severe 4
596,CHST2,158.189,Severe 4
597,BMS1,555.1457,Severe 4
598,CNDP2,1172.924,Severe 4
599,AMZ2,1704.2528,Severe 4
600,ZFP36L2,48520.742,Severe 4
601,CTDSPL2,345.19458,Severe 4
602,EML6,34.508377,Severe 4
603,LSM7,7039.077,Severe 4
604,PRMT2,5905.006,Severe 4
605,BROX,1417.5519,Severe 4
606,TRIP6,103.83212,Severe 4
607,MRPL27,506.02258,Severe 4
608,GIMAP2,1280.6421,Severe 4
609,ARIH2OS,229.62242,Severe 4
610,TUBB,4038.391,Severe 4
611,CAPG,4567.4575,Severe 4
612,PLEKHA2,1717.1278,Severe 4
613,UGGT1,604.9967,Severe 4
614,ADRM1,3567.4463,Severe 4
615,CASP1,4977.8403,Severe 4
616,ITGAX,3224.7354,Severe 4
617,MYBL1,171.78807,Severe 4
618,UGCG,1289.637,Severe 4
619,CALR,6179.5483,Severe 4
620,MCMBP,1137.0017,Severe 4
621,MT-ND6,7042.7236,Severe 4
622,RPL13,155646.83,Severe 4
623,CNBP,12970.361,Severe 4
624,PPP2R5A,2198.9155,Severe 4
625,PRKDC,1485.7704,Severe 4
626,UBE2L3,5542.945,Severe 4
627,MT-ND5,24814.518,Severe 4
628,UBR4,2862.9717,Severe 4
629,DHRS7,7387.954,Severe 4
630,CDC5L,1751.1975,Severe 4
631,EIF4EBP2,1867.8907,Severe 4
632,RTN3,11120.197,Severe 4
633,IL17RA,10256.556,Severe 4
634,FOS,36718.72,Severe 4
635,CDK19,1370.5679,Severe 4
636,ANP32E,1832.0417,Severe 4
637,PRKCB,6796.4043,Severe 4
638,GLUD1,1395.5452,Severe 4
639,ZNF296,358.45157,Severe 4
640,PRKAR1A,6713.506,Severe 4
641,CAT,3773.044,Severe 4
642,SHMT1,303.37848,Severe 4
643,PPARA,179.7747,Severe 4
644,CERS5,475.19266,Severe 4
645,DNAJA2,2645.8787,Severe 4
646,AIF1,33171.586,Severe 4
647,HSD17B4,1076.174,Severe 4
648,TNFRSF1B,5943.9556,Severe 4
649,KPNB1,3654.6484,Severe 4
650,DGKZ,2274.5193,Severe 4
651,RALBP1,4249.677,Severe 4
652,PPP1R7,2319.442,Severe 4
653,PCF11,1902.0371,Severe 4
654,NFE2,8460.727,Severe 4
655,TMEM50A,15021.561,Severe 4
656,LIMS1,8204.555,Severe 4
657,CYB5R3,7042.5796,Severe 4
658,SERINC1,3525.911,Severe 4
659,RNF6,737.03204,Severe 4
660,SUGT1,1462.0598,Severe 4
661,STAT2,715.9041,Severe 4
662,ARPC2,41639.67,Severe 4
663,WDR5,528.2179,Severe 4
664,PSMB9,15195.111,Severe 4
665,LBR,5744.0303,Severe 4
666,MORF4L2,743.52515,Severe 4
667,FUS,5520.626,Severe 4
668,ALAS1,629.8256,Severe 4
669,ZNF140,163.12112,Severe 4
670,ZBED6,188.51802,Severe 4
671,VPS33B,28.693243,Severe 4
672,SULF2,158.34653,Severe 4
673,RNPEPL1,2471.32,Severe 4
674,ARID4B,5025.4507,Severe 4
675,ELP2,674.65546,Severe 4
676,MCFD2,1081.6155,Severe 4
677,PI4KA,626.5082,Severe 4
678,RFK,394.90155,Severe 4
679,RBM48,772.95435,Severe 4
680,PERP,155.99403,Severe 4
681,EGR1,2299.757,Severe 4
682,CCNDBP1,7914.5103,Severe 4
683,COPE,6502.565,Severe 4
684,PUS7L,589.30176,Severe 4
685,DDA1,1596.68,Severe 4
686,RPS6KB1,511.71704,Severe 4
687,MRPL28,3428.325,Severe 4
688,ZRANB2,3200.4858,Severe 4
689,WARS,1678.8971,Severe 4
690,RBCK1,4121.575,Severe 4
691,FAM91A1,720.8936,Severe 4
692,CLTC,2090.5713,Severe 4
693,FRYL,1487.5607,Severe 4
694,GNPTAB,1395.8629,Severe 4
695,COPZ1,2380.0918,Severe 4
696,RPL36,62693.273,Severe 4
697,SSR2,10005.913,Severe 4
698,TRIB1,4729.2495,Severe 4
699,HIST1H2AI,149.2983,Severe 4
700,HSPA8,9810.79,Severe 4
701,PTMA,66846.24,Severe 4
702,ING1,631.8284,Severe 4
703,ACBD3,420.71558,Severe 4
704,RASSF5,3114.5664,Severe 4
705,TXNRD2,369.3121,Severe 4
706,ATP6V1A,1967.4001,Severe 4
707,RPL18A,132888.6,Severe 4
708,TUFM,3186.0828,Severe 4
709,HEXIM1,772.29315,Severe 4
710,EVI2B,11244.644,Severe 4
711,PTPRC,27153.648,Severe 4
712,NOL7,4726.1216,Severe 4
713,MYBL2,28.431978,Severe 4
714,REC8,334.02222,Severe 4
715,CCNL1,5730.9146,Severe 4
716,IGHG3,280.17325,Severe 4
717,CDC6,21.784681,Severe 4
718,FOXN3,1943.6538,Severe 4
719,HLA-DPB1,9395.109,Severe 4
720,ASAP1,1700.6843,Severe 4
721,SNRNP200,2496.7964,Severe 4
722,PTBP3,3613.4917,Severe 4
723,EDF1,8913.661,Severe 4
724,MT-ND1,71827.375,Severe 4
725,PSMD1,1310.266,Severe 4
726,EEF1A1,278427.03,Severe 4
727,DAP,1960.6243,Severe 4
728,RPLP0,71205.66,Severe 4
