,Genename,Counts,Sample
124,CORO1C,10094.609,Severe 6
125,ODC1,17911.576,Severe 6
126,STK10,24976.74,Severe 6
127,LCP1,120753.99,Severe 6
128,RPS16,93762.18,Severe 6
129,MTRNR2L8,119302.61,Severe 6
130,ISG15,41396.8,Severe 6
131,YWHAB,53679.73,Severe 6
132,SERF2,90489.99,Severe 6
133,PDE4DIP,6602.663,Severe 6
134,CFL1,69936.41,Severe 6
135,IRF2,8512.744,Severe 6
136,PLEKHB1,660.0461,Severe 6
137,TMX4,16419.99,Severe 6
138,ALCAM,1592.3235,Severe 6
139,DNAH7,417.5421,Severe 6
140,TOPBP1,5326.798,Severe 6
141,OGFRL1,11068.415,Severe 6
142,MSN,55670.992,Severe 6
143,KDM6A,3684.186,Severe 6
144,TMEM241,486.17493,Severe 6
145,AC079612.1,99.00347,Severe 6
146,SEMA3F,33.551575,Severe 6
147,AMPD2,2537.2515,Severe 6
148,SLC25A6,24685.393,Severe 6
149,SLA,16617.852,Severe 6
150,IGLV2-23,403.29578,Severe 6
151,SLC38A2,9351.554,Severe 6
152,ARID1A,15293.527,Severe 6
153,TMBIM6,44313.438,Severe 6
154,CYBA,35831.832,Severe 6
155,NAT9,955.2636,Severe 6
156,ZNF740,2109.5605,Severe 6
157,HMGN1,14163.634,Severe 6
158,LENG8,6281.5024,Severe 6
159,RAD23A,6917.8438,Severe 6
160,DDX6,21255.969,Severe 6
161,EMC4,5596.6987,Severe 6
162,ANXA5,10944.913,Severe 6
163,MIEN1,3978.3953,Severe 6
164,ERP29,15151.013,Severe 6
165,RNF19B,5870.7153,Severe 6
166,RGL1,375.48508,Severe 6
167,GNS,7993.8354,Severe 6
168,ACAP1,15556.599,Severe 6
169,LRRC8B,2924.8286,Severe 6
170,SCAF8,4917.4976,Severe 6
171,USP3,10282.656,Severe 6
172,ZNF106,18198.871,Severe 6
173,TYMP,31115.273,Severe 6
174,TM9SF3,9370.682,Severe 6
175,KAT6A,23538.473,Severe 6
176,AKAP11,7238.6206,Severe 6
177,GZMH,15239.297,Severe 6
178,HNRNPK,35062.72,Severe 6
179,NOMO3,1923.5631,Severe 6
180,SHE,182.78339,Severe 6
181,HIVEP1,3607.657,Severe 6
182,EFR3A,5790.08,Severe 6
183,TMBIM4,11130.059,Severe 6
184,LAPTM5,84774.9,Severe 6
185,SND1,5383.8545,Severe 6
186,LCK,11959.25,Severe 6
187,TMEM245,3802.1472,Severe 6
188,ARF1,32725.715,Severe 6
189,GRM2,56.580574,Severe 6
190,KCNK10,89.560036,Severe 6
191,S100A9,674421.75,Severe 6
192,RPS11,128298.25,Severe 6
193,CAPN2,21549.006,Severe 6
194,PHKG2,2322.4236,Severe 6
195,ZC3H18,5758.308,Severe 6
196,ADD1,22035.29,Severe 6
197,MX1,26549.746,Severe 6
198,SCMH1,798.9638,Severe 6
199,ZYX,34567.117,Severe 6
200,RNMT,5398.7183,Severe 6
201,CANX,23579.812,Severe 6
202,IGHG4,6527.166,Severe 6
203,IL1RL1,81.921364,Severe 6
204,IGHV5-51,389.70325,Severe 6
205,LAMB1,184.0517,Severe 6
206,PDIA3,18526.93,Severe 6
207,ITGB2,65308.38,Severe 6
208,NT5DC2,225.47725,Severe 6
209,VIM,98587.59,Severe 6
210,TNFAIP3,19124.064,Severe 6
211,RPS8,117609.32,Severe 6
212,OXNAD1,4356.9736,Severe 6
213,SLC25A46,3535.3477,Severe 6
214,IGHV3-23,896.0846,Severe 6
215,CNOT1,13270.522,Severe 6
216,LPP,8340.289,Severe 6
217,UBE2J1,18739.314,Severe 6
218,ANKRD28,6594.176,Severe 6
219,PRDM4,3571.656,Severe 6
220,PSMB6,6787.7383,Severe 6
221,UBXN7,7393.9097,Severe 6
222,ZNF227,806.16833,Severe 6
223,NCOA3,11328.729,Severe 6
224,MTX1,1860.7711,Severe 6
225,PDIA4,5110.7944,Severe 6
226,CHD4,22308.74,Severe 6
227,AC159540.1,1303.138,Severe 6
228,PLA2G2D,82.8446,Severe 6
229,CCDC97,1970.4553,Severe 6
230,TMEM154,17070.252,Severe 6
231,HIST1H2BK,11739.204,Severe 6
232,KIAA0319,346.4269,Severe 6
233,APOBEC3G,7864.509,Severe 6
234,MOSPD1,430.87213,Severe 6
235,RPN1,8806.61,Severe 6
236,ARHGAP1,3210.4019,Severe 6
237,CIR1,14000.705,Severe 6
238,AACS,672.5908,Severe 6
239,CHD7,9009.801,Severe 6
240,STX6,2815.776,Severe 6
241,SAMD9,17958.592,Severe 6
242,TOM1,4383.0293,Severe 6
243,SNRPC,4535.7197,Severe 6
244,PGAP1,537.17255,Severe 6
245,ANXA1,26431.6,Severe 6
246,TMEM181,2751.896,Severe 6
247,ARHGAP12,3230.5037,Severe 6
248,IPO11,1602.6409,Severe 6
249,KLF3,12472.471,Severe 6
250,CTSS,83856.62,Severe 6
251,LYZ,97249.23,Severe 6
252,IFI44L,25175.557,Severe 6
253,HNRNPUL1,17491.047,Severe 6
254,GNAS,52953.86,Severe 6
255,SNED1,489.88354,Severe 6
256,IQGAP1,53968.723,Severe 6
257,HMGXB3,1662.6937,Severe 6
258,KDM5C,4396.993,Severe 6
259,RNF213,96973.91,Severe 6
260,RPS13,99280.89,Severe 6
261,TMCO1,4143.3213,Severe 6
262,ELL2,2172.361,Severe 6
263,RPLP1,168825.81,Severe 6
264,RPL32,95965.586,Severe 6
265,RAB1B,8860.854,Severe 6
266,PKM,38898.773,Severe 6
267,IGHA1,3208.0151,Severe 6
268,NDUFB8,4490.1714,Severe 6
269,COPB2,5624.5386,Severe 6
270,ARAF,3366.6133,Severe 6
271,COLEC11,7.29927,Severe 6
272,IGHV1-24,122.791595,Severe 6
273,B2M,741730.9,Severe 6
274,SPCS3,13704.354,Severe 6
275,SNRNP70,14762.97,Severe 6
276,RPS2,88568.51,Severe 6
277,HSP90B1,29264.395,Severe 6
278,ANKRD17,9516.792,Severe 6
279,GDE1,5250.95,Severe 6
280,NCOR1,23592.213,Severe 6
281,RAB31,20148.963,Severe 6
282,PSMC2,4115.837,Severe 6
283,RPS6,165714.06,Severe 6
284,CLUH,1267.9358,Severe 6
285,CCND2,15581.179,Severe 6
286,RPL14,79851.37,Severe 6
287,RPS27L,9100.55,Severe 6
288,GAPDH,82271.164,Severe 6
289,RPS20,59064.72,Severe 6
290,SEPT8,610.11426,Severe 6
291,ZNF622,2994.586,Severe 6
292,CNR2,1639.54,Severe 6
293,SREBF2,4365.576,Severe 6
294,SEC24C,4126.564,Severe 6
295,CSTA,8857.817,Severe 6
296,RPL38,39664.17,Severe 6
297,TLN1,78875.53,Severe 6
298,MRPL22,1582.1709,Severe 6
299,MOV10,2674.1702,Severe 6
300,ATF4,20938.727,Severe 6
301,ATAD2,2150.302,Severe 6
302,RPL10A,49662.086,Severe 6
303,ESRRA,496.8249,Severe 6
304,TGM2,205.50623,Severe 6
305,SNX27,7281.8726,Severe 6
306,TMEM30A,10353.148,Severe 6
307,SIL1,1127.0076,Severe 6
308,PLXDC2,8847.312,Severe 6
309,WDR55,2296.7944,Severe 6
310,MT-ND2,151717.75,Severe 6
311,EIF3A,20497.95,Severe 6
312,MFSD10,2682.8386,Severe 6
313,HEATR3,2212.24,Severe 6
314,HDAC4,3123.379,Severe 6
315,APOL6,20246.297,Severe 6
316,COPA,10462.737,Severe 6
317,PGGT1B,1765.5667,Severe 6
318,SMARCC2,8519.819,Severe 6
319,HSPA5,29814.586,Severe 6
320,HSPA9,8776.543,Severe 6
321,IFITM2,329572.62,Severe 6
322,CAPRIN1,7340.114,Severe 6
323,DYNC1H1,18756.434,Severe 6
324,MORF4L1,19637.154,Severe 6
325,SYTL3,4101.1553,Severe 6
326,NNT,4182.0845,Severe 6
327,RPRD2,5981.8936,Severe 6
328,STAT1,20507.033,Severe 6
329,SAMHD1,36898.184,Severe 6
330,PKN1,6090.191,Severe 6
331,MYCBP2,30624.229,Severe 6
332,ACTB,537621.75,Severe 6
333,COTL1,54932.11,Severe 6
334,FAM198B,2026.6276,Severe 6
335,BTN3A2,21688.256,Severe 6
336,KIAA0232,6257.6333,Severe 6
337,TPRKB,2014.3145,Severe 6
338,XAF1,48466.367,Severe 6
339,ST3GAL1,11970.736,Severe 6
340,RCSD1,22132.236,Severe 6
341,TXNIP,290412.06,Severe 6
342,RASSF2,15072.789,Severe 6
343,RPS18,100337.8,Severe 6
344,RPL35,50547.14,Severe 6
345,SYK,17300.375,Severe 6
346,FNBP1,26830.229,Severe 6
347,ABR,4779.683,Severe 6
348,UBE2K,7543.1235,Severe 6
349,FCGR2A,23757.18,Severe 6
350,AXIN1,3924.2703,Severe 6
351,CHD3,24437.494,Severe 6
352,OAS3,10341.591,Severe 6
353,CAPZA2,17254.129,Severe 6
354,MT-ATP8,53017.48,Severe 6
355,ARHGDIB,75737.78,Severe 6
356,SYNCRIP,12295.191,Severe 6
357,PHIP,16232.616,Severe 6
358,SRRM1,16433.396,Severe 6
359,WAS,13800.922,Severe 6
360,UQCRB,17548.209,Severe 6
361,USP7,16130.088,Severe 6
362,LAMP2,10888.67,Severe 6
363,SHISA5,21571.88,Severe 6
364,TMPO,10496.619,Severe 6
365,WDFY4,5729.3,Severe 6
366,PSMD6,7570.0635,Severe 6
367,PABPC1,124018.07,Severe 6
368,COMMD8,2674.8071,Severe 6
369,ASPM,159.95667,Severe 6
370,LST1,34361.062,Severe 6
371,CSDE1,38112.35,Severe 6
372,FCGR1A,2562.2864,Severe 6
373,KIF22,3941.5479,Severe 6
374,CKAP2,1927.2051,Severe 6
375,TADA2B,5537.2017,Severe 6
376,NFKBIA,56213.363,Severe 6
377,CEP350,18033.848,Severe 6
378,GTF3C5,2647.5425,Severe 6
379,RBM8A,8100.87,Severe 6
380,SET,21142.871,Severe 6
381,NCF2,28824.61,Severe 6
382,ITGAM,13182.627,Severe 6
383,TXLNA,4581.5044,Severe 6
384,DIAPH1,30563.37,Severe 6
385,PAG1,13858.098,Severe 6
386,CST3,51124.902,Severe 6
387,RPS5,65400.62,Severe 6
388,IFI27,29235.156,Severe 6
389,YWHAZ,66840.75,Severe 6
390,MOB1A,29979.445,Severe 6
391,IFITM3,349607.75,Severe 6
392,LTBP4,1195.9502,Severe 6
393,LACTB,2805.0007,Severe 6
394,AP2B1,9221.254,Severe 6
395,HCK,14652.454,Severe 6
396,LRP1,6067.1978,Severe 6
397,LSP1,40290.348,Severe 6
398,MAST4,4787.4473,Severe 6
399,CYBB,26344.639,Severe 6
400,MALAT1,2177399.5,Severe 6
401,ELMO1,3604.2595,Severe 6
402,MT-ATP6,155521.98,Severe 6
403,MYH9,96122.06,Severe 6
404,VPS41,3824.2869,Severe 6
405,ATP2B4,14438.475,Severe 6
406,PTPRE,15804.359,Severe 6
407,ACTR1B,3032.8545,Severe 6
408,H3F3B,174801.77,Severe 6
409,GCC2,15686.84,Severe 6
410,OAZ1,140488.78,Severe 6
411,PIK3AP1,15369.1455,Severe 6
412,NUCKS1,13802.683,Severe 6
413,HPSE,2729.4104,Severe 6
414,CD44,27259.725,Severe 6
415,SARS,8489.392,Severe 6
416,CD244,2725.8552,Severe 6
417,TSPAN31,1328.6168,Severe 6
418,HLA-DRA,42019.33,Severe 6
419,MBD2,8518.016,Severe 6
420,RAB33B,2573.0298,Severe 6
421,TNRC6B,24694.13,Severe 6
422,CTSZ,7497.422,Severe 6
423,ITGAL,24961.98,Severe 6
424,YPEL5,18102.688,Severe 6
425,HNRNPA1,31766.01,Severe 6
426,CCDC88C,17466.938,Severe 6
427,ZMYND11,6065.112,Severe 6
428,MVP,9403.912,Severe 6
429,EXD3,738.62866,Severe 6
430,RPL3,122967.336,Severe 6
431,NELFE,4652.282,Severe 6
432,RSL1D1,11849.02,Severe 6
433,TMX1,4547.828,Severe 6
434,HNRNPU,41880.844,Severe 6
435,ACOT9,3557.9111,Severe 6
436,MYL12A,102985.02,Severe 6
437,OAS1,10885.827,Severe 6
438,HDAC8,935.442,Severe 6
439,TRAK2,6029.7427,Severe 6
440,VRK2,1690.6719,Severe 6
441,ATXN2L,6013.524,Severe 6
442,CYB561D2,2470.0437,Severe 6
443,TAPBP,29170.045,Severe 6
444,WBP1L,5389.6055,Severe 6
445,CENPJ,991.18225,Severe 6
446,HNRNPC,27705.96,Severe 6
447,CD2,11667.238,Severe 6
448,CHCHD1,2353.8992,Severe 6
449,TSTA3,1823.5942,Severe 6
450,EIF3C,9120.694,Severe 6
451,LBH,9443.165,Severe 6
452,MEGF8,778.3996,Severe 6
453,SMCO4,1542.9474,Severe 6
454,MAP3K2,15694.598,Severe 6
455,MARCKS,23463.658,Severe 6
456,PDCD11,3702.441,Severe 6
457,RPA2,3605.4136,Severe 6
458,BID,6656.4033,Severe 6
459,STX10,6768.7354,Severe 6
460,IFIT3,54707.29,Severe 6
461,DHX9,12320.661,Severe 6
462,ATP6V0B,21027.77,Severe 6
463,OGT,23435.87,Severe 6
464,BUD31,5726.0337,Severe 6
465,ZBED6CL,842.96857,Severe 6
466,WDR70,2249.5786,Severe 6
467,ABCA7,6241.935,Severe 6
468,SPN,19048.281,Severe 6
469,CANT1,4611.467,Severe 6
470,SPINK2,135.87396,Severe 6
471,PRDX5,10752.554,Severe 6
472,CDV3,18427.418,Severe 6
473,IGHG2,4768.542,Severe 6
474,IK,11935.94,Severe 6
475,PI4KB,3236.3018,Severe 6
476,SORL1,37324.562,Severe 6
477,IGLV1-47,806.0925,Severe 6
478,CD2BP2,4293.441,Severe 6
479,SELL,78182.83,Severe 6
480,RORA,12777.263,Severe 6
481,SP100,42515.95,Severe 6
482,MBNL1,56390.1,Severe 6
483,UHRF2,5169.212,Severe 6
484,KDM5B,3410.4648,Severe 6
485,PDCD6IP,8920.187,Severe 6
486,UROD,2747.4517,Severe 6
487,EFTUD2,4769.8496,Severe 6
488,TNRC6A,8507.721,Severe 6
489,TPM3,73208.055,Severe 6
490,HMGB1,32525.594,Severe 6
491,ZNF263,2419.398,Severe 6
492,GGA2,8201.103,Severe 6
493,HUWE1,17482.766,Severe 6
494,ERP44,5751.9727,Severe 6
495,CD14,20727.605,Severe 6
496,GPR180,1046.4801,Severe 6
497,FAM129A,20928.924,Severe 6
498,PSMD2,10198.756,Severe 6
499,IGFBP4,151.83266,Severe 6
500,PCGF5,11506.631,Severe 6
501,TGOLN2,27295.05,Severe 6
502,RPL31,111401.49,Severe 6
503,IPO7,5539.718,Severe 6
504,AKT1,3383.797,Severe 6
505,MCM6,1909.3247,Severe 6
506,DPAGT1,769.08856,Severe 6
507,C22orf46,1960.5442,Severe 6
508,CD47,21013.332,Severe 6
509,TTC30A,104.01722,Severe 6
510,FBL,7933.6553,Severe 6
511,POLR1D,5814.964,Severe 6
512,RSBN1,6959.891,Severe 6
513,SOD2,64385.094,Severe 6
514,FCGR3B,218245.42,Severe 6
515,ZNF23,259.75836,Severe 6
516,IQCH-AS1,343.06097,Severe 6
517,UBR5,11867.207,Severe 6
518,SLTM,16429.375,Severe 6
519,PLEKHG1,2509.0955,Severe 6
520,RBM10,5540.2466,Severe 6
521,CLEC12A,16450.39,Severe 6
522,HCG18,4064.652,Severe 6
523,EBAG9,2496.921,Severe 6
524,MARCH5,2077.4255,Severe 6
525,THYN1,2104.838,Severe 6
526,KCTD21,353.18976,Severe 6
527,MPI,1582.0752,Severe 6
528,C12orf29,1079.8007,Severe 6
529,CUL9,2263.2603,Severe 6
530,PDZD2,439.70648,Severe 6
531,COL2A1,78.54953,Severe 6
532,PLEKHG3,4704.7876,Severe 6
533,MATN1,121.34617,Severe 6
534,MINOS1,4733.1104,Severe 6
535,P4HTM,1493.8649,Severe 6
536,SPDL1,596.4256,Severe 6
537,ATF2,4246.722,Severe 6
538,SH3BP2,8876.031,Severe 6
539,SS18L2,2243.124,Severe 6
540,AFTPH,10590.832,Severe 6
541,G3BP2,13537.242,Severe 6
542,RASGRP2,23452.992,Severe 6
543,CD63,18914.043,Severe 6
544,PRKCH,9970.311,Severe 6
545,MTRNR2L12,74531.45,Severe 6
546,MAPKAPK3,4353.9395,Severe 6
547,SOBP,315.68002,Severe 6
548,PLCE1,831.68915,Severe 6
549,ANKRD11,19027.953,Severe 6
550,RTN4,18796.963,Severe 6
551,IGLC3,36462.5,Severe 6
552,HDAC9,2525.5146,Severe 6
553,PPP1CB,10564.572,Severe 6
554,FAM49B,20220.176,Severe 6
555,STARD4,2690.1914,Severe 6
556,GAK,7529.022,Severe 6
557,PREB,2254.2175,Severe 6
558,CAP1,58431.547,Severe 6
559,RNASE2,3211.3352,Severe 6
560,SUPT6H,7979.0894,Severe 6
561,SEC62,20684.809,Severe 6
562,TMSB10,198259.03,Severe 6
563,XBP1,9918.3545,Severe 6
564,PRKD3,4434.2817,Severe 6
565,SSNA1,4270.241,Severe 6
566,CPEB1,68.227844,Severe 6
567,LAMTOR2,3430.15,Severe 6
568,SRSF9,8029.6963,Severe 6
569,PHAX,2620.4814,Severe 6
570,TBL1XR1,7628.5063,Severe 6
571,P4HA2,213.7913,Severe 6
572,PLCL1,1888.4006,Severe 6
573,RPS15,65968.63,Severe 6
574,UQCR11,26352.926,Severe 6
575,TUBA1A,19465.705,Severe 6
576,ATF7IP,15471.263,Severe 6
577,PSMB7,4368.5874,Severe 6
578,GNAQ,8713.487,Severe 6
579,EIF3G,10129.936,Severe 6
580,MRPS33,1445.4446,Severe 6
581,SYNE3,1367.2095,Severe 6
582,RGPD5,2406.0483,Severe 6
583,SYNE2,61780.848,Severe 6
584,ZNF217,10386.066,Severe 6
585,UNC50,1534.893,Severe 6
586,EZR,26603.8,Severe 6
587,TAF1,5688.5205,Severe 6
588,STARD9,1400.9615,Severe 6
589,PSMD4,7872.359,Severe 6
590,NBR1,9141.056,Severe 6
591,DPEP2,4239.8066,Severe 6
592,ISCU,15053.33,Severe 6
593,DAZAP2,37613.74,Severe 6
594,PRKX,5437.7217,Severe 6
595,CELF2,32126.162,Severe 6
596,CHST2,1495.4739,Severe 6
597,BMS1,4179.086,Severe 6
598,CNDP2,6787.4756,Severe 6
599,AMZ2,4877.3506,Severe 6
600,ZFP36L2,39648.812,Severe 6
601,CTDSPL2,4426.659,Severe 6
602,EML6,424.2182,Severe 6
603,LSM7,5978.453,Severe 6
604,PRMT2,13668.2295,Severe 6
605,BROX,6333.681,Severe 6
606,TRIP6,475.79764,Severe 6
607,MRPL27,1416.8562,Severe 6
608,GIMAP2,3911.3867,Severe 6
609,ARIH2OS,412.84766,Severe 6
610,TUBB,8230.822,Severe 6
611,CAPG,7239.439,Severe 6
612,PLEKHA2,13768.535,Severe 6
613,UGGT1,6880.697,Severe 6
614,ADRM1,2452.2048,Severe 6
615,CASP1,11159.273,Severe 6
616,ITGAX,8957.804,Severe 6
617,MYBL1,7812.254,Severe 6
618,UGCG,6013.5537,Severe 6
619,CALR,14636.563,Severe 6
620,MCMBP,5175.4185,Severe 6
621,MT-ND6,41950.773,Severe 6
622,RPL13,135191.56,Severe 6
623,CNBP,35957.926,Severe 6
624,PPP2R5A,12463.343,Severe 6
625,PRKDC,13863.384,Severe 6
626,UBE2L3,8783.336,Severe 6
627,MT-ND5,87419.88,Severe 6
628,UBR4,12903.181,Severe 6
629,DHRS7,9909.488,Severe 6
630,CDC5L,6740.157,Severe 6
631,EIF4EBP2,9571.608,Severe 6
632,RTN3,19025.707,Severe 6
633,IL17RA,21801.945,Severe 6
634,FOS,45633.27,Severe 6
635,CDK19,4208.662,Severe 6
636,ANP32E,10266.728,Severe 6
637,PRKCB,32115.92,Severe 6
638,GLUD1,6739.088,Severe 6
639,ZNF296,441.06378,Severe 6
640,PRKAR1A,14104.753,Severe 6
641,CAT,4622.5615,Severe 6
642,SHMT1,1187.1853,Severe 6
643,PPARA,2258.2744,Severe 6
644,CERS5,2384.5415,Severe 6
645,DNAJA2,6954.047,Severe 6
646,AIF1,28417.5,Severe 6
647,HSD17B4,3530.7263,Severe 6
648,TNFRSF1B,27587.35,Severe 6
649,KPNB1,22718.855,Severe 6
650,DGKZ,7062.635,Severe 6
651,RALBP1,11840.669,Severe 6
652,PPP1R7,5139.639,Severe 6
653,PCF11,12826.891,Severe 6
654,NFE2,20397.553,Severe 6
655,TMEM50A,21699.998,Severe 6
656,LIMS1,35691.246,Severe 6
657,CYB5R3,7018.77,Severe 6
658,SERINC1,14623.728,Severe 6
659,RNF6,4950.482,Severe 6
660,SUGT1,4163.312,Severe 6
661,STAT2,8892.889,Severe 6
662,ARPC2,80914.73,Severe 6
663,WDR5,1352.245,Severe 6
664,PSMB9,22342.986,Severe 6
665,LBR,16983.176,Severe 6
666,MORF4L2,3844.4304,Severe 6
667,FUS,26966.797,Severe 6
668,ALAS1,1581.7233,Severe 6
669,ZNF140,1027.4498,Severe 6
670,ZBED6,1954.2438,Severe 6
671,VPS33B,1215.5123,Severe 6
672,SULF2,4973.8706,Severe 6
673,RNPEPL1,7495.5957,Severe 6
674,ARID4B,21506.193,Severe 6
675,ELP2,4372.735,Severe 6
676,MCFD2,4145.713,Severe 6
677,PI4KA,6304.4453,Severe 6
678,RFK,1761.0266,Severe 6
679,RBM48,2327.719,Severe 6
680,PERP,293.78238,Severe 6
681,EGR1,2046.2714,Severe 6
682,CCNDBP1,9167.029,Severe 6
683,COPE,6052.298,Severe 6
684,PUS7L,1742.279,Severe 6
685,DDA1,2595.896,Severe 6
686,RPS6KB1,4534.607,Severe 6
687,MRPL28,3358.7249,Severe 6
688,ZRANB2,8055.5063,Severe 6
689,WARS,4461.8374,Severe 6
690,RBCK1,7045.8247,Severe 6
691,FAM91A1,4443.899,Severe 6
692,CLTC,11651.372,Severe 6
693,FRYL,11444.336,Severe 6
694,GNPTAB,14558.067,Severe 6
695,COPZ1,5167.582,Severe 6
696,RPL36,32010.104,Severe 6
697,SSR2,11449.482,Severe 6
698,TRIB1,3458.6565,Severe 6
699,HIST1H2AI,1959.7319,Severe 6
700,HSPA8,20037.174,Severe 6
701,PTMA,98690.36,Severe 6
702,ING1,2781.2668,Severe 6
703,ACBD3,4644.3267,Severe 6
704,RASSF5,23502.596,Severe 6
705,TXNRD2,1161.8182,Severe 6
706,ATP6V1A,5743.7173,Severe 6
707,RPL18A,64996.496,Severe 6
708,TUFM,5740.638,Severe 6
709,HEXIM1,8578.317,Severe 6
710,EVI2B,39984.43,Severe 6
711,PTPRC,135657.19,Severe 6
712,NOL7,1498.6095,Severe 6
713,MYBL2,275.03198,Severe 6
714,REC8,1593.507,Severe 6
715,CCNL1,36950.715,Severe 6
716,IGHG3,3980.8525,Severe 6
717,CDC6,133.65475,Severe 6
718,FOXN3,13455.959,Severe 6
719,HLA-DPB1,24544.008,Severe 6
720,ASAP1,10703.918,Severe 6
721,SNRNP200,16453.943,Severe 6
722,PTBP3,20250.94,Severe 6
723,EDF1,13326.847,Severe 6
724,MT-ND1,141466.89,Severe 6
725,PSMD1,5432.2944,Severe 6
726,EEF1A1,204569.2,Severe 6
727,DAP,7456.3516,Severe 6
728,RPLP0,61643.027,Severe 6
729,POLE4,3569.0383,Severe 6
730,ZBTB44,9441.033,Severe 6
