,Genename,Counts,Sample
247,ARHGAP12,2109.7576,Healthy 24
248,IPO11,371.09296,Healthy 24
249,KLF3,7153.444,Healthy 24
250,CTSS,30078.383,Healthy 24
251,LYZ,10600.858,Healthy 24
252,IFI44L,632.4613,Healthy 24
253,HNRNPUL1,12367.146,Healthy 24
254,GNAS,30004.344,Healthy 24
255,SNED1,353.59717,Healthy 24
256,IQGAP1,31294.117,Healthy 24
257,HMGXB3,1340.6914,Healthy 24
258,KDM5C,2368.0203,Healthy 24
259,RNF213,69162.914,Healthy 24
260,RPS13,47545.758,Healthy 24
261,TMCO1,3029.9058,Healthy 24
262,ELL2,826.9031,Healthy 24
263,RPLP1,66199.625,Healthy 24
264,RPL32,42933.633,Healthy 24
265,RAB1B,674.04645,Healthy 24
266,PKM,9935.328,Healthy 24
267,IGHA1,1235.4884,Healthy 24
268,NDUFB8,4196.4487,Healthy 24
269,COPB2,3275.628,Healthy 24
270,ARAF,1938.8092,Healthy 24
271,COLEC11,0.0,Healthy 24
272,IGHV1-24,35.4853,Healthy 24
273,B2M,351339.28,Healthy 24
274,SPCS3,7045.772,Healthy 24
275,SNRNP70,9981.604,Healthy 24
276,RPS2,85272.02,Healthy 24
277,HSP90B1,26860.904,Healthy 24
278,ANKRD17,7424.575,Healthy 24
279,GDE1,2065.3013,Healthy 24
280,NCOR1,17346.592,Healthy 24
281,RAB31,2471.2085,Healthy 24
282,PSMC2,2775.467,Healthy 24
283,RPS6,160495.19,Healthy 24
284,CLUH,1411.2142,Healthy 24
285,CCND2,14881.441,Healthy 24
286,RPL14,52268.06,Healthy 24
287,RPS27L,3050.0486,Healthy 24
288,GAPDH,6205.4126,Healthy 24
289,RPS20,65410.867,Healthy 24
290,SEPT8,396.89743,Healthy 24
291,ZNF622,2554.2803,Healthy 24
292,CNR2,783.634,Healthy 24
293,SREBF2,2518.4387,Healthy 24
294,SEC24C,3452.573,Healthy 24
295,CSTA,434.27512,Healthy 24
296,RPL38,23413.557,Healthy 24
297,TLN1,36506.13,Healthy 24
298,MRPL22,1377.3234,Healthy 24
299,MOV10,1641.0056,Healthy 24
300,ATF4,12694.588,Healthy 24
301,ATAD2,1503.523,Healthy 24
302,RPL10A,40775.01,Healthy 24
303,ESRRA,400.50287,Healthy 24
304,TGM2,314.24252,Healthy 24
305,SNX27,3284.5723,Healthy 24
306,TMEM30A,6648.789,Healthy 24
307,SIL1,680.6441,Healthy 24
308,PLXDC2,1318.2562,Healthy 24
309,WDR55,1789.8635,Healthy 24
310,MT-ND2,85386.12,Healthy 24
311,EIF3A,18645.723,Healthy 24
312,MFSD10,2017.9299,Healthy 24
313,HEATR3,1719.7954,Healthy 24
314,HDAC4,1665.4539,Healthy 24
315,APOL6,18065.9,Healthy 24
316,COPA,6349.696,Healthy 24
317,PGGT1B,943.32526,Healthy 24
318,SMARCC2,7895.955,Healthy 24
319,HSPA5,24604.566,Healthy 24
320,HSPA9,6189.3105,Healthy 24
321,IFITM2,12806.411,Healthy 24
322,CAPRIN1,3912.6426,Healthy 24
323,DYNC1H1,18936.201,Healthy 24
324,MORF4L1,8715.966,Healthy 24
325,SYTL3,5896.408,Healthy 24
326,NNT,2749.4119,Healthy 24
327,RPRD2,4342.2446,Healthy 24
328,STAT1,10085.807,Healthy 24
329,SAMHD1,22651.604,Healthy 24
330,PKN1,3367.224,Healthy 24
331,MYCBP2,23623.084,Healthy 24
332,ACTB,53582.793,Healthy 24
333,COTL1,12977.197,Healthy 24
334,FAM198B,215.8193,Healthy 24
335,BTN3A2,25358.938,Healthy 24
336,KIAA0232,3344.7356,Healthy 24
337,TPRKB,1527.5149,Healthy 24
338,XAF1,10737.337,Healthy 24
339,ST3GAL1,8976.568,Healthy 24
340,RCSD1,13974.684,Healthy 24
341,TXNIP,143333.6,Healthy 24
342,RASSF2,5597.078,Healthy 24
343,RPS18,87965.336,Healthy 24
344,RPL35,35857.15,Healthy 24
345,SYK,8624.265,Healthy 24
346,FNBP1,24601.623,Healthy 24
347,ABR,3335.3804,Healthy 24
348,UBE2K,3938.192,Healthy 24
349,FCGR2A,1767.7649,Healthy 24
350,AXIN1,4298.6616,Healthy 24
351,CHD3,23895.717,Healthy 24
352,OAS3,1619.7599,Healthy 24
353,CAPZA2,2802.2822,Healthy 24
354,MT-ATP8,20867.23,Healthy 24
355,ARHGDIB,29174.648,Healthy 24
356,SYNCRIP,9654.672,Healthy 24
357,PHIP,10255.349,Healthy 24
358,SRRM1,10450.114,Healthy 24
359,WAS,4365.18,Healthy 24
360,UQCRB,9669.677,Healthy 24
361,USP7,12249.156,Healthy 24
362,LAMP2,2580.1062,Healthy 24
363,SHISA5,7365.8594,Healthy 24
364,TMPO,6891.216,Healthy 24
365,WDFY4,1873.359,Healthy 24
366,PSMD6,3525.2998,Healthy 24
367,PABPC1,96477.61,Healthy 24
368,COMMD8,1451.9955,Healthy 24
369,ASPM,189.51175,Healthy 24
370,LST1,4738.6377,Healthy 24
371,CSDE1,24651.78,Healthy 24
372,FCGR1A,110.73708,Healthy 24
373,KIF22,3012.4836,Healthy 24
374,CKAP2,949.74567,Healthy 24
375,TADA2B,3077.6978,Healthy 24
376,NFKBIA,14556.55,Healthy 24
377,CEP350,15703.405,Healthy 24
378,GTF3C5,1965.4861,Healthy 24
379,RBM8A,5562.078,Healthy 24
380,SET,16812.367,Healthy 24
381,NCF2,4015.5054,Healthy 24
382,ITGAM,7998.076,Healthy 24
383,TXLNA,3216.1238,Healthy 24
384,DIAPH1,24670.52,Healthy 24
385,PAG1,8920.048,Healthy 24
386,CST3,4209.235,Healthy 24
387,RPS5,62634.34,Healthy 24
388,IFI27,52.40734,Healthy 24
389,YWHAZ,25943.123,Healthy 24
390,MOB1A,11168.823,Healthy 24
391,IFITM3,5022.738,Healthy 24
392,LTBP4,1514.1421,Healthy 24
393,LACTB,1637.3604,Healthy 24
394,AP2B1,6035.5483,Healthy 24
395,HCK,1683.1592,Healthy 24
396,LRP1,1221.9762,Healthy 24
397,LSP1,9990.61,Healthy 24
398,MAST4,1841.2858,Healthy 24
399,CYBB,7065.4526,Healthy 24
400,MALAT1,1077071.9,Healthy 24
401,ELMO1,1765.5345,Healthy 24
402,MT-ATP6,201786.06,Healthy 24
403,MYH9,59068.97,Healthy 24
404,VPS41,2411.2463,Healthy 24
405,ATP2B4,14065.969,Healthy 24
406,PTPRE,5642.2173,Healthy 24
407,ACTR1B,3480.2031,Healthy 24
408,H3F3B,38055.684,Healthy 24
409,GCC2,10660.647,Healthy 24
410,OAZ1,28675.518,Healthy 24
411,PIK3AP1,7790.299,Healthy 24
412,NUCKS1,12017.724,Healthy 24
413,HPSE,392.74976,Healthy 24
414,CD44,17646.97,Healthy 24
415,SARS,5520.6675,Healthy 24
416,CD244,3871.5786,Healthy 24
417,TSPAN31,674.2707,Healthy 24
418,HLA-DRA,18868.314,Healthy 24
419,MBD2,6320.098,Healthy 24
420,RAB33B,1070.0658,Healthy 24
421,TNRC6B,17498.984,Healthy 24
422,CTSZ,1818.6293,Healthy 24
423,ITGAL,31202.396,Healthy 24
424,YPEL5,5524.8765,Healthy 24
425,HNRNPA1,21743.582,Healthy 24
426,CCDC88C,19231.307,Healthy 24
427,ZMYND11,5658.3667,Healthy 24
428,MVP,7218.4365,Healthy 24
429,EXD3,431.52686,Healthy 24
430,RPL3,142204.39,Healthy 24
431,NELFE,3060.3113,Healthy 24
432,RSL1D1,8529.51,Healthy 24
433,TMX1,2518.4524,Healthy 24
434,HNRNPU,29490.006,Healthy 24
435,ACOT9,1275.1473,Healthy 24
436,MYL12A,17181.969,Healthy 24
437,OAS1,1783.861,Healthy 24
438,HDAC8,769.38025,Healthy 24
439,TRAK2,3315.8943,Healthy 24
440,VRK2,1010.3031,Healthy 24
441,ATXN2L,3436.751,Healthy 24
442,CYB561D2,1538.7732,Healthy 24
443,TAPBP,18310.324,Healthy 24
444,WBP1L,4563.353,Healthy 24
445,CENPJ,1111.2981,Healthy 24
446,HNRNPC,14863.728,Healthy 24
447,CD2,10193.71,Healthy 24
448,CHCHD1,1420.6748,Healthy 24
449,TSTA3,1338.6672,Healthy 24
450,EIF3C,12229.342,Healthy 24
451,LBH,9585.489,Healthy 24
452,MEGF8,621.59033,Healthy 24
453,SMCO4,304.99106,Healthy 24
454,MAP3K2,7365.508,Healthy 24
455,MARCKS,1962.1025,Healthy 24
456,PDCD11,3400.1792,Healthy 24
457,RPA2,3911.6184,Healthy 24
458,BID,2220.196,Healthy 24
459,STX10,2754.6406,Healthy 24
460,IFIT3,963.48505,Healthy 24
461,DHX9,7109.8022,Healthy 24
462,ATP6V0B,3664.5325,Healthy 24
463,OGT,14059.633,Healthy 24
464,BUD31,1260.8158,Healthy 24
465,ZBED6CL,511.67688,Healthy 24
466,WDR70,2290.4646,Healthy 24
467,ABCA7,3451.8574,Healthy 24
468,SPN,25440.285,Healthy 24
469,CANT1,1668.3381,Healthy 24
470,SPINK2,134.53209,Healthy 24
471,PRDX5,5375.8433,Healthy 24
472,CDV3,16057.1875,Healthy 24
473,IGHG2,983.9436,Healthy 24
474,IK,9320.301,Healthy 24
475,PI4KB,1736.435,Healthy 24
476,SORL1,22922.535,Healthy 24
477,IGLV1-47,22.16691,Healthy 24
478,CD2BP2,3059.539,Healthy 24
479,SELL,15391.608,Healthy 24
480,RORA,10300.562,Healthy 24
481,SP100,17098.305,Healthy 24
482,MBNL1,25129.396,Healthy 24
483,UHRF2,3347.2727,Healthy 24
484,KDM5B,1925.7029,Healthy 24
485,PDCD6IP,5568.6836,Healthy 24
486,UROD,1336.8318,Healthy 24
487,EFTUD2,2896.734,Healthy 24
488,TNRC6A,5744.1987,Healthy 24
489,TPM3,32376.914,Healthy 24
490,HMGB1,11403.254,Healthy 24
491,ZNF263,2323.5752,Healthy 24
492,GGA2,4562.037,Healthy 24
493,HUWE1,14820.498,Healthy 24
494,ERP44,2283.9897,Healthy 24
495,CD14,1745.9803,Healthy 24
496,GPR180,533.0161,Healthy 24
497,FAM129A,6330.46,Healthy 24
498,PSMD2,5820.21,Healthy 24
499,IGFBP4,176.03087,Healthy 24
500,PCGF5,4313.262,Healthy 24
501,TGOLN2,18612.693,Healthy 24
502,RPL31,92675.22,Healthy 24
503,IPO7,3908.6052,Healthy 24
504,AKT1,2497.798,Healthy 24
505,MCM6,1404.4572,Healthy 24
506,DPAGT1,533.9372,Healthy 24
507,C22orf46,1714.8251,Healthy 24
508,CD47,10812.156,Healthy 24
509,TTC30A,41.356182,Healthy 24
510,FBL,9152.861,Healthy 24
511,POLR1D,3780.8064,Healthy 24
512,RSBN1,4588.8794,Healthy 24
513,SOD2,6066.3696,Healthy 24
514,FCGR3B,9329.575,Healthy 24
515,ZNF23,132.65833,Healthy 24
516,IQCH-AS1,405.8631,Healthy 24
517,UBR5,8277.528,Healthy 24
518,SLTM,12702.021,Healthy 24
519,PLEKHG1,702.0199,Healthy 24
520,RBM10,4405.3984,Healthy 24
521,CLEC12A,1613.6604,Healthy 24
522,HCG18,4113.511,Healthy 24
523,EBAG9,1290.6177,Healthy 24
524,MARCH5,941.8594,Healthy 24
525,THYN1,1801.9087,Healthy 24
526,KCTD21,183.0044,Healthy 24
527,MPI,1016.4088,Healthy 24
528,C12orf29,812.81067,Healthy 24
529,CUL9,1328.6907,Healthy 24
530,PDZD2,409.5268,Healthy 24
531,COL2A1,128.01643,Healthy 24
532,PLEKHG3,4012.2139,Healthy 24
533,MATN1,79.64102,Healthy 24
534,MINOS1,1675.4183,Healthy 24
535,P4HTM,1277.6892,Healthy 24
536,SPDL1,851.74945,Healthy 24
537,ATF2,2158.7063,Healthy 24
538,SH3BP2,4327.1025,Healthy 24
539,SS18L2,1937.3798,Healthy 24
540,AFTPH,5729.9883,Healthy 24
541,G3BP2,6603.8154,Healthy 24
542,RASGRP2,9230.533,Healthy 24
543,CD63,7790.4565,Healthy 24
544,PRKCH,11611.702,Healthy 24
545,MTRNR2L12,88732.57,Healthy 24
546,MAPKAPK3,2415.7515,Healthy 24
547,SOBP,4.3398533,Healthy 24
548,PLCE1,698.34296,Healthy 24
549,ANKRD11,16127.7295,Healthy 24
550,RTN4,7695.8564,Healthy 24
551,IGLC3,5491.0107,Healthy 24
552,HDAC9,901.8587,Healthy 24
553,PPP1CB,6080.877,Healthy 24
554,FAM49B,8203.373,Healthy 24
555,STARD4,1620.7183,Healthy 24
556,GAK,6153.3384,Healthy 24
557,PREB,1587.4717,Healthy 24
558,CAP1,27099.705,Healthy 24
559,RNASE2,144.23749,Healthy 24
560,SUPT6H,6861.2046,Healthy 24
561,SEC62,10054.925,Healthy 24
562,TMSB10,82417.1,Healthy 24
563,XBP1,6175.8193,Healthy 24
564,PRKD3,3576.224,Healthy 24
565,SSNA1,3251.4985,Healthy 24
566,CPEB1,125.32971,Healthy 24
567,LAMTOR2,1462.1821,Healthy 24
568,SRSF9,4864.943,Healthy 24
569,PHAX,2342.3364,Healthy 24
570,TBL1XR1,4391.9937,Healthy 24
571,P4HA2,101.36406,Healthy 24
572,PLCL1,811.4725,Healthy 24
573,RPS15,32836.49,Healthy 24
574,UQCR11,6792.2354,Healthy 24
575,TUBA1A,6711.0693,Healthy 24
576,ATF7IP,7528.631,Healthy 24
577,PSMB7,2930.009,Healthy 24
578,GNAQ,2452.6873,Healthy 24
579,EIF3G,9031.925,Healthy 24
580,MRPS33,1364.6488,Healthy 24
581,SYNE3,842.38293,Healthy 24
582,RGPD5,1687.5409,Healthy 24
583,SYNE2,92149.72,Healthy 24
584,ZNF217,8310.883,Healthy 24
585,UNC50,1156.9852,Healthy 24
586,EZR,21559.617,Healthy 24
587,TAF1,4634.4683,Healthy 24
588,STARD9,1763.9974,Healthy 24
589,PSMD4,4113.5967,Healthy 24
590,NBR1,6166.118,Healthy 24
591,DPEP2,1407.2198,Healthy 24
592,ISCU,5797.9473,Healthy 24
593,DAZAP2,11955.075,Healthy 24
594,PRKX,5359.1934,Healthy 24
595,CELF2,15948.215,Healthy 24
596,CHST2,3144.9246,Healthy 24
597,BMS1,3636.014,Healthy 24
598,CNDP2,5517.8203,Healthy 24
599,AMZ2,2991.0298,Healthy 24
600,ZFP36L2,24708.785,Healthy 24
601,CTDSPL2,3456.3384,Healthy 24
602,EML6,675.8039,Healthy 24
603,LSM7,3669.5396,Healthy 24
604,PRMT2,14262.924,Healthy 24
605,BROX,2332.8884,Healthy 24
606,TRIP6,218.57802,Healthy 24
607,MRPL27,657.3169,Healthy 24
608,GIMAP2,3083.3726,Healthy 24
609,ARIH2OS,257.15018,Healthy 24
610,TUBB,5759.3486,Healthy 24
611,CAPG,963.4877,Healthy 24
612,PLEKHA2,8612.24,Healthy 24
613,UGGT1,5316.0493,Healthy 24
614,ADRM1,831.5161,Healthy 24
615,CASP1,4324.1055,Healthy 24
616,ITGAX,3968.5269,Healthy 24
617,MYBL1,11171.161,Healthy 24
618,UGCG,1837.9598,Healthy 24
619,CALR,9082.848,Healthy 24
620,MCMBP,2868.3794,Healthy 24
621,MT-ND6,71085.695,Healthy 24
622,RPL13,103395.82,Healthy 24
623,CNBP,16679.135,Healthy 24
624,PPP2R5A,5938.817,Healthy 24
625,PRKDC,10653.202,Healthy 24
626,UBE2L3,3882.031,Healthy 24
627,MT-ND5,109737.33,Healthy 24
628,UBR4,10058.455,Healthy 24
629,DHRS7,4858.2725,Healthy 24
630,CDC5L,4656.376,Healthy 24
631,EIF4EBP2,7738.1616,Healthy 24
632,RTN3,3148.4146,Healthy 24
633,IL17RA,4998.6484,Healthy 24
634,FOS,15689.641,Healthy 24
635,CDK19,2169.1326,Healthy 24
636,ANP32E,6328.801,Healthy 24
637,PRKCB,20358.31,Healthy 24
638,GLUD1,5658.606,Healthy 24
639,ZNF296,374.5508,Healthy 24
640,PRKAR1A,5634.8667,Healthy 24
641,CAT,2684.915,Healthy 24
642,SHMT1,948.6327,Healthy 24
643,PPARA,2225.127,Healthy 24
644,CERS5,1166.091,Healthy 24
645,DNAJA2,3653.0498,Healthy 24
646,AIF1,6217.8857,Healthy 24
647,HSD17B4,1752.9462,Healthy 24
648,TNFRSF1B,19544.566,Healthy 24
649,KPNB1,12593.53,Healthy 24
650,DGKZ,5411.4385,Healthy 24
651,RALBP1,7728.103,Healthy 24
652,PPP1R7,3568.463,Healthy 24
653,PCF11,8274.872,Healthy 24
654,NFE2,315.30316,Healthy 24
655,TMEM50A,4275.3633,Healthy 24
656,LIMS1,3920.708,Healthy 24
657,CYB5R3,1462.2864,Healthy 24
658,SERINC1,6836.1035,Healthy 24
659,RNF6,2985.7478,Healthy 24
660,SUGT1,3160.8845,Healthy 24
661,STAT2,3443.2468,Healthy 24
662,ARPC2,37359.7,Healthy 24
663,WDR5,930.5529,Healthy 24
664,PSMB9,11917.402,Healthy 24
665,LBR,6709.0596,Healthy 24
666,MORF4L2,2813.8428,Healthy 24
667,FUS,15689.377,Healthy 24
668,ALAS1,797.0006,Healthy 24
669,ZNF140,587.7024,Healthy 24
670,ZBED6,1768.4093,Healthy 24
671,VPS33B,906.2273,Healthy 24
672,SULF2,1222.9484,Healthy 24
673,RNPEPL1,6173.082,Healthy 24
674,ARID4B,15988.576,Healthy 24
675,ELP2,3009.0737,Healthy 24
676,MCFD2,1509.8254,Healthy 24
677,PI4KA,5158.178,Healthy 24
678,RFK,822.0144,Healthy 24
679,RBM48,1382.138,Healthy 24
680,PERP,361.357,Healthy 24
681,EGR1,1763.0825,Healthy 24
682,CCNDBP1,3598.838,Healthy 24
683,COPE,1829.1477,Healthy 24
684,PUS7L,1067.8168,Healthy 24
685,DDA1,1443.3834,Healthy 24
686,RPS6KB1,3230.6978,Healthy 24
687,MRPL28,1148.5858,Healthy 24
688,ZRANB2,6645.8525,Healthy 24
689,WARS,3748.871,Healthy 24
690,RBCK1,3319.9377,Healthy 24
