,Genename,Counts,Sample
98,SRSF6,2026.6484,Severe 1
99,IQGAP2,4431.54,Severe 1
100,TEP1,730.7106,Severe 1
101,CFLAR,10040.318,Severe 1
102,DDX18,8413.233,Severe 1
103,TRAK1,625.5922,Severe 1
104,AHNAK2,0.0,Severe 1
105,GLIPR2,7267.9277,Severe 1
106,MT-CO2,472836.7,Severe 1
107,TFAP2B,0.0,Severe 1
108,APLP2,8203.029,Severe 1
109,SLC35G3,5.0644417,Severe 1
110,ADAR,8990.033,Severe 1
111,HLA-A,197738.95,Severe 1
112,SRL,0.0,Severe 1
113,SEC63,3190.2878,Severe 1
114,HLA-C,237573.7,Severe 1
115,DFFA,1576.6603,Severe 1
116,TKT,23505.121,Severe 1
117,PCMT1,5867.506,Severe 1
118,AHNAK,21223.008,Severe 1
119,COL7A1,0.0,Severe 1
120,BMPR2,540.3589,Severe 1
121,FAM107B,6349.4473,Severe 1
122,MT-CO1,578590.7,Severe 1
123,SNRPD2,30053.812,Severe 1
124,CORO1C,1992.1763,Severe 1
125,ODC1,5099.891,Severe 1
126,STK10,7035.8545,Severe 1
127,LCP1,28913.314,Severe 1
128,RPS16,142590.6,Severe 1
129,MTRNR2L8,267926.97,Severe 1
130,ISG15,4980.957,Severe 1
131,YWHAB,34668.65,Severe 1
132,SERF2,130926.03,Severe 1
133,PDE4DIP,1344.9749,Severe 1
134,CFL1,106233.016,Severe 1
135,IRF2,4878.6777,Severe 1
136,PLEKHB1,1173.0134,Severe 1
137,TMX4,5572.1006,Severe 1
138,ALCAM,638.22925,Severe 1
139,DNAH7,1.1937448,Severe 1
140,TOPBP1,1584.3906,Severe 1
141,OGFRL1,1152.5006,Severe 1
142,MSN,20478.162,Severe 1
143,KDM6A,1408.9746,Severe 1
144,TMEM241,256.06137,Severe 1
145,AC079612.1,0.0,Severe 1
146,SEMA3F,1.492983,Severe 1
147,AMPD2,1838.5306,Severe 1
148,SLC25A6,55935.1,Severe 1
149,SLA,5071.022,Severe 1
150,IGLV2-23,2903.4045,Severe 1
151,SLC38A2,2135.613,Severe 1
152,ARID1A,3750.3428,Severe 1
153,TMBIM6,20367.19,Severe 1
154,CYBA,67420.266,Severe 1
155,NAT9,994.1433,Severe 1
156,ZNF740,724.656,Severe 1
157,HMGN1,14758.613,Severe 1
158,LENG8,4757.007,Severe 1
159,RAD23A,9468.947,Severe 1
160,DDX6,8473.992,Severe 1
161,EMC4,5088.467,Severe 1
162,ANXA5,11829.04,Severe 1
163,MIEN1,6665.8633,Severe 1
164,ERP29,20009.816,Severe 1
165,RNF19B,503.8591,Severe 1
166,RGL1,167.76183,Severe 1
167,GNS,2137.636,Severe 1
168,ACAP1,17411.588,Severe 1
169,LRRC8B,346.72208,Severe 1
170,SCAF8,1762.4746,Severe 1
171,USP3,5275.971,Severe 1
172,ZNF106,5865.107,Severe 1
173,TYMP,16372.152,Severe 1
174,TM9SF3,1333.2523,Severe 1
175,KAT6A,2864.817,Severe 1
176,AKAP11,1231.1865,Severe 1
177,GZMH,14077.556,Severe 1
178,HNRNPK,23834.834,Severe 1
179,NOMO3,117.599304,Severe 1
180,SHE,0.0,Severe 1
181,HIVEP1,829.3918,Severe 1
182,EFR3A,2390.019,Severe 1
183,TMBIM4,1844.8488,Severe 1
184,LAPTM5,60071.48,Severe 1
185,SND1,4932.845,Severe 1
186,LCK,18883.676,Severe 1
187,TMEM245,897.8269,Severe 1
188,ARF1,24413.57,Severe 1
189,GRM2,8.005251,Severe 1
190,KCNK10,0.0,Severe 1
191,S100A9,409529.2,Severe 1
192,RPS11,60881.812,Severe 1
193,CAPN2,7620.828,Severe 1
194,PHKG2,2125.703,Severe 1
195,ZC3H18,2290.1118,Severe 1
196,ADD1,5092.792,Severe 1
197,MX1,2917.792,Severe 1
198,SCMH1,501.8563,Severe 1
199,ZYX,23862.281,Severe 1
200,RNMT,6059.6577,Severe 1
201,CANX,8498.886,Severe 1
202,IGHG4,156.72171,Severe 1
203,IL1RL1,10.757187,Severe 1
204,IGHV5-51,6162.43,Severe 1
205,LAMB1,4.166667,Severe 1
206,PDIA3,15565.63,Severe 1
207,ITGB2,33261.34,Severe 1
208,NT5DC2,168.07759,Severe 1
209,VIM,135091.73,Severe 1
210,TNFAIP3,22785.229,Severe 1
211,RPS8,547814.9,Severe 1
212,OXNAD1,4860.385,Severe 1
213,SLC25A46,1964.7181,Severe 1
214,IGHV3-23,4739.278,Severe 1
215,CNOT1,3412.8386,Severe 1
216,LPP,2364.9678,Severe 1
217,UBE2J1,7736.5156,Severe 1
218,ANKRD28,954.5175,Severe 1
219,PRDM4,965.07526,Severe 1
220,PSMB6,9548.067,Severe 1
221,UBXN7,1393.3033,Severe 1
222,ZNF227,529.103,Severe 1
223,NCOA3,3689.3179,Severe 1
224,MTX1,2782.2383,Severe 1
225,PDIA4,3352.9448,Severe 1
226,CHD4,5262.0845,Severe 1
227,AC159540.1,0.0,Severe 1
228,PLA2G2D,23.229565,Severe 1
229,CCDC97,1829.7762,Severe 1
230,TMEM154,3054.203,Severe 1
231,HIST1H2BK,3065.2546,Severe 1
232,KIAA0319,7.7080927,Severe 1
233,APOBEC3G,5742.035,Severe 1
234,MOSPD1,399.6591,Severe 1
235,RPN1,9203.841,Severe 1
236,ARHGAP1,2340.4402,Severe 1
237,CIR1,4415.996,Severe 1
238,AACS,366.56464,Severe 1
239,CHD7,2167.1138,Severe 1
240,STX6,951.4263,Severe 1
241,SAMD9,2326.4236,Severe 1
242,TOM1,3533.1682,Severe 1
243,SNRPC,6333.403,Severe 1
244,PGAP1,261.2883,Severe 1
245,ANXA1,22092.453,Severe 1
246,TMEM181,789.2776,Severe 1
247,ARHGAP12,1050.7744,Severe 1
248,IPO11,627.9993,Severe 1
249,KLF3,8698.275,Severe 1
250,CTSS,22376.693,Severe 1
251,LYZ,71631.086,Severe 1
252,IFI44L,454.79013,Severe 1
253,HNRNPUL1,9187.771,Severe 1
254,GNAS,12481.651,Severe 1
255,SNED1,359.4672,Severe 1
256,IQGAP1,14436.766,Severe 1
257,HMGXB3,1872.2135,Severe 1
258,KDM5C,1386.8119,Severe 1
259,RNF213,19720.193,Severe 1
260,RPS13,376798.6,Severe 1
261,TMCO1,3645.4006,Severe 1
262,ELL2,990.70074,Severe 1
263,RPLP1,691507.94,Severe 1
264,RPL32,479118.94,Severe 1
265,RAB1B,9654.66,Severe 1
266,PKM,37021.574,Severe 1
267,IGHA1,2958.6196,Severe 1
268,NDUFB8,1200.7787,Severe 1
269,COPB2,3001.3328,Severe 1
270,ARAF,2253.2778,Severe 1
271,COLEC11,0.0,Severe 1
272,IGHV1-24,771.31256,Severe 1
273,B2M,774290.75,Severe 1
274,SPCS3,5051.6997,Severe 1
275,SNRNP70,6130.55,Severe 1
276,RPS2,227333.3,Severe 1
277,HSP90B1,17622.588,Severe 1
278,ANKRD17,2526.6755,Severe 1
279,GDE1,1976.4644,Severe 1
280,NCOR1,10674.079,Severe 1
281,RAB31,7246.298,Severe 1
282,PSMC2,2206.6248,Severe 1
283,RPS6,185048.1,Severe 1
284,CLUH,411.86514,Severe 1
285,CCND2,3512.2668,Severe 1
286,RPL14,231155.47,Severe 1
287,RPS27L,8907.54,Severe 1
288,GAPDH,200678.05,Severe 1
289,RPS20,31861.748,Severe 1
290,SEPT8,109.060875,Severe 1
291,ZNF622,2053.249,Severe 1
292,CNR2,523.63605,Severe 1
293,SREBF2,2150.444,Severe 1
294,SEC24C,1834.8627,Severe 1
295,CSTA,11800.187,Severe 1
296,RPL38,64583.57,Severe 1
297,TLN1,22569.84,Severe 1
298,MRPL22,2155.535,Severe 1
299,MOV10,885.3783,Severe 1
300,ATF4,4937.8457,Severe 1
301,ATAD2,1005.3204,Severe 1
302,RPL10A,122910.19,Severe 1
303,ESRRA,422.36987,Severe 1
304,TGM2,86.12408,Severe 1
305,SNX27,2326.3604,Severe 1
306,TMEM30A,2451.6782,Severe 1
307,SIL1,1113.4026,Severe 1
308,PLXDC2,1892.4668,Severe 1
309,WDR55,1043.0557,Severe 1
310,MT-ND2,92299.16,Severe 1
311,EIF3A,8575.04,Severe 1
312,MFSD10,4397.856,Severe 1
313,HEATR3,668.556,Severe 1
314,HDAC4,834.83435,Severe 1
315,APOL6,3121.584,Severe 1
316,COPA,4157.567,Severe 1
317,PGGT1B,1064.8346,Severe 1
318,SMARCC2,4537.9194,Severe 1
319,HSPA5,14484.316,Severe 1
320,HSPA9,6055.9614,Severe 1
321,IFITM2,78944.82,Severe 1
322,CAPRIN1,3834.2495,Severe 1
323,DYNC1H1,5784.4224,Severe 1
324,MORF4L1,14019.501,Severe 1
325,SYTL3,4152.121,Severe 1
326,NNT,1196.6239,Severe 1
327,RPRD2,1737.4113,Severe 1
328,STAT1,9328.665,Severe 1
329,SAMHD1,15431.672,Severe 1
330,PKN1,4729.285,Severe 1
331,MYCBP2,8091.51,Severe 1
332,ACTB,746332.8,Severe 1
333,COTL1,52232.246,Severe 1
334,FAM198B,962.5406,Severe 1
335,BTN3A2,6219.5293,Severe 1
336,KIAA0232,1530.3591,Severe 1
337,TPRKB,2434.5505,Severe 1
338,XAF1,3052.4165,Severe 1
339,ST3GAL1,5792.9224,Severe 1
340,RCSD1,11661.792,Severe 1
341,TXNIP,188093.23,Severe 1
342,RASSF2,3120.8203,Severe 1
343,RPS18,294988.5,Severe 1
344,RPL35,105973.25,Severe 1
345,SYK,5796.122,Severe 1
346,FNBP1,9064.501,Severe 1
347,ABR,1366.6443,Severe 1
348,UBE2K,2952.581,Severe 1
349,FCGR2A,2454.8945,Severe 1
350,AXIN1,822.16364,Severe 1
351,CHD3,4811.1836,Severe 1
352,OAS3,712.8284,Severe 1
353,CAPZA2,6522.4985,Severe 1
354,MT-ATP8,6624.974,Severe 1
355,ARHGDIB,76450.89,Severe 1
356,SYNCRIP,4765.7505,Severe 1
357,PHIP,5514.3965,Severe 1
358,SRRM1,16557.955,Severe 1
359,WAS,14778.658,Severe 1
360,UQCRB,35373.297,Severe 1
361,USP7,1817.5734,Severe 1
362,LAMP2,2257.372,Severe 1
363,SHISA5,8781.68,Severe 1
364,TMPO,4795.788,Severe 1
365,WDFY4,900.2438,Severe 1
366,PSMD6,4794.857,Severe 1
367,PABPC1,106224.52,Severe 1
368,COMMD8,2824.1123,Severe 1
369,ASPM,83.36075,Severe 1
370,LST1,20078.07,Severe 1
371,CSDE1,14252.039,Severe 1
372,FCGR1A,2979.025,Severe 1
373,KIF22,1955.179,Severe 1
374,CKAP2,851.21747,Severe 1
375,TADA2B,522.80225,Severe 1
376,NFKBIA,74418.13,Severe 1
377,CEP350,3487.6924,Severe 1
378,GTF3C5,1561.3864,Severe 1
379,RBM8A,11432.139,Severe 1
380,SET,11308.023,Severe 1
381,NCF2,5528.744,Severe 1
382,ITGAM,3791.2983,Severe 1
383,TXLNA,989.77765,Severe 1
384,DIAPH1,5886.7007,Severe 1
385,PAG1,4224.3765,Severe 1
386,CST3,61321.72,Severe 1
387,RPS5,183986.3,Severe 1
388,IFI27,2444.7893,Severe 1
389,YWHAZ,37131.414,Severe 1
390,MOB1A,7119.2876,Severe 1
391,IFITM3,53253.363,Severe 1
392,LTBP4,1844.288,Severe 1
393,LACTB,1682.5902,Severe 1
394,AP2B1,2788.4546,Severe 1
395,HCK,4681.138,Severe 1
396,LRP1,2088.3923,Severe 1
397,LSP1,37917.45,Severe 1
398,MAST4,814.3931,Severe 1
399,CYBB,6394.5977,Severe 1
400,MALAT1,1186965.6,Severe 1
401,ELMO1,3438.5706,Severe 1
402,MT-ATP6,213888.25,Severe 1
403,MYH9,33568.684,Severe 1
404,VPS41,1283.2167,Severe 1
405,ATP2B4,2967.845,Severe 1
406,PTPRE,6287.327,Severe 1
407,ACTR1B,3068.8347,Severe 1
408,H3F3B,115914.414,Severe 1
409,GCC2,6678.5103,Severe 1
410,OAZ1,108925.805,Severe 1
411,PIK3AP1,2992.7776,Severe 1
412,NUCKS1,10872.805,Severe 1
413,HPSE,1102.5894,Severe 1
414,CD44,12976.811,Severe 1
415,SARS,3801.8306,Severe 1
416,CD244,1171.8369,Severe 1
417,TSPAN31,907.56256,Severe 1
418,HLA-DRA,65145.797,Severe 1
419,MBD2,2164.392,Severe 1
420,RAB33B,698.8145,Severe 1
421,TNRC6B,6958.0327,Severe 1
422,CTSZ,3477.9424,Severe 1
423,ITGAL,5323.3325,Severe 1
424,YPEL5,8147.588,Severe 1
425,HNRNPA1,63827.754,Severe 1
426,CCDC88C,3949.0374,Severe 1
427,ZMYND11,1316.3489,Severe 1
428,MVP,7726.0063,Severe 1
429,EXD3,736.29395,Severe 1
430,RPL3,192484.64,Severe 1
431,NELFE,3782.3013,Severe 1
432,RSL1D1,12075.205,Severe 1
433,TMX1,2684.3003,Severe 1
434,HNRNPU,18301.766,Severe 1
435,ACOT9,1649.0842,Severe 1
436,MYL12A,91378.18,Severe 1
437,OAS1,2179.6616,Severe 1
438,HDAC8,1116.8483,Severe 1
439,TRAK2,1645.2664,Severe 1
440,VRK2,1356.5837,Severe 1
441,ATXN2L,3769.0693,Severe 1
442,CYB561D2,3046.3997,Severe 1
443,TAPBP,15112.369,Severe 1
444,WBP1L,1010.33777,Severe 1
445,CENPJ,315.345,Severe 1
446,HNRNPC,13134.426,Severe 1
447,CD2,10042.46,Severe 1
448,CHCHD1,2174.751,Severe 1
449,TSTA3,2657.629,Severe 1
450,EIF3C,440.65286,Severe 1
451,LBH,8832.636,Severe 1
452,MEGF8,162.52519,Severe 1
453,SMCO4,1931.1635,Severe 1
454,MAP3K2,2126.825,Severe 1
455,MARCKS,1285.2152,Severe 1
456,PDCD11,976.48865,Severe 1
457,RPA2,4012.4583,Severe 1
458,BID,3661.263,Severe 1
459,STX10,6203.2104,Severe 1
460,IFIT3,868.616,Severe 1
461,DHX9,2692.6177,Severe 1
462,ATP6V0B,13289.47,Severe 1
463,OGT,4727.6143,Severe 1
464,BUD31,5003.5903,Severe 1
465,ZBED6CL,35.691036,Severe 1
466,WDR70,1347.489,Severe 1
467,ABCA7,1062.7709,Severe 1
468,SPN,6449.558,Severe 1
469,CANT1,1110.941,Severe 1
470,SPINK2,203.7154,Severe 1
471,PRDX5,14615.81,Severe 1
472,CDV3,3374.7776,Severe 1
473,IGHG2,942.5547,Severe 1
474,IK,6398.825,Severe 1
475,PI4KB,2202.627,Severe 1
476,SORL1,6036.048,Severe 1
477,IGLV1-47,2973.1995,Severe 1
478,CD2BP2,3165.6326,Severe 1
479,SELL,31248.078,Severe 1
480,RORA,4182.079,Severe 1
481,SP100,15588.362,Severe 1
482,MBNL1,19789.936,Severe 1
483,UHRF2,1723.7333,Severe 1
484,KDM5B,1625.8112,Severe 1
485,PDCD6IP,5533.521,Severe 1
486,UROD,2631.0967,Severe 1
487,EFTUD2,2485.7415,Severe 1
488,TNRC6A,1523.3796,Severe 1
489,TPM3,43033.547,Severe 1
490,HMGB1,53068.266,Severe 1
491,ZNF263,1063.1285,Severe 1
492,GGA2,2197.8625,Severe 1
493,HUWE1,2838.3135,Severe 1
494,ERP44,4024.9604,Severe 1
495,CD14,8213.414,Severe 1
496,GPR180,344.65698,Severe 1
497,FAM129A,2901.129,Severe 1
498,PSMD2,5670.44,Severe 1
499,IGFBP4,432.51178,Severe 1
500,PCGF5,4906.3223,Severe 1
501,TGOLN2,8023.0186,Severe 1
502,RPL31,72500.72,Severe 1
503,IPO7,1684.9042,Severe 1
504,AKT1,1100.5231,Severe 1
505,MCM6,810.3577,Severe 1
506,DPAGT1,754.45013,Severe 1
507,C22orf46,526.62506,Severe 1
508,CD47,8633.69,Severe 1
509,TTC30A,153.82466,Severe 1
510,FBL,9361.827,Severe 1
511,POLR1D,8606.566,Severe 1
512,RSBN1,5205.94,Severe 1
513,SOD2,8872.058,Severe 1
514,FCGR3B,2068.8823,Severe 1
515,ZNF23,268.18344,Severe 1
516,IQCH-AS1,136.35046,Severe 1
517,UBR5,2681.3071,Severe 1
518,SLTM,7179.6084,Severe 1
519,PLEKHG1,808.7713,Severe 1
520,RBM10,1719.8295,Severe 1
521,CLEC12A,2285.9417,Severe 1
522,HCG18,1880.6067,Severe 1
523,EBAG9,1757.7366,Severe 1
524,MARCH5,2077.7156,Severe 1
525,THYN1,2828.3438,Severe 1
526,KCTD21,42.871025,Severe 1
527,MPI,1494.3623,Severe 1
528,C12orf29,761.48914,Severe 1
529,CUL9,570.76245,Severe 1
530,PDZD2,4.8964634,Severe 1
531,COL2A1,0.0,Severe 1
532,PLEKHG3,858.96436,Severe 1
533,MATN1,53.125935,Severe 1
534,MINOS1,5868.084,Severe 1
535,P4HTM,1421.0703,Severe 1
536,SPDL1,307.33282,Severe 1
537,ATF2,999.46466,Severe 1
538,SH3BP2,2912.176,Severe 1
539,SS18L2,3717.35,Severe 1
540,AFTPH,2416.3752,Severe 1
541,G3BP2,7946.564,Severe 1
542,RASGRP2,14046.902,Severe 1
543,CD63,12324.218,Severe 1
544,PRKCH,7095.6787,Severe 1
545,MTRNR2L12,121147.125,Severe 1
546,MAPKAPK3,3988.161,Severe 1
547,SOBP,103.26563,Severe 1
548,PLCE1,46.996407,Severe 1
549,ANKRD11,5749.959,Severe 1
550,RTN4,8733.23,Severe 1
551,IGLC3,1538.905,Severe 1
552,HDAC9,1161.7172,Severe 1
553,PPP1CB,4047.6443,Severe 1
554,FAM49B,9536.041,Severe 1
555,STARD4,520.18787,Severe 1
556,GAK,2647.2534,Severe 1
557,PREB,1951.3762,Severe 1
558,CAP1,22980.826,Severe 1
559,RNASE2,2330.74,Severe 1
560,SUPT6H,3163.914,Severe 1
561,SEC62,16360.865,Severe 1
562,TMSB10,427832.0,Severe 1
563,XBP1,10006.616,Severe 1
564,PRKD3,1641.5895,Severe 1
565,SSNA1,6506.386,Severe 1
566,CPEB1,27.2783,Severe 1
567,LAMTOR2,5803.438,Severe 1
568,SRSF9,5781.367,Severe 1
569,PHAX,1947.1279,Severe 1
570,TBL1XR1,1555.1543,Severe 1
571,P4HA2,34.518833,Severe 1
572,PLCL1,168.3335,Severe 1
573,RPS15,310074.53,Severe 1
574,UQCR11,38395.746,Severe 1
575,TUBA1A,12263.803,Severe 1
576,ATF7IP,4222.7173,Severe 1
577,PSMB7,3865.0708,Severe 1
578,GNAQ,2014.1735,Severe 1
579,EIF3G,22655.344,Severe 1
580,MRPS33,2274.9941,Severe 1
581,SYNE3,1484.3958,Severe 1
582,RGPD5,42.639095,Severe 1
583,SYNE2,8525.775,Severe 1
584,ZNF217,1985.0458,Severe 1
585,UNC50,1528.8738,Severe 1
586,EZR,13828.407,Severe 1
587,TAF1,1503.5492,Severe 1
588,STARD9,267.57526,Severe 1
589,PSMD4,7976.603,Severe 1
590,NBR1,2425.89,Severe 1
591,DPEP2,2613.1816,Severe 1
592,ISCU,10726.343,Severe 1
593,DAZAP2,32411.906,Severe 1
594,PRKX,2246.9783,Severe 1
595,CELF2,12788.048,Severe 1
596,CHST2,707.1487,Severe 1
597,BMS1,1729.4796,Severe 1
598,CNDP2,3596.4155,Severe 1
599,AMZ2,2996.9504,Severe 1
600,ZFP36L2,98632.04,Severe 1
601,CTDSPL2,1010.68225,Severe 1
602,EML6,49.38878,Severe 1
603,LSM7,15243.722,Severe 1
604,PRMT2,16778.08,Severe 1
605,BROX,2100.4033,Severe 1
606,TRIP6,182.03857,Severe 1
607,MRPL27,1957.7605,Severe 1
608,GIMAP2,2577.436,Severe 1
609,ARIH2OS,464.8009,Severe 1
610,TUBB,12500.776,Severe 1
611,CAPG,7306.5806,Severe 1
612,PLEKHA2,2677.7551,Severe 1
613,UGGT1,1127.867,Severe 1
614,ADRM1,6279.7393,Severe 1
615,CASP1,5702.977,Severe 1
616,ITGAX,2138.2173,Severe 1
617,MYBL1,1028.2904,Severe 1
618,UGCG,2796.1753,Severe 1
619,CALR,15420.237,Severe 1
620,MCMBP,1877.9053,Severe 1
621,MT-ND6,19375.826,Severe 1
622,RPL13,482823.22,Severe 1
623,CNBP,22754.488,Severe 1
624,PPP2R5A,1728.6963,Severe 1
625,PRKDC,4513.4595,Severe 1
626,UBE2L3,8196.7295,Severe 1
627,MT-ND5,67334.8,Severe 1
628,UBR4,4596.0723,Severe 1
629,DHRS7,7102.5034,Severe 1
630,CDC5L,2877.1978,Severe 1
631,EIF4EBP2,3476.2725,Severe 1
632,RTN3,4545.2983,Severe 1
633,IL17RA,5150.2676,Severe 1
634,FOS,170500.75,Severe 1
635,CDK19,828.0828,Severe 1
636,ANP32E,5587.6177,Severe 1
637,PRKCB,6666.117,Severe 1
638,GLUD1,4861.575,Severe 1
639,ZNF296,634.83307,Severe 1
640,PRKAR1A,6761.8086,Severe 1
641,CAT,4593.894,Severe 1
642,SHMT1,961.0449,Severe 1
643,PPARA,324.13193,Severe 1
644,CERS5,1071.4183,Severe 1
645,DNAJA2,5114.0854,Severe 1
646,AIF1,28671.162,Severe 1
647,HSD17B4,1757.6655,Severe 1
648,TNFRSF1B,8134.934,Severe 1
649,KPNB1,8901.449,Severe 1
650,DGKZ,4985.862,Severe 1
651,RALBP1,3257.5938,Severe 1
652,PPP1R7,4521.8174,Severe 1
653,PCF11,3288.3381,Severe 1
654,NFE2,2906.9827,Severe 1
655,TMEM50A,12235.413,Severe 1
656,LIMS1,8915.285,Severe 1
657,CYB5R3,9425.829,Severe 1
658,SERINC1,4554.436,Severe 1
659,RNF6,1565.2039,Severe 1
660,SUGT1,3580.672,Severe 1
661,STAT2,2436.6318,Severe 1
662,ARPC2,50688.52,Severe 1
663,WDR5,1168.1367,Severe 1
664,PSMB9,27532.496,Severe 1
665,LBR,5589.1772,Severe 1
666,MORF4L2,1526.9231,Severe 1
667,FUS,17142.385,Severe 1
668,ALAS1,1028.3264,Severe 1
669,ZNF140,463.7056,Severe 1
670,ZBED6,692.6875,Severe 1
671,VPS33B,86.46979,Severe 1
672,SULF2,679.41766,Severe 1
673,RNPEPL1,3331.9485,Severe 1
674,ARID4B,8887.696,Severe 1
675,ELP2,1661.372,Severe 1
676,MCFD2,1997.7827,Severe 1
677,PI4KA,1439.2128,Severe 1
678,RFK,1095.2156,Severe 1
679,RBM48,1555.2505,Severe 1
680,PERP,309.81747,Severe 1
681,EGR1,2991.4536,Severe 1
682,CCNDBP1,5349.4453,Severe 1
683,COPE,11183.838,Severe 1
684,PUS7L,1551.4016,Severe 1
685,DDA1,2707.0815,Severe 1
686,RPS6KB1,1152.7179,Severe 1
687,MRPL28,4187.4624,Severe 1
688,ZRANB2,6498.7734,Severe 1
689,WARS,4074.0332,Severe 1
690,RBCK1,6662.177,Severe 1
691,FAM91A1,991.0453,Severe 1
692,CLTC,3635.4934,Severe 1
693,FRYL,2991.9216,Severe 1
694,GNPTAB,3945.6677,Severe 1
695,COPZ1,4180.0234,Severe 1
696,RPL36,193342.12,Severe 1
697,SSR2,24867.064,Severe 1
698,TRIB1,1523.2312,Severe 1
699,HIST1H2AI,146.96323,Severe 1
700,HSPA8,41701.145,Severe 1
701,PTMA,207836.56,Severe 1
702,ING1,708.2037,Severe 1
703,ACBD3,637.3925,Severe 1
704,RASSF5,6663.893,Severe 1
705,TXNRD2,1121.3059,Severe 1
706,ATP6V1A,1975.2627,Severe 1
707,RPL18A,374901.28,Severe 1
708,TUFM,9879.799,Severe 1
709,HEXIM1,773.5426,Severe 1
710,EVI2B,4733.79,Severe 1
711,PTPRC,47248.258,Severe 1
712,NOL7,8379.809,Severe 1
713,MYBL2,279.00732,Severe 1
714,REC8,1373.5153,Severe 1
715,CCNL1,11032.547,Severe 1
716,IGHG3,1008.7035,Severe 1
717,CDC6,49.470444,Severe 1
718,FOXN3,5330.6836,Severe 1
719,HLA-DPB1,33232.137,Severe 1
720,ASAP1,1433.3851,Severe 1
721,SNRNP200,5459.4126,Severe 1
722,PTBP3,4705.1987,Severe 1
723,EDF1,20999.63,Severe 1
724,MT-ND1,103922.76,Severe 1
725,PSMD1,3309.9854,Severe 1
726,EEF1A1,884420.56,Severe 1
727,DAP,4618.6714,Severe 1
