,Genename,Counts,Sample
49,IGLC2,523.5452,Healthy 6
50,HLA-B,315718.84,Healthy 6
51,LPIN3,0.0,Healthy 6
52,MT-CYB,200292.17,Healthy 6
53,KIF3B,638.8354,Healthy 6
54,SHOC2,5470.9004,Healthy 6
55,RPL11,733408.2,Healthy 6
56,NMT2,1363.217,Healthy 6
57,ZNF26,760.7349,Healthy 6
58,MT-CO3,281001.9,Healthy 6
59,CSF2RB,580.0871,Healthy 6
60,TMSB4X,284697.53,Healthy 6
61,VCAN,3254.5745,Healthy 6
62,S100A8,97108.414,Healthy 6
63,NEU1,2876.1233,Healthy 6
64,B4GALT1,7675.2905,Healthy 6
65,HIPK2,1390.278,Healthy 6
66,PANK2,2125.0872,Healthy 6
67,ABCD1,358.60764,Healthy 6
68,PMPCB,6481.732,Healthy 6
69,ACTG1,99408.97,Healthy 6
70,ARFGEF1,1352.892,Healthy 6
71,BBX,7111.7095,Healthy 6
72,MRPL44,3376.0503,Healthy 6
73,CD8A,7009.934,Healthy 6
74,MRPL10,4120.865,Healthy 6
75,ZNF439,628.67834,Healthy 6
76,NIN,5377.057,Healthy 6
77,FMNL3,356.60303,Healthy 6
78,WAC,6565.6797,Healthy 6
79,CTDSP2,2311.074,Healthy 6
80,ATRX,6266.9824,Healthy 6
81,CCL22,0.0,Healthy 6
82,FGFR1OP,320.15668,Healthy 6
83,CMTM6,11649.145,Healthy 6
84,ZNF664,1010.12054,Healthy 6
85,SPG21,3889.9216,Healthy 6
86,PNRC2,11964.057,Healthy 6
87,PPP2CA,9504.309,Healthy 6
88,EIF4A3,3818.2725,Healthy 6
89,KCTD12,440.27847,Healthy 6
90,IGLV6-57,438.62817,Healthy 6
91,ATP2A3,2927.0002,Healthy 6
92,AGO2,1503.84,Healthy 6
93,GK5,1094.3116,Healthy 6
94,ALAD,608.67053,Healthy 6
95,SATB1,12130.709,Healthy 6
96,RPS17,4523.207,Healthy 6
97,RPL22,245520.34,Healthy 6
98,SRSF6,3227.9766,Healthy 6
99,IQGAP2,2116.315,Healthy 6
100,TEP1,374.35666,Healthy 6
101,CFLAR,7675.2495,Healthy 6
102,DDX18,9387.475,Healthy 6
103,TRAK1,677.9663,Healthy 6
104,AHNAK2,0.8639309,Healthy 6
105,GLIPR2,2836.0833,Healthy 6
106,MT-CO2,335322.84,Healthy 6
107,TFAP2B,0.0,Healthy 6
108,APLP2,7120.838,Healthy 6
109,SLC35G3,0.0,Healthy 6
110,ADAR,11051.825,Healthy 6
111,HLA-A,160770.22,Healthy 6
112,SRL,0.0,Healthy 6
113,SEC63,4482.943,Healthy 6
114,HLA-C,217994.75,Healthy 6
115,DFFA,872.99133,Healthy 6
116,TKT,33106.46,Healthy 6
117,PCMT1,4072.0154,Healthy 6
118,AHNAK,23084.723,Healthy 6
119,COL7A1,46.1808,Healthy 6
120,BMPR2,287.54126,Healthy 6
121,FAM107B,6874.013,Healthy 6
122,MT-CO1,325221.78,Healthy 6
123,SNRPD2,41801.34,Healthy 6
124,CORO1C,800.9886,Healthy 6
125,ODC1,5838.585,Healthy 6
126,STK10,7309.866,Healthy 6
127,LCP1,16942.088,Healthy 6
128,RPS16,256327.48,Healthy 6
129,MTRNR2L8,143094.33,Healthy 6
130,ISG15,5527.9775,Healthy 6
131,YWHAB,23129.186,Healthy 6
132,SERF2,68332.97,Healthy 6
133,PDE4DIP,1570.4856,Healthy 6
134,CFL1,68120.49,Healthy 6
135,IRF2,2109.8003,Healthy 6
136,PLEKHB1,673.16815,Healthy 6
137,TMX4,6240.754,Healthy 6
138,ALCAM,132.17259,Healthy 6
139,DNAH7,0.0,Healthy 6
140,TOPBP1,2185.6597,Healthy 6
141,OGFRL1,1063.3906,Healthy 6
142,MSN,13994.7,Healthy 6
143,KDM6A,3367.883,Healthy 6
144,TMEM241,204.72046,Healthy 6
145,AC079612.1,0.0,Healthy 6
146,SEMA3F,87.00605,Healthy 6
147,AMPD2,1795.6448,Healthy 6
148,SLC25A6,83341.18,Healthy 6
149,SLA,3239.8154,Healthy 6
150,IGLV2-23,134.61374,Healthy 6
151,SLC38A2,3249.4524,Healthy 6
152,ARID1A,4588.37,Healthy 6
153,TMBIM6,20932.744,Healthy 6
154,CYBA,30323.47,Healthy 6
155,NAT9,1225.5898,Healthy 6
156,ZNF740,643.2016,Healthy 6
157,HMGN1,14248.97,Healthy 6
158,LENG8,5810.575,Healthy 6
159,RAD23A,9263.761,Healthy 6
160,DDX6,18948.383,Healthy 6
161,EMC4,4594.862,Healthy 6
162,ANXA5,5658.868,Healthy 6
163,MIEN1,6255.3496,Healthy 6
164,ERP29,25546.967,Healthy 6
165,RNF19B,673.7132,Healthy 6
166,RGL1,108.9608,Healthy 6
167,GNS,1240.1445,Healthy 6
168,ACAP1,11891.278,Healthy 6
169,LRRC8B,788.1736,Healthy 6
170,SCAF8,3001.9795,Healthy 6
171,USP3,12750.904,Healthy 6
172,ZNF106,7077.3965,Healthy 6
173,TYMP,9890.315,Healthy 6
174,TM9SF3,1528.785,Healthy 6
175,KAT6A,5064.764,Healthy 6
176,AKAP11,995.1678,Healthy 6
177,GZMH,6056.7075,Healthy 6
178,HNRNPK,22509.15,Healthy 6
179,NOMO3,99.0818,Healthy 6
180,SHE,5.899769,Healthy 6
181,HIVEP1,2545.9026,Healthy 6
182,EFR3A,1849.0221,Healthy 6
183,TMBIM4,804.0364,Healthy 6
184,LAPTM5,83003.37,Healthy 6
185,SND1,4330.2407,Healthy 6
186,LCK,15837.8,Healthy 6
187,TMEM245,1494.0519,Healthy 6
188,ARF1,31439.844,Healthy 6
189,GRM2,19.64929,Healthy 6
190,KCNK10,0.0,Healthy 6
191,S100A9,69057.26,Healthy 6
192,RPS11,97420.15,Healthy 6
193,CAPN2,5776.9697,Healthy 6
194,PHKG2,1732.5153,Healthy 6
195,ZC3H18,2003.4003,Healthy 6
196,ADD1,2991.9163,Healthy 6
197,MX1,3264.2024,Healthy 6
198,SCMH1,350.20377,Healthy 6
199,ZYX,19192.56,Healthy 6
200,RNMT,13012.351,Healthy 6
201,CANX,6746.1123,Healthy 6
202,IGHG4,6.3613853,Healthy 6
203,IL1RL1,2.463661,Healthy 6
204,IGHV5-51,1055.5627,Healthy 6
205,LAMB1,3.3037624,Healthy 6
206,PDIA3,17113.035,Healthy 6
207,ITGB2,26360.11,Healthy 6
208,NT5DC2,36.520954,Healthy 6
209,VIM,146950.61,Healthy 6
210,TNFAIP3,48862.766,Healthy 6
211,RPS8,812051.1,Healthy 6
212,OXNAD1,5330.175,Healthy 6
213,SLC25A46,1723.7162,Healthy 6
214,IGHV3-23,1063.0505,Healthy 6
215,CNOT1,5728.0425,Healthy 6
216,LPP,2339.1138,Healthy 6
217,UBE2J1,10025.153,Healthy 6
218,ANKRD28,2047.486,Healthy 6
219,PRDM4,889.8329,Healthy 6
220,PSMB6,9370.726,Healthy 6
221,UBXN7,3044.307,Healthy 6
222,ZNF227,696.1324,Healthy 6
223,NCOA3,3419.287,Healthy 6
224,MTX1,2331.4502,Healthy 6
225,PDIA4,1602.1144,Healthy 6
226,CHD4,5326.97,Healthy 6
227,AC159540.1,0.0,Healthy 6
228,PLA2G2D,5.5131035,Healthy 6
229,CCDC97,1111.7678,Healthy 6
230,TMEM154,1130.3496,Healthy 6
231,HIST1H2BK,1287.9581,Healthy 6
232,KIAA0319,0.0,Healthy 6
233,APOBEC3G,3210.4019,Healthy 6
234,MOSPD1,623.5252,Healthy 6
235,RPN1,7298.2153,Healthy 6
236,ARHGAP1,1763.3754,Healthy 6
237,CIR1,11600.45,Healthy 6
238,AACS,375.56134,Healthy 6
239,CHD7,3031.151,Healthy 6
240,STX6,673.7978,Healthy 6
241,SAMD9,1576.0936,Healthy 6
242,TOM1,7430.921,Healthy 6
243,SNRPC,9538.804,Healthy 6
244,PGAP1,455.32104,Healthy 6
245,ANXA1,20670.64,Healthy 6
246,TMEM181,630.1762,Healthy 6
247,ARHGAP12,1167.8969,Healthy 6
248,IPO11,533.05554,Healthy 6
249,KLF3,14544.822,Healthy 6
250,CTSS,21708.457,Healthy 6
251,LYZ,81951.36,Healthy 6
252,IFI44L,1325.1274,Healthy 6
253,HNRNPUL1,10230.714,Healthy 6
254,GNAS,14659.4795,Healthy 6
255,SNED1,214.63129,Healthy 6
256,IQGAP1,11598.015,Healthy 6
257,HMGXB3,1959.735,Healthy 6
258,KDM5C,2128.0342,Healthy 6
259,RNF213,12208.479,Healthy 6
260,RPS13,597259.75,Healthy 6
261,TMCO1,2865.8179,Healthy 6
262,ELL2,2701.6394,Healthy 6
263,RPLP1,1008261.7,Healthy 6
264,RPL32,816404.06,Healthy 6
265,RAB1B,4851.79,Healthy 6
266,PKM,19982.326,Healthy 6
267,IGHA1,393.48032,Healthy 6
268,NDUFB8,1211.2485,Healthy 6
269,COPB2,1630.8882,Healthy 6
270,ARAF,2472.811,Healthy 6
271,COLEC11,0.0,Healthy 6
272,IGHV1-24,217.02771,Healthy 6
273,B2M,583059.2,Healthy 6
274,SPCS3,5266.8975,Healthy 6
275,SNRNP70,7503.405,Healthy 6
276,RPS2,252123.19,Healthy 6
277,HSP90B1,17577.219,Healthy 6
278,ANKRD17,2172.5823,Healthy 6
279,GDE1,2020.4672,Healthy 6
280,NCOR1,11326.614,Healthy 6
281,RAB31,2827.2344,Healthy 6
282,PSMC2,4298.125,Healthy 6
283,RPS6,349506.72,Healthy 6
284,CLUH,256.32306,Healthy 6
285,CCND2,3623.7847,Healthy 6
286,RPL14,447735.47,Healthy 6
287,RPS27L,7308.866,Healthy 6
288,GAPDH,155143.45,Healthy 6
289,RPS20,73834.99,Healthy 6
290,SEPT8,133.95317,Healthy 6
291,ZNF622,4049.3708,Healthy 6
292,CNR2,307.48123,Healthy 6
293,SREBF2,2794.1958,Healthy 6
294,SEC24C,1669.6323,Healthy 6
295,CSTA,9813.543,Healthy 6
296,RPL38,94617.766,Healthy 6
297,TLN1,6602.132,Healthy 6
298,MRPL22,4214.858,Healthy 6
299,MOV10,1011.467,Healthy 6
300,ATF4,7460.453,Healthy 6
301,ATAD2,2656.157,Healthy 6
302,RPL10A,211607.92,Healthy 6
303,ESRRA,359.84113,Healthy 6
304,TGM2,129.15651,Healthy 6
305,SNX27,1235.8561,Healthy 6
306,TMEM30A,2044.4883,Healthy 6
307,SIL1,817.17487,Healthy 6
308,PLXDC2,1228.24,Healthy 6
309,WDR55,1582.1814,Healthy 6
310,MT-ND2,80032.88,Healthy 6
311,EIF3A,9404.219,Healthy 6
312,MFSD10,3900.627,Healthy 6
313,HEATR3,544.73627,Healthy 6
314,HDAC4,676.53015,Healthy 6
315,APOL6,4021.626,Healthy 6
316,COPA,4561.0127,Healthy 6
317,PGGT1B,1296.2892,Healthy 6
318,SMARCC2,3699.8286,Healthy 6
319,HSPA5,29107.115,Healthy 6
320,HSPA9,13867.452,Healthy 6
321,IFITM2,29485.068,Healthy 6
322,CAPRIN1,4324.4116,Healthy 6
323,DYNC1H1,7035.2886,Healthy 6
324,MORF4L1,23606.332,Healthy 6
325,SYTL3,3046.4956,Healthy 6
326,NNT,749.5026,Healthy 6
327,RPRD2,2941.3206,Healthy 6
328,STAT1,4681.208,Healthy 6
329,SAMHD1,6310.107,Healthy 6
330,PKN1,4749.0967,Healthy 6
331,MYCBP2,8172.3203,Healthy 6
332,ACTB,376226.84,Healthy 6
333,COTL1,66786.375,Healthy 6
334,FAM198B,56.086266,Healthy 6
335,BTN3A2,4587.268,Healthy 6
336,KIAA0232,1558.0417,Healthy 6
337,TPRKB,2433.4548,Healthy 6
338,XAF1,1991.1469,Healthy 6
339,ST3GAL1,5402.468,Healthy 6
340,RCSD1,6029.7446,Healthy 6
341,TXNIP,90599.66,Healthy 6
342,RASSF2,2314.4702,Healthy 6
343,RPS18,484681.06,Healthy 6
344,RPL35,157275.7,Healthy 6
345,SYK,3164.9514,Healthy 6
346,FNBP1,10580.315,Healthy 6
347,ABR,987.69684,Healthy 6
348,UBE2K,2965.124,Healthy 6
349,FCGR2A,1222.4117,Healthy 6
350,AXIN1,825.12103,Healthy 6
351,CHD3,6044.981,Healthy 6
352,OAS3,593.76935,Healthy 6
353,CAPZA2,5063.728,Healthy 6
354,MT-ATP8,5953.093,Healthy 6
355,ARHGDIB,49170.61,Healthy 6
356,SYNCRIP,4543.1914,Healthy 6
357,PHIP,8165.28,Healthy 6
358,SRRM1,26958.531,Healthy 6
359,WAS,9348.865,Healthy 6
360,UQCRB,53618.54,Healthy 6
361,USP7,2471.9124,Healthy 6
362,LAMP2,1440.2803,Healthy 6
363,SHISA5,6602.831,Healthy 6
364,TMPO,5255.3086,Healthy 6
365,WDFY4,735.2869,Healthy 6
366,PSMD6,8181.34,Healthy 6
367,PABPC1,135713.66,Healthy 6
368,COMMD8,1431.2239,Healthy 6
369,ASPM,6.2816973,Healthy 6
370,LST1,17902.121,Healthy 6
371,CSDE1,26520.586,Healthy 6
372,FCGR1A,1560.9397,Healthy 6
373,KIF22,3021.2576,Healthy 6
374,CKAP2,2242.8513,Healthy 6
375,TADA2B,669.7335,Healthy 6
376,NFKBIA,170548.05,Healthy 6
377,CEP350,2867.9478,Healthy 6
378,GTF3C5,1954.3533,Healthy 6
379,RBM8A,18216.123,Healthy 6
380,SET,11692.58,Healthy 6
381,NCF2,3268.6047,Healthy 6
382,ITGAM,2023.8276,Healthy 6
383,TXLNA,539.12933,Healthy 6
384,DIAPH1,3706.331,Healthy 6
385,PAG1,5313.261,Healthy 6
386,CST3,67317.57,Healthy 6
387,RPS5,298252.94,Healthy 6
388,IFI27,60.258553,Healthy 6
389,YWHAZ,48958.277,Healthy 6
390,MOB1A,6986.125,Healthy 6
391,IFITM3,22237.953,Healthy 6
392,LTBP4,1833.0258,Healthy 6
393,LACTB,1965.073,Healthy 6
394,AP2B1,1784.355,Healthy 6
395,HCK,1390.6615,Healthy 6
396,LRP1,2591.5525,Healthy 6
397,LSP1,30469.416,Healthy 6
398,MAST4,779.28925,Healthy 6
399,CYBB,2860.1997,Healthy 6
400,MALAT1,1592957.1,Healthy 6
401,ELMO1,4301.9746,Healthy 6
402,MT-ATP6,136000.42,Healthy 6
403,MYH9,20016.049,Healthy 6
404,VPS41,688.92957,Healthy 6
405,ATP2B4,1775.5192,Healthy 6
406,PTPRE,7984.631,Healthy 6
407,ACTR1B,3683.0352,Healthy 6
408,H3F3B,264206.5,Healthy 6
409,GCC2,13979.392,Healthy 6
410,OAZ1,40936.992,Healthy 6
411,PIK3AP1,1306.9723,Healthy 6
412,NUCKS1,12560.36,Healthy 6
413,HPSE,403.43,Healthy 6
414,CD44,26370.916,Healthy 6
415,SARS,4213.926,Healthy 6
416,CD244,868.9607,Healthy 6
417,TSPAN31,650.5853,Healthy 6
418,HLA-DRA,65423.24,Healthy 6
419,MBD2,1440.3329,Healthy 6
420,RAB33B,1156.9424,Healthy 6
421,TNRC6B,5916.648,Healthy 6
422,CTSZ,2204.57,Healthy 6
423,ITGAL,3823.1501,Healthy 6
424,YPEL5,22575.504,Healthy 6
425,HNRNPA1,106389.16,Healthy 6
426,CCDC88C,4751.4395,Healthy 6
427,ZMYND11,946.6339,Healthy 6
428,MVP,3674.3567,Healthy 6
429,EXD3,560.0037,Healthy 6
430,RPL3,339399.56,Healthy 6
431,NELFE,3438.2969,Healthy 6
432,RSL1D1,17993.57,Healthy 6
433,TMX1,1716.9435,Healthy 6
434,HNRNPU,18655.86,Healthy 6
435,ACOT9,1560.1957,Healthy 6
436,MYL12A,43643.723,Healthy 6
437,OAS1,822.1055,Healthy 6
438,HDAC8,630.47314,Healthy 6
439,TRAK2,1296.6869,Healthy 6
440,VRK2,1164.5524,Healthy 6
441,ATXN2L,4647.227,Healthy 6
442,CYB561D2,1492.4579,Healthy 6
443,TAPBP,18947.586,Healthy 6
444,WBP1L,362.5571,Healthy 6
445,CENPJ,155.04378,Healthy 6
446,HNRNPC,26978.836,Healthy 6
447,CD2,9383.464,Healthy 6
448,CHCHD1,1429.3083,Healthy 6
449,TSTA3,1627.1549,Healthy 6
450,EIF3C,347.97,Healthy 6
451,LBH,10542.992,Healthy 6
452,MEGF8,104.84636,Healthy 6
453,SMCO4,415.63297,Healthy 6
454,MAP3K2,3287.079,Healthy 6
455,MARCKS,4109.663,Healthy 6
456,PDCD11,465.33716,Healthy 6
457,RPA2,2996.6016,Healthy 6
458,BID,6057.305,Healthy 6
459,STX10,5051.853,Healthy 6
460,IFIT3,2338.403,Healthy 6
461,DHX9,5635.6294,Healthy 6
462,ATP6V0B,16735.375,Healthy 6
463,OGT,4077.9658,Healthy 6
464,BUD31,14952.087,Healthy 6
465,ZBED6CL,91.66343,Healthy 6
466,WDR70,1262.9037,Healthy 6
467,ABCA7,727.42163,Healthy 6
468,SPN,3780.4429,Healthy 6
469,CANT1,2190.1533,Healthy 6
470,SPINK2,263.57666,Healthy 6
471,PRDX5,7944.8994,Healthy 6
472,CDV3,5036.2954,Healthy 6
473,IGHG2,137.27968,Healthy 6
474,IK,8043.789,Healthy 6
475,PI4KB,2740.1643,Healthy 6
476,SORL1,5432.6704,Healthy 6
477,IGLV1-47,315.30142,Healthy 6
478,CD2BP2,1883.9059,Healthy 6
479,SELL,11964.856,Healthy 6
480,RORA,6031.5005,Healthy 6
481,SP100,12660.262,Healthy 6
482,MBNL1,28934.576,Healthy 6
483,UHRF2,2139.482,Healthy 6
484,KDM5B,3099.4307,Healthy 6
485,PDCD6IP,4101.5947,Healthy 6
486,UROD,1540.7256,Healthy 6
487,EFTUD2,1598.1361,Healthy 6
488,TNRC6A,2256.8066,Healthy 6
489,TPM3,39826.52,Healthy 6
490,HMGB1,47965.176,Healthy 6
491,ZNF263,1292.5833,Healthy 6
492,GGA2,2485.8489,Healthy 6
493,HUWE1,3446.337,Healthy 6
494,ERP44,3646.9739,Healthy 6
495,CD14,3631.1416,Healthy 6
496,GPR180,229.11037,Healthy 6
497,FAM129A,1083.2642,Healthy 6
498,PSMD2,4973.9575,Healthy 6
499,IGFBP4,264.15402,Healthy 6
500,PCGF5,9529.134,Healthy 6
501,TGOLN2,8833.374,Healthy 6
502,RPL31,117968.3,Healthy 6
503,IPO7,1719.5209,Healthy 6
504,AKT1,1049.1722,Healthy 6
505,MCM6,1257.3577,Healthy 6
506,DPAGT1,405.97876,Healthy 6
507,C22orf46,468.39313,Healthy 6
508,CD47,12076.6,Healthy 6
509,TTC30A,295.07715,Healthy 6
510,FBL,15396.332,Healthy 6
511,POLR1D,13225.996,Healthy 6
512,RSBN1,7104.2646,Healthy 6
513,SOD2,6852.028,Healthy 6
514,FCGR3B,57.02713,Healthy 6
515,ZNF23,235.40532,Healthy 6
516,IQCH-AS1,93.422325,Healthy 6
517,UBR5,5796.131,Healthy 6
518,SLTM,7533.983,Healthy 6
519,PLEKHG1,712.11255,Healthy 6
520,RBM10,2724.9092,Healthy 6
521,CLEC12A,1008.35596,Healthy 6
522,HCG18,1332.1039,Healthy 6
523,EBAG9,1708.2361,Healthy 6
524,MARCH5,3905.5212,Healthy 6
525,THYN1,2958.3708,Healthy 6
526,KCTD21,63.33306,Healthy 6
527,MPI,909.36304,Healthy 6
528,C12orf29,1646.4954,Healthy 6
529,CUL9,608.5048,Healthy 6
530,PDZD2,10.425199,Healthy 6
531,COL2A1,8.513068,Healthy 6
532,PLEKHG3,592.08417,Healthy 6
533,MATN1,109.96094,Healthy 6
534,MINOS1,3275.9019,Healthy 6
535,P4HTM,1322.2754,Healthy 6
536,SPDL1,144.29134,Healthy 6
537,ATF2,1468.8517,Healthy 6
538,SH3BP2,3732.4905,Healthy 6
539,SS18L2,5273.2925,Healthy 6
540,AFTPH,5398.699,Healthy 6
541,G3BP2,17659.988,Healthy 6
542,RASGRP2,10409.787,Healthy 6
543,CD63,8790.019,Healthy 6
544,PRKCH,8753.5625,Healthy 6
545,MTRNR2L12,87141.23,Healthy 6
546,MAPKAPK3,2838.0923,Healthy 6
547,SOBP,28.44069,Healthy 6
548,PLCE1,30.446001,Healthy 6
549,ANKRD11,6307.2363,Healthy 6
550,RTN4,9277.354,Healthy 6
551,IGLC3,854.10754,Healthy 6
552,HDAC9,431.09067,Healthy 6
553,PPP1CB,6826.2227,Healthy 6
554,FAM49B,7287.763,Healthy 6
555,STARD4,551.3564,Healthy 6
556,GAK,2900.164,Healthy 6
557,PREB,1079.7063,Healthy 6
558,CAP1,12778.662,Healthy 6
559,RNASE2,282.20126,Healthy 6
560,SUPT6H,3325.1423,Healthy 6
561,SEC62,18529.002,Healthy 6
562,TMSB10,308283.4,Healthy 6
563,XBP1,11624.628,Healthy 6
564,PRKD3,2573.182,Healthy 6
565,SSNA1,5759.3696,Healthy 6
566,CPEB1,12.496244,Healthy 6
567,LAMTOR2,2695.428,Healthy 6
568,SRSF9,4586.2812,Healthy 6
569,PHAX,2560.3489,Healthy 6
570,TBL1XR1,891.3201,Healthy 6
571,P4HA2,16.833204,Healthy 6
572,PLCL1,355.60028,Healthy 6
573,RPS15,467003.4,Healthy 6
574,UQCR11,19432.0,Healthy 6
575,TUBA1A,33114.836,Healthy 6
576,ATF7IP,5705.574,Healthy 6
577,PSMB7,4298.6304,Healthy 6
578,GNAQ,1252.4955,Healthy 6
579,EIF3G,27034.637,Healthy 6
580,MRPS33,2219.5127,Healthy 6
581,SYNE3,1511.8882,Healthy 6
582,RGPD5,83.2258,Healthy 6
583,SYNE2,7751.034,Healthy 6
584,ZNF217,3147.5159,Healthy 6
585,UNC50,1242.1858,Healthy 6
586,EZR,39876.258,Healthy 6
587,TAF1,1378.4921,Healthy 6
588,STARD9,123.85794,Healthy 6
589,PSMD4,5601.0005,Healthy 6
590,NBR1,1866.021,Healthy 6
591,DPEP2,1437.2588,Healthy 6
592,ISCU,21660.87,Healthy 6
593,DAZAP2,39643.66,Healthy 6
594,PRKX,2433.3037,Healthy 6
595,CELF2,13367.389,Healthy 6
596,CHST2,625.5085,Healthy 6
597,BMS1,2310.8564,Healthy 6
598,CNDP2,2003.389,Healthy 6
599,AMZ2,4146.5527,Healthy 6
600,ZFP36L2,104722.805,Healthy 6
601,CTDSPL2,3030.5408,Healthy 6
602,EML6,17.195198,Healthy 6
603,LSM7,16299.178,Healthy 6
604,PRMT2,11217.482,Healthy 6
605,BROX,1944.8162,Healthy 6
606,TRIP6,128.1427,Healthy 6
607,MRPL27,1046.1626,Healthy 6
608,GIMAP2,2560.8323,Healthy 6
609,ARIH2OS,656.1456,Healthy 6
610,TUBB,16643.076,Healthy 6
611,CAPG,3593.6924,Healthy 6
612,PLEKHA2,2454.3887,Healthy 6
613,UGGT1,706.52045,Healthy 6
614,ADRM1,7627.8086,Healthy 6
615,CASP1,2848.474,Healthy 6
616,ITGAX,3005.1455,Healthy 6
617,MYBL1,1372.25,Healthy 6
618,UGCG,2415.87,Healthy 6
619,CALR,16896.625,Healthy 6
620,MCMBP,1077.1891,Healthy 6
621,MT-ND6,10608.637,Healthy 6
622,RPL13,777357.3,Healthy 6
623,CNBP,36818.676,Healthy 6
624,PPP2R5A,1675.7908,Healthy 6
625,PRKDC,3237.117,Healthy 6
626,UBE2L3,9602.315,Healthy 6
627,MT-ND5,42634.043,Healthy 6
628,UBR4,4363.976,Healthy 6
629,DHRS7,6053.1777,Healthy 6
630,CDC5L,4193.776,Healthy 6
631,EIF4EBP2,2536.964,Healthy 6
632,RTN3,3516.4778,Healthy 6
633,IL17RA,4199.858,Healthy 6
634,FOS,209725.22,Healthy 6
635,CDK19,394.02332,Healthy 6
636,ANP32E,4220.3433,Healthy 6
637,PRKCB,3773.786,Healthy 6
638,GLUD1,5288.2065,Healthy 6
639,ZNF296,697.88416,Healthy 6
640,PRKAR1A,6069.367,Healthy 6
641,CAT,1477.2106,Healthy 6
642,SHMT1,445.53116,Healthy 6
643,PPARA,306.27026,Healthy 6
644,CERS5,958.1767,Healthy 6
645,DNAJA2,8165.248,Healthy 6
646,AIF1,25829.6,Healthy 6
647,HSD17B4,646.1077,Healthy 6
648,TNFRSF1B,8946.346,Healthy 6
649,KPNB1,9342.264,Healthy 6
650,DGKZ,4031.9216,Healthy 6
651,RALBP1,1530.3008,Healthy 6
652,PPP1R7,3487.0322,Healthy 6
653,PCF11,4501.9844,Healthy 6
654,NFE2,477.50885,Healthy 6
655,TMEM50A,15392.296,Healthy 6
656,LIMS1,3059.3794,Healthy 6
657,CYB5R3,4031.9062,Healthy 6
658,SERINC1,12595.974,Healthy 6
659,RNF6,2277.936,Healthy 6
660,SUGT1,3069.5945,Healthy 6
661,STAT2,1091.765,Healthy 6
662,ARPC2,39716.668,Healthy 6
663,WDR5,1096.1498,Healthy 6
664,PSMB9,11678.468,Healthy 6
665,LBR,6409.916,Healthy 6
666,MORF4L2,3824.2158,Healthy 6
667,FUS,21983.703,Healthy 6
668,ALAS1,1763.6481,Healthy 6
669,ZNF140,387.8096,Healthy 6
670,ZBED6,752.96674,Healthy 6
671,VPS33B,80.04437,Healthy 6
672,SULF2,844.32086,Healthy 6
673,RNPEPL1,2742.7073,Healthy 6
674,ARID4B,21829.31,Healthy 6
675,ELP2,3281.08,Healthy 6
676,MCFD2,2355.0068,Healthy 6
677,PI4KA,1907.4913,Healthy 6
678,RFK,1266.2362,Healthy 6
679,RBM48,3488.5159,Healthy 6
680,PERP,597.7647,Healthy 6
681,EGR1,4290.672,Healthy 6
682,CCNDBP1,4159.781,Healthy 6
683,COPE,6989.651,Healthy 6
684,PUS7L,1044.8035,Healthy 6
685,DDA1,5067.7803,Healthy 6
686,RPS6KB1,3018.0713,Healthy 6
687,MRPL28,2403.658,Healthy 6
688,ZRANB2,5675.7847,Healthy 6
689,WARS,3482.5662,Healthy 6
690,RBCK1,5192.7393,Healthy 6
691,FAM91A1,1719.7222,Healthy 6
692,CLTC,3579.8923,Healthy 6
