,Genename,Counts,Sample
0,B9D2,503.475,Healthy 10
1,JAG2,20.355282,Healthy 10
2,DNASE1,921.4899,Healthy 10
3,TRMU,1638.8369,Healthy 10
4,RRP9,1154.5127,Healthy 10
5,CNOT2,7085.4614,Healthy 10
6,SMO,2.486325,Healthy 10
7,RC3H2,2719.4622,Healthy 10
8,CLINT1,5848.433,Healthy 10
9,CD52,146796.69,Healthy 10
10,CLSPN,90.233086,Healthy 10
11,MEGF9,3098.9595,Healthy 10
12,UBA7,3588.0757,Healthy 10
13,TRBC2,36284.23,Healthy 10
14,CNOT4,4048.8274,Healthy 10
15,TCP1,6673.826,Healthy 10
16,INSIG2,1588.9998,Healthy 10
17,SEC61A1,5057.746,Healthy 10
18,MED13,2392.9387,Healthy 10
19,PLEKHS1,2.301496,Healthy 10
20,NUFIP2,2906.9778,Healthy 10
21,TSPAN18,1053.4153,Healthy 10
22,XPC,3180.704,Healthy 10
23,EIF3K,47912.117,Healthy 10
24,PIKFYVE,3019.7295,Healthy 10
25,LEF1,15090.519,Healthy 10
26,ATG12,6346.269,Healthy 10
27,PPL,5.254861,Healthy 10
28,CCDC50,1488.0465,Healthy 10
29,HLA-E,158208.84,Healthy 10
30,MTMR14,4699.1963,Healthy 10
31,AKT2,3295.682,Healthy 10
32,ZNF708,2264.6846,Healthy 10
33,RPS9,232162.9,Healthy 10
34,ACACA,959.71936,Healthy 10
35,IGHG1,473.32852,Healthy 10
36,PPT1,7185.488,Healthy 10
37,DEF6,10133.36,Healthy 10
38,PSME4,2115.6125,Healthy 10
39,ZFR,4140.989,Healthy 10
40,HBS1L,2788.1406,Healthy 10
41,FCN1,27893.541,Healthy 10
42,ARHGEF1,25142.97,Healthy 10
43,HIST1H4C,24984.707,Healthy 10
44,KSR1,573.3506,Healthy 10
45,RPS14,555281.9,Healthy 10
46,IGHM,5200.586,Healthy 10
47,KCNAB2,7852.26,Healthy 10
48,PFDN5,107051.21,Healthy 10
49,IGLC2,1003.3826,Healthy 10
50,HLA-B,457497.3,Healthy 10
51,LPIN3,2.9568303,Healthy 10
52,MT-CYB,510671.56,Healthy 10
53,KIF3B,1054.3182,Healthy 10
54,SHOC2,5955.9297,Healthy 10
55,RPL11,538004.0,Healthy 10
56,NMT2,2071.343,Healthy 10
57,ZNF26,1073.2592,Healthy 10
58,MT-CO3,508248.97,Healthy 10
59,CSF2RB,867.34875,Healthy 10
60,TMSB4X,748153.5,Healthy 10
61,VCAN,22779.275,Healthy 10
62,S100A8,210051.83,Healthy 10
63,NEU1,1650.0385,Healthy 10
