,Genename,Counts,Sample
567,LAMTOR2,2059.8162,Severe 0
568,SRSF9,2494.4512,Severe 0
569,PHAX,401.32336,Severe 0
570,TBL1XR1,940.24066,Severe 0
571,P4HA2,40.20222,Severe 0
572,PLCL1,43.659153,Severe 0
573,RPS15,154124.14,Severe 0
574,UQCR11,20108.482,Severe 0
575,TUBA1A,10736.93,Severe 0
576,ATF7IP,1949.761,Severe 0
577,PSMB7,1446.1552,Severe 0
578,GNAQ,1117.8868,Severe 0
579,EIF3G,7948.397,Severe 0
580,MRPS33,346.3642,Severe 0
581,SYNE3,578.96576,Severe 0
582,RGPD5,13.716231,Severe 0
583,SYNE2,1131.2651,Severe 0
584,ZNF217,1882.8055,Severe 0
585,UNC50,329.2855,Severe 0
586,EZR,19201.4,Severe 0
587,TAF1,611.1023,Severe 0
588,STARD9,37.737957,Severe 0
589,PSMD4,3137.9343,Severe 0
590,NBR1,634.4651,Severe 0
591,DPEP2,709.9647,Severe 0
592,ISCU,5986.5557,Severe 0
593,DAZAP2,19157.713,Severe 0
594,PRKX,532.96326,Severe 0
595,CELF2,5577.0986,Severe 0
596,CHST2,98.30272,Severe 0
597,BMS1,445.35223,Severe 0
598,CNDP2,1175.0964,Severe 0
599,AMZ2,1348.832,Severe 0
600,ZFP36L2,43412.062,Severe 0
601,CTDSPL2,633.3182,Severe 0
602,EML6,13.232075,Severe 0
603,LSM7,6956.22,Severe 0
604,PRMT2,3327.453,Severe 0
605,BROX,1843.129,Severe 0
606,TRIP6,74.51446,Severe 0
607,MRPL27,461.11234,Severe 0
608,GIMAP2,637.4554,Severe 0
609,ARIH2OS,372.80237,Severe 0
610,TUBB,9128.865,Severe 0
611,CAPG,4883.1553,Severe 0
612,PLEKHA2,1567.3165,Severe 0
613,UGGT1,253.37823,Severe 0
614,ADRM1,2915.0732,Severe 0
615,CASP1,1877.6309,Severe 0
616,ITGAX,2035.368,Severe 0
617,MYBL1,64.76894,Severe 0
618,UGCG,881.222,Severe 0
619,CALR,5138.1606,Severe 0
620,MCMBP,506.90424,Severe 0
621,MT-ND6,4267.5806,Severe 0
622,RPL13,174594.62,Severe 0
623,CNBP,14797.012,Severe 0
624,PPP2R5A,725.7436,Severe 0
625,PRKDC,600.922,Severe 0
626,UBE2L3,4293.024,Severe 0
627,MT-ND5,17935.73,Severe 0
628,UBR4,3963.941,Severe 0
629,DHRS7,2531.5623,Severe 0
630,CDC5L,1403.9321,Severe 0
631,EIF4EBP2,1813.7513,Severe 0
632,RTN3,4030.5554,Severe 0
633,IL17RA,3592.7444,Severe 0
634,FOS,226247.72,Severe 0
635,CDK19,313.9272,Severe 0
636,ANP32E,2764.2244,Severe 0
637,PRKCB,2383.1455,Severe 0
638,GLUD1,2300.6157,Severe 0
639,ZNF296,416.19843,Severe 0
640,PRKAR1A,5652.488,Severe 0
641,CAT,1237.6312,Severe 0
642,SHMT1,205.58943,Severe 0
643,PPARA,173.90286,Severe 0
644,CERS5,299.03534,Severe 0
645,DNAJA2,4099.948,Severe 0
646,AIF1,16215.693,Severe 0
647,HSD17B4,816.6411,Severe 0
648,TNFRSF1B,14142.167,Severe 0
649,KPNB1,3701.3394,Severe 0
650,DGKZ,1315.2959,Severe 0
651,RALBP1,1565.7144,Severe 0
652,PPP1R7,1049.549,Severe 0
653,PCF11,1351.3792,Severe 0
654,NFE2,1336.5559,Severe 0
655,TMEM50A,8686.237,Severe 0
656,LIMS1,13887.745,Severe 0
657,CYB5R3,6187.79,Severe 0
658,SERINC1,2363.653,Severe 0
659,RNF6,564.5124,Severe 0
660,SUGT1,1261.2015,Severe 0
661,STAT2,745.1609,Severe 0
662,ARPC2,19929.627,Severe 0
663,WDR5,295.6415,Severe 0
664,PSMB9,4915.2197,Severe 0
665,LBR,4517.825,Severe 0
666,MORF4L2,970.6963,Severe 0
667,FUS,4840.8,Severe 0
668,ALAS1,871.1723,Severe 0
669,ZNF140,59.473698,Severe 0
670,ZBED6,449.22818,Severe 0
671,VPS33B,17.186876,Severe 0
672,SULF2,935.98395,Severe 0
673,RNPEPL1,1642.3153,Severe 0
674,ARID4B,3806.973,Severe 0
675,ELP2,510.1464,Severe 0
676,MCFD2,1108.6768,Severe 0
677,PI4KA,817.1724,Severe 0
678,RFK,472.25696,Severe 0
679,RBM48,558.9223,Severe 0
680,PERP,135.5799,Severe 0
681,EGR1,6353.6846,Severe 0
682,CCNDBP1,1544.7631,Severe 0
683,COPE,6148.7744,Severe 0
684,PUS7L,137.98395,Severe 0
685,DDA1,1766.0513,Severe 0
686,RPS6KB1,702.3103,Severe 0
687,MRPL28,1904.0518,Severe 0
688,ZRANB2,1063.2684,Severe 0
689,WARS,1751.6208,Severe 0
690,RBCK1,2539.6877,Severe 0
691,FAM91A1,918.24713,Severe 0
692,CLTC,2098.5745,Severe 0
693,FRYL,714.2132,Severe 0
694,GNPTAB,969.2226,Severe 0
695,COPZ1,1762.4077,Severe 0
696,RPL36,85714.33,Severe 0
697,SSR2,7701.9243,Severe 0
698,TRIB1,4474.3394,Severe 0
699,HIST1H2AI,69.518776,Severe 0
700,HSPA8,22568.055,Severe 0
701,PTMA,153924.31,Severe 0
702,ING1,1050.2208,Severe 0
703,ACBD3,489.45508,Severe 0
704,RASSF5,1931.8585,Severe 0
705,TXNRD2,255.92665,Severe 0
706,ATP6V1A,1631.9117,Severe 0
707,RPL18A,176717.97,Severe 0
708,TUFM,2956.3257,Severe 0
709,HEXIM1,680.2384,Severe 0
710,EVI2B,6432.214,Severe 0
711,PTPRC,11033.508,Severe 0
712,NOL7,5208.904,Severe 0
713,MYBL2,33.668446,Severe 0
714,REC8,185.51459,Severe 0
715,CCNL1,7393.4126,Severe 0
716,IGHG3,201.52866,Severe 0
717,CDC6,22.587126,Severe 0
718,FOXN3,2275.371,Severe 0
719,HLA-DPB1,7459.612,Severe 0
720,ASAP1,1885.7107,Severe 0
721,SNRNP200,1427.6696,Severe 0
722,PTBP3,2751.5476,Severe 0
723,EDF1,7736.5513,Severe 0
724,MT-ND1,52366.062,Severe 0
725,PSMD1,635.3366,Severe 0
726,EEF1A1,196044.48,Severe 0
727,DAP,8347.363,Severe 0
728,RPLP0,82548.125,Severe 0
729,POLE4,2664.0474,Severe 0
