"","Gene.name","logFC","logCPM","PValue"
"179","SNX3",1.2768274656192,7.74570338025216,0.000103893332560179
"180","CPEB4",1.09255215191739,5.23247689246189,3.73388776848017e-06
"181","TK1",2.07479018693969,1.00059063637891,5.67545215684496e-09
"182","C4orf3",1.01929701002417,8.13776234126624,0.000398336383830821
"183","TXNDC17",1.03665668785666,5.9452170662665,0.00153436967702659
"184","S100A12",4.68289552134177,10.3906594654661,4.50235507191068e-14
"185","HECW2",1.411384403632,1.08829865025068,0.000191508124411644
"186","DAPK2",1.43825625288297,3.26594375341257,9.86628033736732e-06
"187","FAM102A",-1.19181652858288,5.90064345169473,1.52862442977796e-06
"188","MYLK",2.45399970063543,4.88832117918682,1.82405455104024e-07
"189","DENND3",1.23631372227686,5.80199235641679,1.27753772551386e-06
"190","DUSP3",1.47554126033315,4.44385967369428,6.23948797569123e-12
"191","IRAK3",2.00415994656068,5.78842898088945,1.72534262589684e-11
"192","HBD",4.2286539383929,3.2424019875422,4.62017024681333e-09
"193","KIF11",1.02983146548356,1.24080763700591,0.00280659726012437
"194","GSN",2.31100924533938,6.00291928309085,4.19323652598157e-13
"195","PDE2A",2.12288914113672,1.44560430110731,4.66003150012702e-07
"196","ITM2B",1.29879407721663,10.1849905212596,0.000462393088343013
"197","RAB27B",1.6878216184293,5.20422907764447,3.5166967851539e-06
"198","SPARC",2.56634115133934,7.15451281325389,2.85945347907473e-05
"199","EGLN3",1.52136700178436,2.3627970203635,9.11673616180982e-05
"200","NT5M",1.67643502764306,2.25524262201971,1.31930709412394e-05
"201","DIAPH3",1.59398176713787,-0.844806299419388,0.00393484827660717
"202","FBXL5",1.02530874141012,6.76168404750575,7.20034036571766e-08
"203","TPM1",2.73082136422105,5.86494548110354,1.19465343266438e-10
"204","IGHA2",1.63336723062176,3.13996494445867,1.44779682520118e-05
"205","KIF2C",1.66377683296439,-0.0560208730130777,0.00433287051530814
"206","FBLN7",-1.51490266280103,3.91876825355545,0.000457462520975163
"207","MKI67",2.34810239098652,2.82551750661562,1.24623502408869e-07
"208","ARRDC2",-1.04426045530148,6.03640884923897,8.17886998226517e-07
"209","BST1",2.35093506820529,5.02450662896996,6.66675987292664e-11
"210","GNB4",1.15466071486294,4.21206723366386,5.89786429126839e-07
"211","S100A6",2.00235287271293,11.3107863656637,4.18361595512539e-05
"212","RETN",2.09943734885072,4.40254448953246,5.56186233922515e-05
"213","RNF24",1.8662886714347,5.64273526974259,4.67653006451806e-15
"214","CCR3",1.62343847860823,0.0571813025900911,0.00710388060902044
"215","STEAP4",3.62177126583316,4.4492385955261,1.15852567972252e-07
"216","VSTM4",1.85463260890476,0.886494006329205,0.000692463603530714
"217","ITGB3",2.75001762180041,5.10698823698001,1.32169461773583e-05
"218","GMPR",2.48171476939336,4.8387739051334,4.82041788575282e-05
"219","ITGA7",3.80491832558079,1.68307149184303,6.58469082514177e-09
"220","SLC19A1",1.64338744069313,3.39990685034289,5.24199424064714e-07
