,Genename,Counts,Sample
291,ZNF622,3570.3513,Severe 11
292,CNR2,1077.127,Severe 11
293,SREBF2,3962.3484,Severe 11
294,SEC24C,4528.088,Severe 11
295,CSTA,1941.564,Severe 11
296,RPL38,46300.746,Severe 11
297,TLN1,65044.98,Severe 11
298,MRPL22,1818.8193,Severe 11
299,MOV10,3229.372,Severe 11
300,ATF4,24117.73,Severe 11
301,ATAD2,3242.8628,Severe 11
302,RPL10A,72859.48,Severe 11
303,ESRRA,400.94452,Severe 11
304,TGM2,148.45941,Severe 11
305,SNX27,6839.6,Severe 11
306,TMEM30A,11777.172,Severe 11
307,SIL1,1049.0338,Severe 11
308,PLXDC2,4620.1855,Severe 11
309,WDR55,2255.961,Severe 11
310,MT-ND2,94546.74,Severe 11
311,EIF3A,28414.588,Severe 11
312,MFSD10,1936.9622,Severe 11
313,HEATR3,1893.065,Severe 11
314,HDAC4,2988.092,Severe 11
315,APOL6,33615.867,Severe 11
316,COPA,12238.701,Severe 11
317,PGGT1B,1399.5209,Severe 11
318,SMARCC2,11604.819,Severe 11
319,HSPA5,53130.95,Severe 11
320,HSPA9,14214.467,Severe 11
321,IFITM2,19138.69,Severe 11
322,CAPRIN1,9191.109,Severe 11
323,DYNC1H1,23694.875,Severe 11
324,MORF4L1,14275.518,Severe 11
325,SYTL3,4043.7087,Severe 11
326,NNT,6033.2275,Severe 11
327,RPRD2,8053.981,Severe 11
328,STAT1,28124.293,Severe 11
329,SAMHD1,57096.31,Severe 11
330,PKN1,4148.7954,Severe 11
331,MYCBP2,38150.855,Severe 11
332,ACTB,119994.47,Severe 11
333,COTL1,16868.055,Severe 11
334,FAM198B,1224.6971,Severe 11
335,BTN3A2,33112.766,Severe 11
336,KIAA0232,6156.8535,Severe 11
337,TPRKB,1588.8452,Severe 11
338,XAF1,40608.844,Severe 11
339,ST3GAL1,16809.879,Severe 11
340,RCSD1,18281.203,Severe 11
341,TXNIP,159036.38,Severe 11
342,RASSF2,9292.6,Severe 11
343,RPS18,143678.5,Severe 11
344,RPL35,61541.797,Severe 11
345,SYK,10321.726,Severe 11
346,FNBP1,34566.156,Severe 11
347,ABR,3836.4746,Severe 11
348,UBE2K,8431.82,Severe 11
349,FCGR2A,3548.933,Severe 11
350,AXIN1,4674.6685,Severe 11
351,CHD3,43650.766,Severe 11
352,OAS3,13529.5,Severe 11
353,CAPZA2,6211.0303,Severe 11
354,MT-ATP8,20718.703,Severe 11
355,ARHGDIB,56661.926,Severe 11
356,SYNCRIP,17677.93,Severe 11
357,PHIP,18032.07,Severe 11
358,SRRM1,14624.449,Severe 11
359,WAS,9619.904,Severe 11
360,UQCRB,19108.373,Severe 11
361,USP7,20269.145,Severe 11
362,LAMP2,6939.0347,Severe 11
363,SHISA5,18971.15,Severe 11
364,TMPO,14086.684,Severe 11
365,WDFY4,2687.16,Severe 11
366,PSMD6,6417.986,Severe 11
367,PABPC1,174991.11,Severe 11
368,COMMD8,2746.154,Severe 11
369,ASPM,356.22852,Severe 11
370,LST1,5068.735,Severe 11
371,CSDE1,47183.266,Severe 11
372,FCGR1A,2756.9465,Severe 11
373,KIF22,3438.125,Severe 11
374,CKAP2,1747.2683,Severe 11
375,TADA2B,5312.354,Severe 11
376,NFKBIA,39175.77,Severe 11
377,CEP350,22804.395,Severe 11
378,GTF3C5,2528.8352,Severe 11
379,RBM8A,8154.725,Severe 11
380,SET,29797.834,Severe 11
381,NCF2,12035.144,Severe 11
382,ITGAM,8707.83,Severe 11
383,TXLNA,6987.6216,Severe 11
384,DIAPH1,39851.31,Severe 11
385,PAG1,22404.287,Severe 11
386,CST3,7263.914,Severe 11
387,RPS5,103878.84,Severe 11
388,IFI27,19730.35,Severe 11
389,YWHAZ,47901.188,Severe 11
390,MOB1A,20696.45,Severe 11
391,IFITM3,23489.967,Severe 11
392,LTBP4,1295.9088,Severe 11
393,LACTB,2748.798,Severe 11
394,AP2B1,11739.363,Severe 11
395,HCK,3631.2249,Severe 11
396,LRP1,3067.2158,Severe 11
397,LSP1,10654.294,Severe 11
398,MAST4,4748.794,Severe 11
399,CYBB,20630.994,Severe 11
400,MALAT1,1111894.2,Severe 11
401,ELMO1,2840.2537,Severe 11
402,MT-ATP6,176877.38,Severe 11
403,MYH9,87935.805,Severe 11
404,VPS41,3753.5376,Severe 11
405,ATP2B4,17825.65,Severe 11
406,PTPRE,8452.305,Severe 11
407,ACTR1B,3575.1155,Severe 11
408,H3F3B,79422.414,Severe 11
409,GCC2,23287.162,Severe 11
410,OAZ1,50689.598,Severe 11
411,PIK3AP1,7632.6523,Severe 11
412,NUCKS1,14529.665,Severe 11
413,HPSE,1530.8478,Severe 11
414,CD44,30275.428,Severe 11
415,SARS,11933.268,Severe 11
416,CD244,3299.453,Severe 11
417,TSPAN31,1625.7574,Severe 11
418,HLA-DRA,21556.781,Severe 11
419,MBD2,8911.944,Severe 11
420,RAB33B,1457.992,Severe 11
421,TNRC6B,26477.387,Severe 11
422,CTSZ,5753.4023,Severe 11
423,ITGAL,28597.857,Severe 11
424,YPEL5,10283.632,Severe 11
425,HNRNPA1,33955.496,Severe 11
426,CCDC88C,21409.447,Severe 11
427,ZMYND11,8163.9927,Severe 11
428,MVP,13205.628,Severe 11
429,EXD3,340.32358,Severe 11
430,RPL3,197101.45,Severe 11
431,NELFE,4428.4297,Severe 11
432,RSL1D1,18211.777,Severe 11
433,TMX1,5901.9575,Severe 11
434,HNRNPU,54139.44,Severe 11
435,ACOT9,2101.8079,Severe 11
436,MYL12A,35586.547,Severe 11
437,OAS1,5993.7847,Severe 11
438,HDAC8,910.08905,Severe 11
439,TRAK2,7155.1245,Severe 11
440,VRK2,1678.6295,Severe 11
441,ATXN2L,5740.0024,Severe 11
442,CYB561D2,1421.6809,Severe 11
443,TAPBP,26862.568,Severe 11
444,WBP1L,5762.805,Severe 11
445,CENPJ,1484.627,Severe 11
446,HNRNPC,32768.395,Severe 11
447,CD2,20099.781,Severe 11
448,CHCHD1,2972.2769,Severe 11
449,TSTA3,1978.7292,Severe 11
450,EIF3C,20648.473,Severe 11
451,LBH,16127.367,Severe 11
452,MEGF8,837.634,Severe 11
453,SMCO4,883.1676,Severe 11
454,MAP3K2,12624.764,Severe 11
455,MARCKS,3241.857,Severe 11
456,PDCD11,6179.083,Severe 11
457,RPA2,5705.608,Severe 11
458,BID,3449.6475,Severe 11
459,STX10,3926.7097,Severe 11
460,IFIT3,12388.493,Severe 11
461,DHX9,16754.361,Severe 11
462,ATP6V0B,7840.377,Severe 11
463,OGT,20922.396,Severe 11
464,BUD31,2288.251,Severe 11
465,ZBED6CL,968.83527,Severe 11
466,WDR70,2822.9954,Severe 11
467,ABCA7,4318.072,Severe 11
468,SPN,35214.527,Severe 11
469,CANT1,3627.2007,Severe 11
470,SPINK2,115.88449,Severe 11
471,PRDX5,7465.684,Severe 11
472,CDV3,26371.56,Severe 11
473,IGHG2,8623.885,Severe 11
474,IK,13944.592,Severe 11
475,PI4KB,2641.1985,Severe 11
476,SORL1,29644.605,Severe 11
477,IGLV1-47,184.36407,Severe 11
478,CD2BP2,3251.047,Severe 11
479,SELL,55060.43,Severe 11
480,RORA,15904.857,Severe 11
481,SP100,35816.273,Severe 11
482,MBNL1,69530.01,Severe 11
483,UHRF2,5370.8706,Severe 11
484,KDM5B,3797.4358,Severe 11
485,PDCD6IP,10103.762,Severe 11
486,UROD,2691.65,Severe 11
487,EFTUD2,5055.878,Severe 11
488,TNRC6A,9270.386,Severe 11
489,TPM3,63919.137,Severe 11
490,HMGB1,18073.229,Severe 11
491,ZNF263,2876.4724,Severe 11
492,GGA2,6374.398,Severe 11
493,HUWE1,20380.898,Severe 11
494,ERP44,4370.6846,Severe 11
495,CD14,11005.059,Severe 11
496,GPR180,1088.6011,Severe 11
497,FAM129A,11709.689,Severe 11
498,PSMD2,11562.514,Severe 11
499,IGFBP4,188.60208,Severe 11
500,PCGF5,12952.228,Severe 11
501,TGOLN2,33808.67,Severe 11
502,RPL31,166221.56,Severe 11
503,IPO7,9424.835,Severe 11
504,AKT1,2829.8801,Severe 11
505,MCM6,3010.372,Severe 11
506,DPAGT1,1056.9495,Severe 11
507,C22orf46,2674.8977,Severe 11
508,CD47,16643.754,Severe 11
509,TTC30A,119.79916,Severe 11
510,FBL,12890.765,Severe 11
511,POLR1D,6222.3896,Severe 11
512,RSBN1,7955.0254,Severe 11
513,SOD2,15701.806,Severe 11
514,FCGR3B,13579.834,Severe 11
515,ZNF23,121.222305,Severe 11
516,IQCH-AS1,449.24918,Severe 11
517,UBR5,11964.68,Severe 11
518,SLTM,18443.586,Severe 11
519,PLEKHG1,974.61005,Severe 11
520,RBM10,6513.7173,Severe 11
521,CLEC12A,3247.2517,Severe 11
522,HCG18,5670.8784,Severe 11
523,EBAG9,2995.7324,Severe 11
524,MARCH5,1595.448,Severe 11
525,THYN1,2930.859,Severe 11
526,KCTD21,241.73067,Severe 11
527,MPI,1777.6107,Severe 11
528,C12orf29,1331.5875,Severe 11
529,CUL9,2068.5474,Severe 11
530,PDZD2,515.0125,Severe 11
531,COL2A1,100.60235,Severe 11
532,PLEKHG3,2622.1472,Severe 11
533,MATN1,30.027657,Severe 11
534,MINOS1,2478.575,Severe 11
535,P4HTM,1919.3666,Severe 11
536,SPDL1,875.6051,Severe 11
537,ATF2,4472.9966,Severe 11
538,SH3BP2,4835.1587,Severe 11
539,SS18L2,2609.5552,Severe 11
540,AFTPH,10428.611,Severe 11
541,G3BP2,16153.573,Severe 11
542,RASGRP2,11915.021,Severe 11
543,CD63,13671.15,Severe 11
544,PRKCH,12507.391,Severe 11
545,MTRNR2L12,108888.31,Severe 11
546,MAPKAPK3,5105.2437,Severe 11
547,SOBP,255.39183,Severe 11
548,PLCE1,543.2476,Severe 11
549,ANKRD11,22170.445,Severe 11
550,RTN4,15315.825,Severe 11
551,IGLC3,35386.57,Severe 11
552,HDAC9,1778.6284,Severe 11
553,PPP1CB,11310.337,Severe 11
554,FAM49B,13583.241,Severe 11
555,STARD4,2747.3884,Severe 11
556,GAK,6498.956,Severe 11
557,PREB,2663.8252,Severe 11
558,CAP1,52846.68,Severe 11
559,RNASE2,5051.1714,Severe 11
560,SUPT6H,7901.656,Severe 11
561,SEC62,17784.094,Severe 11
562,TMSB10,176294.22,Severe 11
563,XBP1,12496.9795,Severe 11
564,PRKD3,5518.428,Severe 11
565,SSNA1,4074.6257,Severe 11
566,CPEB1,93.04953,Severe 11
567,LAMTOR2,2509.1912,Severe 11
568,SRSF9,8164.4956,Severe 11
569,PHAX,3973.454,Severe 11
570,TBL1XR1,9233.91,Severe 11
571,P4HA2,68.38514,Severe 11
572,PLCL1,2691.9478,Severe 11
573,RPS15,63802.16,Severe 11
574,UQCR11,11584.905,Severe 11
575,TUBA1A,10936.508,Severe 11
576,ATF7IP,13440.397,Severe 11
577,PSMB7,5664.025,Severe 11
578,GNAQ,7697.2593,Severe 11
579,EIF3G,13393.021,Severe 11
580,MRPS33,2644.3704,Severe 11
581,SYNE3,1356.4829,Severe 11
582,RGPD5,3498.5334,Severe 11
583,SYNE2,93431.37,Severe 11
584,ZNF217,13027.646,Severe 11
585,UNC50,1409.0724,Severe 11
586,EZR,33438.164,Severe 11
587,TAF1,6676.3506,Severe 11
588,STARD9,1498.3943,Severe 11
589,PSMD4,7980.8237,Severe 11
590,NBR1,9736.5205,Severe 11
591,DPEP2,1027.2473,Severe 11
592,ISCU,9953.004,Severe 11
593,DAZAP2,18688.994,Severe 11
594,PRKX,8982.28,Severe 11
595,CELF2,22291.855,Severe 11
596,CHST2,1865.8556,Severe 11
597,BMS1,6965.7666,Severe 11
598,CNDP2,8670.487,Severe 11
599,AMZ2,4868.4424,Severe 11
600,ZFP36L2,22711.48,Severe 11
601,CTDSPL2,5473.8867,Severe 11
602,EML6,451.36926,Severe 11
603,LSM7,6292.823,Severe 11
604,PRMT2,15012.736,Severe 11
605,BROX,4523.4707,Severe 11
606,TRIP6,494.2922,Severe 11
607,MRPL27,1349.0016,Severe 11
608,GIMAP2,4672.4263,Severe 11
609,ARIH2OS,204.81728,Severe 11
610,TUBB,9696.122,Severe 11
611,CAPG,4109.699,Severe 11
612,PLEKHA2,10514.416,Severe 11
613,UGGT1,7678.736,Severe 11
614,ADRM1,1271.3413,Severe 11
615,CASP1,8466.491,Severe 11
616,ITGAX,2937.7703,Severe 11
617,MYBL1,9648.784,Severe 11
618,UGCG,6752.163,Severe 11
619,CALR,20581.215,Severe 11
620,MCMBP,5342.8535,Severe 11
621,MT-ND6,49328.61,Severe 11
622,RPL13,181614.88,Severe 11
623,CNBP,33651.496,Severe 11
624,PPP2R5A,9762.866,Severe 11
625,PRKDC,16993.346,Severe 11
626,UBE2L3,7445.5225,Severe 11
627,MT-ND5,79996.445,Severe 11
628,UBR4,14349.341,Severe 11
629,DHRS7,7693.662,Severe 11
630,CDC5L,8742.147,Severe 11
631,EIF4EBP2,11621.775,Severe 11
632,RTN3,7716.778,Severe 11
633,IL17RA,12105.717,Severe 11
634,FOS,31532.371,Severe 11
635,CDK19,3167.2805,Severe 11
636,ANP32E,12506.526,Severe 11
637,PRKCB,25572.744,Severe 11
638,GLUD1,9691.899,Severe 11
639,ZNF296,358.47372,Severe 11
640,PRKAR1A,8948.636,Severe 11
641,CAT,4098.8145,Severe 11
642,SHMT1,1144.1112,Severe 11
643,PPARA,2645.5256,Severe 11
644,CERS5,1981.59,Severe 11
645,DNAJA2,7565.967,Severe 11
646,AIF1,11350.092,Severe 11
647,HSD17B4,3948.8977,Severe 11
648,TNFRSF1B,20606.021,Severe 11
649,KPNB1,19647.926,Severe 11
650,DGKZ,6204.7124,Severe 11
651,RALBP1,12056.572,Severe 11
652,PPP1R7,6069.016,Severe 11
653,PCF11,13634.261,Severe 11
654,NFE2,3616.8538,Severe 11
655,TMEM50A,8064.36,Severe 11
656,LIMS1,16016.976,Severe 11
657,CYB5R3,2801.3281,Severe 11
658,SERINC1,12299.613,Severe 11
659,RNF6,4940.908,Severe 11
660,SUGT1,6269.1787,Severe 11
661,STAT2,8374.18,Severe 11
662,ARPC2,54700.48,Severe 11
663,WDR5,1404.8291,Severe 11
664,PSMB9,15939.815,Severe 11
665,LBR,14434.858,Severe 11
666,MORF4L2,5153.992,Severe 11
667,FUS,22051.127,Severe 11
668,ALAS1,1738.9185,Severe 11
669,ZNF140,900.7962,Severe 11
670,ZBED6,2431.185,Severe 11
671,VPS33B,1777.1708,Severe 11
672,SULF2,2757.577,Severe 11
673,RNPEPL1,7729.94,Severe 11
674,ARID4B,21318.01,Severe 11
675,ELP2,5168.391,Severe 11
676,MCFD2,4083.8843,Severe 11
677,PI4KA,6272.984,Severe 11
678,RFK,2266.7573,Severe 11
679,RBM48,2029.7933,Severe 11
680,PERP,427.6666,Severe 11
681,EGR1,2116.5007,Severe 11
682,CCNDBP1,5058.447,Severe 11
683,COPE,2764.861,Severe 11
684,PUS7L,2301.347,Severe 11
685,DDA1,2339.7395,Severe 11
686,RPS6KB1,5701.928,Severe 11
687,MRPL28,2196.7002,Severe 11
688,ZRANB2,11090.797,Severe 11
689,WARS,3988.3796,Severe 11
690,RBCK1,5799.5615,Severe 11
691,FAM91A1,2978.545,Severe 11
692,CLTC,12662.393,Severe 11
693,FRYL,14344.741,Severe 11
694,GNPTAB,17325.078,Severe 11
695,COPZ1,6871.645,Severe 11
696,RPL36,25922.758,Severe 11
697,SSR2,11253.622,Severe 11
698,TRIB1,3159.2249,Severe 11
699,HIST1H2AI,279.48294,Severe 11
700,HSPA8,56560.316,Severe 11
701,PTMA,73193.016,Severe 11
702,ING1,2510.2598,Severe 11
703,ACBD3,5162.8804,Severe 11
704,RASSF5,29447.725,Severe 11
705,TXNRD2,950.86005,Severe 11
706,ATP6V1A,3812.317,Severe 11
707,RPL18A,76147.06,Severe 11
708,TUFM,7053.4067,Severe 11
709,HEXIM1,9898.588,Severe 11
710,EVI2B,11604.054,Severe 11
711,PTPRC,190624.78,Severe 11
712,NOL7,1011.9292,Severe 11
713,MYBL2,491.09027,Severe 11
714,REC8,1820.2544,Severe 11
715,CCNL1,36391.438,Severe 11
716,IGHG3,5791.608,Severe 11
717,CDC6,286.19516,Severe 11
718,FOXN3,14325.544,Severe 11
719,HLA-DPB1,16642.215,Severe 11
720,ASAP1,7119.1753,Severe 11
721,SNRNP200,17747.541,Severe 11
722,PTBP3,19462.373,Severe 11
723,EDF1,15798.983,Severe 11
724,MT-ND1,105641.945,Severe 11
725,PSMD1,7315.355,Severe 11
726,EEF1A1,221032.67,Severe 11
727,DAP,3815.267,Severe 11
728,RPLP0,73863.38,Severe 11
729,POLE4,3226.4758,Severe 11
730,ZBTB44,11211.976,Severe 11
