,Genename,Counts,Sample
169,LRRC8B,1660.9203,Severe 5
170,SCAF8,2054.4365,Severe 5
171,USP3,12032.869,Severe 5
172,ZNF106,9953.495,Severe 5
173,TYMP,30121.111,Severe 5
174,TM9SF3,1698.465,Severe 5
175,KAT6A,8481.942,Severe 5
176,AKAP11,1056.5364,Severe 5
177,GZMH,11239.438,Severe 5
178,HNRNPK,27840.416,Severe 5
179,NOMO3,214.02815,Severe 5
180,SHE,54.26504,Severe 5
181,HIVEP1,1914.2743,Severe 5
182,EFR3A,3679.4956,Severe 5
183,TMBIM4,6815.615,Severe 5
184,LAPTM5,68875.05,Severe 5
185,SND1,2612.5361,Severe 5
186,LCK,9441.151,Severe 5
187,TMEM245,1103.9607,Severe 5
188,ARF1,35129.363,Severe 5
189,GRM2,3.9078221,Severe 5
190,KCNK10,0.0,Severe 5
191,S100A9,638818.2,Severe 5
192,RPS11,36160.832,Severe 5
193,CAPN2,12932.092,Severe 5
194,PHKG2,1170.128,Severe 5
195,ZC3H18,3048.7627,Severe 5
196,ADD1,5021.5825,Severe 5
197,MX1,30385.928,Severe 5
198,SCMH1,292.7378,Severe 5
199,ZYX,57516.07,Severe 5
200,RNMT,3056.4363,Severe 5
201,CANX,6402.99,Severe 5
202,IGHG4,17.270256,Severe 5
203,IL1RL1,69.911026,Severe 5
204,IGHV5-51,1460.8843,Severe 5
205,LAMB1,11.876484,Severe 5
206,PDIA3,12098.771,Severe 5
207,ITGB2,58736.156,Severe 5
208,NT5DC2,90.791695,Severe 5
209,VIM,99240.42,Severe 5
210,TNFAIP3,16397.338,Severe 5
211,RPS8,163561.11,Severe 5
212,OXNAD1,3081.461,Severe 5
213,SLC25A46,1442.8275,Severe 5
214,IGHV3-23,2879.9497,Severe 5
215,CNOT1,5261.307,Severe 5
216,LPP,6259.878,Severe 5
217,UBE2J1,16056.401,Severe 5
218,ANKRD28,2950.7026,Severe 5
219,PRDM4,623.8955,Severe 5
220,PSMB6,6217.661,Severe 5
221,UBXN7,2669.1174,Severe 5
222,ZNF227,514.8859,Severe 5
223,NCOA3,5704.1343,Severe 5
224,MTX1,2808.1377,Severe 5
225,PDIA4,1992.3762,Severe 5
226,CHD4,7284.9995,Severe 5
227,AC159540.1,425.70697,Severe 5
228,PLA2G2D,6.0758123,Severe 5
229,CCDC97,1953.9777,Severe 5
230,TMEM154,32428.889,Severe 5
231,HIST1H2BK,12389.917,Severe 5
232,KIAA0319,391.5856,Severe 5
233,APOBEC3G,4548.4087,Severe 5
234,MOSPD1,384.78503,Severe 5
235,RPN1,7310.5474,Severe 5
236,ARHGAP1,2119.7878,Severe 5
237,CIR1,20491.06,Severe 5
238,AACS,212.42003,Severe 5
239,CHD7,3439.3152,Severe 5
240,STX6,1904.1531,Severe 5
241,SAMD9,14145.863,Severe 5
242,TOM1,6304.153,Severe 5
243,SNRPC,3821.9941,Severe 5
244,PGAP1,246.01753,Severe 5
245,ANXA1,15664.026,Severe 5
246,TMEM181,929.655,Severe 5
247,ARHGAP12,1096.2056,Severe 5
248,IPO11,1773.9296,Severe 5
249,KLF3,14669.847,Severe 5
250,CTSS,67208.734,Severe 5
251,LYZ,69596.234,Severe 5
252,IFI44L,22437.87,Severe 5
253,HNRNPUL1,7280.1846,Severe 5
254,GNAS,20765.855,Severe 5
255,SNED1,182.00748,Severe 5
256,IQGAP1,30525.408,Severe 5
257,HMGXB3,1106.9683,Severe 5
258,KDM5C,2500.028,Severe 5
259,RNF213,67628.1,Severe 5
260,RPS13,127252.08,Severe 5
261,TMCO1,5007.2837,Severe 5
262,ELL2,1085.1879,Severe 5
263,RPLP1,279210.84,Severe 5
264,RPL32,176603.61,Severe 5
265,RAB1B,14465.865,Severe 5
266,PKM,38960.0,Severe 5
267,IGHA1,691.2813,Severe 5
268,NDUFB8,908.5822,Severe 5
269,COPB2,3792.2402,Severe 5
270,ARAF,2401.7258,Severe 5
271,COLEC11,0.0,Severe 5
272,IGHV1-24,1205.5043,Severe 5
273,B2M,1714006.4,Severe 5
274,SPCS3,7750.977,Severe 5
275,SNRNP70,5983.1763,Severe 5
276,RPS2,78635.44,Severe 5
277,HSP90B1,9363.122,Severe 5
278,ANKRD17,3288.0293,Severe 5
279,GDE1,4075.9937,Severe 5
280,NCOR1,11706.728,Severe 5
281,RAB31,22134.5,Severe 5
282,PSMC2,1765.1217,Severe 5
283,RPS6,102821.03,Severe 5
284,CLUH,330.98474,Severe 5
285,CCND2,4162.566,Severe 5
286,RPL14,92095.06,Severe 5
287,RPS27L,7742.7915,Severe 5
288,GAPDH,209424.83,Severe 5
289,RPS20,21170.258,Severe 5
290,SEPT8,93.57735,Severe 5
291,ZNF622,1795.2983,Severe 5
292,CNR2,412.5703,Severe 5
293,SREBF2,1377.0192,Severe 5
294,SEC24C,1840.5104,Severe 5
295,CSTA,11094.945,Severe 5
296,RPL38,44600.816,Severe 5
297,TLN1,58330.39,Severe 5
298,MRPL22,1487.2605,Severe 5
299,MOV10,1470.28,Severe 5
300,ATF4,5850.477,Severe 5
301,ATAD2,1004.04114,Severe 5
302,RPL10A,52575.91,Severe 5
303,ESRRA,770.2835,Severe 5
304,TGM2,56.508713,Severe 5
305,SNX27,4429.4106,Severe 5
306,TMEM30A,4896.74,Severe 5
307,SIL1,839.04034,Severe 5
308,PLXDC2,6357.974,Severe 5
309,WDR55,1191.9971,Severe 5
310,MT-ND2,103574.24,Severe 5
311,EIF3A,6875.932,Severe 5
312,MFSD10,3903.3953,Severe 5
313,HEATR3,623.7365,Severe 5
314,HDAC4,2248.2861,Severe 5
315,APOL6,14120.607,Severe 5
316,COPA,4257.4556,Severe 5
317,PGGT1B,2068.9656,Severe 5
318,SMARCC2,3955.3064,Severe 5
319,HSPA5,10266.137,Severe 5
320,HSPA9,4554.4873,Severe 5
321,IFITM2,821058.6,Severe 5
322,CAPRIN1,4058.1897,Severe 5
323,DYNC1H1,4504.4805,Severe 5
324,MORF4L1,18286.297,Severe 5
325,SYTL3,3848.5637,Severe 5
326,NNT,1574.4027,Severe 5
327,RPRD2,1991.3196,Severe 5
328,STAT1,22155.488,Severe 5
329,SAMHD1,15783.725,Severe 5
330,PKN1,4236.764,Severe 5
331,MYCBP2,7617.947,Severe 5
332,ACTB,1057346.4,Severe 5
333,COTL1,82304.57,Severe 5
334,FAM198B,598.3971,Severe 5
335,BTN3A2,10499.117,Severe 5
336,KIAA0232,5512.617,Severe 5
337,TPRKB,2197.9336,Severe 5
338,XAF1,30312.492,Severe 5
339,ST3GAL1,5883.714,Severe 5
340,RCSD1,13889.364,Severe 5
341,TXNIP,117683.32,Severe 5
342,RASSF2,11436.202,Severe 5
343,RPS18,146742.19,Severe 5
344,RPL35,51351.71,Severe 5
345,SYK,8168.722,Severe 5
346,FNBP1,11830.434,Severe 5
347,ABR,2940.071,Severe 5
348,UBE2K,4574.476,Severe 5
349,FCGR2A,35706.96,Severe 5
350,AXIN1,993.8276,Severe 5
351,CHD3,4367.143,Severe 5
352,OAS3,13207.08,Severe 5
353,CAPZA2,22293.615,Severe 5
354,MT-ATP8,107007.71,Severe 5
355,ARHGDIB,92620.17,Severe 5
356,SYNCRIP,3319.523,Severe 5
357,PHIP,8577.719,Severe 5
358,SRRM1,11893.788,Severe 5
359,WAS,19644.78,Severe 5
360,UQCRB,23499.092,Severe 5
361,USP7,1662.223,Severe 5
362,LAMP2,10958.955,Severe 5
363,SHISA5,21294.408,Severe 5
364,TMPO,4033.0078,Severe 5
365,WDFY4,725.4596,Severe 5
366,PSMD6,6153.8794,Severe 5
367,PABPC1,48151.758,Severe 5
368,COMMD8,2533.7776,Severe 5
369,ASPM,59.75837,Severe 5
370,LST1,108951.3,Severe 5
371,CSDE1,13916.15,Severe 5
372,FCGR1A,12706.714,Severe 5
373,KIF22,1558.2129,Severe 5
374,CKAP2,712.5903,Severe 5
375,TADA2B,1273.8761,Severe 5
376,NFKBIA,74606.914,Severe 5
377,CEP350,5732.94,Severe 5
378,GTF3C5,1297.5695,Severe 5
379,RBM8A,8760.979,Severe 5
380,SET,7647.513,Severe 5
381,NCF2,32782.52,Severe 5
382,ITGAM,9132.221,Severe 5
383,TXLNA,927.2745,Severe 5
384,DIAPH1,8994.879,Severe 5
385,PAG1,8872.594,Severe 5
386,CST3,59982.266,Severe 5
387,RPS5,63120.902,Severe 5
388,IFI27,28477.846,Severe 5
389,YWHAZ,67731.4,Severe 5
390,MOB1A,21385.889,Severe 5
391,IFITM3,771775.5,Severe 5
392,LTBP4,1022.81165,Severe 5
393,LACTB,3583.3577,Severe 5
394,AP2B1,5370.2734,Severe 5
395,HCK,22451.336,Severe 5
396,LRP1,1697.3116,Severe 5
397,LSP1,75689.55,Severe 5
398,MAST4,1711.0945,Severe 5
399,CYBB,8653.591,Severe 5
400,MALAT1,2495145.2,Severe 5
401,ELMO1,5790.7334,Severe 5
402,MT-ATP6,138090.84,Severe 5
403,MYH9,51929.59,Severe 5
404,VPS41,2111.0796,Severe 5
405,ATP2B4,4313.019,Severe 5
406,PTPRE,19999.238,Severe 5
407,ACTR1B,1705.1049,Severe 5
408,H3F3B,286251.66,Severe 5
409,GCC2,7969.4404,Severe 5
410,OAZ1,224868.3,Severe 5
411,PIK3AP1,13697.868,Severe 5
412,NUCKS1,6299.675,Severe 5
413,HPSE,6066.57,Severe 5
414,CD44,17423.713,Severe 5
415,SARS,3821.453,Severe 5
416,CD244,1216.5854,Severe 5
417,TSPAN31,815.286,Severe 5
418,HLA-DRA,34001.453,Severe 5
419,MBD2,2446.75,Severe 5
420,RAB33B,2450.255,Severe 5
421,TNRC6B,12415.311,Severe 5
422,CTSZ,5249.2515,Severe 5
423,ITGAL,8575.302,Severe 5
424,YPEL5,17915.297,Severe 5
425,HNRNPA1,27758.762,Severe 5
426,CCDC88C,4435.6157,Severe 5
427,ZMYND11,1092.9796,Severe 5
428,MVP,7629.5234,Severe 5
429,EXD3,406.59946,Severe 5
430,RPL3,93086.02,Severe 5
431,NELFE,3144.231,Severe 5
432,RSL1D1,4574.14,Severe 5
433,TMX1,2764.8132,Severe 5
434,HNRNPU,19872.602,Severe 5
435,ACOT9,2858.4705,Severe 5
436,MYL12A,131622.52,Severe 5
437,OAS1,13132.653,Severe 5
438,HDAC8,640.87006,Severe 5
439,TRAK2,1964.9006,Severe 5
440,VRK2,1550.3877,Severe 5
441,ATXN2L,3590.6025,Severe 5
442,CYB561D2,2665.8452,Severe 5
443,TAPBP,23791.674,Severe 5
444,WBP1L,2089.9805,Severe 5
445,CENPJ,170.00766,Severe 5
446,HNRNPC,21098.816,Severe 5
447,CD2,10433.044,Severe 5
448,CHCHD1,2084.8362,Severe 5
449,TSTA3,1618.9866,Severe 5
450,EIF3C,536.2311,Severe 5
451,LBH,7581.551,Severe 5
452,MEGF8,218.30466,Severe 5
453,SMCO4,1753.5603,Severe 5
454,MAP3K2,11320.347,Severe 5
455,MARCKS,28952.62,Severe 5
456,PDCD11,767.6431,Severe 5
457,RPA2,2771.482,Severe 5
458,BID,12581.835,Severe 5
459,STX10,9084.701,Severe 5
460,IFIT3,53143.06,Severe 5
461,DHX9,3171.4326,Severe 5
462,ATP6V0B,33853.44,Severe 5
463,OGT,5821.05,Severe 5
464,BUD31,8269.012,Severe 5
465,ZBED6CL,97.15759,Severe 5
466,WDR70,1145.192,Severe 5
467,ABCA7,4359.9253,Severe 5
468,SPN,5869.498,Severe 5
469,CANT1,3423.4736,Severe 5
470,SPINK2,78.10192,Severe 5
471,PRDX5,20692.557,Severe 5
472,CDV3,3518.26,Severe 5
473,IGHG2,142.0449,Severe 5
474,IK,7844.083,Severe 5
475,PI4KB,2124.2358,Severe 5
476,SORL1,39969.42,Severe 5
477,IGLV1-47,3688.0654,Severe 5
478,CD2BP2,3961.3933,Severe 5
479,SELL,85365.875,Severe 5
480,RORA,5150.145,Severe 5
481,SP100,51267.516,Severe 5
482,MBNL1,34221.707,Severe 5
483,UHRF2,2019.8508,Severe 5
484,KDM5B,2400.0422,Severe 5
485,PDCD6IP,5390.4585,Severe 5
486,UROD,1822.6145,Severe 5
487,EFTUD2,1772.867,Severe 5
488,TNRC6A,2367.7422,Severe 5
489,TPM3,56204.176,Severe 5
490,HMGB1,50380.133,Severe 5
491,ZNF263,988.48615,Severe 5
492,GGA2,1608.045,Severe 5
493,HUWE1,3518.7888,Severe 5
494,ERP44,5216.285,Severe 5
495,CD14,17380.105,Severe 5
496,GPR180,624.76355,Severe 5
497,FAM129A,31901.818,Severe 5
498,PSMD2,4201.923,Severe 5
499,IGFBP4,279.98447,Severe 5
500,PCGF5,8478.046,Severe 5
501,TGOLN2,11301.513,Severe 5
502,RPL31,34337.91,Severe 5
503,IPO7,1593.1671,Severe 5
504,AKT1,1622.2007,Severe 5
505,MCM6,1360.0369,Severe 5
506,DPAGT1,527.59296,Severe 5
507,C22orf46,897.74713,Severe 5
508,CD47,14371.841,Severe 5
509,TTC30A,49.27042,Severe 5
510,FBL,3827.6675,Severe 5
511,POLR1D,7039.5,Severe 5
512,RSBN1,6266.946,Severe 5
513,SOD2,192889.39,Severe 5
514,FCGR3B,121107.91,Severe 5
515,ZNF23,238.92497,Severe 5
516,IQCH-AS1,158.07977,Severe 5
517,UBR5,3842.4426,Severe 5
518,SLTM,6587.2896,Severe 5
519,PLEKHG1,443.29514,Severe 5
520,RBM10,2007.7866,Severe 5
521,CLEC12A,5311.341,Severe 5
522,HCG18,1749.9503,Severe 5
523,EBAG9,1075.6332,Severe 5
524,MARCH5,2619.2551,Severe 5
525,THYN1,1737.6384,Severe 5
526,KCTD21,209.66821,Severe 5
527,MPI,829.78174,Severe 5
528,C12orf29,611.21185,Severe 5
529,CUL9,548.1447,Severe 5
530,PDZD2,16.938713,Severe 5
531,COL2A1,14.38849,Severe 5
532,PLEKHG3,4274.3765,Severe 5
533,MATN1,58.825985,Severe 5
534,MINOS1,5711.3003,Severe 5
535,P4HTM,933.91595,Severe 5
536,SPDL1,284.5056,Severe 5
537,ATF2,2063.3455,Severe 5
538,SH3BP2,6081.299,Severe 5
539,SS18L2,3517.8125,Severe 5
540,AFTPH,4330.345,Severe 5
541,G3BP2,7738.349,Severe 5
542,RASGRP2,22042.787,Severe 5
543,CD63,20443.676,Severe 5
544,PRKCH,5983.408,Severe 5
545,MTRNR2L12,12943.362,Severe 5
546,MAPKAPK3,3167.2197,Severe 5
547,SOBP,67.45578,Severe 5
548,PLCE1,29.0488,Severe 5
549,ANKRD11,7805.8394,Severe 5
550,RTN4,17858.672,Severe 5
551,IGLC3,1010.31714,Severe 5
552,HDAC9,899.1615,Severe 5
553,PPP1CB,7065.028,Severe 5
554,FAM49B,26584.758,Severe 5
555,STARD4,466.63205,Severe 5
556,GAK,3319.7678,Severe 5
557,PREB,1331.1932,Severe 5
558,CAP1,47215.723,Severe 5
559,RNASE2,1231.7596,Severe 5
560,SUPT6H,3597.906,Severe 5
561,SEC62,19029.037,Severe 5
562,TMSB10,246596.5,Severe 5
563,XBP1,5907.0176,Severe 5
564,PRKD3,1198.4397,Severe 5
565,SSNA1,5649.606,Severe 5
566,CPEB1,10.792084,Severe 5
567,LAMTOR2,5163.996,Severe 5
568,SRSF9,4988.6245,Severe 5
569,PHAX,1300.8396,Severe 5
570,TBL1XR1,3372.4397,Severe 5
571,P4HA2,90.79317,Severe 5
572,PLCL1,307.41406,Severe 5
573,RPS15,122509.32,Severe 5
574,UQCR11,32834.707,Severe 5
575,TUBA1A,30821.164,Severe 5
576,ATF7IP,8758.791,Severe 5
577,PSMB7,3258.921,Severe 5
578,GNAQ,6575.768,Severe 5
579,EIF3G,11254.65,Severe 5
580,MRPS33,1436.974,Severe 5
581,SYNE3,1259.8064,Severe 5
582,RGPD5,149.85033,Severe 5
583,SYNE2,15115.536,Severe 5
584,ZNF217,5304.4556,Severe 5
585,UNC50,1589.0586,Severe 5
586,EZR,8833.072,Severe 5
587,TAF1,1732.13,Severe 5
588,STARD9,289.3889,Severe 5
589,PSMD4,8397.561,Severe 5
590,NBR1,4740.3535,Severe 5
591,DPEP2,5143.363,Severe 5
592,ISCU,16541.586,Severe 5
593,DAZAP2,43613.95,Severe 5
594,PRKX,2380.162,Severe 5
595,CELF2,29472.336,Severe 5
596,CHST2,821.9848,Severe 5
597,BMS1,926.5951,Severe 5
598,CNDP2,2469.532,Severe 5
599,AMZ2,2244.9128,Severe 5
600,ZFP36L2,56392.312,Severe 5
601,CTDSPL2,1574.1857,Severe 5
602,EML6,53.082077,Severe 5
603,LSM7,7272.9614,Severe 5
604,PRMT2,10886.81,Severe 5
605,BROX,5535.0483,Severe 5
606,TRIP6,250.95273,Severe 5
607,MRPL27,1570.5974,Severe 5
608,GIMAP2,3198.2527,Severe 5
609,ARIH2OS,507.88458,Severe 5
610,TUBB,9454.383,Severe 5
611,CAPG,5345.83,Severe 5
612,PLEKHA2,4738.843,Severe 5
613,UGGT1,1919.0969,Severe 5
614,ADRM1,4879.52,Severe 5
615,CASP1,13907.448,Severe 5
616,ITGAX,14828.351,Severe 5
617,MYBL1,1628.4437,Severe 5
618,UGCG,1939.1637,Severe 5
619,CALR,12058.415,Severe 5
620,MCMBP,2259.5742,Severe 5
621,MT-ND6,12920.032,Severe 5
622,RPL13,201812.81,Severe 5
623,CNBP,31665.693,Severe 5
624,PPP2R5A,7292.0093,Severe 5
625,PRKDC,4486.4233,Severe 5
626,UBE2L3,8636.804,Severe 5
627,MT-ND5,67481.26,Severe 5
628,UBR4,5144.975,Severe 5
629,DHRS7,16591.223,Severe 5
630,CDC5L,3075.9834,Severe 5
631,EIF4EBP2,4228.7163,Severe 5
632,RTN3,19394.934,Severe 5
633,IL17RA,20538.053,Severe 5
634,FOS,46245.156,Severe 5
635,CDK19,2463.9407,Severe 5
636,ANP32E,3765.7712,Severe 5
637,PRKCB,14109.355,Severe 5
638,GLUD1,3004.0251,Severe 5
639,ZNF296,703.4114,Severe 5
640,PRKAR1A,12701.173,Severe 5
641,CAT,3311.7783,Severe 5
642,SHMT1,452.5984,Severe 5
643,PPARA,276.9494,Severe 5
644,CERS5,1354.1562,Severe 5
645,DNAJA2,5069.3228,Severe 5
646,AIF1,45565.605,Severe 5
647,HSD17B4,1457.9209,Severe 5
648,TNFRSF1B,23817.0,Severe 5
649,KPNB1,16045.011,Severe 5
650,DGKZ,5764.3364,Severe 5
651,RALBP1,8582.222,Severe 5
652,PPP1R7,3212.9849,Severe 5
653,PCF11,5826.386,Severe 5
654,NFE2,25034.896,Severe 5
655,TMEM50A,28723.857,Severe 5
656,LIMS1,28322.906,Severe 5
657,CYB5R3,12058.433,Severe 5
658,SERINC1,9313.993,Severe 5
659,RNF6,2073.3232,Severe 5
660,SUGT1,2442.5007,Severe 5
661,STAT2,6006.3086,Severe 5
662,ARPC2,74206.87,Severe 5
663,WDR5,760.6715,Severe 5
664,PSMB9,63923.742,Severe 5
665,LBR,14353.105,Severe 5
666,MORF4L2,1357.1005,Severe 5
667,FUS,14646.28,Severe 5
668,ALAS1,1232.9354,Severe 5
669,ZNF140,422.22168,Severe 5
670,ZBED6,595.7564,Severe 5
671,VPS33B,338.27878,Severe 5
672,SULF2,2918.7344,Severe 5
673,RNPEPL1,3219.4119,Severe 5
674,ARID4B,14708.735,Severe 5
675,ELP2,1813.1923,Severe 5
676,MCFD2,1578.3755,Severe 5
677,PI4KA,1123.2551,Severe 5
678,RFK,846.24023,Severe 5
679,RBM48,1303.0164,Severe 5
680,PERP,333.18866,Severe 5
681,EGR1,1435.3267,Severe 5
682,CCNDBP1,10231.058,Severe 5
683,COPE,12118.773,Severe 5
684,PUS7L,1189.0316,Severe 5
685,DDA1,2619.3113,Severe 5
686,RPS6KB1,1624.354,Severe 5
687,MRPL28,3856.1233,Severe 5
688,ZRANB2,5163.085,Severe 5
689,WARS,4232.9756,Severe 5
690,RBCK1,11388.951,Severe 5
691,FAM91A1,2670.6877,Severe 5
692,CLTC,5594.186,Severe 5
693,FRYL,4607.4976,Severe 5
694,GNPTAB,3181.8594,Severe 5
695,COPZ1,3889.5337,Severe 5
696,RPL36,94692.734,Severe 5
697,SSR2,15622.627,Severe 5
698,TRIB1,6071.6045,Severe 5
699,HIST1H2AI,753.4324,Severe 5
700,HSPA8,27292.697,Severe 5
701,PTMA,117520.195,Severe 5
702,ING1,1268.4143,Severe 5
703,ACBD3,878.5101,Severe 5
704,RASSF5,12486.399,Severe 5
705,TXNRD2,661.1752,Severe 5
706,ATP6V1A,5096.0117,Severe 5
707,RPL18A,116515.25,Severe 5
708,TUFM,5866.6455,Severe 5
709,HEXIM1,3020.5774,Severe 5
710,EVI2B,29719.414,Severe 5
711,PTPRC,91026.16,Severe 5
712,NOL7,5498.8765,Severe 5
713,MYBL2,129.4812,Severe 5
714,REC8,1210.2628,Severe 5
715,CCNL1,17870.21,Severe 5
716,IGHG3,267.0173,Severe 5
717,CDC6,48.980618,Severe 5
718,FOXN3,5020.262,Severe 5
719,HLA-DPB1,18742.021,Severe 5
720,ASAP1,7979.6787,Severe 5
721,SNRNP200,5243.6216,Severe 5
722,PTBP3,13125.149,Severe 5
723,EDF1,14023.636,Severe 5
724,MT-ND1,114021.18,Severe 5
725,PSMD1,2378.8474,Severe 5
726,EEF1A1,340956.7,Severe 5
727,DAP,7814.878,Severe 5
728,RPLP0,76098.74,Severe 5
729,POLE4,2879.6316,Severe 5
