,Genename,Counts,Sample
406,PTPRE,3611.0322,Severe 13
407,ACTR1B,870.15656,Severe 13
408,H3F3B,19866.768,Severe 13
409,GCC2,4046.9846,Severe 13
410,OAZ1,19783.74,Severe 13
411,PIK3AP1,3978.44,Severe 13
412,NUCKS1,3882.687,Severe 13
413,HPSE,681.27057,Severe 13
414,CD44,9579.81,Severe 13
415,SARS,3335.2322,Severe 13
416,CD244,929.5872,Severe 13
417,TSPAN31,342.36603,Severe 13
418,HLA-DRA,7747.4624,Severe 13
419,MBD2,3006.3953,Severe 13
420,RAB33B,309.59177,Severe 13
421,TNRC6B,5351.1685,Severe 13
422,CTSZ,2803.9626,Severe 13
423,ITGAL,7519.2544,Severe 13
424,YPEL5,2939.4075,Severe 13
425,HNRNPA1,8439.194,Severe 13
426,CCDC88C,4667.7417,Severe 13
427,ZMYND11,1994.0006,Severe 13
428,MVP,4012.555,Severe 13
429,EXD3,53.191372,Severe 13
430,RPL3,42011.375,Severe 13
431,NELFE,1436.4425,Severe 13
432,RSL1D1,4137.074,Severe 13
433,TMX1,1807.9581,Severe 13
434,HNRNPU,14274.391,Severe 13
435,ACOT9,700.4465,Severe 13
436,MYL12A,9095.241,Severe 13
437,OAS1,2199.0007,Severe 13
438,HDAC8,360.15567,Severe 13
439,TRAK2,1640.4521,Severe 13
440,VRK2,579.6579,Severe 13
441,ATXN2L,1400.8789,Severe 13
442,CYB561D2,392.18823,Severe 13
443,TAPBP,7294.667,Severe 13
444,WBP1L,1719.8344,Severe 13
445,CENPJ,448.14642,Severe 13
446,HNRNPC,8769.323,Severe 13
447,CD2,3696.0022,Severe 13
448,CHCHD1,936.7718,Severe 13
449,TSTA3,583.444,Severe 13
450,EIF3C,5288.2114,Severe 13
451,LBH,2952.4866,Severe 13
452,MEGF8,95.83954,Severe 13
453,SMCO4,800.9289,Severe 13
454,MAP3K2,3414.7705,Severe 13
455,MARCKS,1457.9596,Severe 13
456,PDCD11,1269.9792,Severe 13
457,RPA2,1298.5968,Severe 13
458,BID,1611.2917,Severe 13
459,STX10,1403.9567,Severe 13
460,IFIT3,1694.1617,Severe 13
461,DHX9,4167.6504,Severe 13
462,ATP6V0B,3408.904,Severe 13
463,OGT,4513.583,Severe 13
464,BUD31,829.2924,Severe 13
465,ZBED6CL,311.0442,Severe 13
466,WDR70,763.92,Severe 13
467,ABCA7,895.39044,Severe 13
468,SPN,8444.55,Severe 13
469,CANT1,1298.9904,Severe 13
470,SPINK2,44.87894,Severe 13
471,PRDX5,2833.3242,Severe 13
472,CDV3,7317.5684,Severe 13
473,IGHG2,10851.097,Severe 13
474,IK,3921.1304,Severe 13
475,PI4KB,650.14655,Severe 13
476,SORL1,6308.956,Severe 13
477,IGLV1-47,377.41696,Severe 13
478,CD2BP2,878.187,Severe 13
479,SELL,15822.497,Severe 13
480,RORA,3144.8047,Severe 13
481,SP100,8496.33,Severe 13
482,MBNL1,14744.502,Severe 13
483,UHRF2,1051.7306,Severe 13
484,KDM5B,763.4375,Severe 13
485,PDCD6IP,2907.9097,Severe 13
486,UROD,1020.93164,Severe 13
487,EFTUD2,1988.4918,Severe 13
488,TNRC6A,2077.4429,Severe 13
489,TPM3,19093.06,Severe 13
490,HMGB1,4700.994,Severe 13
491,ZNF263,703.4969,Severe 13
492,GGA2,1721.5286,Severe 13
493,HUWE1,5490.334,Severe 13
494,ERP44,1308.5697,Severe 13
495,CD14,8437.241,Severe 13
496,GPR180,226.70352,Severe 13
497,FAM129A,4995.673,Severe 13
498,PSMD2,3576.5503,Severe 13
499,IGFBP4,75.56015,Severe 13
500,PCGF5,2455.8125,Severe 13
501,TGOLN2,8871.785,Severe 13
502,RPL31,34779.496,Severe 13
503,IPO7,2605.4067,Severe 13
504,AKT1,852.57196,Severe 13
505,MCM6,911.28894,Severe 13
506,DPAGT1,269.92596,Severe 13
507,C22orf46,521.55536,Severe 13
508,CD47,3998.7166,Severe 13
509,TTC30A,51.930645,Severe 13
510,FBL,3162.9587,Severe 13
511,POLR1D,1487.6952,Severe 13
512,RSBN1,1774.6986,Severe 13
513,SOD2,5007.193,Severe 13
514,FCGR3B,1894.5975,Severe 13
515,ZNF23,45.740807,Severe 13
516,IQCH-AS1,99.412766,Severe 13
517,UBR5,3523.8792,Severe 13
518,SLTM,4820.2754,Severe 13
519,PLEKHG1,300.59305,Severe 13
520,RBM10,1543.5476,Severe 13
521,CLEC12A,2247.8918,Severe 13
522,HCG18,914.88794,Severe 13
523,EBAG9,592.1727,Severe 13
524,MARCH5,411.18143,Severe 13
525,THYN1,725.833,Severe 13
526,KCTD21,145.91135,Severe 13
527,MPI,572.0196,Severe 13
528,C12orf29,328.78345,Severe 13
529,CUL9,348.2828,Severe 13
530,PDZD2,115.16638,Severe 13
531,COL2A1,4.056795,Severe 13
532,PLEKHG3,516.0825,Severe 13
533,MATN1,156.27621,Severe 13
534,MINOS1,721.3146,Severe 13
535,P4HTM,441.67407,Severe 13
536,SPDL1,263.26508,Severe 13
537,ATF2,989.6838,Severe 13
538,SH3BP2,1382.3622,Severe 13
539,SS18L2,730.14,Severe 13
540,AFTPH,3132.1953,Severe 13
541,G3BP2,3815.1147,Severe 13
542,RASGRP2,1969.4988,Severe 13
543,CD63,7040.3604,Severe 13
544,PRKCH,2829.0188,Severe 13
545,MTRNR2L12,30543.5,Severe 13
546,MAPKAPK3,2081.1611,Severe 13
547,SOBP,82.365974,Severe 13
548,PLCE1,120.731415,Severe 13
549,ANKRD11,4944.6284,Severe 13
550,RTN4,5186.9062,Severe 13
551,IGLC3,33794.062,Severe 13
552,HDAC9,605.26416,Severe 13
553,PPP1CB,3500.1462,Severe 13
554,FAM49B,4214.062,Severe 13
555,STARD4,787.72314,Severe 13
556,GAK,2104.5083,Severe 13
557,PREB,1008.94293,Severe 13
558,CAP1,17944.963,Severe 13
559,RNASE2,4174.6943,Severe 13
560,SUPT6H,2234.8855,Severe 13
561,SEC62,4692.2275,Severe 13
562,TMSB10,51824.93,Severe 13
563,XBP1,5592.1123,Severe 13
564,PRKD3,1308.9095,Severe 13
565,SSNA1,1415.0358,Severe 13
566,CPEB1,4.694665,Severe 13
567,LAMTOR2,956.7707,Severe 13
568,SRSF9,2222.3555,Severe 13
569,PHAX,1040.0083,Severe 13
570,TBL1XR1,2341.353,Severe 13
571,P4HA2,56.35193,Severe 13
572,PLCL1,423.12857,Severe 13
573,RPS15,14925.511,Severe 13
574,UQCR11,3225.6338,Severe 13
575,TUBA1A,4509.4136,Severe 13
576,ATF7IP,3433.9766,Severe 13
577,PSMB7,1902.6893,Severe 13
578,GNAQ,2253.36,Severe 13
579,EIF3G,3564.2986,Severe 13
580,MRPS33,631.71783,Severe 13
581,SYNE3,276.38785,Severe 13
582,RGPD5,642.8365,Severe 13
583,SYNE2,18038.17,Severe 13
584,ZNF217,2610.3938,Severe 13
585,UNC50,379.38422,Severe 13
586,EZR,9658.481,Severe 13
587,TAF1,1442.5929,Severe 13
588,STARD9,286.25363,Severe 13
589,PSMD4,2412.7085,Severe 13
590,NBR1,3223.6345,Severe 13
591,DPEP2,230.25166,Severe 13
592,ISCU,2098.712,Severe 13
593,DAZAP2,5186.3154,Severe 13
594,PRKX,2087.8582,Severe 13
595,CELF2,5164.7803,Severe 13
596,CHST2,604.81946,Severe 13
597,BMS1,1564.0508,Severe 13
598,CNDP2,2963.4814,Severe 13
599,AMZ2,1181.5245,Severe 13
600,ZFP36L2,4751.397,Severe 13
601,CTDSPL2,1297.7717,Severe 13
602,EML6,99.46831,Severe 13
603,LSM7,1594.9731,Severe 13
604,PRMT2,2836.945,Severe 13
605,BROX,1195.161,Severe 13
606,TRIP6,84.83341,Severe 13
607,MRPL27,513.4226,Severe 13
608,GIMAP2,1213.1603,Severe 13
609,ARIH2OS,80.89085,Severe 13
610,TUBB,3338.9824,Severe 13
611,CAPG,2893.4092,Severe 13
612,PLEKHA2,2984.568,Severe 13
613,UGGT1,2633.0725,Severe 13
614,ADRM1,352.02457,Severe 13
615,CASP1,3316.8535,Severe 13
616,ITGAX,1423.5674,Severe 13
617,MYBL1,2200.2153,Severe 13
618,UGCG,1432.249,Severe 13
619,CALR,7979.638,Severe 13
620,MCMBP,1799.5284,Severe 13
621,MT-ND6,13635.158,Severe 13
622,RPL13,37896.758,Severe 13
623,CNBP,8567.146,Severe 13
624,PPP2R5A,2440.1562,Severe 13
625,PRKDC,4413.658,Severe 13
626,UBE2L3,2526.2288,Severe 13
627,MT-ND5,24236.277,Severe 13
628,UBR4,3319.5823,Severe 13
629,DHRS7,2070.3481,Severe 13
630,CDC5L,2098.7563,Severe 13
631,EIF4EBP2,3429.692,Severe 13
632,RTN3,3058.4456,Severe 13
633,IL17RA,5456.8843,Severe 13
634,FOS,16647.77,Severe 13
635,CDK19,1067.6934,Severe 13
636,ANP32E,3475.6694,Severe 13
637,PRKCB,7048.1177,Severe 13
638,GLUD1,2567.4421,Severe 13
639,ZNF296,85.00954,Severe 13
640,PRKAR1A,3309.7856,Severe 13
641,CAT,1339.7664,Severe 13
642,SHMT1,389.5796,Severe 13
643,PPARA,817.94055,Severe 13
644,CERS5,484.34598,Severe 13
645,DNAJA2,2115.396,Severe 13
646,AIF1,7033.06,Severe 13
647,HSD17B4,1096.4966,Severe 13
648,TNFRSF1B,9152.121,Severe 13
649,KPNB1,5161.684,Severe 13
650,DGKZ,1435.7645,Severe 13
651,RALBP1,3039.6348,Severe 13
652,PPP1R7,1857.1079,Severe 13
653,PCF11,3617.4016,Severe 13
654,NFE2,1711.3794,Severe 13
655,TMEM50A,2265.1438,Severe 13
656,LIMS1,3868.3442,Severe 13
657,CYB5R3,899.5836,Severe 13
658,SERINC1,3357.701,Severe 13
659,RNF6,1328.2135,Severe 13
660,SUGT1,1646.8989,Severe 13
661,STAT2,2517.288,Severe 13
662,ARPC2,18503.771,Severe 13
663,WDR5,424.82318,Severe 13
664,PSMB9,4907.5767,Severe 13
665,LBR,3793.3535,Severe 13
666,MORF4L2,1553.6799,Severe 13
667,FUS,4749.057,Severe 13
668,ALAS1,623.7646,Severe 13
669,ZNF140,290.3633,Severe 13
670,ZBED6,523.9992,Severe 13
671,VPS33B,469.17816,Severe 13
672,SULF2,2097.3357,Severe 13
673,RNPEPL1,2329.6138,Severe 13
674,ARID4B,4254.9937,Severe 13
675,ELP2,1190.4025,Severe 13
676,MCFD2,1152.8796,Severe 13
677,PI4KA,1535.6962,Severe 13
678,RFK,726.4843,Severe 13
679,RBM48,410.79285,Severe 13
680,PERP,129.44121,Severe 13
681,EGR1,841.914,Severe 13
682,CCNDBP1,1537.5098,Severe 13
683,COPE,971.7153,Severe 13
684,PUS7L,521.1768,Severe 13
685,DDA1,667.9527,Severe 13
686,RPS6KB1,1158.6505,Severe 13
687,MRPL28,861.0387,Severe 13
688,ZRANB2,2186.5,Severe 13
689,WARS,3396.712,Severe 13
690,RBCK1,1649.6816,Severe 13
691,FAM91A1,910.5899,Severe 13
692,CLTC,4631.1543,Severe 13
693,FRYL,3186.331,Severe 13
694,GNPTAB,4524.56,Severe 13
695,COPZ1,2529.6987,Severe 13
696,RPL36,5946.3945,Severe 13
697,SSR2,3224.9941,Severe 13
698,TRIB1,1600.3798,Severe 13
699,HIST1H2AI,414.2387,Severe 13
700,HSPA8,14921.085,Severe 13
701,PTMA,17453.469,Severe 13
702,ING1,746.5353,Severe 13
703,ACBD3,1354.9062,Severe 13
704,RASSF5,7094.93,Severe 13
705,TXNRD2,296.42474,Severe 13
706,ATP6V1A,1699.7849,Severe 13
707,RPL18A,16962.178,Severe 13
708,TUFM,2026.7784,Severe 13
709,HEXIM1,2350.0762,Severe 13
710,EVI2B,3602.081,Severe 13
711,PTPRC,45797.027,Severe 13
712,NOL7,345.6394,Severe 13
713,MYBL2,532.49945,Severe 13
714,REC8,401.03906,Severe 13
715,CCNL1,8142.5576,Severe 13
716,IGHG3,6701.0923,Severe 13
717,CDC6,291.7641,Severe 13
718,FOXN3,3775.405,Severe 13
719,HLA-DPB1,5588.1157,Severe 13
720,ASAP1,2263.5544,Severe 13
721,SNRNP200,4492.8433,Severe 13
722,PTBP3,5201.2505,Severe 13
723,EDF1,4145.6436,Severe 13
724,MT-ND1,30511.043,Severe 13
