,Genename,Counts,Sample
88,EIF4A3,1200.7703,Moderate 13
89,KCTD12,599.07935,Moderate 13
90,IGLV6-57,23.977842,Moderate 13
91,ATP2A3,5322.9727,Moderate 13
92,AGO2,500.21158,Moderate 13
93,GK5,922.4993,Moderate 13
94,ALAD,389.35986,Moderate 13
95,SATB1,1791.8247,Moderate 13
96,RPS17,8813.681,Moderate 13
97,RPL22,27304.943,Moderate 13
98,SRSF6,1487.6162,Moderate 13
99,IQGAP2,2139.9822,Moderate 13
100,TEP1,320.47552,Moderate 13
101,CFLAR,10676.42,Moderate 13
102,DDX18,3550.0774,Moderate 13
103,TRAK1,307.74414,Moderate 13
104,AHNAK2,0.0,Moderate 13
105,GLIPR2,6301.453,Moderate 13
106,MT-CO2,152564.6,Moderate 13
107,TFAP2B,0.0,Moderate 13
108,APLP2,4307.34,Moderate 13
109,SLC35G3,0.0,Moderate 13
110,ADAR,11976.562,Moderate 13
111,HLA-A,172722.78,Moderate 13
112,SRL,0.0,Moderate 13
113,SEC63,1147.2059,Moderate 13
114,HLA-C,229806.77,Moderate 13
115,DFFA,478.8012,Moderate 13
116,TKT,5384.6777,Moderate 13
117,PCMT1,3222.6414,Moderate 13
118,AHNAK,6193.3267,Moderate 13
119,COL7A1,35.790714,Moderate 13
120,BMPR2,282.34503,Moderate 13
121,FAM107B,2176.008,Moderate 13
122,MT-CO1,128329.1,Moderate 13
123,SNRPD2,8637.23,Moderate 13
124,CORO1C,2037.3276,Moderate 13
125,ODC1,5713.148,Moderate 13
126,STK10,3257.0476,Moderate 13
127,LCP1,18459.28,Moderate 13
128,RPS16,35627.562,Moderate 13
129,MTRNR2L8,0.0,Moderate 13
130,ISG15,47137.77,Moderate 13
131,YWHAB,17281.498,Moderate 13
132,SERF2,68433.94,Moderate 13
133,PDE4DIP,802.50085,Moderate 13
134,CFL1,49359.55,Moderate 13
135,IRF2,4441.8135,Moderate 13
136,PLEKHB1,689.9073,Moderate 13
137,TMX4,3265.5654,Moderate 13
138,ALCAM,181.0332,Moderate 13
139,DNAH7,30.087296,Moderate 13
140,TOPBP1,776.3165,Moderate 13
141,OGFRL1,683.88947,Moderate 13
142,MSN,11692.411,Moderate 13
143,KDM6A,1555.1256,Moderate 13
144,TMEM241,114.66653,Moderate 13
145,AC079612.1,0.0,Moderate 13
146,SEMA3F,0.0,Moderate 13
147,AMPD2,805.96564,Moderate 13
148,SLC25A6,8266.407,Moderate 13
149,SLA,4216.281,Moderate 13
150,IGLV2-23,435.5169,Moderate 13
151,SLC38A2,1377.8091,Moderate 13
152,ARID1A,2190.0415,Moderate 13
153,TMBIM6,16374.17,Moderate 13
154,CYBA,22894.662,Moderate 13
155,NAT9,404.8559,Moderate 13
156,ZNF740,292.34644,Moderate 13
157,HMGN1,6651.959,Moderate 13
158,LENG8,1400.2102,Moderate 13
159,RAD23A,3300.0105,Moderate 13
160,DDX6,3652.882,Moderate 13
161,EMC4,2577.6392,Moderate 13
162,ANXA5,5816.8047,Moderate 13
163,MIEN1,4429.8228,Moderate 13
164,ERP29,7050.3193,Moderate 13
165,RNF19B,1150.7341,Moderate 13
166,RGL1,88.42258,Moderate 13
167,GNS,941.75397,Moderate 13
168,ACAP1,6744.4653,Moderate 13
169,LRRC8B,354.59537,Moderate 13
170,SCAF8,942.69025,Moderate 13
171,USP3,2780.4268,Moderate 13
172,ZNF106,2457.3582,Moderate 13
173,TYMP,14639.599,Moderate 13
174,TM9SF3,612.70593,Moderate 13
175,KAT6A,2288.8018,Moderate 13
176,AKAP11,426.36594,Moderate 13
177,GZMH,5649.4326,Moderate 13
178,HNRNPK,12647.324,Moderate 13
179,NOMO3,105.53134,Moderate 13
180,SHE,0.0,Moderate 13
181,HIVEP1,423.79654,Moderate 13
182,EFR3A,1607.3431,Moderate 13
183,TMBIM4,2863.4321,Moderate 13
184,LAPTM5,25494.748,Moderate 13
185,SND1,1434.6753,Moderate 13
186,LCK,6934.023,Moderate 13
187,TMEM245,532.28815,Moderate 13
188,ARF1,17147.902,Moderate 13
189,GRM2,3.7746344,Moderate 13
190,KCNK10,0.0,Moderate 13
191,S100A9,296931.3,Moderate 13
192,RPS11,16785.191,Moderate 13
193,CAPN2,6182.372,Moderate 13
194,PHKG2,429.64096,Moderate 13
195,ZC3H18,995.7769,Moderate 13
196,ADD1,1565.7596,Moderate 13
197,MX1,27926.342,Moderate 13
198,SCMH1,190.62866,Moderate 13
199,ZYX,20492.57,Moderate 13
200,RNMT,2082.3938,Moderate 13
201,CANX,2988.209,Moderate 13
202,IGHG4,3.0715384,Moderate 13
203,IL1RL1,1.2588117,Moderate 13
204,IGHV5-51,154.99457,Moderate 13
205,LAMB1,1.447178,Moderate 13
206,PDIA3,8546.23,Moderate 13
207,ITGB2,12938.674,Moderate 13
208,NT5DC2,17.606022,Moderate 13
209,VIM,33186.3,Moderate 13
210,TNFAIP3,5541.153,Moderate 13
211,RPS8,76737.6,Moderate 13
212,OXNAD1,2298.1208,Moderate 13
213,SLC25A46,690.7316,Moderate 13
214,IGHV3-23,327.2498,Moderate 13
215,CNOT1,2364.05,Moderate 13
216,LPP,1614.4893,Moderate 13
217,UBE2J1,5417.7065,Moderate 13
218,ANKRD28,1138.5532,Moderate 13
219,PRDM4,290.7287,Moderate 13
220,PSMB6,3426.8035,Moderate 13
221,UBXN7,910.1207,Moderate 13
222,ZNF227,318.3503,Moderate 13
223,NCOA3,2242.4553,Moderate 13
224,MTX1,1234.6787,Moderate 13
225,PDIA4,1750.6365,Moderate 13
226,CHD4,2260.2524,Moderate 13
227,AC159540.1,144.07332,Moderate 13
228,PLA2G2D,3.0576377,Moderate 13
229,CCDC97,808.6847,Moderate 13
230,TMEM154,6201.9287,Moderate 13
231,HIST1H2BK,2980.3088,Moderate 13
232,KIAA0319,19.976927,Moderate 13
233,APOBEC3G,2671.5564,Moderate 13
234,MOSPD1,180.23396,Moderate 13
235,RPN1,4249.001,Moderate 13
236,ARHGAP1,1031.9135,Moderate 13
237,CIR1,9958.03,Moderate 13
238,AACS,144.23418,Moderate 13
239,CHD7,792.5665,Moderate 13
240,STX6,508.65393,Moderate 13
241,SAMD9,7001.4966,Moderate 13
242,TOM1,1905.2048,Moderate 13
243,SNRPC,2341.4358,Moderate 13
244,PGAP1,356.55573,Moderate 13
245,ANXA1,11108.576,Moderate 13
246,TMEM181,440.9045,Moderate 13
247,ARHGAP12,447.0395,Moderate 13
248,IPO11,333.30518,Moderate 13
249,KLF3,4391.2314,Moderate 13
250,CTSS,12384.595,Moderate 13
251,LYZ,30225.043,Moderate 13
252,IFI44L,20025.178,Moderate 13
253,HNRNPUL1,2976.0886,Moderate 13
254,GNAS,7124.578,Moderate 13
255,SNED1,119.02402,Moderate 13
256,IQGAP1,7652.1265,Moderate 13
257,HMGXB3,621.2128,Moderate 13
258,KDM5C,1034.4601,Moderate 13
259,RNF213,18058.047,Moderate 13
260,RPS13,69638.1,Moderate 13
261,TMCO1,2691.8853,Moderate 13
262,ELL2,370.82285,Moderate 13
263,RPLP1,139957.45,Moderate 13
264,RPL32,102335.51,Moderate 13
265,RAB1B,7823.2104,Moderate 13
266,PKM,32862.54,Moderate 13
267,IGHA1,376.7729,Moderate 13
268,NDUFB8,716.0493,Moderate 13
269,COPB2,1601.5591,Moderate 13
270,ARAF,1346.6775,Moderate 13
271,COLEC11,0.0,Moderate 13
272,IGHV1-24,44.18111,Moderate 13
273,B2M,758440.9,Moderate 13
274,SPCS3,2461.4326,Moderate 13
275,SNRNP70,2852.8503,Moderate 13
276,RPS2,29252.428,Moderate 13
277,HSP90B1,7756.4463,Moderate 13
278,ANKRD17,1229.5603,Moderate 13
279,GDE1,1204.3748,Moderate 13
280,NCOR1,5254.37,Moderate 13
281,RAB31,7115.1826,Moderate 13
282,PSMC2,1404.1188,Moderate 13
283,RPS6,44836.14,Moderate 13
284,CLUH,135.0813,Moderate 13
285,CCND2,1972.2797,Moderate 13
286,RPL14,59874.96,Moderate 13
287,RPS27L,5711.7695,Moderate 13
288,GAPDH,59375.82,Moderate 13
289,RPS20,12361.786,Moderate 13
290,SEPT8,57.1216,Moderate 13
291,ZNF622,1201.6027,Moderate 13
292,CNR2,127.66016,Moderate 13
293,SREBF2,815.94495,Moderate 13
294,SEC24C,751.05066,Moderate 13
295,CSTA,2650.7449,Moderate 13
296,RPL38,28157.195,Moderate 13
297,TLN1,22251.479,Moderate 13
298,MRPL22,1102.073,Moderate 13
299,MOV10,1384.4111,Moderate 13
300,ATF4,3127.1677,Moderate 13
301,ATAD2,348.40112,Moderate 13
302,RPL10A,27793.457,Moderate 13
303,ESRRA,172.50969,Moderate 13
304,TGM2,44.467926,Moderate 13
305,SNX27,753.8003,Moderate 13
306,TMEM30A,1400.8523,Moderate 13
307,SIL1,454.14484,Moderate 13
308,PLXDC2,1587.8994,Moderate 13
309,WDR55,512.0198,Moderate 13
310,MT-ND2,47207.996,Moderate 13
311,EIF3A,3309.142,Moderate 13
312,MFSD10,1958.7598,Moderate 13
313,HEATR3,290.46698,Moderate 13
314,HDAC4,605.9366,Moderate 13
315,APOL6,5800.68,Moderate 13
316,COPA,1557.2007,Moderate 13
317,PGGT1B,653.5089,Moderate 13
318,SMARCC2,1464.0865,Moderate 13
319,HSPA5,8473.324,Moderate 13
320,HSPA9,2708.3862,Moderate 13
321,IFITM2,320626.44,Moderate 13
322,CAPRIN1,2033.3867,Moderate 13
323,DYNC1H1,1793.7789,Moderate 13
324,MORF4L1,8442.51,Moderate 13
325,SYTL3,2054.7922,Moderate 13
326,NNT,679.5609,Moderate 13
327,RPRD2,833.05994,Moderate 13
328,STAT1,11702.439,Moderate 13
329,SAMHD1,7206.4634,Moderate 13
330,PKN1,2246.8987,Moderate 13
331,MYCBP2,3119.2622,Moderate 13
332,ACTB,355137.66,Moderate 13
333,COTL1,21596.053,Moderate 13
334,FAM198B,387.3591,Moderate 13
335,BTN3A2,5843.0254,Moderate 13
336,KIAA0232,1052.8844,Moderate 13
337,TPRKB,958.144,Moderate 13
338,XAF1,17920.77,Moderate 13
339,ST3GAL1,2570.9375,Moderate 13
340,RCSD1,4400.722,Moderate 13
341,TXNIP,53834.617,Moderate 13
342,RASSF2,1422.9845,Moderate 13
343,RPS18,66082.41,Moderate 13
344,RPL35,33800.184,Moderate 13
345,SYK,1832.061,Moderate 13
346,FNBP1,3451.159,Moderate 13
347,ABR,618.6566,Moderate 13
348,UBE2K,1728.0372,Moderate 13
349,FCGR2A,6721.0264,Moderate 13
350,AXIN1,407.13885,Moderate 13
351,CHD3,1651.1624,Moderate 13
352,OAS3,5039.446,Moderate 13
353,CAPZA2,8392.412,Moderate 13
354,MT-ATP8,98965.55,Moderate 13
355,ARHGDIB,41433.18,Moderate 13
356,SYNCRIP,1701.2578,Moderate 13
357,PHIP,2822.5015,Moderate 13
358,SRRM1,5947.538,Moderate 13
359,WAS,5639.2324,Moderate 13
360,UQCRB,11763.5205,Moderate 13
361,USP7,565.0936,Moderate 13
362,LAMP2,2582.791,Moderate 13
363,SHISA5,12317.634,Moderate 13
364,TMPO,2200.5483,Moderate 13
365,WDFY4,171.91255,Moderate 13
366,PSMD6,2543.3484,Moderate 13
367,PABPC1,22555.713,Moderate 13
368,COMMD8,1190.4033,Moderate 13
369,ASPM,17.193146,Moderate 13
370,LST1,24525.076,Moderate 13
371,CSDE1,7021.8594,Moderate 13
372,FCGR1A,2527.1646,Moderate 13
373,KIF22,723.3587,Moderate 13
374,CKAP2,326.47586,Moderate 13
375,TADA2B,405.0898,Moderate 13
376,NFKBIA,20363.41,Moderate 13
377,CEP350,1591.0685,Moderate 13
378,GTF3C5,692.89935,Moderate 13
379,RBM8A,4788.4995,Moderate 13
380,SET,3238.3513,Moderate 13
381,NCF2,5392.2017,Moderate 13
382,ITGAM,1978.6058,Moderate 13
383,TXLNA,391.38843,Moderate 13
384,DIAPH1,3542.414,Moderate 13
385,PAG1,3003.7732,Moderate 13
386,CST3,31344.758,Moderate 13
387,RPS5,22966.33,Moderate 13
388,IFI27,50266.094,Moderate 13
389,YWHAZ,34297.746,Moderate 13
390,MOB1A,6901.8394,Moderate 13
391,IFITM3,488045.75,Moderate 13
392,LTBP4,807.20264,Moderate 13
393,LACTB,667.0525,Moderate 13
394,AP2B1,2050.1538,Moderate 13
395,HCK,6199.92,Moderate 13
396,LRP1,764.17816,Moderate 13
397,LSP1,23128.557,Moderate 13
398,MAST4,772.7927,Moderate 13
399,CYBB,2056.3252,Moderate 13
400,MALAT1,647335.0,Moderate 13
401,ELMO1,1741.8251,Moderate 13
402,MT-ATP6,60230.1,Moderate 13
403,MYH9,20327.098,Moderate 13
404,VPS41,769.6898,Moderate 13
405,ATP2B4,1313.9818,Moderate 13
406,PTPRE,6592.6064,Moderate 13
407,ACTR1B,1190.8672,Moderate 13
408,H3F3B,105524.07,Moderate 13
409,GCC2,3199.4993,Moderate 13
410,OAZ1,112003.336,Moderate 13
411,PIK3AP1,3235.4475,Moderate 13
412,NUCKS1,4345.8423,Moderate 13
413,HPSE,1264.6677,Moderate 13
414,CD44,7834.9272,Moderate 13
415,SARS,2247.0125,Moderate 13
416,CD244,887.06934,Moderate 13
417,TSPAN31,467.23373,Moderate 13
418,HLA-DRA,8936.067,Moderate 13
419,MBD2,969.12994,Moderate 13
420,RAB33B,463.6996,Moderate 13
421,TNRC6B,3308.7273,Moderate 13
422,CTSZ,1567.4529,Moderate 13
423,ITGAL,3356.7812,Moderate 13
424,YPEL5,6484.508,Moderate 13
425,HNRNPA1,22482.818,Moderate 13
426,CCDC88C,1685.9178,Moderate 13
427,ZMYND11,506.56647,Moderate 13
428,MVP,3587.4402,Moderate 13
429,EXD3,225.70514,Moderate 13
430,RPL3,37189.766,Moderate 13
431,NELFE,1861.2189,Moderate 13
432,RSL1D1,3138.4653,Moderate 13
433,TMX1,1803.5511,Moderate 13
434,HNRNPU,7031.5767,Moderate 13
435,ACOT9,838.76447,Moderate 13
436,MYL12A,89761.53,Moderate 13
437,OAS1,11176.193,Moderate 13
438,HDAC8,366.4966,Moderate 13
439,TRAK2,869.6847,Moderate 13
440,VRK2,704.7235,Moderate 13
441,ATXN2L,1400.1316,Moderate 13
442,CYB561D2,1670.6754,Moderate 13
443,TAPBP,10045.949,Moderate 13
444,WBP1L,759.30255,Moderate 13
445,CENPJ,94.15899,Moderate 13
446,HNRNPC,9241.288,Moderate 13
447,CD2,5966.0156,Moderate 13
448,CHCHD1,949.985,Moderate 13
449,TSTA3,849.0656,Moderate 13
450,EIF3C,166.66808,Moderate 13
451,LBH,3572.5938,Moderate 13
452,MEGF8,48.587135,Moderate 13
453,SMCO4,621.83887,Moderate 13
454,MAP3K2,1585.3438,Moderate 13
455,MARCKS,6335.976,Moderate 13
456,PDCD11,362.8172,Moderate 13
457,RPA2,2090.4404,Moderate 13
458,BID,2881.0063,Moderate 13
459,STX10,2675.4558,Moderate 13
460,IFIT3,36003.676,Moderate 13
461,DHX9,1461.8931,Moderate 13
462,ATP6V0B,9227.642,Moderate 13
463,OGT,2214.5288,Moderate 13
464,BUD31,4370.1704,Moderate 13
465,ZBED6CL,42.85996,Moderate 13
466,WDR70,428.5765,Moderate 13
467,ABCA7,1081.9338,Moderate 13
468,SPN,4105.1055,Moderate 13
469,CANT1,1300.9142,Moderate 13
470,SPINK2,72.81476,Moderate 13
471,PRDX5,8903.645,Moderate 13
472,CDV3,979.52783,Moderate 13
473,IGHG2,36.68062,Moderate 13
474,IK,3837.4404,Moderate 13
475,PI4KB,1177.2827,Moderate 13
476,SORL1,4604.606,Moderate 13
477,IGLV1-47,216.68149,Moderate 13
478,CD2BP2,1905.9532,Moderate 13
479,SELL,29841.848,Moderate 13
480,RORA,2220.5403,Moderate 13
481,SP100,14380.811,Moderate 13
482,MBNL1,14010.869,Moderate 13
483,UHRF2,721.9655,Moderate 13
484,KDM5B,737.08606,Moderate 13
485,PDCD6IP,2149.0383,Moderate 13
486,UROD,1242.428,Moderate 13
487,EFTUD2,1076.4121,Moderate 13
488,TNRC6A,785.08105,Moderate 13
489,TPM3,24974.357,Moderate 13
490,HMGB1,28369.531,Moderate 13
491,ZNF263,595.23376,Moderate 13
492,GGA2,750.8533,Moderate 13
493,HUWE1,1199.9551,Moderate 13
494,ERP44,2389.4797,Moderate 13
495,CD14,9450.772,Moderate 13
496,GPR180,324.76752,Moderate 13
497,FAM129A,4044.267,Moderate 13
498,PSMD2,2922.4314,Moderate 13
499,IGFBP4,204.12173,Moderate 13
500,PCGF5,3631.8362,Moderate 13
501,TGOLN2,4198.6465,Moderate 13
502,RPL31,19613.537,Moderate 13
503,IPO7,846.5667,Moderate 13
504,AKT1,486.42676,Moderate 13
505,MCM6,659.0128,Moderate 13
506,DPAGT1,512.7616,Moderate 13
507,C22orf46,297.18372,Moderate 13
508,CD47,6669.7935,Moderate 13
509,TTC30A,34.05366,Moderate 13
510,FBL,2138.929,Moderate 13
511,POLR1D,3482.9978,Moderate 13
512,RSBN1,3166.2488,Moderate 13
513,SOD2,40376.375,Moderate 13
514,FCGR3B,29314.111,Moderate 13
515,ZNF23,174.53517,Moderate 13
516,IQCH-AS1,90.49549,Moderate 13
517,UBR5,1074.6274,Moderate 13
518,SLTM,3594.8225,Moderate 13
519,PLEKHG1,83.2072,Moderate 13
520,RBM10,882.96454,Moderate 13
521,CLEC12A,2305.3188,Moderate 13
522,HCG18,1077.8495,Moderate 13
523,EBAG9,855.8136,Moderate 13
524,MARCH5,1207.901,Moderate 13
525,THYN1,1243.394,Moderate 13
526,KCTD21,68.23845,Moderate 13
527,MPI,688.4143,Moderate 13
528,C12orf29,428.14465,Moderate 13
529,CUL9,219.13496,Moderate 13
530,PDZD2,26.399021,Moderate 13
531,COL2A1,0.0,Moderate 13
532,PLEKHG3,613.64923,Moderate 13
533,MATN1,4.386257,Moderate 13
534,MINOS1,3367.233,Moderate 13
535,P4HTM,493.59827,Moderate 13
536,SPDL1,139.6354,Moderate 13
537,ATF2,684.11444,Moderate 13
538,SH3BP2,1406.5333,Moderate 13
539,SS18L2,1855.633,Moderate 13
540,AFTPH,1532.6348,Moderate 13
541,G3BP2,4051.29,Moderate 13
542,RASGRP2,8995.347,Moderate 13
543,CD63,7504.0728,Moderate 13
544,PRKCH,3370.134,Moderate 13
545,MTRNR2L12,38.34929,Moderate 13
546,MAPKAPK3,1697.511,Moderate 13
547,SOBP,37.794228,Moderate 13
548,PLCE1,4.7141037,Moderate 13
549,ANKRD11,2295.222,Moderate 13
550,RTN4,7804.638,Moderate 13
551,IGLC3,333.712,Moderate 13
552,HDAC9,411.75812,Moderate 13
553,PPP1CB,2441.7188,Moderate 13
554,FAM49B,8638.885,Moderate 13
555,STARD4,198.33548,Moderate 13
556,GAK,1092.7439,Moderate 13
557,PREB,879.4393,Moderate 13
558,CAP1,16406.238,Moderate 13
559,RNASE2,1302.4985,Moderate 13
560,SUPT6H,1412.8202,Moderate 13
561,SEC62,8333.066,Moderate 13
562,TMSB10,176744.12,Moderate 13
563,XBP1,5589.8887,Moderate 13
564,PRKD3,674.60736,Moderate 13
565,SSNA1,3360.705,Moderate 13
566,CPEB1,7.9804134,Moderate 13
567,LAMTOR2,2675.4958,Moderate 13
568,SRSF9,2175.2183,Moderate 13
569,PHAX,900.1131,Moderate 13
570,TBL1XR1,767.30054,Moderate 13
571,P4HA2,35.30011,Moderate 13
572,PLCL1,188.42754,Moderate 13
573,RPS15,79174.24,Moderate 13
574,UQCR11,17441.008,Moderate 13
575,TUBA1A,4880.513,Moderate 13
576,ATF7IP,2232.3945,Moderate 13
577,PSMB7,1864.6198,Moderate 13
578,GNAQ,1402.8027,Moderate 13
579,EIF3G,8494.293,Moderate 13
580,MRPS33,1018.2343,Moderate 13
581,SYNE3,516.44336,Moderate 13
582,RGPD5,21.975716,Moderate 13
583,SYNE2,4410.3564,Moderate 13
584,ZNF217,931.1521,Moderate 13
585,UNC50,1020.6378,Moderate 13
586,EZR,4332.198,Moderate 13
587,TAF1,411.92264,Moderate 13
588,STARD9,52.76846,Moderate 13
589,PSMD4,3647.191,Moderate 13
590,NBR1,1634.0077,Moderate 13
591,DPEP2,844.2457,Moderate 13
592,ISCU,7688.4517,Moderate 13
593,DAZAP2,18392.71,Moderate 13
594,PRKX,1543.6023,Moderate 13
595,CELF2,7784.988,Moderate 13
596,CHST2,558.29565,Moderate 13
597,BMS1,509.81384,Moderate 13
598,CNDP2,1449.2162,Moderate 13
599,AMZ2,1551.1616,Moderate 13
600,ZFP36L2,19865.209,Moderate 13
601,CTDSPL2,630.8034,Moderate 13
602,EML6,17.35815,Moderate 13
603,LSM7,4372.205,Moderate 13
604,PRMT2,6542.596,Moderate 13
605,BROX,1352.7421,Moderate 13
606,TRIP6,122.6547,Moderate 13
607,MRPL27,1051.1444,Moderate 13
608,GIMAP2,2096.801,Moderate 13
609,ARIH2OS,287.3694,Moderate 13
610,TUBB,5194.9326,Moderate 13
611,CAPG,3547.4482,Moderate 13
612,PLEKHA2,1248.5875,Moderate 13
613,UGGT1,494.6872,Moderate 13
614,ADRM1,2726.089,Moderate 13
615,CASP1,7683.7275,Moderate 13
616,ITGAX,2370.1118,Moderate 13
617,MYBL1,475.31757,Moderate 13
618,UGCG,979.3936,Moderate 13
619,CALR,11212.409,Moderate 13
620,MCMBP,1002.69727,Moderate 13
621,MT-ND6,4851.2188,Moderate 13
622,RPL13,88942.37,Moderate 13
623,CNBP,14886.771,Moderate 13
624,PPP2R5A,963.65515,Moderate 13
625,PRKDC,1445.1232,Moderate 13
626,UBE2L3,4131.08,Moderate 13
627,MT-ND5,23948.758,Moderate 13
628,UBR4,1610.7529,Moderate 13
629,DHRS7,5758.822,Moderate 13
630,CDC5L,1498.2333,Moderate 13
631,EIF4EBP2,1731.32,Moderate 13
632,RTN3,4775.7993,Moderate 13
633,IL17RA,5030.447,Moderate 13
634,FOS,7899.1206,Moderate 13
635,CDK19,481.78317,Moderate 13
636,ANP32E,2213.3425,Moderate 13
637,PRKCB,3669.9814,Moderate 13
638,GLUD1,1875.0254,Moderate 13
639,ZNF296,218.30316,Moderate 13
640,PRKAR1A,4989.378,Moderate 13
641,CAT,1275.1472,Moderate 13
642,SHMT1,269.66528,Moderate 13
643,PPARA,156.97066,Moderate 13
644,CERS5,587.0547,Moderate 13
645,DNAJA2,2619.1257,Moderate 13
646,AIF1,10902.312,Moderate 13
647,HSD17B4,597.0756,Moderate 13
648,TNFRSF1B,5673.7666,Moderate 13
649,KPNB1,6271.5376,Moderate 13
650,DGKZ,2675.8926,Moderate 13
651,RALBP1,2143.068,Moderate 13
652,PPP1R7,2149.5835,Moderate 13
653,PCF11,1831.7998,Moderate 13
654,NFE2,8282.601,Moderate 13
655,TMEM50A,9929.789,Moderate 13
656,LIMS1,12897.657,Moderate 13
657,CYB5R3,4995.6006,Moderate 13
658,SERINC1,4447.481,Moderate 13
659,RNF6,948.90027,Moderate 13
660,SUGT1,1510.3763,Moderate 13
661,STAT2,3035.436,Moderate 13
662,ARPC2,27315.38,Moderate 13
663,WDR5,429.92737,Moderate 13
664,PSMB9,33826.465,Moderate 13
665,LBR,3412.235,Moderate 13
666,MORF4L2,1024.3406,Moderate 13
667,FUS,7967.6167,Moderate 13
668,ALAS1,581.80096,Moderate 13
669,ZNF140,265.1717,Moderate 13
670,ZBED6,61.461117,Moderate 13
671,VPS33B,170.60245,Moderate 13
672,SULF2,208.35399,Moderate 13
673,RNPEPL1,1317.8335,Moderate 13
674,ARID4B,6045.0337,Moderate 13
675,ELP2,851.5368,Moderate 13
676,MCFD2,818.60443,Moderate 13
677,PI4KA,444.46405,Moderate 13
678,RFK,566.3416,Moderate 13
679,RBM48,683.8553,Moderate 13
680,PERP,390.87463,Moderate 13
681,EGR1,578.3722,Moderate 13
682,CCNDBP1,2719.5525,Moderate 13
683,COPE,6289.231,Moderate 13
684,PUS7L,765.9309,Moderate 13
685,DDA1,1413.8993,Moderate 13
686,RPS6KB1,627.6946,Moderate 13
687,MRPL28,1787.8889,Moderate 13
688,ZRANB2,2471.466,Moderate 13
689,WARS,1262.8969,Moderate 13
690,RBCK1,5672.077,Moderate 13
691,FAM91A1,610.9981,Moderate 13
692,CLTC,1536.5271,Moderate 13
